agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Wildwood Crest Police,2023,New Jersey,3102,NJ00515,1750001,7010002,1480000,0,100000,20003,10360006,10000,182000,142000,41231,0,26132,3000,10,11261,0,81634,10000,3100000,265000,3375000,2000000,300002,0,100000,14260000,0,0,10,500000,100,1000273,100,13,451000050,630060725,0,10100000,0,0,380,560000000,20000000,853003000,2131,0,10060000,25214,505100000,0,0,57450002,244000230,110000001,0,375030262,215110,41000000,455075062,940000070,430200000,193010512,10000,1000030,193,0,710001,1,750014800,100000,1,1000,520000008,41450000,10001000,370000208,0,565100,630010000,114800,11760000,31045,10000001,579450460,10395021,102000,225000224,0,0,381000000
Wildwood Crest Police,2022,New Jersey,3079,NJ00515,0,2800000,10,2300000,100000,200000,5400010,4669082,60000,30000,2639,7010000,2000566,3504630,2304,7500505,34000,20054644,4164000,2,20004,4184006,0,3000002,230000,0,270000,5001000,57,7800377,4,100,0,0,46944,332653831,928813484,520894145,10432457,0,0,10419422,20823268,72881437,253002738,4055,0,10745847,104193530,218020,208233,105158286,20823269,778790218,2,312349,705921734,812,10411634,312561,327966485,95787031,189527649,10412,2,2540,264455,21136539,2125,760050311,5791992,1769978,437289662,59,957870313,31234902,684,29559,520582,1761648445,937047,73320816,468523534,624699074,621575491,2327001,104897,50236557,0,41,727044391
Wildwood Crest Police,2021,New Jersey,3011,NJ00515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wildwood Crest Police,2020,New Jersey,3024,NJ00515,4400000,6939000,280901,0,300000,38000,11957901,37000,4100400,0,425,8000093,9562,40,0,95,10000,8020215,40000,3200000,60500,3300500,100000,20,0,0,3500000,815,0,100013,210000,28100,0,1000000,1,1174369820,416984137,0,11990926,0,59572005,1078,795121443,36496715,281378005,19260,1177312,13003415,173841,4207950,2419612,1530506,58865627,114787957,23546248,237,665217149,118,53355796,481991759,488584784,327411095,282566784,1189085,117731,251,577,4,472105,1000716676,598546,11773,1177,117731273,826473282,117735003,117731439,353197356,1083127,593365425,471160403,111861158,158989,588657356,40148668,14345555,125619,49918762,0,648699,1327890837
Wildwood Crest Police,2019,New Jersey,3051,NJ00515,1000000,1782002,1059203,0,3100000,16000,6957205,290672,10000,0,10000,2810010,12038,0,0,2445,0,2834493,500001,0,10001,510002,300015,6100000,0,100001,6000007,0,124,7000010,710000,100,70,1000000,29000,137180424,673454876,119183549,12075677,1191835,119184,8228,1072651944,47673422,531797236,5165,38138736,410676715,103610,238367101,119184,70437478,11918359,96538682,35755065,119447,1113213020,178775,11918355,72702203,1763916654,1083378702,178814614,11918,0,181,40537,476769,109649,12,122044,11920,2384,41,416784876,23843149,933,750858150,595918,685617133,107622745,16620148,14,262205000,445413908,297341503,121806,16221856,0,1193027,1131826576
Wildwood Crest Police,2018,New Jersey,3116,NJ00515,0,5,9,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,7,11,24,42,0,14,0,8,10,0,0,0,10,0,0,0,0,2233,0,34563,0,0,2467,39263,0,0,0,0,0,0,0,0,0,0,0,121,1256,80491,81868,121131,0,4617,0,692,61452,0,0,0,15107,0,0,3365,0,0,60661,0,0,57105,0,0,121131,0,0,0,0,0,0,0,0,1230,0,0,1230
Wildwood Crest Police,2017,New Jersey,3147,NJ00515,5,5,6,0,2,2,20,1,0,1,0,0,0,1,0,0,0,1,12,16,38,66,1,23,3,14,8,0,0,0,17,0,2,2,0,2705,7458,19435,137,0,525,30260,5121,0,0,0,0,0,0,0,0,0,0,121,2306,92112,94538,129920,398,12464,236,4894,40120,0,0,0,36426,2157,0,6442,0,0,75517,0,13674,32131,0,0,129920,0,0,0,0,0,2735,0,13674,2117,0,0,18526
Wildwood Crest Police,2016,New Jersey,3162,NJ00515,11,5,10,0,4,2,32,2,0,2,0,0,0,1,0,0,0,1,7,30,37,74,1,33,0,7,12,0,0,1,20,1,1,2,0,5910,3484,19259,4310,0,1911,34873,9128,0,0,0,0,0,254,0,0,0,254,184,3965,83547,87696,131951,51,11849,0,994,67540,0,0,100,7162,978,0,34532,0,0,49627,0,8252,38563,0,0,131951,0,0,38,0,0,100,0,8252,6760,0,0,15151
Wildwood Crest Police,2015,New Jersey,3180,NJ00515,5,9,10,1,2,3,30,0,0,0,0,0,0,0,0,0,0,0,7,16,36,59,2,25,0,6,9,0,0,0,17,0,0,0,0,8523,28182,38885,675,0,2250,78515,0,0,0,0,0,0,0,0,0,0,0,138,2409,78475,81022,159536,514,15638,0,1703,47727,0,0,0,15440,2423,0,51088,0,0,45355,0,1928,58741,0,0,159536,0,0,0,0,0,231,0,0,4435,0,0,4667
Wildwood Crest Police,2014,New Jersey,3215,NJ00515,10,5,16,1,2,7,41,2,0,0,0,0,0,0,0,0,0,0,17,20,53,90,0,20,10,10,18,0,0,0,32,0,1,1,0,1194,14406,7984,1635,180,14917,40317,30980,0,0,0,0,0,0,0,0,0,0,273,2718,63794,66785,138082,0,8302,3209,2990,36079,0,0,0,16206,103,0,9129,0,0,38355,0,29603,60891,0,0,138082,0,0,0,0,0,644,0,15445,2899,0,0,18987
