agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Chickasha Police Department,2023,Oklahoma,16800,OK02601,7000077,7134415,4623614,1430008,13900001,1016709,35104824,5654416,1039000,3900014,315777,6910549,1217549,4740441,53395,46105,6098604,19382420,158896,5,1433230,1592131,12930320,9700028,6541170,700012,9543091,5000541,196,13100616,1500002,11000180,6010230,57,5102297,1901106296,1285353572,818132500,10700000,203619127,821216120,359328072,1157060100,522000017,1513527035,515676660,440006418,241110400,287214,807609200,600900000,1392910325,1197000038,1331500948,141050029,1002375,634517607,68875,90000132,1520300510,1599900080,329209117,371190606,880473000,15800113,1528288676,416065,73562724,1154776863,930130000,5109340,15080056,160013000,1713074049,1360320010,660012003,700012594,950010903,38065000,1515046522,965751040,176628052,1488020236,548016063,588983939,179052010,102400,1164622822,100830030,704144029,1334030003,1,1
Chickasha Police Department,2022,Oklahoma,16031,OK02601,35,9879731,5085514,3600004,4120003,8135613,30820900,246571,523180,1250042,215281,5320698,6550800,6548360,3166052,8027482,6781995,36610668,2756143,1650009,4368715,8774867,6160054,9700012,12701035,600014,18750159,10005630,385,9800377,1200008,9000501,15280,510,12296828,1239721180,1541173758,123551839,87233874,29362044,518088480,150725564,1693088357,785974275,2140846934,958826809,2330,36974835,104831974,329524359,209065717,689153770,475842912,298504494,378941849,522254467,47220601,431116,996966044,1303027307,1512810521,246133204,613491290,733723454,354346986,818446459,518898,112709409,622959384,1030835717,206994,6247030,375623637,217854978,547214724,791294588,1208900204,114694281,81698446,1228856906,1039025355,495888451,2083898719,1025558673,516576985,336019882,626676,1989467778,34,815081182,739281924,1,1.04116338383745
Chickasha Police Department,2021,Oklahoma,16410,OK02601,5320116,9614156,3943468,4630008,3300008,1307141,28114897,6827068,670296,586061,83092,6940537,8373775,1913320,62794,95001,234500,17703019,2564785,4500012,659282,7724079,510052,13000015,9540155,800006,17703097,9002378,270,9900017,1700019,2000440,6021120,2000510,14195112,1512885523,931759591,796924523,12262519,151696617,843927662,214965002,744409471,527383768,113020122,574709211,252901489,236865033,1575169646,236315598,338921198,1529343417,191960956,2225154911,926744821,226249918,885267728,688774,147588772,1354920500,2172395060,945826627,575863561,359740937,172383673,814029827,563199416,234388865,1258615636,1911666773,1248651,11356,323308728,2176198739,577479659,416077672,1712621077,314971396,4300033,1695835484,407890848,244688114,680843302,697194628,3072012257,213314372,562365102,334866399,112487,20701958,976077008,1,1.12448560525052
Chickasha Police Department,2020,Oklahoma,16478,OK02601,7500053,7050444,9507942,2570006,9357003,4267414,40252862,1544986,1048005,241581,1255706,5271544,12053968,1009800,19846,366147,1402900,21379911,4969037,2910113,872473,8751623,9860152,7300009,2050265,6600012,11619055,1,100605,14900026,1320012,3000820,4016580,2000674,7275069,2115868925,2591846812,836266508,12269953,426779397,1534273627,362971107,725201098,722869846,1396294904,236949232,36972395,14141876,707004034,594609727,591481726,1590674128,367674660,1036860438,1278915609,591600551,561907891,552544,660567652,978587226,761014791,1109935943,504388491,1948828682,446084624,1151065681,942898291,89619100,273986492,259078749,128374,787658,729947786,706538615,823070867,753489560,910069721,212011713,18577989,660530632,32238933,80850765,1560152086,82494253,2808779804,382812546,131788,1329391676,227760517,220467203,302614249,1,1.17731235192711
Chickasha Police Department,2019,Oklahoma,16395,OK02601,1690034,3426640,8952622,9140004,4769001,9357705,37336006,648440,2510700,4510050,192172,2550257,6579150,8278690,1158401,9669700,161051,28589421,1896087,2260029,200069,4356185,4800118,8700031,870865,2300003,12854099,14002147,445,10900362,1610006,2000190,2008930,4000425,1103503,627505111,2086572571,379921877,46396368,60668083,1511962575,911086762,1161488859,198440616,1800389043,715557446,46963352,245960303,259715,724460661,1812192,1683825564,593653291,1005789919,828504466,600033848,506812426,183783,778232884,1029514723,2550420703,1162994570,190973241,184870371,136703566,1356340674,1074918560,26376081,770619655,834350754,125155,20559277,721793452,244377766,1126952019,119192251,2382481257,977376822,2556487,1691342627,587371094,190252734,490479262,858146600,1919644880,201637127,126394,575111024,7350135,4748375,816556366,1,1.19183549339627
Chickasha Police Department,2018,Oklahoma,16314,OK02601,22,23,34,4,15,15,113,50,3,9,0,2,0,0,1,2,3,8,137,50,86,273,4,8,1,61,42,1,0,119,37,15,20,43,8,20938,31762,114632,4299,2648,21133,195411,744282,0,0,0,1391,0,0,0,2633,24390,28414,1915,5797,113836,121547,1833936,2552,840,0,28729,48190,79,0,7870,33287,13703,5598,14996,36961,8552,78959,485,748378,139296,18723,24002,1089654,1101,1831,614,7318,1102,12404,0,537401,12309,2770,774,577624,1,1.21343405628813
Chickasha Police Department,2017,Oklahoma,16489,OK02601,23,30,31,15,38,20,157,33,1,6,0,2,1,0,1,3,3,10,137,66,99,302,7,2,0,74,50,0,1,116,52,13,12,25,6,17975,16114,28296,87755,110088,25528,285755,228364,0,0,0,1024,420,0,336,1100,33041,35921,2610,8414,284781,295805,845845,3743,250,0,39465,18738,0,497,9991,223122,11088,4650,139984,23429,11855,29877,2077,366893,189452,46584,19955,845845,3029,1788,610,1068,2371,316,88,153521,3944,3246,1352,171333,1,1.24307319386626
Chickasha Police Department,2016,Oklahoma,16579,OK02601,27,51,25,10,37,16,166,34,0,22,0,1,0,0,1,1,4,7,110,74,118,302,13,4,1,73,51,1,1,98,60,8,7,15,3,72543,16758,72846,50962,1691,14414,229215,406671,0,0,0,347,0,0,0,253,1892,2491,2199,9489,305679,317366,955743,10027,995,0,107634,45532,659,1563,11535,139421,16589,16664,43888,23786,6392,97626,0,496904,199764,27276,26852,955743,3574,1898,2740,1991,552,12508,0,268894,11854,2233,820,307063,1,1.26955202032162
Chickasha Police Department,2015,Oklahoma,16408,OK02601,24,31,34,0,24,10,123,30,0,19,0,1,1,0,1,4,3,10,127,71,124,322,8,7,0,69,55,0,0,124,59,9,6,15,2,18810,21455,82352,25800,0,17245,165662,270871,0,0,0,0,0,0,0,2720,0,2720,2449,9651,201055,213155,652408,6337,1536,0,36127,36861,0,0,30417,101877,13401,14407,34679,10670,31826,56553,0,262834,172807,26078,29152,652408,2859,2038,505,283,6948,98,0,121486,32810,3051,6793,176871,1,1.28556847539769
Chickasha Police Department,2014,Oklahoma,16458,OK02601,30,30,29,4,18,21,132,33,2,14,0,0,0,1,1,4,3,9,106,104,140,350,15,7,0,58,70,0,0,132,68,8,5,13,4,21977,41152,65194,18476,450,34304,181554,268735,0,0,0,0,0,0,0,925,1879,2805,1971,13874,316870,332714,785807,7237,2721,0,33930,58299,0,0,34364,196162,14500,21991,37395,14137,10303,35485,1232,296411,265612,41137,47602,785807,1700,2922,7105,644,973,1967,0,149690,22132,6054,4987,198174,1,1.28709350845562
Chickasha Police Department,2013,Oklahoma,16201,OK02601,50,27,49,4,22,14,166,35,0,14,0,0,1,1,0,5,3,10,112,76,145,333,21,15,0,80,50,1,0,83,83,4,4,8,2,46047,67892,66288,26316,249,20724,227515,379952,0,0,0,0,0,39,0,1328,3305,4672,1435,9141,413236,423812,1035951,9788,4715,0,84904,47661,26,0,21723,254995,17095,14347,65850,21108,20827,93265,1112,499759,210966,47986,43637,1035951,3274,2864,2663,324,1031,663,0,135112,32763,2994,2307,183996,1,1.30797303509051
Chickasha Police Department,2012,Oklahoma,16310,OK02601,62,46,62,5,55,34,264,58,0,16,0,1,0,1,1,5,4,12,200,179,222,601,54,22,16,183,86,0,0,121,119,27,14,41,1967,99631,50622,50265,90611,4273,49006,344408,957792,0,0,0,66,0,265,0,990,1327,2649,3366,25955,375974,405294,1710143,30148,6668,2649,76143,72911,0,0,16751,200024,16356,12360,113190,23354,35101,96765,1460,956863,310720,64992,78983,1710143,4052,2311,296,2654,409,649,0,838350,11946,1900,2926,865492,1,1.32713265123532
Chickasha Police Department,2011,Oklahoma,16208,OK02601,59,37,55,4,15,26,196,34,0,15,0,0,0,2,0,3,4,9,178,152,188,518,48,17,5,140,118,0,0,72,118,15,6,21,2,46364,106833,54303,45844,6434,167111,426889,407056,0,0,0,0,0,7,0,821,2154,2981,3347,22163,284389,309899,1146825,15640,3733,736,88903,105297,0,0,11908,83681,10177,12324,111959,15417,37880,111260,7,407056,270589,82789,87369,1146825,2132,1799,1397,2246,69,4385,0,148599,17736,1686,6234,186283,1,1.35459550174677
Chickasha Police Department,2010,Oklahoma,16036,OK02601,40,37,67,8,29,28,209,24,1,12,0,6,0,1,2,6,7,22,258,161,163,582,29,14,6,206,96,2,0,88,141,11,4,15,1346,31211,36011,212690,69549,3116,56920,409499,279887,1397,0,0,3011,0,182,503,1315,2204,7215,5983,23817,279896,309696,1007693,5142,4601,978,95163,121587,286,0,11770,70168,18951,36049,156500,14454,32848,105016,349,281284,185484,83123,93636,1007693,3586,2304,2518,0,10691,7783,0,196045,8842,22036,5146,258953,1,1.3973579356326
Chickasha Police Department,2009,Oklahoma,17195,OK02601,61,38,79,6,37,33,254,63,0,12,0,1,1,1,2,1,4,10,267,171,213,651,23,27,8,169,105,1,1,147,170,22,13,35,7,69852,62984,131333,125649,14183,60748,464748,416761,0,0,0,337,227,213,0,1,16090,16869,5744,25680,533751,565174,1463552,24344,5806,107,120736,285982,3,30,14963,113204,10805,33493,228948,15620,19402,168567,1067,416761,357230,75468,136190,1463552,2458,1943,246,358,470,29113,0,182491,70980,3815,10375,302249,1,1.42027521282265
Chickasha Police Department,2008,Oklahoma,17218,OK02601,41,44,69,7,25,32,218,66,1,5,1,0,0,3,1,5,1,11,192,138,164,494,29,38,8,103,76,1,3,87,149,32,17,49,8,36027,50623,105744,24479,10126,49950,276950,366821,0,0,12171,0,0,539,566,1415,0,14691,4515,21373,354637,380524,1038986,20443,12438,1988,103862,82026,142,395,14210,145020,7594,6945,62001,11660,18314,101708,6234,366821,275024,61954,120731,1038986,1186,1012,297,2039,297,1298,0,227001,16725,4114,9318,263287,1,1.41522547733228
Chickasha Police Department,2007,Oklahoma,17346,OK02601,53,47,77,1,25,14,217,55,0,6,1,1,0,0,1,5,2,10,214,153,140,507,11,29,10,114,53,0,1,65,224,18,19,37,9,52863,60214,194371,9715,0,53921,371084,851000,0,0,370,200,0,0,0,1396,1991,3958,5220,23760,233414,262394,1488435,4257,5146,2241,85690,28493,0,454,9571,126541,8053,11017,31698,14697,13527,188408,11058,851000,226662,52794,79521,1488435,563,439,1655,633,3214,1018,1874,667546,5484,1702,2520,686649,1,1.46955740283082
Chickasha Police Department,2006,Oklahoma,16998,OK02601,47,51,52,5,58,16,229,74,1,9,0,0,0,0,1,1,4,6,220,177,184,581,9,35,4,146,82,0,1,43,261,32,25,57,5,130545,26709,51307,76112,1132,8430,294235,558035,0,0,0,0,0,0,0,0,30,30,4342,29664,557254,591260,1443561,7920,5296,3628,99176,139605,0,685,7276,327675,15686,19061,144206,7043,39794,58958,2343,558035,474039,34486,89909,1443561,945,169,1855,0,76,113,151,425623,18767,1593,4781,454072,1,1.51147906246125
Chickasha Police Department,2005,Oklahoma,16577,OK02601,78,53,48,10,37,13,239,50,1,11,0,1,0,0,2,4,0,7,252,173,164,589,9,44,2,119,57,0,0,62,296,25,14,39,5,85626,76410,59554,23023,1665,16055,262332,543408,0,0,0,0,0,0,6257,340,0,6597,5718,32024,373275,411017,1223353,12168,8943,7832,63467,71358,0,0,2200,245048,12370,10034,64837,7620,107811,32177,22018,543408,315421,26440,81218,1223353,2573,236,300,507,2999,312,0,408396,19551,1595,3701,440168,1,1.56023853211009
Chickasha Police Department,2004,Oklahoma,16401,OK02601,64,66,57,5,51,21,264,73,3,10,0,3,0,1,4,10,4,22,341,226,219,786,13,60,5,199,73,1,1,84,350,40,14,54,9,36304,50186,93612,39824,3501,37037,260465,449921,0,0,0,403,0,355,2065,1420,3102,7345,7422,41854,481432,530708,1248438,4002,12176,323,173465,63054,97,500,3901,273191,21721,7725,61310,18253,18474,90473,7188,449904,359146,130556,83687,1248438,366,1294,2147,371,886,4475,3017,322714,38637,1842,10540,386289,1,1.61317347569046
Chickasha Police Department,2003,Oklahoma,16146,OK02601,46,35,46,7,36,23,193,61,0,5,0,0,0,0,4,9,4,17,314,218,190,722,23,63,4,180,82,1,0,73,296,33,19,52,7,19522,41628,38568,57587,933,40874,199111,643190,0,4307,0,0,0,0,30345,1262,99,31706,6505,39892,322523,368920,1247234,9118,10980,3777,107400,85667,33,0,5261,146684,11096,11623,68623,6985,28885,59601,4851,671845,270148,27595,85982,1247234,1332,820,3048,83,452,465,0,481473,33049,931,6839,528492,1,1.65636194790487
Chickasha Police Department,2002,Oklahoma,16048,OK02601,55,72,56,3,51,17,254,56,0,15,0,0,0,1,1,15,2,19,367,213,177,757,14,66,2,179,110,2,1,85,298,25,3,28,13,71162,42634,49445,85032,2160,46401,296833,352571,0,423,0,0,0,10164,678,1602,8,12452,7442,42607,396033,446081,1108362,7614,17241,2,134965,140579,742,76,3090,141773,24623,16381,133857,7880,50526,91430,9717,352571,283429,36666,101282,1108362,993,1787,247,3,644,3523,17,155084,65011,950,3041,231300,1,1.69396293722493
Chickasha Police Department,2001,Oklahoma,15893,OK02601,47,74,42,10,52,21,246,56,1,11,0,0,1,0,2,6,2,11,251,174,174,599,26,56,5,102,67,2,0,81,260,19,8,27,7,68947,226358,57913,198988,5319,28203,585727,349502,0,706,0,0,344,0,515,222,77,1158,5551,34012,455273,494837,1431930,14692,13027,878,64218,107595,227,0,7274,286926,31756,5927,70471,8971,39459,114177,3622,349502,643497,75760,88788,1431930,8269,1101,399,239,1106,10974,86,81911,97463,189,282,202020,1,1.7208297251506
Chickasha Police Department,2000,Oklahoma,15850,OK02601,45,69,33,9,29,25,210,54,2,17,0,3,0,0,0,14,4,21,251,165,141,557,33,46,4,115,28,7,1,70,253,11,8,19,7,45116,36005,35419,48529,41561,59992,266623,562866,0,0,0,563,0,0,0,11250,3893,15706,6572,34305,261905,302782,1147976,12940,9849,713,71642,24394,1320,301,5597,176026,11608,36548,30904,6547,43614,84402,4910,562866,280458,15849,70271,1147976,559,879,407,0,28,94,354,379727,20648,150,3790,406637,1,1.76946331784747
Chickasha Police Department,1999,Oklahoma,16235,OK02601,40,68,52,0,22,15,197,56,0,14,0,0,0,8,2,2,5,17,346,182,208,736,12,55,10,166,3,0,0,83,407,24,10,34,0,64796,23628,41937,25340,0,6291,161992,878889,0,0,0,0,0,11749,823,110,1829,14511,11830,39908,557633,609370,1664762,12003,14818,4591,384371,1034,0,0,11828,180725,13628,12203,47801,14634,25322,50755,640,901370,477186,12499,108725,1664762,487,810,3807,960,2469,2780,0,408822,12708,3106,2021,437971,1,1.82921556856271
Chickasha Police Department,1998,Oklahoma,16321,OK02601,67,86,76,5,46,16,296,67,3,6,0,3,0,10,4,3,3,23,372,269,310,951,110,69,12,203,87,1,7,115,347,26,14,40,4,86299,71934,94841,42292,187,15374,310927,728579,0,0,0,168,0,593,4150,467,200,5578,15324,57105,464239,536668,1581752,56348,20573,2097,145889,97075,37,6654,24074,183920,29525,13090,67463,17877,41480,126546,0,768155,271086,14823,231707,1581752,3176,1185,4329,561,477,2393,0,438598,12358,93,10518,473688,1,1.86923930269414
Chickasha Police Department,1997,Oklahoma,15430,OK02601,129,105,79,3,29,19,364,63,2,12,0,0,0,1,0,13,8,22,391,251,315,957,16,94,8,260,1,1,1,154,422,22,17,39,5,105799,324550,131401,39552,5135,132176,738613,851776,0,0,0,0,0,854,0,4748,2644,8246,14810,61553,468977,545340,2143975,8316,26972,1465,185034,1898,152,76,14544,306881,29567,10841,66726,57259,62863,270629,0,866582,526671,31080,221758,2143975,1940,905,1790,854,1367,43125,0,374943,26483,0,6454,457861,1,1.89825511369536
Chickasha Police Department,1996,Oklahoma,15356,OK02601,69,72,79,4,47,24,295,52,1,8,0,10,0,1,0,15,5,31,318,246,296,860,30,65,0,257,30,4,3,124,347,17,4,21,4,86274,97052,98888,40343,2691,26416,351663,574214,0,0,0,2411,0,0,0,4089,2104,8604,9857,53570,464802,528228,1462709,28349,18410,0,161493,35789,1340,2106,8629,272112,20104,8169,70543,53580,21487,102829,0,573981,402402,14855,194758,1462709,3753,1276,2762,13012,2380,2170,0,352296,44443,942,14896,437931,1,1.94263043247264
Chickasha Police Department,1995,Oklahoma,15249,OK02601,56,112,112,6,42,23,351,106,0,11,0,7,0,5,0,11,3,26,0,273,275,548,27,100,0,170,23,0,0,25,203,45,11,56,9,123906,53749,222572,33149,820,15087,449282,890006,0,0,0,540,0,1034,0,3825,1524,6923,0,57216,367280,424495,1770706,19606,27840,0,138216,15131,0,0,8706,214996,23743,4459,101626,25471,23501,188188,0,892005,410262,8198,93252,1770706,1364,0,55484,700,200,1050,0,453179,20182,0,0,532158,1,1.99957289729848
Chickasha Police Department,1994,Oklahoma,15348,OK02601,51,81,113,5,52,55,357,62,2,7,0,1,0,0,0,14,5,20,1,244,245,490,14,74,1,173,6,1,1,30,190,25,7,32,6,60895,54646,147363,33604,1336,86324,384168,1010919,0,0,0,121,0,0,0,8120,356,8597,49,64624,366257,430930,1834613,8776,29756,103,145624,3739,72,617,16026,226218,31238,6847,57437,45071,18135,101425,206,1010919,460057,17782,85497,1834613,2019,140,504,1233,0,9322,0,554620,18684,6167,2035,594724,1,2.05566930904593
Chickasha Police Department,1993,Oklahoma,15221,OK02601,56,70,73,1,48,41,289,53,4,11,0,1,0,0,0,11,3,15,44,236,178,458,16,80,4,129,1,3,0,60,165,22,9,31,3,60057,48806,82264,49017,0,35138,275283,755448,0,0,0,127,0,0,0,4208,255,4590,2561,62268,321071,385899,1421220,7931,22978,2974,135748,422,1219,0,15429,199197,36288,14063,48060,16267,13647,101237,3607,755405,356467,586,75594,1421220,3915,551,588,2320,1582,1911,0,322358,37615,0,5334,376173,1,2.10926968560715
Chickasha Police Department,1992,Oklahoma,15304,OK02601,71,97,94,9,40,53,364,53,1,13,0,0,0,0,1,22,0,23,236,283,162,681,22,84,3,222,0,0,2,117,231,19,16,35,2,89074,52579,132930,24017,2693,26486,327779,460553,0,0,0,0,0,0,0,1965,0,1965,10287,58058,209763,278108,1068405,13741,16766,706,106670,0,0,2052,11537,126635,17780,4039,54688,23696,41359,97704,1954,462507,294451,767,69461,1068405,4006,984,3225,3149,489,8371,0,207353,22573,7,1618,251773,1,2.17152809122224
Chickasha Police Department,1991,Oklahoma,15128,OK02601,75,79,119,4,41,64,382,57,1,3,0,2,1,3,2,10,12,30,398,279,262,939,23,84,8,341,3,0,2,159,319,29,10,39,6,74220,138965,111223,18243,11,73529,416191,455989,0,0,0,2495,313,671,78,2414,8359,14330,18086,72280,523526,613893,1500403,12943,17876,5262,254173,26736,0,582,10790,285531,26821,14249,62998,34313,7052,274514,0,455989,533569,60,90837,1500403,1680,1201,2383,783,0,48413,0,292258,31479,16,8802,387015,1,2.23729976136572
Chickasha Police Department,1990,Oklahoma,14988,OK02601,37,51,119,4,40,81,332,67,1,5,0,2,0,6,0,6,3,17,336,272,191,799,63,88,16,203,12,1,1,105,310,26,10,36,7,68595,26156,136555,122113,2302,108830,464551,441273,0,0,0,756,0,1136,0,1831,361,4083,17334,73264,359194,449792,1359699,27042,24116,1096,105103,90409,420,0,17665,183940,16919,5520,72704,40032,41564,75516,0,441273,491957,15273,158941,1359699,2124,1056,872,2903,1465,5690,0,240294,18300,0,2614,275319,1,2.33204860003827
Chickasha Police Department,1989,Oklahoma,15812,OK02601,67,102,122,18,32,82,423,67,2,9,0,1,0,1,0,7,4,13,362,286,222,870,65,59,6,319,8,1,0,90,322,27,17,44,5,71194,114471,208838,10409,40177,144824,589913,509087,0,0,0,553,0,147,0,4124,9856,14681,21092,80935,330879,432906,1546587,21841,21704,123,149899,4591,57,0,10903,223787,32398,7263,83100,38277,16579,203057,0,524572,557936,6698,76707,1546587,1593,1512,666,2827,2950,7086,0,306393,50083,0,4530,377639,1,2.45793156762571
Chickasha Police Department,1988,Oklahoma,16193,OK02601,60,125,102,14,78,37,416,81,0,5,0,3,1,0,2,13,3,22,329,264,181,774,57,71,8,230,38,2,6,118,244,27,8,35,2,155880,54513,257039,93535,5813,81131,647911,1142212,0,0,0,2577,0,0,28342,2211,222,33351,45510,94076,255475,395061,2218535,20272,21486,4607,162479,27662,0,3195,18490,136870,26832,26946,116186,23315,48911,145187,541,1211779,471086,974,146777,2218535,1683,912,4012,451,0,902,0,671793,87318,0,10597,777667,1,2.57657599887252
Chickasha Police Department,1987,Oklahoma,16481,OK02601,86,93,81,16,68,39,383,85,0,5,0,1,0,0,1,5,5,12,330,280,218,828,48,113,8,259,21,4,19,132,224,24,7,31,5,129883,145160,638027,110808,4323,127153,1155353,906695,0,0,0,228,0,0,54,2982,23826,27090,45360,74037,387143,506541,2595679,26999,33563,1756,147844,23523,308,26106,27431,219010,19745,22687,485581,48661,86035,331499,1676,908036,535100,375,156283,2595679,3087,2287,863344,5350,23202,58878,0,515956,250385,0,18318,1740807,1,2.68164209754309
Chickasha Police Department,1986,Oklahoma,17056,OK02601,48,94,62,5,38,35,282,89,3,6,0,0,0,3,5,1,4,13,305,274,241,820,98,65,13,208,30,6,13,147,240,22,9,31,4,161107,95890,139037,94723,4709,62757,558223,1295209,0,0,0,0,0,200,558676,56,642,559574,18739,96747,421246,536732,2949737,60763,24360,3044,155489,88343,2474,7433,18189,176636,47047,12746,116364,37326,71644,739226,0,1296181,428501,2057,198644,2949737,628,2349,862,278,1565,539,0,590273,20368,0,5226,622089,1,2.7799125674751
Chickasha Police Department,1985,Oklahoma,17638,OK02601,80,130,50,5,105,7,377,80,1,3,0,2,1,5,3,2,10,23,406,267,252,925,111,90,28,235,86,4,4,148,219,42,6,48,0,368959,124918,86411,150517,357,20568,751730,808718,0,0,0,669,198,42414,14993,652,11705,70630,15381,81354,415500,512236,2143314,74089,41303,4017,166941,60880,6699,833,16410,141064,21625,40941,139028,45853,95484,166748,0,815488,448894,9844,359410,2143314,1235,5813,4532,15464,6586,85,0,434535,56025,484,10393,535152,1,2.83267663464518
Chickasha Police Department,1984,Oklahoma,17622,OK02601,54,111,33,4,72,16,290,75,1,5,0,1,0,2,5,4,2,14,307,271,233,811,69,94,4,221,69,7,1,164,182,21,13,34,1,194413,86433,63710,138648,2511,31857,517571,954476,0,0,0,0,0,1349,4326,1742,411,7828,16959,86990,441149,545099,2024974,54160,24914,414,227343,84251,3578,117,17913,132410,22342,39433,61064,42008,65514,137020,0,958433,484454,4986,209721,2024974,680,6720,733,3033,631,9453,0,424128,27501,0,10624,483503,1,2.9331132680892
