agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Lone Grove Police Department,2023,Oklahoma,5201,OK01011,12,3010000,6000000,500000,100000,252005,9862017,273000,280000,130000,40310,3810055,11090,20,3000000,110,10000,6871585,2720001,10000003,6,12720010,12,6000001,4000000,0,8887061,0,0,100013,200001,331000194,382067805,2000400,10010000,0,20100000,85805876,900370000,15000004,235301100,10092382,2000,10000000,192547,2120000,0,82000000,50000001,55300506,721000003,100008,875050410,130508,40000001,978500140,102000090,205855,430046476,711676000,20,521,391065,3600027,1037383001,200000000,101920,15,0,346005254,140000003,700002001,902,600010000,5950000,382010647,350000,91476004,3590045,2001,529700939,5541851,1100100,345000320,30,0,515000000
Lone Grove Police Department,2022,Oklahoma,5109,OK01011,1000017,2020000,500000,1,100000,2410000,6030018,1247521,20000,0,55765,30000,1,10000,132,1000,15000,111898,2392003,1,2,2392006,1200017,0,100,100001,379032,0,2,12,300001,210421052,15618,106229900,10474104,1042207,0,522716,1041163,676756201,72881541,526829,208233718,10411634,27184,937047045,0,0,12493961,729855534,3123491,104637,260291647,20823,26029087,713249008,52,520789925,1001621536,10412,1614,281,66634,2759316,229118414,968294441,105158,0,109322155,636,801622924,62469803,104,521,312349,34796,421671,5216229,78087,114529013,11443862,12775132,104116,937161846,0,1156733,260291258
Lone Grove Police Department,2021,Oklahoma,5225,OK01011,1,8210001,730016,10162,110000,7200003,16260183,5572282,114000,11,176242,8000020,5101155,1000010,3313,9033431,0,23314171,3880001,1,5002,3885004,0,0,8400200,1,1140027,4000000,0,500010,100003,728666787,679274127,2361532,11323570,0,11357305,251888729,449917936,224897121,205893562,2928,0,78725237,48255,226021607,112449,4610728,78770218,421008941,877098773,227147,782664956,179974,47627609,497529808,562242803,564080601,1049182422,11245,82105657,11245107,56224,11583222,1124,787140205,112449,0,393572211,449907270,259205177,899589048,562243996,899599729,8214367,1241433626,449805,2365959,629725998,562243927,433276167,61397089,112449,1190268714,337368,1139,793886837
Lone Grove Police Department,2020,Oklahoma,5153,OK01011,1200000,1050131,5000,30000,100000,32500,2417631,4813003,200,10,18261,9510020,8009134,4000,1500064,20301,30000,19091780,10000,5000001,55000,5065001,2000000,0,5000000,100000,5525009,0,21,4600010,300001,752302781,316737510,1177312,11914401,247237949,117731,140693653,82412,47092495,394517605,319,359080270,12091000,85810,707568255,589009487,22604644,47269094,102426417,23840575,235462,706440450,238,11773124,1295048,118908548,117848966,919493569,765265979,36732157,5629,153345,2944412,531015,53344,118320,0,565112284,1177312407,383803828,777026153,2409,835927089,17660,316709738,837804902,60983631,824118649,588662075,122041060,41582673,118320,75348360,24,36499039,1530506059
Lone Grove Police Department,2019,Oklahoma,5111,OK01011,1,1000900,0,10000,100000,0,1110901,266900,2000000,0,0,0,0,0,0,22490,0,22490,500000,0,2,500002,0,0,0,100001,0,1000000,0,0,100000,2,585191227,41714,11918355,0,0,1191835,0,0,119184,2850,0,11918355,44445,238367099,0,0,0,2228,0,0,11918,0,1,917713330,3575506,466007678,1194100,0,1191835,4,0,31,0,12,0,0,11918355,10727,822390327,0,0,0,119184,466019596,0,2849679,0,0,23958,11918,119184,0,0,0,1
Lone Grove Police Department,2018,Oklahoma,5090,OK01011,7,3,0,1,0,0,11,4,0,0,0,0,0,0,0,0,0,0,3,5,8,16,2,1,0,10,1,0,0,0,2,673,9604,0,0,10127,0,20405,46110,0,0,0,0,0,0,0,0,0,0,97,741,14851,15690,128316,607,182,0,9046,4186,0,0,0,1668,1422,49,345,2791,1,6199,0,46110,19255,5002,1031,82205,0,0,0,0,0,0,0,46110,0,0,0,46110
Lone Grove Police Department,2017,Oklahoma,5252,OK01011,8,5,0,5,5,0,23,3,0,3,0,0,0,0,0,1,2,3,6,5,21,32,2,1,0,13,6,0,0,1,9,2308,15648,0,3941,4289,0,26185,18646,0,0,0,0,0,0,0,19,4588,4607,129,833,54726,55688,105127,2486,373,0,5946,23191,0,0,37,23656,1106,2921,5292,15226,4379,8217,0,19889,38773,3481,5842,105127,0,12,0,0,25,0,0,2486,0,0,373,2896
Lone Grove Police Department,2016,Oklahoma,5243,OK01011,12,7,0,7,0,0,26,14,0,1,0,0,0,0,0,0,2,2,21,33,46,100,3,6,0,52,12,0,0,12,15,2810,5379,0,0,18935,0,27124,150569,0,0,0,0,0,0,0,0,27930,27930,515,4333,44404,49252,254875,451,749,0,26384,15026,0,0,1075,5567,6190,1405,26963,8592,796,24445,0,149172,28799,2733,5779,254875,71,0,0,0,17,0,0,91408,9858,0,0,101353
Lone Grove Police Department,2015,Oklahoma,5248,OK01011,16,3,0,4,0,0,23,3,0,0,0,0,0,0,0,0,0,0,11,9,24,44,2,0,0,8,9,0,0,4,21,927,24998,0,0,11442,0,37366,11571,0,0,0,0,0,0,0,0,0,0,239,1116,35334,36689,85627,19,0,0,3902,8046,0,0,132,24718,445,294,6785,5657,964,7656,39,19799,34442,7135,2540,85755,96,0,0,771,0,7585,0,1,0,0,0,8454
Lone Grove Police Department,2014,Oklahoma,5204,OK01011,9,6,0,3,1,0,19,11,0,0,0,0,0,0,0,0,1,1,14,14,22,50,6,1,0,9,7,0,0,1,26,5479,9120,0,0,52192,0,66791,283612,0,0,0,0,0,0,0,0,116,116,301,1709,43281,45292,395811,3121,257,0,3971,8992,0,0,39,28912,106,1660,3928,6899,3059,35075,0,253559,85260,2456,3810,395811,0,0,0,0,0,0,0,0,129,0,655,784
