agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Logan County Sheriff's Office,2023,Kentucky,17537,KY07100,8400002,5000007,3500000,10001,100002,9500000,26510012,1374048,0,5830000,59085,4010000,31844,5400000,5000,11917,38000,9555846,1690000,1,3,1690004,0,57,5010000,1,1760001,0,6,10,2,601600081,188024046,101140400,300100000,0,0,1000,601060000,20000005,748008000,805840,296500000,10000000,25244,200,100000,40000000,28000010,289601112,100000000,0,25892,70000,1,285200004,0,440300000,825012889,180110000,100000058,600004829,0,136,48,100043000,100100,0,1000,250014627,830000002,400001000,300000084,400032000,200000,798011544,150000,9888001,289,610002000,84404142,8030043,100100,389611440,0,110,760001101
Logan County Sheriff's Office,2022,Kentucky,17501,KY07100,0,8013212,0,100000,100000,6,8213218,5253900,0,0,3548,0,50010,100,35,12100,18000,83793,8673310,1,65003,8738314,0,5,9000000,100000,10008,1390,0,10,100003,458632955,912103196,3456662,10411634,1145,0,765,105219972,13535124,907165786,531840047,104,10422045,25128,313390179,104116,6770,47893516,523809428,240508742,110,768404398,0,22697472,833971876,925595602,255085029,560215638,10412,39564209,3697,0,21033088,36,885005535,104116,1,5206,395654585,415309694,145763915,1177556001,145792027,286320,1588825736,196780,33072555,312350096,937048087,170782308,794554,104116,258761320,0,260773,768388989
Logan County Sheriff's Office,2021,Kentucky,17283,KY07100,0,3010450,2740000,0,600000,10001,6360451,98305,10000,0,143916,20000,112010,101,2400000,4120,45001,2725148,413551,1000000,161002,1574553,1,11,0,1,1990008,0,125,200010,200001,402453453,618504140,1014353485,11244856,250198047,0,123819359,2249084,22489731,702806090,12933384,0,11244856,112486225,2249084,0,1406,41898336,944905382,33734568,0,224948083,1529,18554014,610708149,1124486,562580148,789402903,11245,22,3037,0,19228713,22,26875,2361757,337348,3373,53,271001031,562247301,267,562255510,3082215,1394374801,19573246,9187049,787145563,663447632,664010603,13749648,112561,197448680,0,1124491,1326893015
Logan County Sheriff's Office,2020,Kentucky,16905,KY07100,7000004,6040586,15000,20003,100000,110008,13285601,1449997,100007,1,86381,6002500,6509160,0,13,1527,45503,12645084,5562000,3000000,275006,8837006,1,3600000,50,0,8150018,291,5,10,100005,274078542,303022516,826086877,11973267,1177,24,3828690,592297603,11773128,831302742,353788437,12,11949720,33178,121380903,353194,141287619,42973082,346860950,11773125,471090,70668007,224867,51213088,935021505,1077005356,235462,77745456,11773,117848966,4790,15,49918290,1177337,706397948,118084,859438,76528835,1130219870,747593352,706392120,1218519238,706418210,11375792,653420128,3143424,28596918,671435503,35320548,730664334,55274815,117849,574495278,2,36579,247236471
Logan County Sheriff's Office,2019,Kentucky,16785,KY07100,2,1061001,105392,1,5700000,300001,7166397,2420706,50000,120001,46580,70000,2516986,1015610,1245020,15257,0,4909453,8200000,1200001,4,9400005,11,1,0,400001,6933005,0,10,380,400002,389853697,296836129,119279015,12050649,1192074,0,151165,959577743,41715434,607837389,5064,2384881,44765341,53482,357824770,119184,1193105,393305713,1212575751,1204159076,477930,612651423,145887,29795892,1587763261,1085768476,296171217,44575,59603693,119183902,123,72,12395407,35756,631736229,1382529,2,29800655,6634,97134593,35756257,595918290,804,6376320,296768304,953468,16791781,595959542,2384,213971385,66247010,1072890,145058838,0,2572,648371144
Logan County Sheriff's Office,2018,Kentucky,16931,KY07100,26,14,0,4,0,0,44,8,0,9,1,0,0,0,0,0,2,3,5,7,57,69,3,0,0,1,0,0,0,1,64,24493,38883,0,0,12473,0,75849,110605,0,0,29332,0,0,0,0,0,11043,40376,123,1044,215438,216604,554038,364,0,0,439,0,0,0,777,215024,5844,2534,91560,13038,4055,26361,13044,121153,157916,2420,5509,443434,0,5,12364,485,4755,11018,12134,18073,5801,892,289,65817
Logan County Sheriff's Office,2017,Kentucky,16541,KY07100,36,18,0,10,7,0,71,12,0,4,0,0,0,0,0,0,1,1,11,6,51,68,7,0,0,1,3,0,0,0,57,46331,111850,0,22605,148709,0,329495,89750,0,0,0,0,0,0,0,0,26105,26105,208,517,122466,123191,568541,2331,0,0,1,7365,0,0,0,113494,1865,3476,69662,10861,39414,13083,0,151531,268122,5361,5166,568541,0,0,0,590,0,0,0,65759,5328,124,622,72423
Logan County Sheriff's Office,2016,Kentucky,16776,KY07100,25,13,0,17,9,1,65,10,0,3,0,0,0,0,0,0,2,2,13,5,68,86,5,0,0,9,0,0,0,0,72,29719,52127,0,24326,29969,1143,137283,105054,0,0,0,0,0,0,0,0,4380,4380,131,889,242700,243720,490437,437,0,0,891,0,0,0,0,242519,319,2457,86679,24820,22433,18854,0,124351,199555,2298,8799,490564,0,0,1,1079,0,0,0,62146,5760,0,254,69240
Logan County Sheriff's Office,2015,Kentucky,16746,KY07100,55,15,0,7,8,1,86,7,2,2,0,0,0,1,0,0,0,1,8,5,57,70,2,0,0,5,2,0,0,1,60,33387,124883,0,47282,25711,8356,239620,24863,0,0,0,0,0,189,0,0,0,189,89,627,171045,171761,436432,643,0,0,3283,1835,0,0,85,165915,869,51623,6005,15278,8292,78773,0,51217,193817,26719,3839,436432,0,0,199,0,0,8228,0,23269,13190,21970,0,66856
Logan County Sheriff's Office,2014,Kentucky,16819,KY07100,27,16,1,9,6,0,59,10,0,6,1,0,0,0,1,0,0,2,8,9,56,73,2,2,0,4,5,0,0,4,56,23769,59955,4634,3532,8470,0,100360,56922,0,0,9615,0,0,0,386,0,0,10001,102,1313,140854,142269,309551,901,418,0,1366,9781,0,0,515,129289,1470,4437,26716,6686,2999,30414,0,59946,158463,5695,12724,309551,148,596,3939,2857,0,5985,0,10940,2667,386,8,27526
