agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Commerce City Police Department,2023,Colorado,67851,CO00103,3860260,14500240,22092222,200033,6923015,8604474,56180244,8549070,5579240,5027726,8832720,1032236,11225760,6634101,8267505,2430605,16361491,54784418,7223829,18256644,8740540,34221013,5906510,10200182,21891059,5500166,9105303,1435715,1101973,4200038,10400068,7082921,1016435,1007962,13320042,1090307248,2584174690,954570550,411585017,472043755,612014816,1483453078,1544219651,1198103072,677204813,811813143,1397825402,635968039,526337197,255939700,502500515,1345529043,2965985575,416224484,1048953271,100798014,1202250350,2345228,1064218319,151167416,1255128538,195835252,863284941,322018000,708430295,2955343701,406831721,394134617,733250727,1231462720,65115712,734021245,802547000,1598935903,1090920204,831026004,1055223184,800706057,150630950,653311297,800458718,788016566,1936671691,446015242,1793081995,390752879,6779650,303346025,30269365,537669622,845550518,1,1
Commerce City Police Department,2023,Colorado,67851,CO00103,3860260,14500240,22092222,200033,6923015,8604474,56180244,8549070,5579240,5027726,8832720,1032236,11225760,6634101,8267505,2430605,16361491,54784418,7223829,18256644,8740540,34221013,5906510,10200182,21891059,5500166,9105303,1435715,1101973,4200038,10400068,7082921,1016435,1007962,13320042,1090307248,2584174690,954570550,411585017,472043755,612014816,1483453078,1544219651,1198103072,677204813,811813143,1397825402,635968039,526337197,255939700,502500515,1345529043,2965985575,416224484,1048953271,100798014,1202250350,2345228,1064218319,151167416,1255128538,195835252,863284941,322018000,708430295,2955343701,406831721,394134617,733250727,1231462720,65115712,734021245,802547000,1598935903,1090920204,831026004,1055223184,800706057,150630950,653311297,800458718,788016566,1936671691,446015242,1793081995,390752879,6779650,303346025,30269365,537669622,845550518,1,1
Commerce City Police Department,2022,Colorado,65817,CO00103,1390286,6090092,15322638,7750019,7095012,7202765,44850812,1370022,2907288,6120367,5034672,1262938,9899739,3067840,2957261,4461001,8539233,35222684,1794932,11841763,12047559,25684254,3002072,7800709,12121942,5200068,16688891,6161316,417511,14401928,12300062,1008585,4141732,8225,9830512,633245660,1441985733,398641787,506525014,276975793,1826667435,874606151,1571413735,2360318906,832114132,1022016280,127056304,54739182,646221454,742477563,318284188,2088524232,2475247080,1410091194,2357090152,106635531,617740367,4060822,1358275883,956375421,1197161992,13179090,305767652,1508366712,546776366,501624876,321292326,1182382045,462344999,1854396331,40389117,1560214754,597016619,1650718037,819343653,699675337,442763155,129525290,655333010,1394380434,666543991,1207176317,2262420581,730915840,2188520252,1093646651,3559490,2489252439,15180361,234406090,1643591667,1,1.04116338383745
Commerce City Police Department,2022,Colorado,65817,CO00103,1390286,6090092,15322638,7750019,7095012,7202765,44850812,1370022,2907288,6120367,5034672,1262938,9899739,3067840,2957261,4461001,8539233,35222684,1794932,11841763,12047559,25684254,3002072,7800709,12121942,5200068,16688891,6161316,417511,14401928,12300062,1008585,4141732,8225,9830512,633245660,1441985733,398641787,506525014,276975793,1826667435,874606151,1571413735,2360318906,832114132,1022016280,127056304,54739182,646221454,742477563,318284188,2088524232,2475247080,1410091194,2357090152,106635531,617740367,4060822,1358275883,956375421,1197161992,13179090,305767652,1508366712,546776366,501624876,321292326,1182382045,462344999,1854396331,40389117,1560214754,597016619,1650718037,819343653,699675337,442763155,129525290,655333010,1394380434,666543991,1207176317,2262420581,730915840,2188520252,1093646651,3559490,2489252439,15180361,234406090,1643591667,1,1.04116338383745
Commerce City Police Department,2021,Colorado,60845,CO00103,8720220,19780009,17326950,11940032,8877047,10505530,77149788,6104472,9466200,1414718,6616380,6632075,9854992,8124112,748642,5549417,2707135,40232753,1078615,6245355,8257347,15581317,1830238,2800162,13962155,990296,18599956,8139368,602238,5600467,9900060,6018713,12535620,3007911,9734442,1525828841,2009633401,999281667,238762190,956408745,1499074961,1593664433,1729974213,2521097979,1385834221,1343817752,33786098,755264130,263129850,439920471,563592649,1121379126,1944312107,583046641,1761804677,113966302,721147255,2436947,872872466,1041558946,2337942744,1569629954,625721843,1388550809,1052753785,1355124050,682412473,879257983,714042610,1035654769,16445517,159108424,670297998,1649852672,1951173793,1358422473,2758538175,979441311,250654026,463999322,146923095,680397176,2694025673,1090770996,979262064,853786512,152368,1555402961,60241429,162567202,1360508231,1,1.12448560525052
Commerce City Police Department,2021,Colorado,60845,CO00103,8720220,19780009,17326950,11940032,8877047,10505530,77149788,6104472,9466200,1414718,6616380,6632075,9854992,8124112,748642,5549417,2707135,40232753,1078615,6245355,8257347,15581317,1830238,2800162,13962155,990296,18599956,8139368,602238,5600467,9900060,6018713,12535620,3007911,9734442,1525828841,2009633401,999281667,238762190,956408745,1499074961,1593664433,1729974213,2521097979,1385834221,1343817752,33786098,755264130,263129850,439920471,563592649,1121379126,1944312107,583046641,1761804677,113966302,721147255,2436947,872872466,1041558946,2337942744,1569629954,625721843,1388550809,1052753785,1355124050,682412473,879257983,714042610,1035654769,16445517,159108424,670297998,1649852672,1951173793,1358422473,2758538175,979441311,250654026,463999322,146923095,680397176,2694025673,1090770996,979262064,853786512,152368,1555402961,60241429,162567202,1360508231,1,1.12448560525052
Commerce City Police Department,2020,Colorado,62164,CO00103,4300233,8218637,20514800,9320090,12740041,18020702,73114503,9833493,3584237,2010331,9406930,1302796,12529877,5390301,1970257,2274143,8011186,40885490,1373521,10835027,7271964,19480512,11910580,9500175,13890000,316645,20026669,5008787,402462,15700055,2800042,14003871,3044857,2004892,16241547,898779480,1458432354,541950194,54285877,1181159531,2580327059,2217263273,2115806341,1640584938,842971718,479237279,316733304,83968426,945898840,60039516,120204540,1913953180,897338854,987936684,1926435806,120255360,1232127591,1973771,963859226,1084237759,1317332168,498380371,674121750,1297453547,1425519095,2496421645,948996850,544623926,1360567707,2084290968,139912,330383641,431712198,2899896833,1391783421,1000735519,1482611105,201240582,77610443,1512280442,1636681993,1121301831,2908729560,1220898390,2202549193,1131310651,1077829,1367990754,231059433,813200779,933032409,1,1.17731235192711
Commerce City Police Department,2020,Colorado,62164,CO00103,4300233,8218637,20514800,9320090,12740041,18020702,73114503,9833493,3584237,2010331,9406930,1302796,12529877,5390301,1970257,2274143,8011186,40885490,1373521,10835027,7271964,19480512,11910580,9500175,13890000,316645,20026669,5008787,402462,15700055,2800042,14003871,3044857,2004892,16241547,898779480,1458432354,541950194,54285877,1181159531,2580327059,2217263273,2115806341,1640584938,842971718,479237279,316733304,83968426,945898840,60039516,120204540,1913953180,897338854,987936684,1926435806,120255360,1232127591,1973771,963859226,1084237759,1317332168,498380371,674121750,1297453547,1425519095,2496421645,948996850,544623926,1360567707,2084290968,139912,330383641,431712198,2899896833,1391783421,1000735519,1482611105,201240582,77610443,1512280442,1636681993,1121301831,2908729560,1220898390,2202549193,1131310651,1077829,1367990754,231059433,813200779,933032409,1,1.17731235192711
Commerce City Police Department,2019,Colorado,60198,CO00103,1240158,18532454,19285562,3590023,5701013,6087042,54436252,2489382,3573561,2105281,2278904,7741365,6373020,5432050,37457,10273666,9221188,41357650,8204445,15331733,4675296,28211474,7590386,2600192,11193114,700242,17292393,9283991,402236,12100352,9300043,11024910,4268155,1004243,10087945,1444871387,1864613760,1034085172,60793148,358887566,1829350675,1193318033,1798956495,2757907609,1829399688,1062789025,11710533,109794272,836865219,1131467476,718082092,1685329691,1364533882,2044839908,1722300427,1703772,1080091956,2342536,1142411097,1757202719,2274408880,2000765155,651679392,1764264546,812593514,2914663183,364604169,523687720,1787987121,1443379933,14217453,158782622,906240721,2257097388,2534021204,715128721,1756067502,894838257,217210183,626289772,805733710,773211726,1014451889,47690483,1812048025,406817081,75085610,1165914453,12244,180698782,795347999,1,1.19183549339627
Commerce City Police Department,2019,Colorado,60198,CO00103,1240158,18532454,19285562,3590023,5701013,6087042,54436252,2489382,3573561,2105281,2278904,7741365,6373020,5432050,37457,10273666,9221188,41357650,8204445,15331733,4675296,28211474,7590386,2600192,11193114,700242,17292393,9283991,402236,12100352,9300043,11024910,4268155,1004243,10087945,1444871387,1864613760,1034085172,60793148,358887566,1829350675,1193318033,1798956495,2757907609,1829399688,1062789025,11710533,109794272,836865219,1131467476,718082092,1685329691,1364533882,2044839908,1722300427,1703772,1080091956,2342536,1142411097,1757202719,2274408880,2000765155,651679392,1764264546,812593514,2914663183,364604169,523687720,1787987121,1443379933,14217453,158782622,906240721,2257097388,2534021204,715128721,1756067502,894838257,217210183,626289772,805733710,773211726,1014451889,47690483,1812048025,406817081,75085610,1165914453,12244,180698782,795347999,1,1.19183549339627
