agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Saddle River Police,2023,New Jersey,3361,NJ00258,21,8000001,8000000,0,100000,1,16100023,5859301,2310000,17,7500,20000,0,200000,8,10000,14500,252008,1270001,1,0,1270002,0,700,800,0,0,0,950,100160,100003,248315223,200030398,308705000,10010000,0,0,0,100,125,200000100,200,0,10010000,10400,100,200000,100198,20000000,1001071754,55850014,100000,700040400,0,10000072,665800045,800000000,200100000,398020119,10000,0,30400,50000,10102455,304,125000,100100,7,870001000,45000,950000001,2000,200,1,2100000,1030000000,0,220000,500000039,830000000,20000764,1860000,7098000,39830105,30,400000000,850010001
Saddle River Police,2022,New Jersey,3338,NJ00258,500000,20000,0,0,100000,6001,626001,3870006,10000,0,19500,10000,8006000,0,13,10060,0,8045573,710005,6540000,300027,7550032,24,0,3801380,400000,6000015,100,0,10,400000,17804081,525850465,118557379,10432457,159,832930707,27070248,104,208232677,5205817,521,0,10474104,3656,13326891,624698,0,3123491,178038939,395642086,312349,10474,23947,134830658,255085278,950582169,520894041,114566305,10412,0,0,0,107005,1041,104116339,208,0,673635833,0,1145328,4165,218644519,2,416465,526058211,19782104,47607196,122858,520581692,625843425,10412,105678,48632748,1,104116338,0
Saddle River Police,2021,New Jersey,3287,NJ00258,0,1,0,0,100000,0,100001,0,0,0,0,10000,0,0,0,0,10000,20000,0,0,1110000,1110000,0,0,0,100000,0,0,0,0,100000,0,0,0,11244856,0,0,0,0,0,0,0,0,0,12369,2248971,1,0,398967493,393570355,196784982,0,32723,16642,0,34,0,112449,506018522,11245,0,32723,0,0,0,0,112561,0,1124,196785,11244856,2249,112,327226,1236934,1,0,11247,0,3373,224897683,0,31036028,197,0,955812764,24290
Saddle River Police,2020,New Jersey,3170,NJ00258,1,10000,1,10000,100000,0,120002,0,12000,0,10000,0,7200,10,0,72,0,17282,1000,1000000,72000,1073000,0,0,0,100000,0,0,0,10,0,341,14367,11773124,11773124,0,0,2594,235,11773124,117731235,0,0,11773124,13186,1177312,118,0,111844673,84884223,11773124,118,239006265,176597,11773253,1201,0,238056,176596853,11773,117731,177,0,118909,0,113611,117731,0,0,141,0,1295,1465,1,11773,11773,117731,11773,11773,0,440315108,1089014,117731,128,0,0,474456878
Saddle River Police,2019,New Jersey,3186,NJ00258,1550000,0,440000,0,100000,0,2090000,0,2,0,0,10010,0,10010,0,15000,85000,120020,8,0,10010,10018,0,100000,0,0,0,440,0,100010,200006,11918671,595944447,0,12030389,0,0,11921214,60783610,35755066,163281582,9076423,0,11918355,197430,595917747,0,595918,101306018,1191838,1,119,475575137,137717,12,1217,1191835,60,11918,11918,0,23837,2852,238367,3576,89388,119779,137656999,0,12,5959179,297958873,368,894114987,119184,1072663862,298078057,0,6,476734210,18175842,14777568,1312211,6436152,0,0,475542362
Saddle River Police,2018,New Jersey,3230,NJ00258,0,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,2,6,9,17,0,0,0,12,4,0,0,0,1,1941,0,0,0,0,0,1941,535021,0,0,0,0,0,0,0,0,0,0,49,572,13799,14419,1086403,0,0,0,13053,246,0,0,0,1120,0,0,3240,0,0,1456,0,535021,11665,0,0,551382,0,0,0,0,0,0,0,431879,0,0,0,431879
Saddle River Police,2017,New Jersey,3263,NJ00258,0,2,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,11,13,0,0,0,3,7,0,0,0,3,4102,0,0,0,0,0,4102,161600,0,0,0,0,0,0,0,0,0,0,16,186,141101,141304,307006,0,0,0,3729,131484,0,0,0,6091,0,0,3198,0,0,130212,0,161600,11996,0,0,307006,0,0,0,0,0,0,0,161600,2113,0,0,163713
Saddle River Police,2016,New Jersey,3256,NJ00258,0,4,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,4,8,13,0,0,0,2,8,1,0,0,2,349204,0,317,0,0,0,349522,104103,0,0,0,0,0,0,0,0,0,0,0,495,22810,23305,476930,0,0,0,654,13066,0,0,0,9585,2196,0,750,0,0,343150,0,104103,26730,0,0,476930,0,0,0,0,0,0,0,69825,0,0,0,69825
Saddle River Police,2015,New Jersey,3220,NJ00258,0,7,0,1,0,0,8,5,0,1,0,0,0,0,0,0,0,0,0,2,15,17,0,3,0,5,8,0,0,0,1,21411,0,0,0,1543,0,22954,282432,0,0,0,0,0,0,0,0,0,0,0,256,330919,331175,636561,0,138044,0,13532,177028,0,0,0,2571,15278,0,12412,0,0,303561,0,282432,22878,0,0,636561,0,0,0,0,0,0,0,233973,0,0,0,233973
Saddle River Police,2014,New Jersey,3214,NJ00258,2,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,2,9,13,0,0,0,4,7,0,0,0,2,14158,0,0,0,0,0,14158,191777,0,0,0,0,0,0,0,0,0,0,75,270,42667,43012,248947,0,0,0,4434,27235,0,0,0,11343,4667,0,1053,0,0,46747,0,191777,4703,0,0,248947,0,0,0,0,0,0,0,32177,0,0,0,32177
