agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Lehman Township Police Department,2023,Pennsylvania,3428,PA04033,0,10000,0,0,100000,0,110000,500001,20000,0,0,9020000,5000000,0,0,1363,10000,14031363,10000,0,0,10000,0,0,50,0,40000,0,0,10,0,4000000,0,0,0,2000830,0,1863100,0,1000000,0,0,100000000,1,5000100,0,0,10000000,20009,0,0,0,0,830000000,0,100000,2463,0,24900000,51,0,0,730000000,86400,0,1100,76,200100,200011,0,700,0,50000000,0,0,900000000,200,0,0,136310,10000,20000,24900,100,900000,136310000,1200000,150000000,0,0,680
Lehman Township Police Department,2022,Pennsylvania,3393,PA04033,0,0,0,0,100000,0,100000,0,9330,0,1500,10,88810,0,0,888,10000,101208,0,0,10000,10000,0,8,0,0,8810000,0,0,0,0,0,0,0,0,0,3123,0,0,0,0,3123,104116338,10411634,971405437,0,0,10411634,936040,0,104,0,0,3,10411634,0,12898,0,0,1041164,0,0,520581692,10412,0,104117900,3123,104116,0,0,104116,0,0,97,0,312349015,201,312364633,0,0,104116,10412,0,0,97140544,3123490,104116,199,0,0,843342341
Lehman Township Police Department,2021,Pennsylvania,3432,PA04033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lehman Township Police Department,2020,Pennsylvania,3491,PA04033,0,0,200,3100000,100000,1,3200201,425001,55000,0,0,7500000,1000558,0,0,5,0,8500563,0,0,1,1,0,0,10,0,550001,0,0,0,0,2600,0,0,12500,237817097,588656176,117731,11773124,0,0,0,588656176,23546247,104309992,2943,1177,11773124,38366,706423908,235462,0,0,0,1,6475,235474249,2943,2,4827098,117731235,2354625,13248,0,0,0,0,64813,129504,1177,117731,0,11773124,9,588656176,1012488623,9,882984329,117731,588670892,11773,0,129517,1178,10431108,235462,0,294,0,0,235462470
Lehman Township Police Department,2019,Pennsylvania,3499,PA04033,0,0,0,0,0,5,5,0,0,0,0,0,10000,0,0,140,0,10140,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,119,11918355,119183549,0,0,0,0,0,0,0,11918355,0,5959177,119184,12,0,47673420,11918355,119184,12085,0,11918355,1191835,0,595918,12514,11918,0,119183549,0,119184,0,1192,0,0,0,0,11918356,0,358,11918,4767342,0,0,35755,0,0,0,4767342,0,12,0,0,0
Lehman Township Police Department,2018,Pennsylvania,3470,PA04033,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,3,5,10,1,0,0,2,2,0,0,0,5,1,1,2,0,0,5764,0,121,0,0,5885,26696,0,0,0,0,0,0,0,0,0,0,106,582,8712,9400,68677,152,0,0,1044,5266,0,0,0,2939,0,227,849,6613,0,0,0,26696,2985,0,4611,41981,0,203,0,0,0,0,0,23419,243,0,0,23865
Lehman Township Police Department,2017,Pennsylvania,3448,PA04033,2,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,3,9,15,3,0,0,2,6,0,0,1,3,1,0,1,0,0,9210,0,0,0,2238,11447,19889,0,0,0,0,0,0,0,0,0,0,87,385,23283,23755,55092,1367,0,0,124,6949,0,0,25,15290,249,298,13661,0,0,12443,0,19889,7334,0,1217,55092,249,0,0,0,0,1585,0,19889,0,0,0,21723
Lehman Township Police Department,2016,Pennsylvania,3474,PA04033,3,0,3,0,3,0,9,1,0,0,0,0,0,0,0,1,0,1,2,3,10,15,0,0,0,2,4,0,0,0,9,1,0,1,0,0,1460,0,1333,0,0,2793,12696,0,0,0,0,0,0,0,635,0,635,61,495,63619,64175,80298,0,0,0,3174,31104,0,0,0,29897,229,74,31308,381,0,26153,0,12696,7554,0,1904,80298,0,0,0,0,0,0,0,12696,1841,0,0,14536
Lehman Township Police Department,2015,Pennsylvania,3490,PA04033,1,1,1,0,0,0,3,4,0,1,0,0,1,0,0,0,0,1,0,4,9,13,0,0,0,3,3,0,0,1,6,4,0,4,0,7713,64,0,0,0,0,7778,73277,0,0,0,0,0,0,0,0,0,0,0,472,2707,3179,84234,0,0,0,1414,992,0,0,8,765,0,458,93,514,0,0,0,73277,9250,0,643,84234,0,0,0,257,0,0,0,73277,257,0,0,73792
Lehman Township Police Department,2014,Pennsylvania,3513,PA04033,3,1,2,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,3,12,10,25,3,0,0,3,2,0,0,1,16,0,0,0,0,0,6075,1351,0,0,64,7491,14158,0,0,0,0,0,0,0,0,0,0,131,1590,9443,11164,32813,335,0,0,1384,154,0,0,54,9237,0,826,2229,644,3990,1931,0,14158,2536,0,6500,32813,0,0,13,0,0,2574,0,0,1931,0,3089,7607
