agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Corcoran Police Department,2023,California,22902,CA01601,14,1010002,3332635,5420005,160004,6835002,16757662,6389498,200,51033,22283,6010250,5560723,9207701,674,65467,1084501,21951599,8474808,4000103,937108,13412019,600014,5100000,6300252,1,4910086,537,100,5000044,5500012,1000120,3009135,418,5066563,1228700890,984233690,706819900,67509000,361201,21510000,202654813,446000000,250000005,1236400000,211450212,85103000,110286250,283482,405500200,900100,259107678,957700109,1331801079,57301100,1450,923115323,105365,55800005,623600414,701000130,184000300,261106853,100010000,7400075,374003393,463300,52811153,970001125,690005810,104355,24338072,515007000,880018302,707500011,760006003,1100002113,500067453,1350000,804020015,501281600,68901007,362860154,5016,582242753,57609003,101250,722371274,200000032,252542043,1891010651
Corcoran Police Department,2022,California,22609,CA01601,3380035,11430551,11307000,250002,130000,6814005,33311593,4450833,4517741,101030,1032057,2630163,3081740,2402210,8655,5057655,5258051,19470531,9196576,3150003,862112,13208691,44,8000023,10400290,300006,14110095,447,100546,100043,300006,9000120,1011150,1190,1099509,1317280442,362629199,947454098,10422045,2090,584196785,224071656,533076839,604915934,1176621251,27242123,52058377,67941127,521360700,946112976,208651,136710645,354204941,680192655,488410891,313848,514470706,118029,115579550,961827356,985669375,716634362,799772185,106209077,54244641,209298385,418556,133258269,698466647,52153956,110957,278045,349781962,1398475927,461079212,364411349,187411200,145869949,69208212,1589915001,476462914,89433861,365506823,510173186,1768534709,34464992,108635,817824641,10791536,32872654,868403146
Corcoran Police Department,2021,California,21524,CA01601,0,0,0,0,100000,202900,302900,50,1740,0,0,0,30,0,0,0,0,30,1540,0,125000,126540,500000,200000,0,200000,14000,0,11,5200000,600000,0,2001779,5000000,2000000,1124486,0,0,0,56224,0,0,45429218,67469141,431578250,22489714,3373,0,161883,115822017,1012037495,449794,955925,0,0,0,0,1060,0,1742953,730915643,0,0,449805487,0,11,1124486,674691,1434844,0,1127061,11,4498,80,236085760,292366258,1537,787207393,140561,0,787139924,44979,528508,6,586093142,19892,0,0,0,3373457,0
Corcoran Police Department,2020,California,21700,CA01601,65,8630363,13987000,4060002,2150002,631013,29458445,4216907,354681,20810,314148,8200122,10895321,3486341,161642,7078997,10116728,40253299,2092614,9220066,628540,11941220,6800016,4000016,10580257,300033,10322067,6000094,443,8300025,720004,9002680,2010550,787,118606,876039418,1077575082,611776687,483433885,530380610,157410762,620375064,264895318,1053695746,986828136,43449635,1076,12480688,588814442,953678810,1118816,1054058868,950832783,1691597690,690290162,825197,864335807,942512,732583837,929299222,1115857238,1516026718,40528723,472118735,104898923,188385518,706936390,228787909,617348559,647596127,356608,4078235,324366624,579613153,475740290,941858135,2428917240,989177308,19347009,594719419,968562934,216340587,1118711621,882988281,1612086498,184110923,121911,1805516919,41984148,801640409,978578555
Corcoran Police Department,2019,California,21353,CA01601,11880024,2055043,85500,150001,11860010,2389502,28420080,711693,508330,1220321,356990,6270060,561383,6508011,186479,3959553,201090,18043566,5404354,1900130,333014,7637498,3450011,1200014,19910105,200012,9601029,1100,100450,8200011,800003,10000110,3007848,161,5045302,1543190041,1057311869,484414874,13078011,3581,145523140,1001185920,717961820,729403333,1271213693,611234097,297962690,12311673,423091,725575146,715340,1395061444,315121444,1025219090,122520695,1418847,399453302,287068,144271716,725846022,1518040904,477211611,36094724,1549400443,111198287,238385876,2385984,36887422,747097356,1132296671,128313,3277607,5967639,568683228,1468103057,59598095,356511196,810698739,5239321,818831510,1109664991,160450864,1512461971,1156087880,1936937053,117747865,13785318,979977650,393341,36828968,1463657417
Corcoran Police Department,2018,California,21487,CA01601,51,19,4,7,5,2,88,78,0,8,0,1,0,3,2,3,2,11,70,60,84,214,20,11,0,28,47,1,1,38,68,39,28,80,13,40275,152218,7560,14532,4247,1092,219924,399430,0,0,0,0,0,6,9222,7376,182,16787,1283,7704,138783,147770,1183340,5232,2922,0,14430,52784,121,61,8642,63577,1585,40337,14684,0,56788,54259,6,498604,92522,3214,21912,783910,69,6801,10,874,448,291,6,271932,14931,423,2791,298576
Corcoran Police Department,2017,California,22345,CA01601,47,24,2,20,7,1,101,60,1,9,0,1,0,2,0,3,4,10,64,64,94,222,38,9,0,69,38,0,1,16,51,13,31,44,11,76754,215892,715,7466,13935,0,314761,279495,0,0,0,45,0,3826,0,2200,0,6071,1305,8345,167142,176792,777120,7779,1590,0,41594,51279,0,2138,1568,70844,32147,7563,78765,8521,9907,95566,0,275598,225741,5815,37496,777120,507,71,9936,7925,174,11666,0,327184,8171,622,249,366504
Corcoran Police Department,2016,California,22111,CA01601,45,26,7,23,12,1,114,74,2,10,0,0,0,0,2,1,4,7,76,55,85,216,14,11,0,52,36,0,3,26,74,22,41,63,13,35610,67087,27934,18237,37208,6344,192420,410282,0,251,0,0,0,0,15,0,273,288,1894,7054,86770,95718,698959,2831,2628,0,21052,31077,0,1080,1512,35537,2887,595,30153,3110,20823,45739,72,396230,146045,9345,43958,698959,129,141,1862,2600,531,550,0,226493,16801,2742,10983,262833
Corcoran Police Department,2015,California,22435,CA01601,47,24,5,21,7,3,107,79,0,4,0,5,0,1,0,5,2,13,64,56,92,212,25,20,1,61,17,0,1,23,64,23,32,55,10,73211,99160,17625,4962,38858,539,234354,1688559,0,0,0,1990,0,315,0,990,0,3295,1354,8283,137263,146899,2073108,13995,5703,386,51016,7986,0,456,722,66635,7965,49776,24691,21790,6101,26876,771,1669953,212265,11969,40949,2073108,1102,76,1516,3085,26,129,0,207362,10252,0,5271,228818
Corcoran Police Department,2014,California,23057,CA01601,51,34,4,12,4,0,105,19,0,5,0,0,0,2,0,1,2,5,44,41,83,168,16,19,0,28,21,0,0,21,63,8,6,14,5,78190,72665,5202,7369,17255,0,180681,152406,0,0,0,0,0,8,0,0,1466,1474,893,5946,107143,113982,448543,13382,5347,0,14020,14587,0,0,937,65710,11724,5237,37075,8450,8514,36305,0,165392,121115,8687,46044,448543,1802,60,393,0,2080,0,0,141194,18520,1028,12967,178045
