agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Saluda Police Department,2023,South Carolina,3028,SC04101,3800000,0,0,0,100000,0,3900000,35000,0,0,10,8000000,3,0,0,0,30000,8030013,52001,0,1,52002,0,0,0,1,0,0,0,0,1,100,2500,0,3512,1000003,172001200,0,0,0,0,22001200,0,10000000,200000000,2972,0,150000,12838,0,0,22000000,0,1,0,2800,200000000,0,0,0,0,150000000,325,0,0,0,0,3,0,0,100000,0,0,22003253,500000000,800001000,150000003,800000001,100000,172000000,100000,13000001,250000000,0,3800303,1210000,0,101,10,1000,200000000
Saluda Police Department,2022,South Carolina,3025,SC04101,7160000,9000000,0,100000,110001,9100000,25470001,16800,90000,0,10010,3110000,957,1500,8954,10009,10000,3151430,97001,2,0,97003,10,0,100000,0,965000,0,0,13,0,100,2510,123,1715,8745877,208257151,416465354,10411634,1041,1,520585336,520581692,10411636,0,208,209,10411634,38807,104116443,104116,2,1,1041271,1,0,520603045,89540,0,2186547,104116338,208232677,613255645,10412,3123490,613,148886,104117,707991106,0,106521,11,0,895400517,707991102,322760649,213,0,104116,208232678,104116,10412,0,770461945,7611529,3654483,104679,770568,0,208233,520581692
Saluda Police Department,2021,South Carolina,3565,SC04101,10,10000,3400,100000,100000,5201011,5414421,516201,0,0,20,5000000,5000015,100,3,0,3400000,13400138,110003,400001,0,510004,1,4700000,0,10,500004,0,0,13,0,100,6210,11,1670,2249196,50672054,1349,11244856,1124,0,38238133,112538519,123693418,5622428,337347080,0,11244856,22552,449794,112449,161938070,0,1237052,0,0,11245,0,38232512,11244865,449794242,11244856,46247,12369,0,0,112449,22602274,697181075,0,113011,2811214,56224280,38344965,708425931,562242803,231,0,1124598,49477367,224897,2811220,4498,562242803,6184896,2260216,112449,3373687,22489723,562243,0
Saluda Police Department,2020,South Carolina,3610,SC04101,0,9000001,0,1100000,10002,57000,10167003,4338504,3000004,0,53630,10000,2002470,3104700,2914,20024,20000,5213738,936001,1,2,936004,2,1000000,130,1,2000000,1000,0,10,2,110,4000,8,7417,588656179,1042394593,1554170,11773124,118,2354626,353195709,824118646,2,117731706,2102,118,11873197,2001,117967,353194,11773124,0,4003218,11773124,117743,120144989,117731,0,742885401,117731412,912534804,387348715,741710314,151873295,117743397,117731,54157372,80,11773124,117849,88298,494471188,259012262,824118658,2355,40028620,1572,1412775,1053694568,235462,35319372,470924941,1177,118206,2510032,8005842,23546876,0,1181,120085861
Saluda Police Department,2019,South Carolina,3641,SC04101,4800015,5000006,1100,0,100000,29000,9930121,116500,0,10,10078,4800018,9952,250400,20,5146,1110000,6185614,143313,2,85002,228317,8000000,0,0,8,4373000,1030,100000,11,4,1000100,6700,0,11650,172816400,308769411,0,11930273,2402,133604759,92963526,595917747,35756263,25028665,2679,1192,12192477,164385,358742484,0,81283419,53632598,112747771,30987723,119184,415987470,89388,1,1191835,172,95346974,1042869063,13110,119184,357551693,119421918,12871836,363783957,7151,125858,13,1192,39338242,774693073,488659703,310,691264587,274122,904615058,834404029,39026664,1703526247,595918942,1057791929,5720810,121329,23241537,60,238379,1429022675
Saluda Police Department,2018,South Carolina,3636,SC04101,3,3,0,0,4,0,10,1,0,0,0,0,0,0,0,0,0,0,21,8,22,51,2,0,0,10,0,0,0,14,25,0,0,0,0,1347,61,0,5448,0,0,6856,5096,0,0,0,0,0,0,0,0,0,0,425,976,15670,17071,34119,5704,0,0,2036,0,0,0,1007,8323,397,4220,5036,0,795,30,0,4854,12435,910,710,29387,0,164,0,0,0,0,0,0,15,0,0,178
Saluda Police Department,2017,South Carolina,3626,SC04101,5,3,0,2,0,0,10,4,1,1,0,1,0,1,0,1,1,4,14,11,20,45,2,1,1,11,1,0,0,11,18,0,0,1,0,311,250,0,0,2238,0,2798,27969,0,0,0,7458,0,174,0,25,497,8155,306,1259,17192,18757,57679,3108,497,373,4736,622,0,0,487,8934,2762,337,15427,1657,34,62,0,27969,7977,957,497,57679,0,0,0,0,0,0,0,6215,1367,0,0,7583
Saluda Police Department,2016,South Carolina,3603,SC04101,3,5,0,1,1,0,10,5,0,0,0,0,0,0,0,1,1,2,12,9,14,35,4,2,0,5,1,0,0,8,15,0,0,2,0,4894,2920,0,3428,527,0,11769,37452,0,0,0,0,0,0,0,190,635,825,202,1388,12514,14103,64149,2539,508,0,4328,508,0,0,581,5639,540,433,9056,571,25,3174,0,37452,9845,2882,171,64149,0,5,254,0,0,0,0,25391,2666,0,0,28316
Saluda Police Department,2015,South Carolina,3618,SC04101,2,3,0,1,1,0,7,2,0,1,0,0,0,0,0,0,4,4,19,9,18,46,4,3,0,4,2,0,0,5,28,0,0,0,0,2764,3960,0,1,0,0,6725,1930,0,0,0,0,0,0,0,0,1423,1423,480,1412,12296,14188,24265,2700,579,0,1883,514,0,0,116,8396,300,314,4174,3355,0,695,31,1930,7546,1414,4506,24265,0,0,0,1157,0,53,0,0,63,643,1928,3844
Saluda Police Department,2014,South Carolina,3609,SC04101,3,3,0,1,3,0,10,3,0,0,0,0,0,0,0,0,1,1,17,13,15,45,3,0,0,1,0,0,0,9,32,0,0,0,0,1609,1738,0,7209,386,0,10942,14158,0,0,0,0,0,0,0,0,322,322,478,2001,10014,12493,37914,386,0,0,618,0,0,0,505,10984,257,480,5536,257,0,322,0,14158,10365,5792,747,37914,0,0,0,0,0,0,0,0,1146,0,0,1146
