agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Crawford Town Police Department,2023,New York,9047,NY03576,8640000,2000005,0,0,100000,2100000,12840005,2400,0,10,0,3910010,42150,900,10000,420,10000,3973480,13002,0,0,13002,43,9000000,0,0,265000,0,420,2,0,5000000,400043900,400,10150000,0,1,900000150,900000000,20000002,100,0,0,10000000,50603,900000000,0,0,0,421000100,10000000,0,150020901,0,10000000,1000000,900000000,100,482010043,10000,0,100000481,50,200000,240000004,0,101750,0,0,810000060,240000001,390000000,358,640030000,0,0,0,30000,0,0,60390481,20100000,100000,242,50000,1000000,150000000
Crawford Town Police Department,2022,New York,9179,NY03576,0,1000000,6,300000,100000,53000,1453006,6000,53000,0,210,100000,530,0,100,10005,1010000,1120845,10000,1,10000,20001,0,0,0,0,10000,0,0,10,1,1041268,95797443,104116338,10411634,0,104122,327966466,312349015,20823268,334109434,114528067,1041,10463692,31567,937050169,0,42687699,0,5,2915259,0,624708666,52,0,104,312349015,27070248,219695886,11453,1041163,312349235,62470,208233,10414,1042,104116,0,0,234264709,635109664,1030752793,345,1020340127,0,95787031,0,10438708,632069467,10411635,33307337,46852,104116,10414,10,10412,832941119
Crawford Town Police Department,2021,New York,9139,NY03576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crawford Town Police Department,2020,New York,9210,NY03576,0,5000000,0,600000,0,39000,5639000,782100,0,50010,10010,0,220410,204100,0,12355,757,447632,7706001,1,33,7706035,0,22,0,0,20001,700,0,300012,2,60278680,117778469,235514390,12479511,0,4709253,1059581123,943027194,235462470,3673,89123,1177312,11773124,2590087,3673215,117731,19,23546247,3767635,11773124,0,5924564,58866,11773124,25900989,706505142,0,58898260,1177,0,3531996,135391,11773215,306101212,11773169,117731,12,0,588656176,247235594,0,0,46,0,1354,0,0,945381833,23547424,14,2357,117731,14151924,0,1200936,5886562
Crawford Town Police Department,2019,New York,9171,NY03576,2900023,4001002,4500100,2,1135000,40000,12576127,301500,1001,26020,10051,0,5040,400,512,40050,20700,76753,2812003,0,0,2812003,80038,4400000,50000,0,8776000,0,70,3010,200002,1311379,704589710,595917747,12097130,1192,8342872,150867,503192945,119183549,563023325,238369770,774814638,12037538,50614,357551601,119303,35755078,23836710,62453181,20261203,238605,696068864,61175,5,15493982,476734433,1114366186,52464621,238379017,63170295,483886455,715142534,5792356,524510,2085712115,119184,417142,0,131229446,206151785,786612617,179044812,274122342,262204,704375190,357551,114755882,46064805,166856971,42466745,12869443,119184,466187693,0,403007254,696043846
Crawford Town Police Department,2018,New York,9217,NY03576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crawford Town Police Department,2017,New York,9183,NY03576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crawford Town Police Department,2016,New York,9202,NY03576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crawford Town Police Department,2015,New York,9213,NY03576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crawford Town Police Department,2014,New York,9240,NY03576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crawford Town Police Department,2013,New York,9264,NY03576,5,6,0,4,1,0,16,0,0,0,0,0,0,0,0,0,2,2,29,25,43,97,2,2,0,13,13,1,0,5,61,2367,2400,0,0,25662,0,30430,0,0,0,0,0,0,0,0,0,1589,1589,3624,322,135906,139852,171872,15837,392,0,56068,23950,654,0,804,42147,235,473,9297,0,1766,11523,0,63829,79921,3263,1563,171872,0,3,0,0,0,0,0,0,3707,589,0,4298
Crawford Town Police Department,2012,New York,9419,NY03576,26,4,0,3,10,0,43,4,0,0,0,0,0,0,0,0,1,1,44,22,42,108,4,0,0,29,8,0,0,14,53,6171,45546,0,5802,94,0,57613,50431,0,0,0,0,0,0,0,0,2654,2654,3476,987,63445,67908,178607,2085,0,0,9480,9485,0,0,2084,44775,3407,1528,24241,1393,3208,22098,0,54412,58156,4478,5685,178607,534,583,27,0,0,1,0,0,1658,0,0,2802
Crawford Town Police Department,2011,New York,9358,NY03576,12,10,0,4,3,0,29,6,0,0,0,0,0,0,0,2,2,4,23,33,31,87,1,1,0,6,8,0,0,7,64,30604,25221,0,8258,2371,0,66454,60210,0,0,0,0,0,0,0,72,326,398,343,4038,295903,300284,427346,0,1,0,1101,15923,0,0,385,282873,543,324,160445,7857,1040,21369,0,60210,171356,2712,1490,427346,14,30,1991,0,24,759,0,0,122921,677,0,126416
Crawford Town Police Department,2010,New York,9316,NY03576,6,1,0,2,1,0,10,5,0,0,0,0,0,0,0,0,0,0,11,13,28,52,1,1,0,2,9,0,0,5,34,11808,6207,0,699,894,0,19608,74060,0,0,0,0,0,0,0,0,0,0,154,1825,79047,81026,174693,1399,349,0,140,13897,0,0,267,64974,1740,59,28313,0,559,36806,0,75737,30641,699,140,174693,28,59,25,0,0,4108,0,0,6302,0,0,10522
Crawford Town Police Department,2009,New York,9581,NY03576,6,1,0,0,0,0,7,2,0,0,0,0,0,1,0,0,0,1,25,23,35,83,2,0,0,11,12,0,0,12,46,14913,12456,0,0,0,0,27369,12072,0,0,0,0,0,446,0,0,0,446,581,3187,67645,71413,111300,376,0,0,7729,9442,0,0,696,53169,554,750,12659,923,426,32730,0,20594,25879,4765,12020,111300,14,153,0,0,107,710,0,7101,361,2528,622,11597
Crawford Town Police Department,2008,New York,9528,NY03576,13,3,0,4,2,0,22,4,0,1,0,0,0,0,0,1,1,2,47,53,71,171,5,1,1,27,27,0,0,19,91,5059,14741,0,5930,43023,0,68753,36796,0,0,0,0,0,0,0,170,1769,1939,1219,7529,169271,178018,285506,1418,1840,326,12580,65368,0,0,2611,93876,519,2770,61022,1125,4065,21519,0,41749,145948,4352,2438,285506,71,617,31639,0,25,0,0,17690,43276,177,0,93495
Crawford Town Police Department,2007,New York,9540,NY03576,27,8,0,10,6,0,51,11,0,1,0,0,0,0,0,2,0,2,66,63,70,199,6,5,0,27,22,1,0,23,115,7795,154396,0,16972,7051,0,186213,168326,0,73,0,0,0,0,0,298,0,298,1921,10274,144679,156874,511785,5393,2961,0,13842,73804,0,0,916,59958,14572,4065,101970,2572,21836,82355,1470,191548,59208,23708,8481,511785,780,1193,48,0,43,0,0,85534,7139,0,294,95032
Crawford Town Police Department,2006,New York,9276,NY03576,16,9,0,4,4,0,33,9,0,1,0,0,0,0,0,2,1,3,50,37,51,138,2,2,0,6,12,2,0,19,95,15021,40848,0,66233,1428,0,123530,44211,0,0,0,0,0,0,0,6,47,53,1114,5878,72690,79682,247476,7346,2721,0,2263,16728,219,0,747,49660,809,9557,41591,4270,325,28144,0,91021,57764,4510,9485,247476,0,281,1879,0,38,0,0,76511,1691,665,831,81896
Crawford Town Police Department,2005,New York,9028,NY03576,2,1,1,0,3,3,10,3,0,1,0,0,0,0,0,0,0,0,13,7,12,32,2,0,0,6,8,0,0,6,10,0,58,312,780,0,4458,5607,59351,0,0,0,0,0,0,0,0,0,0,321,1136,9074,10532,75491,960,0,0,2175,5896,0,0,120,1381,0,215,2336,0,0,1560,0,59289,11349,0,741,75491,0,0,0,0,0,0,0,0,0,0,0,0
Crawford Town Police Department,2004,New York,8815,NY03576,3,0,4,2,5,5,19,3,0,5,0,0,1,0,0,1,0,2,26,16,28,70,1,1,0,4,27,0,1,10,26,0,2000,8776,5565,726,5081,22149,44685,0,0,0,0,10,0,0,242,0,252,1260,2734,95445,99439,166525,40,403,0,14901,32354,0,113,579,51049,0,3957,20942,403,8735,1613,8066,52751,62791,1471,5795,166525,0,632,2049,0,403,0,8066,52428,4849,1129,2581,72138
