agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Lakeside Park-Crestview Hills Police Department,2023,Kentucky,6027,KY05910,3,1010000,3100001,1,1100000,3227803,8437808,1783970,180000,31,560,129,133435,390020,0,1333,9010000,9535477,10000,0,3,10003,37,6000000,0,100000,2000000,0,12,11,100002,8000110,0,84,5178784,103900000,866201649,800000000,10184000,37,600100000,345003502,200000000,169900001,100,908,3293,10000010,82111,800033100,0,200102981,20000000,21000123,40000001,0,631951664,42,36650000,1000013,796900002,521000810,631048174,14000,0,884000331,100000226,20100178,400000003,80000000,100800,20,0,310000124,400000000,580000000,323,780010000,700000,1046000376,800400000,10000,8786023,180000000,124580554,23002000,100000,123180734,10,168,1022000000,1,1
Lakeside Park-Crestview Hills Police Department,2023,Kentucky,6027,KY05910,3,1010000,3100001,1,1100000,3227803,8437808,1783970,180000,31,560,129,133435,390020,0,1333,9010000,9535477,10000,0,3,10003,37,6000000,0,100000,2000000,0,12,11,100002,8000110,0,84,5178784,103900000,866201649,800000000,10184000,37,600100000,345003502,200000000,169900001,100,908,3293,10000010,82111,800033100,0,200102981,20000000,21000123,40000001,0,631951664,42,36650000,1000013,796900002,521000810,631048174,14000,0,884000331,100000226,20100178,400000003,80000000,100800,20,0,310000124,400000000,580000000,323,780010000,700000,1046000376,800400000,10000,8786023,180000000,124580554,23002000,100000,123180734,10,168,1022000000,1,1
Lakeside Park-Crestview Hills Police Department,2022,Kentucky,6227,KY05910,3250017,9166011,35200,3,110000,5625007,18186238,202500,0,1,13047,2500009,380173,8750100,2859,3800,40000,11689988,194001,2,101,194104,349,2100173,0,0,0,670,0,62,2,9000120,0,210,7020250,175748536,358358510,416645475,10411634,5514,624906264,638233191,624698030,31234903,427293453,53575,1692,842788442,96222,937117014,520581692,624701878,72881439,499007850,72881437,832930707,90948,59464,41646536,333172286,674678558,1105715514,634123095,520597309,104116,20827237,307230,45188594,832933856,0,1041,104116388,1041,20927544,291525749,301937381,1096,301949413,520582,1149444376,374819,34790474,511357032,860000955,160642185,31235,106907,48560256,42,59554547,52058169,1,1.04116338383745
Lakeside Park-Crestview Hills Police Department,2022,Kentucky,6227,KY05910,3250017,9166011,35200,3,110000,5625007,18186238,202500,0,1,13047,2500009,380173,8750100,2859,3800,40000,11689988,194001,2,101,194104,349,2100173,0,0,0,670,0,62,2,9000120,0,210,7020250,175748536,358358510,416645475,10411634,5514,624906264,638233191,624698030,31234903,427293453,53575,1692,842788442,96222,937117014,520581692,624701878,72881439,499007850,72881437,832930707,90948,59464,41646536,333172286,674678558,1105715514,634123095,520597309,104116,20827237,307230,45188594,832933856,0,1041,104116388,1041,20927544,291525749,301937381,1096,301949413,520582,1149444376,374819,34790474,511357032,860000955,160642185,31235,106907,48560256,42,59554547,52058169,1,1.04116338383745
Lakeside Park-Crestview Hills Police Department,2021,Kentucky,6110,KY05910,7220005,2,0,2000000,100000,23,9320030,300000,175000,0,210,2200010,11867,1010,0,118,3500,2216715,0,0,1,1,198,7000201,0,0,1840016,600,350,10,7,120,0,10,30924,1124487,622504953,2248971,11244856,223,787139953,24964,449794242,11244856,22,226642,0,11421400,117033,224919611,112449,17508,11244856,2869937,82087450,0,224942233,0,44979425,679189418,787139924,0,224970612,11245,0,0,3598,33847050,0,0,112449,0,0,56255,0,247386833,24881,247398078,112449,620716846,404815,13001303,236149,0,255505852,1,112449,366586109,0,34,1349405216,1,1.12448560525052
Lakeside Park-Crestview Hills Police Department,2021,Kentucky,6110,KY05910,7220005,2,0,2000000,100000,23,9320030,300000,175000,0,210,2200010,11867,1010,0,118,3500,2216715,0,0,1,1,198,7000201,0,0,1840016,600,350,10,7,120,0,10,30924,1124487,622504953,2248971,11244856,223,787139953,24964,449794242,11244856,22,226642,0,11421400,117033,224919611,112449,17508,11244856,2869937,82087450,0,224942233,0,44979425,679189418,787139924,0,224970612,11245,0,0,3598,33847050,0,0,112449,0,0,56255,0,247386833,24881,247398078,112449,620716846,404815,13001303,236149,0,255505852,1,112449,366586109,0,34,1349405216,1,1.12448560525052
Lakeside Park-Crestview Hills Police Department,2020,Kentucky,6134,KY05910,1270000,6010000,90104,10000,1458000,8304,8846408,270401,246000,0,161810,7710014,2505964,2050000,0,11059,1045000,13483847,11202,700000,130002,841204,60,4000000,25,0,4760001,0,100000,11,0,110,35000,522,1002149,2472597,749820705,118066776,517693674,94,235478,1713051131,707564724,11773126,41205932,595300,1177,11831989,46828,942674000,353193706,5121,0,14127767,11773126,4203,29487384,158947,43560557,4709284,707564758,249756629,1090237914,423844220,5886568,11791873,235462618,23781771,47850649,59,120204,26,29432809,1094900493,70638743,706387411,941850356,588825238,588656,747597464,1522265,12964564,1742375,1543456493,493388926,24764943,16812020,942332832,24,498489355,618088985,1,1.17731235192711
Lakeside Park-Crestview Hills Police Department,2020,Kentucky,6134,KY05910,1270000,6010000,90104,10000,1458000,8304,8846408,270401,246000,0,161810,7710014,2505964,2050000,0,11059,1045000,13483847,11202,700000,130002,841204,60,4000000,25,0,4760001,0,100000,11,0,110,35000,522,1002149,2472597,749820705,118066776,517693674,94,235478,1713051131,707564724,11773126,41205932,595300,1177,11831989,46828,942674000,353193706,5121,0,14127767,11773126,4203,29487384,158947,43560557,4709284,707564758,249756629,1090237914,423844220,5886568,11791873,235462618,23781771,47850649,59,120204,26,29432809,1094900493,70638743,706387411,941850356,588825238,588656,747597464,1522265,12964564,1742375,1543456493,493388926,24764943,16812020,942332832,24,498489355,618088985,1,1.17731235192711
Lakeside Park-Crestview Hills Police Department,2019,Kentucky,6046,KY05910,180033,2000002,1000001,7310000,5060000,2765507,18315543,1519197,0,50,10282,2600010,2548104,5410500,0,10476,30000,10609372,1917000,2,8,1917010,220,7000076,2000000,1,1050006,2000000,12,8600017,100004,180,10,228,128527,171624337,203960974,1303987,12061375,156,715101296,798669865,366799291,870039915,731191320,1038,2614,12068526,75904,953486272,0,1162042067,0,336574721,47673420,0,729479905,178784,95346843,643055321,238367101,239558934,1122903442,834300339,14302028,199041226,596262628,60450106,876298282,143,121293,118,29795887,1001145631,1107811092,333715131,1269442541,429061086,119184,203804791,643591,12049460,537541644,1192,569438025,13201963,119303,95348167,13,214530419,1420668623,1,1.19183549339627
Lakeside Park-Crestview Hills Police Department,2019,Kentucky,6046,KY05910,180033,2000002,1000001,7310000,5060000,2765507,18315543,1519197,0,50,10282,2600010,2548104,5410500,0,10476,30000,10609372,1917000,2,8,1917010,220,7000076,2000000,1,1050006,2000000,12,8600017,100004,180,10,228,128527,171624337,203960974,1303987,12061375,156,715101296,798669865,366799291,870039915,731191320,1038,2614,12068526,75904,953486272,0,1162042067,0,336574721,47673420,0,729479905,178784,95346843,643055321,238367101,239558934,1122903442,834300339,14302028,199041226,596262628,60450106,876298282,143,121293,118,29795887,1001145631,1107811092,333715131,1269442541,429061086,119184,203804791,643591,12049460,537541644,1192,569438025,13201963,119303,95348167,13,214530419,1420668623,1,1.19183549339627
