agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Talladega County Sheriff's Office,2023,Alabama,36155,AL06100,8020022,15060306,5582415,5510005,110000,50005,34332753,3813563,305001,3705825,259701,50090,864891,4620,33227,6092058,300850,7605437,4823228,1500002,540014,6863244,8700020,6000030,9800230,400053,7470036,100462,101011,800920,700007,1502126098,943228626,8690000,30824000,137041700,241100060,552518709,102239850,1205000013,1791007379,17219466,303,1127350000,800291247,210482000,2200004,140004520,1124501014,753302661,1140500036,1301500,507274776,200683050,99680005,1334980444,512001254,653301051,159133936,747564900,27100905,710033587,801050554,230939586,51002326,1280038150,925700,12875000,215510000,1240315491,750870099,520018000,1255010245,10056451,102170000,1043075598,13911000,214882232,455039719,800009001,1333384151,336335166,502102100,885503045,9600016,802203038,527072938
Talladega County Sheriff's Office,2022,Alabama,35962,AL06100,3200030,4163814,5475239,9000000,1700000,10024,23549107,463493,345400,650000,96318,70070,2435252,2504710,20065,6249539,269400,11645354,6453309,9400006,660025,16513340,1100077,13000011,50,100011,2230056,5005452,1279,12500240,300028,1728544144,265183121,839998905,286688503,45811193,193771498,596699951,1780689470,766296262,1255254020,24187133,423753549,10609456,730084257,640690820,1041268,345795286,989938198,1147084601,1083122288,729232,813496009,208333306,258000325,776699375,798468199,366492426,378175002,20875326,2082328,239517413,208446447,407013118,793576036,208260996,3279040,51568822,513299795,886416269,879845603,8331,187443643,728932429,90572573,1481822970,5121181,298991992,530506261,937063708,2121331859,155547782,1150173,762428011,16138044,440745386,615380387
Talladega County Sheriff's Office,2021,Alabama,37040,AL06100,1900047,13061685,10275056,6030001,900001,140249,32307039,7399003,408806,530000,139675,9370147,2235658,3060,101094,7533420,1284701,20667755,656905,11495006,931538,13083449,9250100,7300020,5000160,500002,11396050,3009615,1669,15000345,2700006,2032735504,1860847244,906475959,124236543,59625970,585193565,82922293,1522036359,612844848,589914538,624338641,393347443,191443674,1122070,733581911,900038,123735434,192911660,910061205,431426902,675030,454556891,225507719,219274719,947568630,290117918,266376483,752629160,1861822061,11585924,89977603,901109689,151313233,530554977,1664325956,2532310,849245265,564170171,1186858401,933604371,539762092,1922897193,112616053,18220625,814469087,55412402,367270553,964693878,922083825,973554239,331863913,115912,307063461,22492,759647094,818672695
Talladega County Sheriff's Office,2020,Alabama,35276,AL06100,7800032,8133106,520001,3520002,600002,7045035,27618178,6909083,261860,2240001,129254,4080042,8351271,5607060,70012,5088969,5171835,28498443,836653,3300007,199220,4335880,9350003,9500084,13720110,200007,3690080,923,1287,12700061,400024,1732301089,613190887,477104898,365343569,247260317,47453493,65900020,804567727,370853414,680960080,6642479,1174370586,282766887,286514,476091694,942085,435762607,206265143,1390525568,1409302946,354508,450036256,117944,212999378,2214313057,938318239,36031948,839730858,671079814,160350832,600482024,677190,213800859,731711923,105978479,1005601,32988298,133038650,1389482433,554690762,117741831,2089735845,871261574,99927329,1023130447,886239674,126805967,284294131,1059588889,2391421585,173783183,513661,1154810935,5003577,991592899,1026735104
Talladega County Sheriff's Office,2019,Alabama,35136,AL06100,27,1081753,8918074,4020002,5100001,87352,19207209,1622465,5886000,3755002,140118,130369,4404430,38031,1876069,3262977,5222851,15074845,7954497,9999011,626416,18579924,12,8500199,5000100,2,12830053,5004850,861,7800318,35,1841399524,642687455,605296539,1061383157,898049254,476277552,125213654,967873634,123952097,38147018,12064669,1249639874,139086010,601225587,3351930,1191835,721123296,239402837,888666148,1373709658,1586426,501160527,312618,232968129,2023371264,649578264,373999285,1108660564,1333079918,149937026,11972150,120155678,287115048,816407877,59707323,1568217,3939017,544668820,1662732176,190693730,13111,1755578690,59934,41249426,1436325103,1115558,352869254,1335054948,727030379,2467144048,291380007,2630202,527996846,3442034,35402700,1537530322
Talladega County Sheriff's Office,2018,Alabama,35229,AL06100,61,34,0,24,15,0,134,66,0,7,0,2,0,4,0,1,4,11,77,73,205,355,14,0,0,65,4,1,0,6,265,135770,213467,0,57296,81995,0,488529,587942,0,0,0,3804,0,728,0,121,495,5149,1739,8702,1431394,1441834,3111394,2261,0,0,57670,1819,61,0,379,1379645,29684,845,960945,59088,35907,48462,15168,827682,559408,1335,49968,2588491,56,38,1881,6792,265,24,0,394733,98121,0,777,502684
Talladega County Sheriff's Office,2017,Alabama,34993,AL06100,83,30,0,23,27,0,163,61,2,11,0,0,0,4,0,1,2,7,76,84,223,383,19,4,1,63,2,1,1,5,287,70236,231273,0,60533,109710,0,471751,564549,0,373,0,0,0,5240,0,692,213,6145,1467,10147,600453,612067,1690286,3559,646,497,39067,497,37,3133,332,564298,7083,2026,107104,73790,45938,43982,9945,896688,519127,323,33866,1739874,665,0,1084,5588,2486,6029,9945,365454,130873,0,2673,524796
Talladega County Sheriff's Office,2016,Alabama,35140,AL06100,75,44,0,9,11,0,139,45,1,7,0,2,2,1,0,0,5,10,75,69,164,308,21,5,1,51,6,0,0,16,208,90689,142889,0,46589,24744,0,304911,365155,0,190,0,698,967,1587,0,0,3980,7233,1692,8723,726421,736837,1416966,2778,1675,381,54005,1476,0,0,612,675909,15511,4055,150894,45945,20563,56682,3974,645202,483138,0,44024,1469988,2001,0,0,9489,573,489,0,273677,26054,0,1139,313421
Talladega County Sheriff's Office,2015,Alabama,35408,AL06100,100,41,0,37,35,0,213,83,5,5,0,1,3,0,0,2,6,12,85,62,237,384,24,1,0,99,1,3,0,12,244,130091,319037,0,134668,140646,0,724442,851937,0,3458,0,6796,1316,0,0,4622,3145,15878,1836,8013,539913,549762,2151614,9097,129,0,131196,82,1383,0,1181,406693,19299,2434,111026,54112,102054,90105,0,1212403,570864,1067,58202,2221565,0,0,3315,4480,441,16404,0,407593,32372,0,2333,466939
Talladega County Sheriff's Office,2014,Alabama,35571,AL06100,190,79,0,35,24,0,328,65,0,1,0,1,1,3,0,2,3,10,140,79,237,456,16,2,0,70,9,1,0,15,343,101092,351371,0,718532,99644,0,1270639,471811,0,0,0,4180,2574,2832,0,32,5805,15423,2014,10523,647070,659607,2418900,6927,644,0,48925,3695,169,0,526,598721,7863,1478,64616,72517,71849,140086,161,666587,1337542,64,91821,2454585,402,93,1306,2843,1758,3452,0,257628,704161,26,7302,978971
