agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
University Of Tennessee At Chattanooga Police,2023,Tennessee,0,TN03309,70059,4500000,1115002,4500000,5100000,34007,15319068,232965,301091,1,31543,20030,41540,5502000,5500,50415,1070500,6721528,582602,0,115004,697606,0,100001,4500000,3,2201012,200,208,4100010,200003,1000100,120,0,23294,80100202,950679250,100000000,10000000,61,20200000,4470,900000000,70000001,602000510,20002952,78,10050000,600108541,600411600,301,400206387,299000000,601000414,95000003,2750,470152114,303100,30000006,60000203,200000649,500,322113088,6010000,41400003,520002045,500000000,31800023,20252004,700000000,901410,3,1000,100026310,274000004,170000001,520000658,500004905,850000,950000150,251114000,12970002,10,20000009,214160512,26002,100000,285660347,0,455012002,835010002,1,1
University Of Tennessee At Chattanooga Police,2023,Tennessee,0,TN03309,70059,4500000,1115002,4500000,5100000,34007,15319068,232965,301091,1,31543,20030,41540,5502000,5500,50415,1070500,6721528,582602,0,115004,697606,0,100001,4500000,3,2201012,200,208,4100010,200003,1000100,120,0,23294,80100202,950679250,100000000,10000000,61,20200000,4470,900000000,70000001,602000510,20002952,78,10050000,600108541,600411600,301,400206387,299000000,601000414,95000003,2750,470152114,303100,30000006,60000203,200000649,500,322113088,6010000,41400003,520002045,500000000,31800023,20252004,700000000,901410,3,1000,100026310,274000004,170000001,520000658,500004905,850000,950000150,251114000,12970002,10,20000009,214160512,26002,100000,285660347,0,455012002,835010002,1,1
University Of Tennessee At Chattanooga Police,2022,Tennessee,0,TN03309,3730020,10041000,104100,1010000,100000,20600,15005720,242400,0,1,9020280,9910010,61596,200020,10400,33692,146178,19382176,1224504,8674000,50005,9948509,2600001,5,1000000,46,4090003,0,104,9900010,3,100,1000150,2,24247,57264100,573695095,520679041,10411634,2082542,728918600,834548158,627821520,62469904,602833964,11974971,15096973,10438704,418480,938088209,104116,53,0,486015393,52058169,105808,573768700,286337,10880159,140974149,419599255,209899,467580471,6777974,46019448,957872760,1041479,22489154,33321398,8,1149090,0,5727440,458954222,239467588,156175553,1509691297,447722742,2186443,53108392,1587774,7768120,520581692,6247,21958538,6853981,104116,1510692,312349,823561293,1199524335,1,1.04116338383745
University Of Tennessee At Chattanooga Police,2022,Tennessee,0,TN03309,3730020,10041000,104100,1010000,100000,20600,15005720,242400,0,1,9020280,9910010,61596,200020,10400,33692,146178,19382176,1224504,8674000,50005,9948509,2600001,5,1000000,46,4090003,0,104,9900010,3,100,1000150,2,24247,57264100,573695095,520679041,10411634,2082542,728918600,834548158,627821520,62469904,602833964,11974971,15096973,10438704,418480,938088209,104116,53,0,486015393,52058169,105808,573768700,286337,10880159,140974149,419599255,209899,467580471,6777974,46019448,957872760,1041479,22489154,33321398,8,1149090,0,5727440,458954222,239467588,156175553,1509691297,447722742,2186443,53108392,1587774,7768120,520581692,6247,21958538,6853981,104116,1510692,312349,823561293,1199524335,1,1.04116338383745
University Of Tennessee At Chattanooga Police,2021,Tennessee,0,TN03309,340041,0,5000000,1600001,110000,209001,7259043,825182,333650,400000,61370,10010,5047454,8700520,55510,145925,170000,14190789,375077,5000001,231908,5606986,100000,3000000,6400003,20,760006,17,140,5000010,1,100,18980,25,31910,2249336,805180669,787139928,174295269,40,28224600,3940507,814127691,314855981,871476861,1715,40,11301080,216575,450075364,225,457553193,208367183,235580076,67469140,114086,309370883,225017,22489717,309346666,732040129,562468,1045913051,11245,358261181,123695589,562402508,12369490,28412378,42899,116216,0,56224280,4867921,528508255,528510485,4010,955812935,1349383,802893978,240302574,13004678,258631689,528509379,79209856,8298715,337346,56753803,3317233,118605124,423649952,1,1.12448560525052
University Of Tennessee At Chattanooga Police,2021,Tennessee,0,TN03309,340041,0,5000000,1600001,110000,209001,7259043,825182,333650,400000,61370,10010,5047454,8700520,55510,145925,170000,14190789,375077,5000001,231908,5606986,100000,3000000,6400003,20,760006,17,140,5000010,1,100,18980,25,31910,2249336,805180669,787139928,174295269,40,28224600,3940507,814127691,314855981,871476861,1715,40,11301080,216575,450075364,225,457553193,208367183,235580076,67469140,114086,309370883,225017,22489717,309346666,732040129,562468,1045913051,11245,358261181,123695589,562402508,12369490,28412378,42899,116216,0,56224280,4867921,528508255,528510485,4010,955812935,1349383,802893978,240302574,13004678,258631689,528509379,79209856,8298715,337346,56753803,3317233,118605124,423649952,1,1.12448560525052
University Of Tennessee At Chattanooga Police,2020,Tennessee,0,TN03309,900011,7000001,0,4890002,110000,103308,13003322,1207901,0,1,29815,120021,4000,550030,10411,72540,6090000,6876817,920005,4,4,920013,10001,1,700001,100007,6,46,100000,100010,200000,100,4540,19,16270,406879384,409813519,235462470,11861422,16,590307286,419,117849,459151818,139043897,11773534,5886562,12113367,129775,595917839,117731,188134514,235462474,800573047,684842597,410,419160383,194257,58865619,907490732,2128580732,235794,561721850,117743008,149636412,588658341,471319340,12373812,897112,117746164,118673,156417719,117850144,58870927,897677134,682841166,1000716287,235,294328,409716901,655480425,180121728,2,188369977,810050562,12127497,119733,158961378,588656,141823755,423832448,1,1.17731235192711
University Of Tennessee At Chattanooga Police,2020,Tennessee,0,TN03309,900011,7000001,0,4890002,110000,103308,13003322,1207901,0,1,29815,120021,4000,550030,10411,72540,6090000,6876817,920005,4,4,920013,10001,1,700001,100007,6,46,100000,100010,200000,100,4540,19,16270,406879384,409813519,235462470,11861422,16,590307286,419,117849,459151818,139043897,11773534,5886562,12113367,129775,595917839,117731,188134514,235462474,800573047,684842597,410,419160383,194257,58865619,907490732,2128580732,235794,561721850,117743008,149636412,588658341,471319340,12373812,897112,117746164,118673,156417719,117850144,58870927,897677134,682841166,1000716287,235,294328,409716901,655480425,180121728,2,188369977,810050562,12127497,119733,158961378,588656,141823755,423832448,1,1.17731235192711
University Of Tennessee At Chattanooga Police,2019,Tennessee,0,TN03309,390051,10050000,5130000,2650002,100000,27101,18347154,973799,6682570,20000,11035,20112,68890,9410020,15000,50688,2785400,12361145,772771,2,154003,926776,0,100003,4600000,2,255007,5000121,182,6000100,100000,100,34,2000020,75820,686616899,795067224,834284845,11918355,119,14897956,1079,715101296,50653011,281156764,6755,21,63775117,347784,1073855698,238486,120613758,83428487,551819854,141013214,126057,649745284,143020,35755071,365893738,1668569691,120007,77573678,1322937,202972122,119187211,230039,4409907,238548264,119245024,122247,0,1192,369922,167357590,1108407011,893879109,238367695,360602,914229893,848825238,39327001,358742528,1156085198,186462986,760393,121520,81009727,0,14302,943361630,1,1.19183549339627
University Of Tennessee At Chattanooga Police,2019,Tennessee,0,TN03309,390051,10050000,5130000,2650002,100000,27101,18347154,973799,6682570,20000,11035,20112,68890,9410020,15000,50688,2785400,12361145,772771,2,154003,926776,0,100003,4600000,2,255007,5000121,182,6000100,100000,100,34,2000020,75820,686616899,795067224,834284845,11918355,119,14897956,1079,715101296,50653011,281156764,6755,21,63775117,347784,1073855698,238486,120613758,83428487,551819854,141013214,126057,649745284,143020,35755071,365893738,1668569691,120007,77573678,1322937,202972122,119187211,230039,4409907,238548264,119245024,122247,0,1192,369922,167357590,1108407011,893879109,238367695,360602,914229893,848825238,39327001,358742528,1156085198,186462986,760393,121520,81009727,0,14302,943361630,1,1.19183549339627
University Of Tennessee At Chattanooga Police,2018,Tennessee,0,TN03309,0,1,0,12,14,0,27,8,0,3,0,0,0,0,0,0,0,0,21,29,35,85,2,20,9,18,16,0,0,0,20,0,0,0,0,1820,0,0,29547,3074,0,34441,103142,0,0,0,0,0,0,0,0,0,0,322,3820,35073,39215,279939,243,8381,1935,1741,15594,0,0,0,11320,2107,470,5374,0,146,0,0,117703,42470,6168,2360,176797,862,0,1577,0,0,0,0,6067,388,1213,0,10108,1,1.21343405628813
University Of Tennessee At Chattanooga Police,2018,Tennessee,0,TN03309,0,1,0,12,14,0,27,8,0,3,0,0,0,0,0,0,0,0,21,29,35,85,2,20,9,18,16,0,0,0,20,0,0,0,0,1820,0,0,29547,3074,0,34441,103142,0,0,0,0,0,0,0,0,0,0,322,3820,35073,39215,279939,243,8381,1935,1741,15594,0,0,0,11320,2107,470,5374,0,146,0,0,117703,42470,6168,2360,176797,862,0,1577,0,0,0,0,6067,388,1213,0,10108,1,1.21343405628813
University Of Tennessee At Chattanooga Police,2017,Tennessee,0,TN03309,1,1,0,6,5,0,13,5,0,2,0,0,0,1,0,0,0,1,22,22,40,84,13,22,0,12,22,2,0,0,13,0,0,3,0,497,1305,0,186,1650,0,3638,31077,0,0,0,0,0,62,0,0,0,62,449,2736,46092,49277,84054,618,12617,0,4134,14456,960,0,0,16517,2438,127,2977,0,193,0,0,31139,36589,9334,1283,84079,19,0,0,0,0,0,0,24861,6688,2660,0,34228,1,1.24307319386626
University Of Tennessee At Chattanooga Police,2017,Tennessee,0,TN03309,1,1,0,6,5,0,13,5,0,2,0,0,0,1,0,0,0,1,22,22,40,84,13,22,0,12,22,2,0,0,13,0,0,3,0,497,1305,0,186,1650,0,3638,31077,0,0,0,0,0,62,0,0,0,62,449,2736,46092,49277,84054,618,12617,0,4134,14456,960,0,0,16517,2438,127,2977,0,193,0,0,31139,36589,9334,1283,84079,19,0,0,0,0,0,0,24861,6688,2660,0,34228,1,1.24307319386626
University Of Tennessee At Chattanooga Police,2016,Tennessee,0,TN03309,2,0,0,1,2,0,5,5,0,1,0,0,0,1,0,0,0,1,21,12,31,64,8,9,0,16,19,0,0,1,11,0,0,0,0,0,298,0,63,0,0,362,22217,0,0,0,0,0,0,0,0,0,0,273,1560,34735,36568,59147,15,3999,0,7332,19740,0,0,13,5469,1235,277,957,0,9,63,0,22217,10013,22763,1612,59147,25,0,44,0,0,0,0,0,698,1016,0,1784,1,1.26955202032162
University Of Tennessee At Chattanooga Police,2016,Tennessee,0,TN03309,2,0,0,1,2,0,5,5,0,1,0,0,0,1,0,0,0,1,21,12,31,64,8,9,0,16,19,0,0,1,11,0,0,0,0,0,298,0,63,0,0,362,22217,0,0,0,0,0,0,0,0,0,0,273,1560,34735,36568,59147,15,3999,0,7332,19740,0,0,13,5469,1235,277,957,0,9,63,0,22217,10013,22763,1612,59147,25,0,44,0,0,0,0,0,698,1016,0,1784,1,1.26955202032162
University Of Tennessee At Chattanooga Police,2015,Tennessee,0,TN03309,7,5,0,3,0,0,15,4,0,7,0,0,0,0,0,2,0,2,13,18,32,63,4,15,3,5,28,0,0,0,8,0,0,0,0,3850,9854,0,0,5335,0,19039,61450,0,0,0,0,0,0,0,24233,0,24233,184,2585,30271,33040,137763,0,8998,857,1728,15960,0,0,0,5497,624,534,5644,0,1032,514,0,84205,22019,20556,2635,137763,0,0,0,0,0,0,0,0,39,1414,0,1453,1,1.28556847539769
University Of Tennessee At Chattanooga Police,2015,Tennessee,0,TN03309,7,5,0,3,0,0,15,4,0,7,0,0,0,0,0,2,0,2,13,18,32,63,4,15,3,5,28,0,0,0,8,0,0,0,0,3850,9854,0,0,5335,0,19039,61450,0,0,0,0,0,0,0,24233,0,24233,184,2585,30271,33040,137763,0,8998,857,1728,15960,0,0,0,5497,624,534,5644,0,1032,514,0,84205,22019,20556,2635,137763,0,0,0,0,0,0,0,0,39,1414,0,1453,1,1.28556847539769
University Of Tennessee At Chattanooga Police,2014,Tennessee,0,TN03309,5,3,0,1,1,0,10,9,0,0,0,0,0,0,0,0,0,0,21,41,54,116,10,20,2,31,39,0,0,0,14,0,0,0,0,9885,4667,0,0,0,0,14552,152392,0,0,0,0,0,0,0,0,0,0,268,6192,42276,48736,215680,9,10178,322,12749,19668,0,0,0,5810,2291,570,974,515,354,1982,0,151877,23623,30333,3160,215680,0,0,0,0,0,0,0,0,0,0,611,611,1,1.28709350845562
University Of Tennessee At Chattanooga Police,2014,Tennessee,0,TN03309,5,3,0,1,1,0,10,9,0,0,0,0,0,0,0,0,0,0,21,41,54,116,10,20,2,31,39,0,0,0,14,0,0,0,0,9885,4667,0,0,0,0,14552,152392,0,0,0,0,0,0,0,0,0,0,268,6192,42276,48736,215680,9,10178,322,12749,19668,0,0,0,5810,2291,570,974,515,354,1982,0,151877,23623,30333,3160,215680,0,0,0,0,0,0,0,0,0,0,611,611,1,1.28709350845562
University Of Tennessee At Chattanooga Police,2013,Tennessee,0,TN03309,8,7,0,5,3,0,23,1,0,0,0,0,0,1,0,2,0,3,45,29,51,125,20,10,0,22,59,0,0,1,13,0,0,0,0,9022,7835,0,1929,1639,0,20425,10464,0,0,0,0,0,556,0,21712,0,22268,453,4499,52319,57271,110428,35,3635,0,15773,32656,0,0,131,5041,1617,7,5712,0,0,1929,0,30083,21329,40394,9357,110428,0,0,0,0,0,0,0,0,340,0,0,340,1,1.30797303509051
University Of Tennessee At Chattanooga Police,2013,Tennessee,0,TN03309,8,7,0,5,3,0,23,1,0,0,0,0,0,1,0,2,0,3,45,29,51,125,20,10,0,22,59,0,0,1,13,0,0,0,0,9022,7835,0,1929,1639,0,20425,10464,0,0,0,0,0,556,0,21712,0,22268,453,4499,52319,57271,110428,35,3635,0,15773,32656,0,0,131,5041,1617,7,5712,0,0,1929,0,30083,21329,40394,9357,110428,0,0,0,0,0,0,0,0,340,0,0,340,1,1.30797303509051
University Of Tennessee At Chattanooga Police,2012,Tennessee,0,TN03309,2,11,0,8,7,0,28,0,0,1,0,0,0,0,0,1,0,1,46,35,65,146,20,22,0,38,54,0,0,0,12,0,0,0,0,17821,3497,0,6172,2029,0,29519,0,0,0,0,0,0,0,0,664,0,664,686,4495,42111,47292,77475,398,7951,0,11693,23490,0,0,0,3760,848,3,2027,0,153,1486,0,0,24029,44639,4291,77475,0,0,0,0,0,0,0,0,106,2601,133,2840,1,1.32713265123532
University Of Tennessee At Chattanooga Police,2012,Tennessee,0,TN03309,2,11,0,8,7,0,28,0,0,1,0,0,0,0,0,1,0,1,46,35,65,146,20,22,0,38,54,0,0,0,12,0,0,0,0,17821,3497,0,6172,2029,0,29519,0,0,0,0,0,0,0,0,664,0,664,686,4495,42111,47292,77475,398,7951,0,11693,23490,0,0,0,3760,848,3,2027,0,153,1486,0,0,24029,44639,4291,77475,0,0,0,0,0,0,0,0,106,2601,133,2840,1,1.32713265123532
University Of Tennessee At Chattanooga Police,2011,Tennessee,0,TN03309,6,6,0,3,1,0,16,1,0,1,0,0,0,0,0,1,0,1,39,27,68,134,15,11,6,25,52,0,0,1,24,0,0,0,0,8439,4081,0,2506,1944,0,16970,40638,0,0,0,0,0,0,0,11,0,11,623,3790,98174,102588,160207,1218,6254,731,19487,63134,0,0,11,11752,1903,278,2029,0,89,41,0,40638,58072,54031,3126,160207,27,0,0,0,0,0,0,0,0,0,0,27,1,1.35459550174677
