agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Bay City Police Department,2023,Texas,17247,TX16101,5080038,13629105,8758624,7870010,5170001,4468440,44976218,9499728,6484780,96401,1178260,1860394,1971724,8166860,3223311,117655,8156138,24674342,1836866,1110013,1543252,4490131,7670330,22900009,8270000,400068,10580037,4272,657,5200381,800008,869720077,1271468694,503686200,290767000,25060554,965200017,426012667,1599908500,1140000288,1842303372,112030893,344306121,35328004,200839477,417304500,1000203,411632192,541401118,1179004793,1546840030,101103769,954413135,848597,317875014,1044891700,1793700209,890703141,304357058,903919100,115401548,1574049149,500597934,119371041,804801475,1100062180,2307960,120009104,118012000,283228631,1063880051,50010000,1072006075,570049484,280170240,551160564,1008539000,257637120,887858286,440005027,1222375061,233772067,42603300,1621457424,4659062,412844241,406540752
Bay City Police Department,2022,Texas,17796,TX16101,7290043,5497391,3010626,4640001,13600000,6760910,40798971,9374855,663400,44053,1157630,2680342,10208781,796670,251633,118368,12261000,27474424,7957144,5000114,816931,13774189,2170063,15600028,9301970,400006,12198126,6080170,213,7200184,1200022,703943308,741100084,553890830,219178427,26623506,519125673,1267689618,1763263082,275908315,1354554208,541933198,660101956,53784434,427530720,211776068,833035,1171862529,1125446663,1696945126,1155692408,840415,1542449929,1181833,242591076,825293455,1187240146,1756889671,858230889,208289004,175228006,1120359531,316399580,146232528,417245762,1124471701,5406147,473642046,182216086,1608857501,580125870,884993043,1889761671,10496716,19439051,761162647,330213307,881225083,2202678090,231144579,1639881767,335996140,179424,1270905472,54682019,328747194,1832457973
Bay City Police Department,2021,Texas,17441,TX16101,14460035,17373093,10446917,4220000,5721003,5874809,58095857,4906330,5371003,7650036,1224753,3730442,9075902,2455480,3408883,3036766,9085002,32017228,9638920,5001008,121159,14761087,4900080,14700008,5800450,300021,4078075,6002970,84,13501086,1300015,1743518683,1265676697,235680038,11992639,55152,504669141,372201623,570317172,608346728,843928968,236903859,956942101,12679700,788375126,906988499,562805045,370205237,427744459,945587265,903863783,113464800,1094364305,850411,281459884,1928669629,1483196773,865743869,45228186,1293343424,228383051,1127905968,113862031,141110248,826027445,1270698544,3274783,5079378,268199937,1785892136,819019114,303622358,1812677682,697262561,21275313,1060437173,47752406,295521647,1123336725,185552512,3394584984,194844195,635930,1384844136,955993,849162197,2133071157
Bay City Police Department,2020,Texas,17505,TX16101,6030124,12501086,13624006,9260101,1521004,4248117,47184438,5281917,3661188,500883,3047427,4570596,7229444,9208240,1550515,5203759,12113821,42923802,1281010,8000009,890606,10171625,9610527,6800026,4670052,1400016,9172172,17002536,100051,10525779,900013,1712879087,2848954866,597977935,81667804,235476062,986003744,1059076985,1438810479,1284449007,1960345653,1095192248,842028523,14509212,943632084,181024371,1059828,1246369056,1071376642,1190977732,1686643718,1206871,1580425113,943198334,329884149,1197190030,1960585468,947390651,781301602,1060431136,1105496846,1242110437,942666198,890531641,1630707314,588913964,7204410,48269962,195438562,1068095062,1107415345,671079817,1870760771,824147680,23935504,1474108967,1164503205,878086746,1692523407,600439090,2190796616,285962780,2554368,549425242,53650211,980389333,1355099563
Bay City Police Department,2019,Texas,17501,TX16101,3850078,23552007,982101,7050001,6136003,11330631,52900821,4147937,7411860,45,522307,1380226,6092098,2596930,29656,1090176,13460000,25171393,2573912,650210,1365922,4590044,15010059,11002074,8440802,1303053,13173094,3002189,281,12601048,5900009,983508686,1139364112,253104145,977560625,607845901,757411562,634231077,1287588153,828325705,1509585914,2432049,6212079,358173978,716915396,965419287,955137352,1140573492,325311531,845136722,1844961968,1314475,1502308625,120124769,1369308157,1742338421,650027315,453851990,791856913,160922820,196891278,1090567016,477314949,255472761,749716021,1668670651,1328527,11918542,1137157656,2570897949,1633339135,643603091,682932703,262320042,59144836,1686526747,979765184,313524328,923448318,1010680118,2232317315,188310047,141995,1293423259,6054720,1015801666,1636869766
Bay City Police Department,2018,Texas,17517,TX16101,43,40,0,12,34,0,129,18,3,13,0,2,0,0,1,12,3,18,112,161,288,561,17,11,0,156,45,0,6,135,191,124495,63452,0,170646,26744,0,385337,142063,0,0,0,1682,0,0,364,23420,420,25886,2456,22018,390813,415287,1110636,10175,2735,0,90002,29114,0,3720,52730,226811,44038,4168,68927,37860,5635,64459,0,155498,517201,40349,30438,968573,2541,419,3968,6384,864,670,0,56723,51337,1866,2555,127327
Bay City Police Department,2017,Texas,17842,TX16101,57,53,0,10,18,0,138,11,3,7,0,3,0,2,5,4,7,21,97,105,191,393,22,12,1,134,9,0,2,90,123,201571,197691,0,56490,31881,0,487633,101253,0,0,0,2735,0,436,7170,3279,30381,44001,2476,14319,200443,217238,850125,8243,3698,249,70055,18859,0,2424,20715,92999,24363,4699,50573,42221,19133,152406,0,151595,288436,47119,69582,850128,1476,885,2400,3295,347,11886,0,119026,16724,3898,3933,163871
Bay City Police Department,2016,Texas,17595,TX16101,33,14,75,1,4,25,152,4,1,9,1,2,0,1,2,3,3,12,137,159,297,593,16,13,1,187,5,0,1,144,226,6093,76014,138097,675,0,112414,333293,127273,0,0,8887,598,0,51,4207,4348,12096,30187,3236,21348,431870,456453,947206,17713,2096,444,180805,1270,0,249,19912,233966,24464,6283,146888,47321,4568,55779,0,132351,438097,46921,44533,947206,2675,2358,371,2714,631,776,0,81569,87640,4728,1814,185275
Bay City Police Department,2015,Texas,17305,TX16101,31,17,90,7,5,39,189,5,1,8,0,1,0,0,1,8,5,15,134,139,247,520,14,23,0,136,3,3,1,92,248,20492,37879,170950,1076,8755,30563,269715,40753,0,0,0,386,0,0,216,7716,1328,9646,2464,18580,273597,294642,614755,9523,5461,0,96234,1899,373,76,17653,163423,31457,3710,74256,23987,7848,63949,0,40753,257512,41886,69396,614755,4502,1027,837,2282,2624,9140,0,19284,57865,6587,2593,106741
Bay City Police Department,2014,Texas,17480,TX16101,36,20,65,2,8,40,171,15,0,6,0,0,0,1,4,6,2,13,135,149,256,540,10,30,0,166,0,0,2,49,283,54448,76168,73671,7585,2059,29315,243245,206965,0,656,0,0,0,6,4704,1158,430,6299,2802,21134,339383,363319,820485,9132,6829,0,96075,0,0,667,11350,239267,17221,5201,51878,31275,5402,31754,0,245577,326286,56780,49110,820485,3560,821,11069,1481,481,3847,0,188559,34325,7179,834,252158
