agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Wadsworth Police Department,2023,Ohio,24757,OH05203,8720017,14220000,369036,4400000,8160000,3214212,39083265,4746297,551000,709051,42421,7020000,5108372,4500,1017782,21083,1120000,14334158,8573005,5,180207,8753217,9270254,3000006,5000250,100039,5540033,6058790,20,1700014,100008,120,4320,1889,172888,951300431,1474710824,202517500,10000010,8211,25100005,1328018019,907700000,74900010,1493600200,11430,8419,280722000,486561,701042000,200000,975205191,90000005,271500517,610000005,909,28215812,344217,51002002,870425507,899000520,1201100100,95138401,200016000,19600023,479005101,100220299,66000776,1189204015,140002016,109900,50,301750000,765101131,380000004,980002002,144004025,870002730,22320000,994001828,100800000,78678003,623171684,130004005,377974442,14466001,106620,683123868,82,230481129,322000001
Wadsworth Police Department,2022,Ohio,24546,OH05203,6210032,6035007,5386407,8920002,8730001,4536052,39817501,3527485,414902,62870,59708,6931301,803050,13420,538791,1138025,116000,9600295,1595732,9,22454,1618195,173,7610098,4000000,8200001,1660023,2008436,47,7100924,400008,8011170,1800,2740,7050604,1335188119,1795279143,314480901,11085267,4276527,97245038,1087180510,104116338,406053746,997747181,937050204,2300,10754177,330831389,416599143,104325,677089376,189491741,799197302,93809866,209097,100129422,417507,52058171,252066606,1333522177,895713794,620709643,7826425,187409450,650740909,209329105,84595204,1430979176,853784961,107604,21944,312349015,807007419,744431826,52062334,35414305,406086834,416465,1008899714,990913715,40286781,1189508839,736106677,684096300,89442187,106794,966446212,31,12506497,182203592
Wadsworth Police Department,2021,Ohio,24656,OH05203,6210106,14161115,11041413,2220000,6120000,5593036,45345670,1594788,820140,811,71547,6710315,388183,17300,12057,4533881,6561900,18295183,1447004,7,683113,2130124,224,7100031,0,100003,6435001,9000085,100057,17900116,300014,8000171,4400,2448,159752,1464305484,1046294883,112551901,85278739,2703274,255595584,349742173,578435395,516138898,874402383,11939,205116309,80892121,228701936,114623653,337458,924588298,227146098,824248428,123693423,1228,337586321,594379,112448566,400317247,1533461236,988423141,707525071,475115409,35308851,1278574577,900411888,92296833,306446083,247557766,1255623,112526,1124,229643945,543531371,832120475,893984759,674722537,2080298,1289824315,563973498,228444881,393873703,461045854,590043352,100627978,117621,149021179,112527443,112992952,517263378
Wadsworth Police Department,2020,Ohio,24324,OH05203,5600125,2641002,10573800,5620002,230000,7085205,31750134,5876854,1282001,1945130,112205,8540025,9377948,1410840,4275,50534,11750000,31245827,9193709,8,26070,9219787,251,12200012,0,11,8574012,6002824,71,4900016,15,1000190,2013810,3832,8431695,348138564,1702799849,943191782,365503684,17437194,1249363870,681677599,1165621758,94185005,728169288,482707809,120818149,13517912,824604219,354861486,353311437,1123275404,223689355,930312822,595131412,235582137,895074447,964925,541563703,753009833,1340841052,744298215,106279672,470949664,146104466,750677560,2063883,65577075,873697796,105970709,4843910,26036,86241662,264914944,1200858607,294328088,1027806582,871218154,24429231,1007804822,60372577,161310636,631333805,1318591016,1473109810,60384372,124807,288585716,1198777,450278833,1283270465
Wadsworth Police Department,2019,Ohio,24058,OH05203,4470130,4060309,6136500,7620002,220001,9622608,32129550,5890670,4337217,1043850,106296,2020248,10030694,3904720,20008,71117,4211000,20364083,7651008,5,34160,7685173,195,2400004,10000260,100053,1133030,11003677,45,14900021,300006,5000260,1013280,1724,1283319,1274311617,808967051,4379400,14142332,67944,140040731,7268491,1503858026,427273035,957885425,62000,26232541,13356900,358060270,596163980,119541458,1081356584,206425921,1154650860,1089003932,596157772,2068015062,1067442,71510151,1063624995,246472065,644904611,303117830,715117982,57332921,1582770954,953864395,118588643,768163048,858135738,1318611,100288,309881996,157455474,1903659249,965387943,1320651257,11946088,2536226,1332491898,396243826,206765610,1187187516,667431457,1835493938,328538996,813499,211692105,143,90763397,1523177679
Wadsworth Police Department,2018,Ohio,23744,OH05203,17,9,0,4,1,0,31,11,1,3,0,0,0,1,1,2,0,4,97,98,134,329,7,2,1,50,16,0,2,134,117,0,0,0,0,2542,12082,0,0,8046,0,22671,73352,0,0,0,0,0,364,973,193,0,1530,1552,13047,561703,576302,747207,3739,243,294,18877,12769,0,616,52691,487074,7973,2543,182244,667,1463,24130,0,73352,372345,5277,3859,673855,2336,1650,7469,0,0,40213,0,18202,27908,943,290,99010
Wadsworth Police Department,2017,Ohio,23388,OH05203,14,11,0,1,2,0,28,4,0,4,0,0,0,1,0,0,0,1,90,80,131,301,16,9,0,36,19,0,0,106,115,0,0,2,0,13886,18379,0,3570,186,0,36022,11809,0,0,0,0,0,2487,0,0,0,2487,1723,9797,177134,188654,238972,273,1181,0,13623,6883,0,0,40706,125988,5436,2930,96348,435,298,18172,0,11809,92033,5859,5651,238972,2342,1489,445,0,0,1559,0,7458,25600,622,902,40417
Wadsworth Police Department,2016,Ohio,21910,OH05203,23,11,0,4,2,0,40,3,0,7,0,0,0,0,0,1,1,2,167,131,138,436,21,11,0,111,19,2,1,161,110,0,0,2,0,10288,21473,0,636,256,0,32654,19679,0,0,0,0,0,0,0,230,1157,1386,3489,16804,206100,226393,280113,250,2691,0,18572,15721,317,127,43392,145385,5345,3980,54141,2044,1617,2797,0,19045,168842,10174,12192,280176,2410,2792,222,1092,381,867,0,38087,30566,183,1846,78444
Wadsworth Police Department,2015,Ohio,21966,OH05203,14,17,0,10,5,0,46,4,1,4,1,0,1,1,0,0,0,3,118,125,114,357,20,12,1,32,30,1,0,171,90,0,0,1,0,21748,32560,0,14139,9058,0,77504,30669,0,0,1466,0,906,105,0,0,0,2477,2373,16322,134389,153084,263734,793,1683,129,8248,11390,0,0,50882,79960,13306,2716,66587,1689,2184,30595,0,50079,83235,7207,6135,263734,3654,98,125,1,0,64,0,2571,12169,391,3243,22316
Wadsworth Police Department,2014,Ohio,21894,OH05203,21,11,0,3,5,0,40,8,0,6,0,0,0,0,0,0,0,0,83,127,169,379,11,12,0,38,23,1,3,168,123,0,0,5,0,22054,26711,0,2249,29951,0,80965,103612,0,0,0,0,0,0,0,0,0,0,1793,17730,235211,254734,439311,257,2928,0,25308,19116,560,1126,57510,147930,6716,2361,124320,4130,2510,67719,0,103612,98582,21779,7582,439312,166,466,677,0,0,2251,0,23813,10791,4399,386,42949
