agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Westchester County Department Of Public Safety,2023,New York,77590,NY05900,3420063,5000000,4000089,5320000,6140009,433537,24313698,5658900,29661,10,41543,2220698,2499084,80010,664,110000,92200,5044199,3319400,1,1915596,5234997,152,18100000,400000,11,299010,123700,100768,1927,2,692852999,540526380,526,950500000,751134,500700000,10008751,800000000,1007000017,1042800100,218791801,3010,10000000,141330,301380000,300,500129781,120000008,537100021,122500153,100,1350089040,100000000,120000004,340500552,100000048,16000300,285260254,39612000,100000,243000000,400109782,45450565,80103000,650005200,109500,100000059,0,401643,900000000,640001004,3599,40170651,125979390,930021820,550710000,31410003,25670373,10000024,622421457,29863201,84101350,373001008,100653972,419951100,761500000
Westchester County Department Of Public Safety,2022,New York,81263,NY05900,500514,1000003,4300000,0,120000,5105,5925622,616200,5207000,315090,94237,6300063,54723,10,10798,546,5050000,11510377,6172004,2650007,100020,8922031,7100088,7200000,100000,17,39,361,546,7000726,400001,468211387,784151144,312349119,11235194,5228,521102275,933163873,742349493,72881441,1826721157,947462826,29885554,10526162,421832,630072516,104,13535168,104126752,259457920,10411642,104325,386380850,2562303,20823277,588777910,833972053,624699124,865340364,10412,4,2099851,4898528,624762,160340217,9370,107635,1832468,0,478935228,760465736,62473976,3295,708142059,312349,1440001446,1041163,23158599,5758094,249880253,336775996,34194929,12601721,460434836,2315579,104116,1010969646
Westchester County Department Of Public Safety,2021,New York,100232,NY05900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westchester County Department Of Public Safety,2020,New York,69019,NY05900,2750000,0,1155000,0,100000,448000,4453000,0,546,0,0,2,144970,44800,501,1449,0,191722,0,0,1342000,1342000,0,0,0,0,6290000,0,0,10,0,167532020,1165657156,706387411,0,3532,117849018,941849882,824118646,5,31905165,353290233,177,11773124,1335124,706387411,471,29,8,321288776,94184989,156100,131210,0,0,1177312,165,118,0,2355,706387,11773124,0,0,0,94880,6428,0,0,6,0,541563682,0,0,470925,1165539228,0,0,117750,894757387,6428692,0,19108,19731920,0,627507,576883052
Westchester County Department Of Public Safety,2019,New York,70017,NY05900,10256,3010000,14135000,3000000,70003,225007,20450266,0,10000,0,30000,36800,287300,10800,228,79465,122961,567554,80,40,272040,272160,406,2000026,30000,0,2850000,5322,0,390,0,66150821,767384,835476681,223826706,947512793,357551,953468395,122759056,3575506,0,11794881,36,11918355,25863,4046282,0,0,146595766,1197199042,47673425,596,88985,3718527,23836717,41715923,834285084,0,587837990,3576,101425200,7983,0,0,0,25686,0,0,0,8,0,834,0,37569,166857,262203809,0,0,114,917713330,6628,0,3694690,139170973,0,391577551,262203809
Westchester County Department Of Public Safety,2018,New York,58175,NY05900,1,1,0,0,3,0,5,1,0,0,0,0,1,0,0,2,0,3,17,22,73,112,4,3,0,7,29,11,5,25,28,0,485,0,340,0,0,825,400,0,0,0,0,61,0,0,431,0,491,1610,9203,177132,187945,190063,5794,3129,0,4092,71815,5777,6886,14947,75505,4178,420,63093,0,79,48780,0,6067,64925,0,2121,189662,0,0,0,0,0,0,0,0,41,0,0,41
Westchester County Department Of Public Safety,2017,New York,78143,NY05900,1,3,1,0,5,0,10,10,0,0,0,1,0,4,0,1,0,6,27,40,107,174,5,1,0,18,23,0,3,66,58,0,0,1747,1709,0,0,3456,176703,0,0,0,0,0,132,0,5,0,137,1507,5844,400197,407548,587843,42261,497,0,19800,61648,0,1057,39429,242857,23581,63,220985,0,2789,16113,0,175335,135254,622,13119,587862,0,0,1336,0,0,0,0,43880,0,0,0,45217
Westchester County Department Of Public Safety,2016,New York,69550,NY05900,1,1,2,1,9,5,19,16,0,2,0,0,0,2,3,2,0,7,36,57,177,270,10,2,1,42,59,1,3,55,97,0,0,1397,15679,349,2146,19570,333744,0,0,0,0,0,540,267,254,0,1060,865,8907,726698,736470,1090844,49713,763,152,124315,163003,1079,1463,111463,284519,13945,593,257187,5078,3396,111163,52985,432769,205689,774,7266,1090845,377,0,0,0,0,0,0,178154,0,0,0,178531
Westchester County Department Of Public Safety,2015,New York,62788,NY05900,5,1,0,0,2,0,8,5,1,0,0,1,0,1,0,0,0,2,18,34,85,137,2,3,0,18,50,2,0,46,16,836,4028,0,1543,0,0,6406,12470,0,0,0,13,0,0,0,0,0,13,666,4365,183506,188536,207425,1337,1363,0,13455,91729,17022,0,19246,44384,7078,321,59265,0,309,38354,0,12470,86172,0,2814,206782,0,0,0,0,0,0,0,0,185,0,0,185
Westchester County Department Of Public Safety,2014,New York,65730,NY05900,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2,7,36,75,118,3,2,0,7,56,0,0,39,11,0,0,0,0,0,0,0,21991,0,0,0,0,0,0,0,0,0,0,241,5322,83110,88673,110664,1255,772,0,3875,59085,0,0,12702,10983,6768,0,16831,0,551,3572,0,21991,60232,82,637,110664,0,0,0,0,0,154,0,0,0,0,0,154
