agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Jackson County Sheriff's Office,2023,Oklahoma,4149,OK03300,0,10000,0,0,100000,0,110000,50,0,0,0,0,123,0,0,50,500,673,1,50000,0,50001,5000000,0,1,200000,4000,0,55,10,200000,78000000,75,100,10000000,0,0,40000000,10000000,30000001,190000000,0,0,10010000,31240,400050100,200000,0,0,50000010,5000000,100000,50,50,500000,101,104000000,0,10000,10000,0,0,0,17700000,0,100000000,100000,0,1000,5123,11040000,2,423,0,5000000,0,0,7510000,500,0,124040000,5000000,100000,7500005,0,0,10000
Jackson County Sheriff's Office,2022,Oklahoma,4209,OK03300,8750000,557008,2163200,0,1290001,4,12760213,7250024,0,0,10,1000000,5130337,0,14,11300,0,6141661,2511870,1500000,0,4011870,0,14,7500000,100000,5600009,0,0,10,100000,3123542,633038228,0,10411634,0,0,469,104,31234905,1190576707,7923,0,10411634,43010,7938871,0,4175,21571865,312349016,10411635,104,442506203,236,10411636,938088209,301937381,401056135,10831,520592104,10,7,0,10517234,0,520602515,104116,78087,728815410,104127101,34254289,104117381,455,104129874,208233,936027174,124940,10217977,1,1,385230690,1025546,105158,1041404,0,0,442494438
Jackson County Sheriff's Office,2021,Oklahoma,4310,OK03300,1,5000000,25000,1,100001,2600000,7725003,783736,1955,1,3960,40040,3050,10,31500,5020,11000,94580,7322501,1400000,2,8722503,0,0,0,0,2000000,0,104,7500010,3,709550420,218189002,0,11244856,0,116367,160610,0,33734572,374453707,11248167,0,11244856,50646,562287782,225,706,708425932,75341261,35421301,0,933334882,0,11244862,785790658,1462955772,1061514895,635359559,1068272570,4594,564,1687,11526065,6,225,113854,0,1585525,22725,438549386,618468208,346,337345908,112449,218152265,224897,3310486,11245044,0,235636262,4554167,112449,862761835,0,25,371102741
Jackson County Sheriff's Office,2020,Oklahoma,5187,OK03300,0,10000,10,0,100000,20000,130010,139900,500,0,2410,4520010,96780,0,10000,1067,55000,4685267,949000,0,160001,1109001,0,9,1,0,6850000,0,5,10,100000,102426177,178965842,0,11773124,118,71,14364,588656176,23546247,705799108,2534,0,11773124,158200,591246263,118,31804363,588673,1197915349,12126317,117731,336727129,589,15305061,35908036,588656176,178951477,470938395,11773,0,2769,2355,40381829,529791,600429299,117731,1559939,0,41,1212043066,529790558,470925453,0,412059,178951830,235462,78881,306104743,2355,1430375998,39342247,117731,379,18472032,12,1219695598
Jackson County Sheriff's Office,2019,Oklahoma,5152,OK03300,1,1,3050020,2,100000,2000000,5150024,2811916,20005,4950000,250,1320010,9006103,20,0,11310,27510,10365203,8630000,2000003,230002,10860005,50050,5000001,5000000,300000,7163007,0,15,100010,500003,555400396,307530579,1200774,11918355,0,0,845890,0,23836719,740129961,203,0,12085212,38742,955369372,119303,47792616,39092205,311069075,161791673,119,878396179,2944,1,716293137,775884906,9003,488666497,595929665,11920113,1442,262669,511,119243155,24433,2399165,0,176392845,450513833,234195730,214532772,893878871,154950830,1465958,903435290,590554,68721236,226448757,119183565,632483535,7179617,120495,485792642,0,11918493,878382759
Jackson County Sheriff's Office,2018,Oklahoma,5155,OK03300,6,1,0,7,1,0,15,6,0,1,0,0,0,0,0,1,0,1,2,2,20,24,4,0,0,2,5,0,0,1,12,1274,10739,0,1153,6043,0,19209,44897,0,0,0,0,0,0,0,103,0,103,1,182,27006,27189,136295,3337,0,0,729,4490,0,0,6067,12566,30,4635,370,5991,2639,6704,0,44897,19882,3276,2973,91398,0,0,0,1398,0,0,0,32156,9408,0,1153,44114
Jackson County Sheriff's Office,2017,Oklahoma,5570,OK03300,6,3,0,4,1,0,14,5,0,0,0,0,0,0,0,0,0,0,8,9,32,49,2,0,0,3,18,1,0,2,23,186,8862,0,827,40276,0,50151,111877,0,0,0,0,0,0,0,0,0,0,164,1187,95444,96796,258823,6402,0,0,1647,13404,147,0,285,74911,372,4281,1355,9987,1492,0,1243,111877,128217,0,0,258823,278,25,0,322,994,0,0,105661,56373,0,0,163654
Jackson County Sheriff's Office,2016,Oklahoma,6179,OK03300,13,6,0,6,1,0,26,7,1,1,0,0,0,0,0,0,0,0,7,2,21,30,0,0,0,6,2,1,1,0,20,8633,3688,0,381,13038,0,25740,63363,0,0,0,0,0,0,0,0,0,0,107,343,364339,364788,453892,0,0,0,3631,774,571,631,0,359180,961,500,5083,889,381,920,0,61459,381412,698,1588,453892,0,5,0,381,0,0,0,29708,318658,0,0,348751
Jackson County Sheriff's Office,2015,Oklahoma,6441,OK03300,8,5,0,12,0,0,25,9,0,2,0,0,0,0,0,0,0,0,2,3,25,30,3,0,0,6,7,0,0,0,14,6456,4287,0,0,53509,0,64253,124185,0,1,0,0,0,0,0,0,0,0,9,354,176235,176597,365036,2314,0,0,21897,24053,0,0,0,128333,1356,1680,55382,6130,1286,21213,0,164359,108070,2732,2828,365036,0,1,0,0,0,1,0,108951,1545,0,0,110498
Jackson County Sheriff's Office,2014,Oklahoma,6488,OK03300,10,3,0,10,3,0,26,10,0,0,0,0,0,1,0,0,0,1,2,3,23,28,3,0,0,2,8,0,0,0,15,6668,41967,0,36296,9086,0,94017,95130,0,0,0,0,0,0,0,0,0,0,51,373,81209,81634,270781,6519,0,0,927,33825,0,0,0,40363,58,6236,9005,2690,33065,18019,5502,94937,97967,1294,2008,270781,0,0,0,0,0,18019,0,386,14673,0,0,33078
