agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Challis Police Department Challis,2023,Idaho,942,ID01903,0,1,0,0,0,0,1,50600,4400000,0,0,0,300,3000,0,13,40000,43313,61001,0,0,61001,0,0,0,0,300000,0,0,10,1,0,0,0,0,300200,20000,300000000,0,0,0,0,0,0,0,0,0,10000000,0,0,100000,100000000,0,5000100,506000000,0,10003,0,0,507000000,0,0,0,10000,0,0,0,200005,0,0,0,0,0,100000,60000000,0,30000200,10030,0,0,0,10000,0,30000000,0,0,0,30000,0,30000,0,1,1
Challis Police Department Challis,2022,Idaho,948,ID01903,2000000,1,0,1100000,100000,0,3200001,0,0,0,0,0,12,0,0,0,0,12,0,0,10,10,0,0,0,100000,0,0,0,0,100000,100,0,0,0,1041163,1041163,0,10411634,0,0,0,0,10411634,728814,1,0,0,10537,833971870,0,1041175,0,0,0,0,0,0,0,104,111404482,1041163,10413,10412,1,208232677,0,10411634,0,0,0,0,0,12,72881,0,12,0,10,1041163,0,1042,0,0,12587769,10412,0,0,0,0,0,1,1.04116338383745
Challis Police Department Challis,2021,Idaho,1063,ID01903,0,0,0,800000,100000,0,900000,100,0,0,10,100000,7510,100,0,75,0,107695,1001,0,75000,76001,0,0,0,0,10000,0,0,0,1,100,100,25,12,1124486,507143289,84336,11244856,0,0,281,112561009,0,112561,507,0,11244856,11751,112448561,0,1124495,0,112561,11244856,506,618489657,0,0,1574392,899588507,1124486,11245,112572254,112449,0,0,11244856,12369,562242803,112449,0,0,0,11244857,11244856,112,0,112449,507143008,112449,1126,11244856,0,11470,292366,0,120,0,1124,843364204,1,1.12448560525052
Challis Police Department Challis,2020,Idaho,1090,ID01903,0,0,0,2,0,0,2,109200,3500000,0,0,0,33440,200000,0,834,0,234274,867000,0,0,867000,0,5,0,135,3440000,0,0,0,0,0,0,0,0,0,0,18248,11773124,0,0,0,470924941,0,0,0,0,11773124,393693,0,0,0,0,0,11773124,0,12166,0,1,109490166,0,0,11773,11773,1286,0,0,11890867,0,0,0,12,0,0,1083127364,0,118,0,0,0,0,0,0,0,0,0,0,62,0,0,518017435,1,1.17731235192711
Challis Police Department Challis,2019,Idaho,1087,ID01903,0,0,0,0,100000,0,100000,28800,0,0,10,300000,0,0,0,0,0,300010,3,0,1,4,10,0,0,0,0,0,0,10,1,100,0,0,2880,1191835,1191835,0,0,0,1191835,1,0,0,119,1,0,0,11918,357550648,0,1191835,0,0,0,0,1191835,0,0,0,0,1191835,343,11918,0,0,0,2,35755,11918355,119184,0,0,0,1048815237,35755065,238,1,0,1191837,0,23838,1048815234,0,35874,11920,0,462,0,2,1191835,1,1.19183549339627
Challis Police Department Challis,2018,Idaho,1057,ID01903,0,1,0,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,6,8,2,0,0,0,0,0,0,0,6,0,0,0,0,24,0,0,0,663,0,687,10314,0,0,0,0,0,0,0,0,0,0,2,97,4368,4468,25783,2670,0,0,0,0,0,0,0,1798,0,2,1027,0,0,0,0,9707,4126,607,0,15469,0,0,0,0,0,0,0,1213,0,607,0,1820,1,1.21343405628813
Challis Police Department Challis,2017,Idaho,1032,ID01903,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,0,0,0,1,0,0,0,1,3,0,0,0,0,275,124,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,5,124,12555,12684,13083,0,0,0,11809,0,0,0,5,870,0,4,10069,1852,12,0,1,0,1142,0,2,13083,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Challis Police Department Challis,2016,Idaho,1032,ID01903,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,3,10,0,0,0,1,1,0,0,0,8,0,0,0,0,0,825,0,0,1016,0,1841,0,0,0,0,0,0,0,0,0,0,0,63,305,2128,2496,4337,0,0,0,32,842,0,0,0,1622,0,0,165,0,0,0,0,0,4172,0,0,4337,0,0,0,0,0,0,0,0,381,0,0,381,1,1.26955202032162
Challis Police Department Challis,2015,Idaho,1045,ID01903,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,836,0,0,0,0,836,5142,0,0,0,0,0,0,0,0,0,0,0,0,1543,1543,7521,0,0,0,0,0,0,0,0,1543,0,0,0,1286,0,0,0,5142,386,0,707,7521,0,0,0,0,0,0,0,5142,0,0,0,5142,1,1.28556847539769
Challis Police Department Challis,2014,Idaho,1081,ID01903,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,2,8,0,0,0,3,0,0,0,0,5,0,0,0,0,0,386,0,0,142,0,528,0,0,0,0,0,0,0,0,0,0,0,82,264,1030,1376,1904,0,0,0,134,0,0,0,0,1242,0,26,649,386,0,0,0,0,843,0,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,1,1.28709350845562
Challis Police Department Challis,2013,Idaho,1084,ID01903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,209,3597,3845,3845,0,0,0,1962,0,0,0,0,1883,340,39,131,0,0,0,0,0,3335,0,0,3845,0,0,0,0,0,0,0,0,0,0,0,0,1,1.30797303509051
Challis Police Department Challis,2012,Idaho,1079,ID01903,0,1,0,4,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,113,1443,0,1555,133,0,0,0,0,0,0,0,0,0,0,0,153,4539,4691,6380,0,0,0,2150,0,0,0,0,2541,0,199,776,1261,0,0,0,133,2949,0,1062,6380,0,0,0,0,0,0,0,0,0,0,0,0,1,1.32713265123532
Challis Police Department Challis,2011,Idaho,1093,ID01903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,9,1,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,335,610,1038,1038,135,0,0,610,0,0,0,41,252,68,43,54,0,0,0,0,0,872,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,1,1.35459550174677
Challis Police Department Challis,2010,Idaho,1081,ID01903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3973579356326
Challis Police Department Challis,2009,Idaho,895,ID01903,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,38205,0,0,0,0,0,0,0,0,0,0,0,109,689,798,39005,0,0,0,0,689,0,0,0,109,0,0,124,0,0,0,0,35507,250,426,2699,39005,0,0,0,0,0,0,0,0,0,0,0,0,1,1.42027521282265
Challis Police Department Challis,2008,Idaho,869,ID01903,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,9,6,5,20,2,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,856,3750,4742,4742,708,0,0,7,0,0,0,7,4021,0,331,460,0,0,0,0,0,1970,1981,0,4742,0,20,177,0,0,0,0,0,361,0,0,558,1,1.41522547733228
Challis Police Department Challis,2007,Idaho,868,ID01903,1,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,2,1,8,0,0,0,0,0,0,0,1,7,0,0,0,0,34,73,0,0,220,0,328,0,0,0,0,0,0,0,0,0,0,0,22,187,1176,1384,1712,0,0,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,1712,0,0,1712,0,0,0,0,0,0,0,0,0,0,0,0,1,1.46955740283082
