agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Duncan Police Department,2023,South Carolina,4392,SC04203,3000000,10500,0,10000,3100000,13026,6133526,260400,102000,10,10060,2,16230,1810,122,5982,5045000,5079206,26053,0,150002,176055,19,1,7000000,1,4027006,100,0,10,4,615700101,887061404,700080100,10206000,1050,139100011,357010760,1000000,70000000,2500230,2501887,100002200,210000000,43633,201065100,100000,87125562,280000002,242700270,60010001,300630,930073482,0,97500002,559200140,200000000,200000004,35206,11000,0,55010001,0,50200026,322100,210000000,100000,10,0,22035033,60000000,320001000,607,65601,66350000,1397000000,300000,31245005,45385058,970000003,333420757,112771003,102220,88972955,5000030,252032,930020000
Duncan Police Department,2022,South Carolina,4241,SC04203,7000000,5030000,0,0,120000,25001,12175001,40,67700,0,861,10187,444900,2280,22,2545105,23280,3026635,20700,550000,120100,690800,1,5000043,0,0,2840000,0,4,10,0,795865709,329136491,624755294,10520956,1041,47164702,739280703,5205817,437288621,0,208576590,22,10411634,38998,0,104220,832931904,52068585,377526053,41646541,0,976689911,251,23076345,123945320,1041163,78087774,504974830,5217270,119942022,924,1627,18636825,10411634,312349015,104116,0,0,926635426,0,1,2287,3790,416465,1297289577,312349,2109397,12428,999517891,14576845,11426770,106990,143639989,0,46092303,987022889
Duncan Police Department,2021,South Carolina,3772,SC04203,1300000,4020550,200000,200000,100000,2500001,8320551,6273898,5062105,19010,16714,22000,8000580,1500630,10010,9103405,17000,18670339,3241001,6,1315804,4556811,0,100002,5000000,40,4300029,0,100,10,100004,606212785,615184135,114697644,11244856,0,50714301,11258513,913082424,1124496,716297331,1400907,0,13628766,78065,1125610,112,1687,58473257,739012075,6409571,0,163074820,70854,36546907,239178364,787140459,922193006,230614830,11245,224897,50601951,225067706,15513074,1124486,3373,113742,0,89958848,820885176,80119605,56228779,562,39886,1922870,1525940854,6676071,62363974,348615336,1023281902,699768639,11340441,112449,1151372636,0,38233119,163061658
Duncan Police Department,2020,South Carolina,3679,SC04203,5,10000,0,0,100000,800003,910008,1359801,0,0,340,5210060,1305103,7911000,0,51,10000,14436554,1511104,1000001,70002,2581107,0,0,5500000,1,307019,0,0,11,3,61220243,133061069,1177312,11773124,11773247,64869911,18955867,0,800572400,35319606,134,1177,11887323,59172,826591002,0,18954729,83235983,14127874,15893717,0,1138485004,235,48858464,360257583,589833499,114199298,365040650,50047548,117731,11773477,588656176,353368,314401267,1024263512,118320,13,15308593,18841125,1165539230,82411865,618,612202423,23546,721839636,237817,11822574,1071414885,0,54239276,894760,117731,17660167,35,8,552771695
Duncan Police Department,2019,South Carolina,3573,SC04203,8950011,6010001,0,6030000,2300000,390001,23680013,1495700,0,10,12910,9500001,199,3100106,210,40000,110000,12763426,2380001,3500000,100002,5980003,0,1,8500000,1,9000002,100000,100000,1000010,2,836668522,125179215,0,11918355,0,60783610,461301,119225264,89387666,1738292520,11922175,0,11918355,115087,1191955,119184,1669,35767027,4531680,11918355,2879,156143083,71510,83428501,358760695,1203754,123474,829591762,11918,54824436,637632818,1191835,59949503,2207279,11926114,119899,1,0,655654794,691264587,953469587,821,417142423,476734,125142906,0,28717276,166907,1192,686259403,155241,119303,669216115,0,2391,156154286
Duncan Police Department,2018,South Carolina,3480,SC04203,1,2,0,1,3,0,7,13,0,0,0,0,0,0,1,1,0,2,12,7,25,44,6,0,0,6,1,0,0,5,26,910,2548,0,607,473,0,4538,192684,0,0,0,0,0,0,1,79,0,80,205,903,27472,28580,418566,2542,0,0,3750,546,0,0,144,21598,739,115,2576,364,21,0,0,192077,25258,3398,1335,225882,121,0,0,0,0,0,0,17912,0,0,0,18033
Duncan Police Department,2017,South Carolina,3405,SC04203,1,3,0,0,2,0,6,2,0,0,0,0,0,0,0,1,0,1,21,7,23,51,5,0,0,8,1,0,0,14,23,13189,7427,0,5283,0,0,25899,5780,0,0,0,0,0,0,0,0,0,0,323,965,35830,37118,68798,634,0,0,8407,118,0,0,296,27663,1340,117,4377,5861,2496,1,0,24861,25469,2609,1666,68798,0,11,0,0,10,0,0,8702,24,0,0,8746
Duncan Police Department,2016,South Carolina,3350,SC04203,3,4,0,0,2,0,9,5,0,1,0,1,0,0,0,0,0,1,32,12,39,83,11,0,1,28,5,0,0,21,17,10766,4600,0,2874,0,0,18240,17772,0,0,0,357,0,0,0,0,0,357,567,1508,62221,64296,100665,7988,0,254,24222,1706,0,0,630,29497,2521,819,6556,11794,3385,17352,0,17772,34729,4041,1696,100665,6,41,1351,0,0,19,0,12694,4228,0,0,18339
Duncan Police Department,2015,South Carolina,3297,SC04203,7,2,0,1,0,0,10,8,0,1,1,0,0,2,0,0,0,3,18,8,20,46,3,0,0,5,6,0,0,13,19,527,21517,0,0,771,0,22815,79191,0,0,62355,0,0,29632,0,0,0,91988,287,1144,31781,33211,227205,791,0,0,4480,1261,0,0,176,26503,293,216,74172,0,1462,14977,0,98475,32038,2828,2745,227205,0,5,0,0,0,0,0,27640,11193,0,0,38838
Duncan Police Department,2014,South Carolina,3290,SC04203,4,2,0,1,2,0,9,8,0,0,0,0,0,0,0,0,0,0,19,11,36,66,5,1,0,12,5,0,0,8,35,9241,4505,0,100,193,0,14040,70575,0,0,0,0,0,0,0,0,0,0,273,1399,100619,102290,186905,64,515,0,8638,7787,0,0,183,85297,272,284,13713,1866,2021,2909,0,68645,72497,14898,9994,187098,46,17,1,0,0,0,0,25098,32,0,0,25195
