agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Geary Police Department,2023,Oklahoma,811,OK00605,0,0,0,0,100000,0,100000,40000,0,10,0,0,8,0,0,0,0,8,400000,0,1,400001,0,0,0,100000,5,40,0,10,100001,1000100,0,0,4000,3100000,398920,101000000,10000000,0,5000010,5,100,10000000,80000000,0,10000000,10010000,10080,200,300000,4,0,0,0,100010,5000001,10000,0,0,400000000,200000,798,10000,0,5000000,0,800004,0,0,100000,100000000,1000,8,10000001,0,210000108,10000,39,0,50000,842010001,39840,0,8000100,15001,0,102010100,0,4,5000000,1,1
Geary Police Department,2023,Oklahoma,811,OK00605,0,0,0,0,100000,0,100000,40000,0,10,0,0,8,0,0,0,0,8,400000,0,1,400001,0,0,0,100000,5,40,0,10,100001,1000100,0,0,4000,3100000,398920,101000000,10000000,0,5000010,5,100,10000000,80000000,0,10000000,10010000,10080,200,300000,4,0,0,0,100010,5000001,10000,0,0,400000000,200000,798,10000,0,5000000,0,800004,0,0,100000,100000000,1000,8,10000001,0,210000108,10000,39,0,50000,842010001,39840,0,8000100,15001,0,102010100,0,4,5000000,1,1
Geary Police Department,2022,Oklahoma,835,OK00605,0,0,30,0,100000,93000,193030,302550,60000,0,10,72,930,3300,0,9,0,4321,2708500,0,2,2708502,2,0,0,100000,100000,0,0,100055,300002,100,0,0,30115,243632234,155158454,0,0,0,104119,312353180,518499365,116610300,886031237,311,1047,10721901,10569,0,0,1041163,20823271,1145391,1,0,168689301,0,0,1041163,0,1041163,3131,12494,0,0,0,104148,104116,0,104325,1041,0,0,88498888,104118421,364407288,0,31307783,883948038,104116,22705692,208244,739229126,15721893,6571823,104,12181723,572640,0,168668468,1,1.04116338383745
Geary Police Department,2022,Oklahoma,835,OK00605,0,0,30,0,100000,93000,193030,302550,60000,0,10,72,930,3300,0,9,0,4321,2708500,0,2,2708502,2,0,0,100000,100000,0,0,100055,300002,100,0,0,30115,243632234,155158454,0,0,0,104119,312353180,518499365,116610300,886031237,311,1047,10721901,10569,0,0,1041163,20823271,1145391,1,0,168689301,0,0,1041163,0,1041163,3131,12494,0,0,0,104148,104116,0,104325,1041,0,0,88498888,104118421,364407288,0,31307783,883948038,104116,22705692,208244,739229126,15721893,6571823,104,12181723,572640,0,168668468,1,1.04116338383745
Geary Police Department,2021,Oklahoma,1015,OK00605,0,50000,5000,0,100000,4700000,4855000,104701,700,0,10,10,1000010,0,0,0,0,1000030,1,0,0,1,0,0,0,0,1,0,7,0,0,100,4700,0,470,27,404814818,0,151806,0,33734568,11245042,0,22489713,45429218,407,0,56224,34196,449794242,112,11244856,13493827,0,0,0,185540125,337,0,0,151805588,56224280,0,11245,0,0,22,112471,16867284,112462054,113393,0,11244856,33734581,528508234,44979424,124,224897121,112449,404826591,0,11312326,0,1,12414672,11424776,0,337,11,0,190083047,1,1.12448560525052
Geary Police Department,2021,Oklahoma,1015,OK00605,0,50000,5000,0,100000,4700000,4855000,104701,700,0,10,10,1000010,0,0,0,0,1000030,1,0,0,1,0,0,0,0,1,0,7,0,0,100,4700,0,470,27,404814818,0,151806,0,33734568,11245042,0,22489713,45429218,407,0,56224,34196,449794242,112,11244856,13493827,0,0,0,185540125,337,0,0,151805588,56224280,0,11245,0,0,22,112471,16867284,112462054,113393,0,11244856,33734581,528508234,44979424,124,224897121,112449,404826591,0,11312326,0,1,12414672,11424776,0,337,11,0,190083047,1,1.12448560525052
Geary Police Department,2020,Oklahoma,1014,OK00605,700001,5270000,3515000,0,100000,810004,10395005,150800,70070,0,27960,20000,700,1010,0,15007,10000,74677,351501,4000000,24881,4376382,5000000,0,0,3,0,0,1,11,0,100,800,0,80,60,588656176,942,11784897,0,1,1648237,353193823,42,588656200,942,0,11773124,1059600183,943051917,117849,4886,246058282,265250504,1,117731,35916,11773,51213088,1374512203,591010801,235580,853589237,12950,117731,589,0,41323681,95362301,41088,118555,0,15305061,0,94184988,824121001,118,1,22228,588671481,41088,718161,15894,0,80598862,35352,117731,1471640558,0,0,1,1,1.17731235192711
Geary Police Department,2020,Oklahoma,1014,OK00605,700001,5270000,3515000,0,100000,810004,10395005,150800,70070,0,27960,20000,700,1010,0,15007,10000,74677,351501,4000000,24881,4376382,5000000,0,0,3,0,0,1,11,0,100,800,0,80,60,588656176,942,11784897,0,1,1648237,353193823,42,588656200,942,0,11773124,1059600183,943051917,117849,4886,246058282,265250504,1,117731,35916,11773,51213088,1374512203,591010801,235580,853589237,12950,117731,589,0,41323681,95362301,41088,118555,0,15305061,0,94184988,824121001,118,1,22228,588671481,41088,718161,15894,0,80598862,35352,117731,1471640558,0,0,1,1,1.17731235192711
Geary Police Department,2019,Oklahoma,1028,OK00605,50000,4520000,102000,10001,100000,20500,4802501,670650,135000,0,220,6030000,6459,2000,10010,5664,38000,6092353,6513901,400000,12502,6926403,5000000,1100001,0,264,5000000,0,15,100010,200001,1000100,1002159,8000038,65077,743825044,1020299379,595917866,11918355,0,4767,3951,613241076,47673457,563620012,503911285,1192,12271138,122459,1073224025,238367,53873885,59591777,322565872,71510136,120285,469646666,57,11918355,241406284,50,740129841,715121045,595932049,119422,478,595917747,12633536,1442121,881991637,123713,0,3576,238563595,102474017,500579250,119184640,595917750,595918,1604210872,238724649,31632509,512744395,774697848,42180366,5309746,119422,81939298,0,182351,471371416,1,1.19183549339627
Geary Police Department,2019,Oklahoma,1028,OK00605,50000,4520000,102000,10001,100000,20500,4802501,670650,135000,0,220,6030000,6459,2000,10010,5664,38000,6092353,6513901,400000,12502,6926403,5000000,1100001,0,264,5000000,0,15,100010,200001,1000100,1002159,8000038,65077,743825044,1020299379,595917866,11918355,0,4767,3951,613241076,47673457,563620012,503911285,1192,12271138,122459,1073224025,238367,53873885,59591777,322565872,71510136,120285,469646666,57,11918355,241406284,50,740129841,715121045,595932049,119422,478,595917747,12633536,1442121,881991637,123713,0,3576,238563595,102474017,500579250,119184640,595917750,595918,1604210872,238724649,31632509,512744395,774697848,42180366,5309746,119422,81939298,0,182351,471371416,1,1.19183549339627
