agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Alfalfa County Sheriff's Office,2023,Oklahoma,4188,OK00200,10,9000000,900000,0,100000,10105,10010115,3500001,20000,150000,1002999,20000,5073600,0,3,10736,1,6107339,1,0,856000,856001,0,0,350,0,140000,0,0,100010,0,100,0,0,0,333003298,525000333,3500100,10020000,0,0,0,101000000,0,90000000,1625,0,10000000,2829,2000000,100000,105110,9700000,1015000000,10000003,300000,10736,2225,20000011,510000003,0,0,299040510,10000,20100000,20,0,30200700,33,9000,100000,0,350000000,300000000,0,0,0,10000,330400,525010000,9000,34825000,0,2,260800210,0,100000,33300073,0,0,600000150,1,1
Alfalfa County Sheriff's Office,2023,Oklahoma,4188,OK00200,10,9000000,900000,0,100000,10105,10010115,3500001,20000,150000,1002999,20000,5073600,0,3,10736,1,6107339,1,0,856000,856001,0,0,350,0,140000,0,0,100010,0,100,0,0,0,333003298,525000333,3500100,10020000,0,0,0,101000000,0,90000000,1625,0,10000000,2829,2000000,100000,105110,9700000,1015000000,10000003,300000,10736,2225,20000011,510000003,0,0,299040510,10000,20100000,20,0,30200700,33,9000,100000,0,350000000,300000000,0,0,0,10000,330400,525010000,9000,34825000,0,2,260800210,0,100000,33300073,0,0,600000150,1,1
Alfalfa County Sheriff's Office,2022,Oklahoma,4211,OK00200,0,5000000,2850000,0,100000,0,7950000,195050,150000,0,33670,8610000,99689,2000,0,10996,30000,8786355,2014000,0,1,2014001,1500000,7,0,100000,12466000,0,2,10,100001,200,0,0,19527,992332930,5265811,104116338,10411634,0,104233,2811,104116338,10411634,1361841714,4742,104,10411634,16381,624713648,104117,430,562228231,1447841939,57263988,370,784095262,833,10411634,3123527,832930733,104,848560639,10412,36,20858995,0,10729208,602,0,104220,0,0,197836743,560145901,895402593,395,895401552,312349,223850128,208233,248452819,624802414,218645353,122712206,2866323,104116,512471356,2,171794060,1731465120,1,1.04116338383745
Alfalfa County Sheriff's Office,2022,Oklahoma,4211,OK00200,0,5000000,2850000,0,100000,0,7950000,195050,150000,0,33670,8610000,99689,2000,0,10996,30000,8786355,2014000,0,1,2014001,1500000,7,0,100000,12466000,0,2,10,100001,200,0,0,19527,992332930,5265811,104116338,10411634,0,104233,2811,104116338,10411634,1361841714,4742,104,10411634,16381,624713648,104117,430,562228231,1447841939,57263988,370,784095262,833,10411634,3123527,832930733,104,848560639,10412,36,20858995,0,10729208,602,0,104220,0,0,197836743,560145901,895402593,395,895401552,312349,223850128,208233,248452819,624802414,218645353,122712206,2866323,104116,512471356,2,171794060,1731465120,1,1.04116338383745
Alfalfa County Sheriff's Office,2021,Oklahoma,4210,OK00200,1,9000000,600000,500000,100000,0,10200001,600000,100000,1403000,1770,5700000,1012624,0,0,16124,40050,6770568,6011000,0,75005,6086005,0,100,0,0,3960000,0,5,10,5,700,0,0,60038,809067559,393665560,562327139,11244856,0,0,4273,677007803,44979425,726080355,3416581,0,11244856,89953,787145546,0,675,84898663,64770401,47925589,0,45042876,562,11244856,2249087,562242803,393569962,340748442,11245,112449,11248613,1124,11357372,37,6747,112449,0,0,33859570,11244856,640956795,409,640968715,1349383,955824009,224897,43135268,134938352,618467083,185058074,4970226,112449,249131164,1,56292,989581067,1,1.12448560525052
Alfalfa County Sheriff's Office,2021,Oklahoma,4210,OK00200,1,9000000,600000,500000,100000,0,10200001,600000,100000,1403000,1770,5700000,1012624,0,0,16124,40050,6770568,6011000,0,75005,6086005,0,100,0,0,3960000,0,5,10,5,700,0,0,60038,809067559,393665560,562327139,11244856,0,0,4273,677007803,44979425,726080355,3416581,0,11244856,89953,787145546,0,675,84898663,64770401,47925589,0,45042876,562,11244856,2249087,562242803,393569962,340748442,11245,112449,11248613,1124,11357372,37,6747,112449,0,0,33859570,11244856,640956795,409,640968715,1349383,955824009,224897,43135268,134938352,618467083,185058074,4970226,112449,249131164,1,56292,989581067,1,1.12448560525052
Alfalfa County Sheriff's Office,2020,Oklahoma,4222,OK00200,0,8010000,0,0,100000,36,8110036,272300,10000,0,12818,40000,12000,10000,20000,920,14300,110038,2710000,50000,15003,2775003,1,1,0,2,2000000,0,30,10,0,100,0,10,27061,146459269,1059601395,470924941,11773127,882984264,5943,7182,12391213,1059581120,363789670,471631,0,11773124,12667,3684988,0,157407,51978342,257831419,15305072,706,117749507,187,59454277,154227937,0,0,115442958,11773,0,5887,0,24370397,59,42383,118791,1177312,0,135391,0,941851060,235463295,706,17795194,1577611031,942085344,1353909,3428,518017435,36496975,6475218,117731,132377261,0,1177,117743008,1,1.17731235192711
Alfalfa County Sheriff's Office,2020,Oklahoma,4222,OK00200,0,8010000,0,0,100000,36,8110036,272300,10000,0,12818,40000,12000,10000,20000,920,14300,110038,2710000,50000,15003,2775003,1,1,0,2,2000000,0,30,10,0,100,0,10,27061,146459269,1059601395,470924941,11773127,882984264,5943,7182,12391213,1059581120,363789670,471631,0,11773124,12667,3684988,0,157407,51978342,257831419,15305072,706,117749507,187,59454277,154227937,0,0,115442958,11773,0,5887,0,24370397,59,42383,118791,1177312,0,135391,0,941851060,235463295,706,17795194,1577611031,942085344,1353909,3428,518017435,36496975,6475218,117731,132377261,0,1177,117743008,1,1.17731235192711
Alfalfa County Sheriff's Office,2019,Oklahoma,4246,OK00200,1,0,150000,1,100000,3000008,3250010,597200,0,0,11500,5210000,706,0,10000,10,10000,5242216,5952001,0,2,5952003,1,0,0,0,0,0,0,10,2,100,3000,0,55220,2979592,357550649,357562566,11930273,0,9535,0,119183549,23836718,77707674,953468752,0,11918355,32615,239380159,238367,238376512,1787753,119184,10,119184,4183,358,47673420,1555106965,953468395,23837,595973007,11918,536,4171,0,35874319,42,2980,119184,154939,0,841,858121555,619754457,961,619766375,6221381,953480553,1788,524409,357550648,1193,853974088,1203754,119184,154939,0,60,0,1,1.19183549339627
Alfalfa County Sheriff's Office,2019,Oklahoma,4246,OK00200,1,0,150000,1,100000,3000008,3250010,597200,0,0,11500,5210000,706,0,10000,10,10000,5242216,5952001,0,2,5952003,1,0,0,0,0,0,0,10,2,100,3000,0,55220,2979592,357550649,357562566,11930273,0,9535,0,119183549,23836718,77707674,953468752,0,11918355,32615,239380159,238367,238376512,1787753,119184,10,119184,4183,358,47673420,1555106965,953468395,23837,595973007,11918,536,4171,0,35874319,42,2980,119184,154939,0,841,858121555,619754457,961,619766375,6221381,953480553,1788,524409,357550648,1193,853974088,1203754,119184,154939,0,60,0,1,1.19183549339627
