agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Winnebago Police Department,2023,Illinois,2879,IL10109,0,6910000,90000,2,120000,8950000,16070002,29700,0,71000,343,3000070,2504,100000,41215,10025,10000,3164157,1,150000,1,150002,0,7100001,4120000,1,384000,0,0,11,0,4000100,0,826,2970,61000110,83020261,500029700,0,25001000,100000,158000200,0,20000001,43000034,500038783,2000,10148000,200039981,400232500,0,35000001,10000000,0,10000000,0,200010850,25,401500000,3,800,900000001,826000297,11000,1000000,835,201,100002,970000000,0,100960,32,0,183000008,980000002,140000000,407,180000000,200000,83000000,100000,11910002,3841506,150000001,8140516,220000,100000,6150102,20,150000,700000000
Winnebago Police Department,2022,Illinois,2885,IL10109,0,1580000,0,0,120000,5920000,7620000,17,0,10,300,0,63890,4000,4075,20665,10000,102930,15400,0,143960,159360,0,0,240000,0,0,6000100,2,8200010,0,6000110,0,43,9000000,16450488,41975,312349119,10411634,4062620,175,728814663,0,0,520581692,520583254,0,10411634,2603,1043662,0,7,1041167,515271863,52058169,104116,293671549,1041,832930707,104,16450434,6,354005962,14576,41750652,304020062,23,0,3,152,104116,10,0,0,1,1041,374818922,568,2925669,0,104116,1561745,110467438,343583917,208232783,2900681,107511,3467244,0,72881,803778132
Winnebago Police Department,2021,Illinois,2957,IL10109,0,7000000,0,200000,100000,15000,7315000,0,50000,0,0,0,670,1600,700,10006,0,12976,10000,0,100100,110100,0,2000000,0,0,500000,0,100000,0,0,110,0,0,0,0,276623459,0,11424774,0,112448567,611720349,674691363,0,0,277,0,11244856,227,0,0,49477367,0,112673,1,112449,179951438,0,0,1349495,404814818,227146092,7882644,12369,7983848,8,112448561,224897,1124,17,112449,0,0,353088480,0,11244856,225,17,112449,276623459,0,1126,0,0,225,11436019,112449,112,11,0,179917697
Winnebago Police Department,2020,Illinois,2976,IL10109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11773,0,0,0,0,0,0,0,24,0,0,11773125,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winnebago Police Department,2019,Illinois,2963,IL10109,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1192,0,0,0,0,1192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119184,0,0,0,0,0,0,0,0,0,119184,0,0,0,0,1191835,0,120,0,0,0
Winnebago Police Department,2018,Illinois,2973,IL10109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winnebago Police Department,2017,Illinois,2986,IL10109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winnebago Police Department,2016,Illinois,2995,IL10109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winnebago Police Department,2015,Illinois,3008,IL10109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winnebago Police Department,2014,Illinois,3043,IL10109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
