agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Glenarden Police Department,2023,Maryland,6207,MD01713,5,10000,4282500,0,100000,15000,4407505,1738403,0,10,0,1,4007150,1510,91,72,308400,4317224,0,7000000,71254,7071254,0,0,750,0,0,0,100001,2500011,0,100,0,20,24900,104,175010008,7500000,10125000,1594,20000001,504594145,500000000,358000000,0,175,70,10175000,0,0,0,0,55200301,175110,15000000,0,145020071,3200,31000001,45000042,3000000,20,26225,11000,100000,125000000,1000000,2313,900000000,74826,100000,24,140000000,105000,850000000,0,100,10000,0,20000,42825,10175000,125121000,800000000,175,10020001,100800,800512,0,0,145010000
Glenarden Police Department,2022,Maryland,6247,MD01713,0,5010001,500000,0,150000,3263302,8923303,90000,0,0,3100,10000,32500,31,6010,2635,61000,115276,700010,7000010,646326,8346346,0,0,10500000,2,1000052,0,0,100010,100000,100,110030,4487,6003000,625739381,649721239,4164654,10411634,3123,10,5102221,1041163,62469804,1019298953,1156341,6575,10411842,82438,523705182,0,10412,583051495,520581729,456446027,11061,520608585,0,34358402,678767738,524746345,521,827865709,12494,0,4472,416,416475,520581692,31235,104116,42,0,33530,4477003,968281947,629,968302770,1297623,753823113,608039,9056040,213368798,104116338,522529917,0,104116,643543452,1,203033107,1041184208
Glenarden Police Department,2021,Maryland,6182,MD01713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenarden Police Department,2020,Maryland,6177,MD01713,0,5010000,0,2510010,110000,118800,7748810,313000,60000,0,10062,0,18500,3804043,0,9585,17000,3859190,950000,6500000,205006,7655006,0,20,2500000,1,0,200,0,100014,100000,1000100,10,363,9023200,750536742,1164386707,588656176,11890855,0,70638741,1190805011,1177312,23546247,329647459,829992,2355,11774077,30126,943027194,0,0,80057240,217802962,41205933,4709,659331590,200143,11773124,4768256,592188113,659,512147322,11773,441845326,512,0,588693,706388588,62927,117731,11773156,1177,152726,371442047,447378694,1135,447378694,259009,1164385462,117731,4732796,28714721,0,94044080,11796672,117731,389396581,12,200144277,1247962866
Glenarden Police Department,2019,Maryland,6234,MD01713,0,2,0,500008,110000,2639002,3249012,325300,10000,40,11300,10194,15290,0,236,5152,10000,52172,1332000,5000000,389008,6721008,189,10000000,6800000,2,34,0,0,13,0,120,30,181,8025710,34563231,654397783,716293132,139444753,2422,596275362,1575026692,1072651944,4,72701965,715103143,1226,12074485,64811,1191835,0,119211,59591775,59591832,857406454,156,355192544,119184,47673420,909729344,358742484,0,476920472,13110,119194,831902843,4648,238405,1263345623,0,126454,35,0,41602,631672827,119183549,715107136,23837,583999,1560112661,120137018,23992844,3575530,905794976,755743507,4648158,119184,739845166,24,2384,1418308074
Glenarden Police Department,2018,Maryland,6258,MD01713,2,5,1,1,3,1,13,15,0,0,0,0,0,2,0,0,0,2,2,6,25,33,10,0,0,11,0,0,1,7,4,0,0,2,2,32109,1699,2136,7408,2427,9707,55485,354099,0,0,0,0,0,347,0,0,0,347,15,729,40037,40781,804813,19538,0,0,8226,0,0,364,7859,4794,10154,375,1830,0,2136,0,0,354099,59531,3762,18826,450713,0,0,0,0,0,0,0,0,0,0,0,0
Glenarden Police Department,2017,Maryland,6228,MD01713,6,4,3,0,3,0,16,10,0,0,0,1,0,2,0,0,0,3,5,12,29,46,11,0,0,19,2,0,0,13,1,0,0,0,0,3307,16210,9746,12058,0,0,41320,76822,0,0,0,90,0,489,0,0,0,578,293,10329,127997,138619,257339,9227,0,0,33981,87138,0,0,8059,214,11380,1590,10485,1865,16465,1084,0,76822,115904,5656,16088,257339,0,0,0,0,0,0,0,0,0,0,0,0
Glenarden Police Department,2016,Maryland,6390,MD01713,3,3,2,1,2,0,11,7,1,0,0,1,0,0,0,0,0,1,9,9,31,49,5,2,0,25,1,1,0,13,2,1,0,1,0,8821,9103,989,8029,889,0,27830,67921,0,0,0,0,0,0,0,0,0,0,251,1069,51880,53201,148951,9623,381,0,18442,2920,275,0,18259,3301,9776,2106,710,0,3124,1841,0,67921,53222,3936,6316,148951,0,2181,0,0,0,0,0,19043,0,0,0,21224
Glenarden Police Department,2015,Maryland,6360,MD01713,11,0,0,0,2,0,13,8,1,0,0,1,0,6,2,0,1,10,5,3,23,31,2,2,0,8,3,0,2,3,11,0,2,2,0,0,19790,0,0,0,0,19790,28283,0,0,0,463,0,27974,418,0,3124,31979,131,513,19580,20225,100276,1671,1144,0,2893,3342,0,2275,713,8185,900,613,5033,809,0,5374,0,51423,15473,1283,19368,100276,0,260,0,0,0,0,0,23140,384,0,1080,24864
Glenarden Police Department,2014,Maryland,6238,MD01713,8,1,0,1,0,0,10,11,1,0,0,2,0,1,0,0,1,4,3,6,36,45,4,0,0,12,0,0,0,15,14,0,1,1,1,1673,78510,0,0,1287,0,81470,110819,0,0,0,257,0,309,0,0,2059,2626,129,873,72646,73647,268562,4543,0,0,12440,0,0,0,14609,42056,2281,1944,14049,4026,0,71223,0,110819,42092,1931,20200,268562,793,1517,0,0,0,0,0,5792,727,0,0,8829
