agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Red Lake County Sheriff's Office,2023,Minnesota,3852,MN06300,0,0,0,0,100000,10000,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,0,11000000,0,0,0,0,0,0,0,0,21,0,0,10,0,0,11000000,0,0,0,0,0,21,0,0,100000000,0,0,0,0,0,0,0,0,0,0,0,0,11000000,1000000,0,0,0,0,11000000,0,1,0,1,1000100,0,0,0,0,0,0
Red Lake County Sheriff's Office,2022,Minnesota,3936,MN06300,1000000,0,0,4000000,100000,0,5100000,0,0,0,0,0,1,0,0,250,0,251,0,0,0,0,4,0,0,0,0,6957,0,10,0,1041163,11135,729074660,10411634,0,10,0,0,1,0,0,0,10411634,10422,0,0,0,10411634,1041163,0,104116,260,0,0,104,0,0,10416,0,4,0,0,0,0,0,1041,0,0,1,0,0,0,0,0,593463129,0,0,72,593463129,1041235,26029085,0,72433737,0,26,0
Red Lake County Sheriff's Office,2021,Minnesota,4053,MN06300,0,10000,0,0,0,118000,128000,0,118000,0,0,0,1180,0,0,11,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899588484,0,0,0,12,11244856,0,0,0,899588484,0,0,1,0,11257,0,2248971,4,0,899588484,0,1124,0,12,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,2249,0,0,0,112449,0,0,0,0
Red Lake County Sheriff's Office,2020,Minnesota,4037,MN06300,0,10000,0,1,0,0,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5886562,0,0,0,11773124,24,0,0,0,11773,0,117731235,0,0,0,0,117731,0,0,5887,0,0,0,0,0,0,0,0,11773,0,0,0,117731,6,0,0,11773
Red Lake County Sheriff's Office,2019,Minnesota,3981,MN06300,2,0,200000,0,100000,0,300002,0,0,0,10,0,0,0,0,0,0,10,0,0,200000,200000,10,0,0,0,0,20000,0,10,0,0,227667300,0,0,0,0,1192312,0,0,0,228,0,95347,2384,1215672,0,132293740,23836710,0,0,238,476734197,0,0,0,0,226448744,0,11918,0,0,0,0,0,0,119184,48866,0,2383671,0,0,0,0,238367,227640579,119184,11956504,241,0,476735630,583999,0,240750889,12,0,476734197
Red Lake County Sheriff's Office,2018,Minnesota,4019,MN06300,3,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,1,2,5,0,0,0,0,0,0,0,0,5,0,140,6,0,0,0,146,3640,0,0,0,0,0,0,0,0,0,0,40,121,1517,1678,9104,0,0,0,0,0,0,0,0,1678,16,0,36,425,0,0,0,3640,1226,0,121,5464,0,0,0,0,0,0,0,0,0,0,0,0
Red Lake County Sheriff's Office,2017,Minnesota,4011,MN06300,0,4,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,7,11,0,0,0,2,3,0,0,0,6,20,0,0,9945,0,0,9964,0,0,0,0,0,0,0,0,0,0,0,53,211,23090,23355,33319,0,0,0,336,9541,0,0,0,13479,103,410,22116,497,0,0,0,0,10193,0,0,33319,0,0,249,0,0,0,0,0,0,0,0,249
Red Lake County Sheriff's Office,2016,Minnesota,4046,MN06300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,7,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,38087,0,0,0,0,0,0,0,0,0,0,90,132,2893,3115,41202,0,0,0,0,508,0,0,0,2608,0,176,1270,0,0,0,0,38087,1116,46,508,41202,0,0,0,0,0,0,0,0,0,46,0,46
Red Lake County Sheriff's Office,2015,Minnesota,4031,MN06300,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,2,4,9,0,0,0,0,2,0,0,0,7,643,0,0,0,0,0,643,6428,0,0,0,0,0,0,0,0,0,0,84,148,2085,2317,9387,0,0,0,0,148,0,0,0,2169,0,167,864,0,643,0,0,6428,1286,0,0,9387,0,0,0,0,643,0,0,0,0,0,0,643
Red Lake County Sheriff's Office,2014,Minnesota,4059,MN06300,0,1,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,2,0,0,0,3,129,0,3475,257,0,0,3861,32820,0,0,0,0,0,0,0,0,0,0,5,0,4430,4435,41116,0,0,0,0,1416,0,0,0,3020,0,5,644,0,0,4247,0,32820,3401,0,0,41116,0,0,0,0,0,0,0,3216,0,0,0,3216
