agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Pittsfield Police Department,2023,Massachusetts,43078,MA00222,12970039,3070017,12301001,6460007,5140003,10219016,50160083,4165328,590132,9979125,97584,2640010,1608585,8080431,1297953,2566273,415701,16706537,4843523,11576005,1195242,17614770,780139,10300020,13250020,600045,10175099,325714,300019,7201108,1800018,981501619,1136425786,403315700,10810010,54610307,1046013295,495358929,1162900400,852104016,1861708080,206739340,1017335,210601825,879944,808702601,2100200,258214198,1012500019,1409903307,588570010,2100386,730272858,646057,170300111,731901209,1373018286,787503923,762266194,1206119000,225202140,2431024347,200506900,107032556,256814228,1080218453,1108390,388010082,134519000,683108875,575990082,880012000,773009489,983086885,4001030,335043704,326302020,338296138,1825160678,90010028,1057094726,227880018,113590,616461786,10106,97804200,1640040001
Pittsfield Police Department,2022,Massachusetts,43496,MA00222,3390039,11690033,305016,5000007,13631001,4291222,38307318,1183815,423776,650096,1258838,7280041,9696562,8040622,2526908,328215,8198121,37329307,3822384,8000103,2252515,14075002,8800136,9500015,6010050,9812028,6164163,5132080,200112,8500519,1800084,858024270,1037088844,214198022,10951999,31031580,326307199,1166856864,1467936255,1788823961,1613724883,98018220,45826032,11785974,1045826586,432856493,3436256,1154444232,608770547,1156841096,994312188,2819689,877995971,917925,315749469,1006601188,1769259971,448432506,71207991,313615070,219271628,1571154046,941437682,124557715,709179678,1624350254,13650860,374868,134337147,1844666378,829380401,374831314,864209393,916279535,93314268,1273472473,140619558,1075359641,2385173737,905831976,1340963640,568298695,1704770,1284452257,54,670584325,1852260897
Pittsfield Police Department,2021,Massachusetts,41556,MA00222,8690027,3248051,8700005,2950025,9170001,3662419,36420528,5178295,1175262,26076,1268812,2551094,4015339,532822,6298022,145167,11353002,26164258,7596979,5720000,1246291,14563270,17710347,6500043,9200000,700468,7222128,3009009,300320,2300014,2700012,1050834360,1310774978,119461977,18139077,6126,206586539,256857244,1435968591,642418651,1671331512,627064224,346456668,12342627,791477453,232828680,2024414,387965153,282810414,625005858,960975421,1240931,383955198,113058434,169236215,1875661929,948619366,572700982,1138198243,563387529,313509528,1602404519,564493308,132518103,357505591,1630625376,2301890,11371,273120686,2636228527,1340949148,775933305,2215365649,33844550,41120224,1596906734,710518644,235598872,2422010635,674710511,2563218349,161748063,30481900,735699348,71,923571806,1495667625
Pittsfield Police Department,2020,Massachusetts,41865,MA00222,6830081,5452009,15137401,9220005,5470001,6279715,48389212,4904218,5716360,6170024,1362388,180040,161001,2496500,482840,74586,843502,5600857,7376220,6500008,936727,14812955,300034,6000053,6110020,2306303,13461009,1021613,400385,9800015,3000015,929619665,270108633,1068007377,177571432,68296138,787665416,905963739,537680965,648700321,1478124748,767812954,623991186,547930823,1062271989,956702383,237111064,279276656,1300813620,1164137318,947502209,2237663,417459527,1228481,353240822,1663053889,142928737,1013198560,1050479439,154250287,631512566,1542564647,1181697126,188076471,1430567924,1436615928,33177745,529790643,235480130,1435200713,232248417,1153797895,898432842,1153849211,444414822,421529437,291796914,145706655,961699035,23558030,1220540780,656920030,1895708,2242789356,78,285371319,1040803299
Pittsfield Police Department,2019,Massachusetts,42268,MA00222,4560079,18410323,9796500,3830003,1630007,5259230,43486142,5705515,1010794,1000071,1158073,2730044,4149320,2228510,840016,5227387,2253034,18586384,1170934,8001008,810035,9981977,1810153,1700018,960000,1100004,3776092,5018962,100266,13900051,3400019,1460612196,1685488688,841478646,210298181,834413857,1198152348,231189185,1962835936,1037016105,395826168,2269854,178801171,1379487620,1931292,840856388,480787511,900302703,767067741,816415385,937260651,955972352,1416444092,239179215,314169174,1923027467,1332961702,21813718,927631877,597732912,117992076,2458807427,600427364,586790456,1103054831,1406612354,20626024,139909741,286071506,2134719353,781856083,859761529,2591316025,846468988,59072146,1171611662,867261396,627534822,1811121606,1821149671,1502564169,272295188,22809046,1677620105,50511337,1035301300,914520524
Pittsfield Police Department,2018,Massachusetts,42298,MA00222,233,103,0,93,35,0,464,71,3,44,2,1,0,7,6,9,9,34,188,186,288,662,12,25,0,143,105,11,5,129,232,106834,195573,0,24816,84808,0,412031,736072,0,22,11042,364,0,2429,1044,3475,13969,32323,2244,22815,539630,564689,2481208,1410,12644,0,63270,73867,4139,1394,21586,386379,34840,15982,382547,4649,5559,101678,0,754678,328779,71201,56450,1756363,2657,1945,252,0,11,17049,0,73539,30405,485,1091,127435
Pittsfield Police Department,2017,Massachusetts,42546,MA00222,184,83,0,91,41,0,399,37,4,27,0,3,0,8,11,12,9,43,187,160,309,656,30,20,0,62,101,20,9,150,264,51412,241871,0,74608,174933,0,542824,320408,0,249,0,535,0,1054,6868,4167,18017,30641,3579,18803,947877,970258,1864380,6515,16249,0,36543,202804,23584,2556,19350,662660,17102,74862,616694,4829,5739,165199,0,445648,461143,47694,25471,1864381,1524,1444,4172,311,225,383,0,54557,38990,1781,50,103437
Pittsfield Police Department,2016,Massachusetts,43031,MA00222,157,78,0,96,33,0,364,32,3,30,1,6,0,11,9,7,5,39,188,174,260,622,25,20,0,93,97,12,9,142,224,74303,188346,0,21348,73003,0,356999,318190,0,0,18155,1989,0,5212,4225,2425,3791,35796,3402,22312,346556,372271,1083257,1755,7065,0,40934,71775,3187,2723,17408,227551,17809,13137,211570,7288,3760,147100,0,323104,267201,53833,38580,1083384,2561,3691,338,571,669,3953,0,3809,12242,1828,196,29857
Pittsfield Police Department,2015,Massachusetts,43450,MA00222,188,82,0,111,33,0,414,49,4,25,1,2,1,11,8,7,4,34,235,215,358,808,30,31,0,127,116,19,12,179,294,2531592,162923,0,26375,123922,0,2844811,495016,0,0,3214,926,514,3697,1973,3728,2290,16342,4088,28542,423491,456121,3812290,9364,11890,0,46841,85454,10333,10506,23861,257871,30283,13918,209809,1665,4741,111636,6428,572551,2730537,86154,44569,3812290,2137,2724,451,0,15,10324,0,40241,13750,3665,852,74161
Pittsfield Police Department,2014,Massachusetts,43895,MA00222,196,94,0,119,50,0,459,40,0,25,0,1,0,8,5,9,7,30,219,226,401,846,49,42,0,109,124,12,10,184,316,67544,304583,0,31395,153440,0,556961,563468,0,0,0,644,0,6103,1070,1847,530,10194,3896,30296,610951,645143,1775766,16288,31589,0,64077,174375,5011,2744,17111,333989,38811,14188,208339,5039,8775,249870,0,592015,512030,78357,68382,1775807,3621,1390,3121,1,85,13906,0,93971,37411,1945,33,155483
