agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
La Plata Police Department,2023,Missouri,1223,MO06102,0,0,0,0,100000,0,100000,0,0,0,0,0,20640,10,0,406,0,21056,6000,0,146400,152400,0,0,0,100000,0,0,0,0,100000,0,350,145000,20000,0,0,350,400000000,0,200000000,0,0,10000000,140400,0,0,0,60000000,61200000,30000000,200000,350030406,0,0,0,0,350,2,0,200000,10000000,0,0,0,0,100000,0,0,0,20000000,0,0,0,0,350,100000,20,0,0,20000000,20000000,0,120,0,0,990000000
La Plata Police Department,2022,Missouri,1251,MO06102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,10411634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10412,0,0,0,0,1041,0,0,0,0,0,1,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Plata Police Department,2021,Missouri,1297,MO06102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11245,0,0,0,112449,1124,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Plata Police Department,2020,Missouri,1302,MO06102,0,350,1,0,0,0,351,35000,0,0,0,0,0,0,0,0,0,0,46180,0,0,46180,0,0,0,0,0,0,0,0,0,5,727579033,0,0,0,0,0,412059,5,727579033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412059323,232,0,0,0,0,0,353193706,4,0,0,0,0,0,0,588656176,1177,0,1,0,727579033,0,3113991,0,0,5,0,0,0,0,0,0
La Plata Police Department,2019,Missouri,1312,MO06102,0,2000000,0,0,0,0,2000000,0,0,0,0,0,0,0,1200,10000,0,11200,10000,0,0,10000,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,0,0,0,0,14302026,11918,14302026,119183564,0,0,0,0,0,0,0,143020259,0,0,0,0,0,0,0,0,0,0,0,0,119184,0,0,0,0
La Plata Police Department,2018,Missouri,1320,MO06102,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,1,0,0,1,1,0,0,607,0,0,0,607,1335,0,0,0,0,0,0,0,0,0,0,0,79,2184,2263,5539,0,0,0,1213,364,0,0,79,607,0,30,49,0,0,0,0,1335,971,0,1820,4205,0,0,0,0,0,0,0,1335,607,0,0,1941
La Plata Police Department,2017,Missouri,1311,MO06102,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,1,771,0,0,0,0,0,771,17279,0,0,0,0,0,0,0,0,0,0,0,311,0,311,18360,0,0,0,0,124,0,0,0,186,0,0,895,0,0,0,0,17279,0,0,186,18360,0,0,0,0,0,0,0,17279,0,0,186,17465
La Plata Police Department,2016,Missouri,1330,MO06102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,8,0,0,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,254,984,1300,1300,0,0,0,609,108,0,0,11,571,0,56,609,0,63,0,0,0,0,0,571,1300,0,0,0,0,63,0,0,0,0,0,0,63
La Plata Police Department,2015,Missouri,1346,MO06102,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1999,0,0,0,1999,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,2005,0,0,0,0,0,0,0,6,0,0,0,1999,0,0,0,0,0,6,0,0,2005,0,0,0,0,0,0,0,0,0,0,0,0
La Plata Police Department,2014,Missouri,1354,MO06102,1,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,1,2,2574,129,0,0,0,0,2703,28316,0,0,0,0,0,0,0,0,0,0,40,0,4312,4352,35371,0,0,0,0,0,0,0,40,4312,0,0,0,0,0,0,0,28316,7055,0,0,35371,0,0,0,0,0,0,0,23168,2614,0,0,25782
La Plata Police Department,2013,Missouri,1359,MO06102,0,1,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,2812,0,1241,157,0,0,4210,0,0,0,0,0,0,0,0,0,0,0,0,235,1046,1282,5492,0,0,0,0,1282,0,0,0,0,0,0,3636,0,0,0,0,0,615,0,1241,5492,0,0,654,0,0,0,0,0,0,0,0,654
La Plata Police Department,2012,Missouri,1372,MO06102,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,1,0,0,0,1,0,1,0,2,1460,0,531,0,0,0,1991,0,0,0,0,0,0,0,0,0,0,0,45,133,1924,2102,4093,332,0,0,0,1194,0,45,0,531,0,0,1240,531,0,0,0,0,2322,0,0,4093,0,0,0,0,0,0,0,0,398,0,0,398
La Plata Police Department,2011,Missouri,1371,MO06102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,35,35,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
La Plata Police Department,2010,Missouri,1366,MO06102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9782,0,0,0,0,0,0,0,0,0,0,34,0,0,34,9815,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,9782,34,0,0,9815,0,0,0,0,0,0,0,0,0,0,0,0
La Plata Police Department,2009,Missouri,1470,MO06102,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,568,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,276,0,276,844,0,0,0,0,0,0,0,0,276,0,0,702,0,0,0,0,0,142,0,0,844,0,0,568,0,0,0,0,0,0,0,0,568
La Plata Police Department,2008,Missouri,1430,MO06102,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,0,0,0,0,2,0,0,0,3,0,0,0,849,0,0,849,0,0,0,0,0,0,0,0,0,0,0,18,410,849,1278,2127,0,0,0,0,977,0,0,0,301,0,0,995,0,0,0,0,0,1132,0,0,2127,0,0,18,0,0,0,0,0,0,0,0,18
La Plata Police Department,2007,Missouri,1438,MO06102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,0,0,0,0,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,0,0,0,0
La Plata Police Department,2006,Missouri,1453,MO06102,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,3,8,2,1,0,1,2,0,0,0,2,121,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,12,408,1330,1750,1871,227,302,0,529,511,0,0,0,181,0,0,0,0,121,0,0,0,1750,0,0,1871,0,0,0,0,0,0,0,0,813,0,0,813
La Plata Police Department,2005,Missouri,1448,MO06102,1,1,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,6,7,3,16,0,3,0,1,5,1,0,1,5,0,312,452,0,0,1240,2005,0,0,0,0,0,0,0,0,0,0,0,161,1367,3198,4726,6731,0,843,0,156,3333,234,0,2,159,0,2,640,312,451,2340,0,0,2440,0,546,6731,0,0,0,0,0,0,0,0,72,0,0,72
La Plata Police Department,2004,Missouri,1460,MO06102,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,6,0,0,0,3,0,0,0,0,3,129,0,2016,0,0,0,2146,7259,0,0,0,0,0,0,0,0,0,0,18,319,2097,2434,11839,0,0,0,1291,0,0,0,0,1144,0,158,161,484,0,129,0,7259,2518,0,1129,11839,0,0,0,0,0,0,0,7259,0,0,0,7259
La Plata Police Department,2003,Missouri,1457,MO06102,0,1,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,14,5,19,2,5,0,2,1,0,0,0,9,0,0,0,83,0,124,207,0,0,0,0,0,0,0,0,0,0,0,0,1988,3458,5446,5653,331,828,0,248,2153,0,0,0,1885,0,0,1739,497,166,0,0,0,2920,0,331,5653,0,0,0,0,0,0,0,0,455,0,0,455
La Plata Police Department,2002,Missouri,1506,MO06102,2,2,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,1016,1863,4743,0,0,0,7623,8470,0,0,0,0,0,0,0,0,0,0,0,525,0,525,16618,0,525,0,0,0,0,0,0,0,0,0,1355,0,508,1694,0,8470,525,0,4066,16618,0,0,0,0,0,0,0,8470,3,0,0,8473
