agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Oregon Police Department,2023,Wisconsin,11809,WI01374,2700000,6010000,0,1,5110000,143000,13963001,1112501,0,0,840,4000364,72,10000,2301,30000,8020000,12063577,55001,4500000,520001,5075002,3,4000000,100,5100002,28000,3640,100010,1000011,100000,32100200,600051444,1000000,375000,0,11200000,21071,119000420,40000000,116600000,400000606,0,129000,46389,406500000,200000,4,10000000,1000051,15270000,0,611000935,32,45000000,500000091,50000050,500000420,6000600,10000,71000500,100001006,20625,100211,75000003,960000000,20725000,0,100000000,30021309,250000015,490000000,770000585,490000000,622000,600000000,200000,17890001,45035,640000000,110940283,10325001,100000,43401536,0,115630000,348100000
Oregon Police Department,2022,Wisconsin,11538,WI01374,540017,6300000,95000,0,110000,0,7045017,3700501,130000,2,170,5724175,7006500,20,12121,20417,20000,12783403,5351,0,230000,235351,900008,6600000,0,1,3280,25,65,100010,200000,851151510,157390458,209273944,10489721,1145,229472566,3223,937047045,52058171,277470146,208259868,15096871,10615702,277101,208409779,104116,20927663,171687845,246766345,10411635,312464,151022094,52,10411635,41959104,211358776,47894323,47935207,10412,21968547,104127712,624698242,31339788,32276,312350056,2708524,52058,385231493,53,294805414,499759465,551817010,134780,312349,302979066,938738998,21921698,105639,687168876,233868656,47346910,11272770,325655508,36742656,449783,359201367
Oregon Police Department,2021,Wisconsin,10881,WI01374,2500012,550002,1055000,8000000,100000,15001,12220015,3928290,90000,5000,20535,9010005,3001012,6000500,3,9,10000,18042064,5194761,9184000,10002,14388763,0,5000003,6100166,1,1280001,0,9,6000011,5000035,53975310,278889865,1875642,11244856,126,112449,564379325,1181305863,1141352890,697743748,11245949,1124,11244856,562333107,562870828,0,81188814,22489754,22521272,449794243,482,50636064,140561,33734609,400767120,1013161537,0,629808784,562255172,112449,112449168,224897121,23783311,652713296,1130,114135,56,3373,168712243,944567911,843366453,942,899622789,224897,278872534,618467083,1356134,4385494,573489909,46947972,1144164,113123,562846,2,4498,50601853
Oregon Police Department,2020,Wisconsin,10718,WI01374,100017,4000000,75000,5030000,100000,200000,9505017,200,10000,1,20149,840020,184760,10010,511,12447,10000,1077897,550091,0,35000,585091,0,18,0,0,2250002,1000000,0,100010,1,333768180,340284981,706387411,11902628,1177,150695981,3543,706387411,323760962,10596070,117736274,235,12065097,2147419,2355,21,37791787,565109930,1374512174,35319392,117887,334396674,145987,1,13539351,235462506,174245373,181341447,11773,11890855,1928,117731365,353194,601726698,329729364,459152,61232,0,0,23546253,117733592,119038,11773915,117731,469747653,23781710,40583138,56510999,1024262923,23667332,96745644,18955612,6899859,70638742,1094904019,1217340974
Oregon Police Department,2019,Wisconsin,10677,WI01374,1340010,1,400000,3000001,100000,1025000,5865012,976470,5182000,2881,520,200000,2420,2006010,0,14111,170000,2393061,125092,339000,518201,982293,4500000,0,8200000,2300000,649008,1540,16,2200012,500001,11918487,1044076169,238367099,12237767,1218056,1,238368074,304156418,14,872066519,15017529,298,24199028,286831,35756,119184,39819224,148979438,53394589,2,119422,595994752,6231,14302028,970989687,812831841,221681521,595951136,238379017,1132484231,775,0,116,120339636,214531581,121090,0,4767,350399876,1410930634,561359285,655510573,163202,119183549,1069658053,536445157,45491170,47673421,143020264,651100101,511688349,120375,20762138,0,143020,595917747
Oregon Police Department,2018,Wisconsin,10549,WI01374,3,8,1,0,2,0,14,1,0,1,0,0,0,0,0,0,0,0,38,13,32,83,1,4,0,26,25,0,0,1,26,3325,2293,5281,11843,0,0,22742,26696,0,0,0,0,0,0,0,0,0,0,973,1241,94514,96729,172862,12,716,0,4035,16105,0,0,24,75837,740,893,77662,11770,206,570,0,26696,23982,2002,1644,146167,103,21,197,2636,0,0,0,26696,2299,1213,212,33377
Oregon Police Department,2017,Wisconsin,10426,WI01374,1,3,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,19,9,9,37,3,0,0,9,4,0,0,4,17,35415,1243,0,0,0,0,36658,22375,0,0,0,0,0,0,0,0,0,0,426,1172,8440,10039,69073,12,0,0,6122,709,0,0,37,3159,3108,65,3725,435,482,124,0,55938,5195,0,0,69073,2368,0,702,0,62,0,0,55938,75,0,0,59145
Oregon Police Department,2016,Wisconsin,10189,WI01374,3,2,0,2,0,0,7,1,0,0,0,0,0,0,0,0,1,1,19,17,3,39,1,3,0,4,9,0,0,4,18,25455,1206,0,0,1822,0,28482,2539,0,0,0,0,0,0,0,0,267,267,358,1913,2126,4398,35686,13,432,0,557,2184,0,0,225,988,241,540,1574,0,470,70,0,27930,4861,0,0,35686,63,22,0,0,0,70,0,27930,437,0,0,28522
Oregon Police Department,2015,Wisconsin,10009,WI01374,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,17,12,8,37,1,1,0,5,2,1,0,1,26,16269,0,0,0,64,0,16333,0,0,0,0,0,0,0,0,0,0,0,213,1863,3863,5939,22272,6,64,0,1590,1193,771,0,21,2293,154,147,1361,0,0,514,0,0,2998,1523,15575,22272,129,0,244,0,0,39,0,0,548,0,15575,16534
Oregon Police Department,2014,Wisconsin,9788,WI01374,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,34,14,16,64,1,3,0,16,11,0,0,3,30,1673,1445,0,0,0,0,3119,23168,0,0,0,0,0,0,0,0,0,0,705,1417,11239,13361,39648,6,927,0,4191,4657,0,0,27,3554,1557,950,1561,0,340,1203,0,23168,8886,1956,26,39648,296,9,0,0,0,1088,0,0,1337,0,0,2730
Oregon Police Department,2013,Wisconsin,9666,WI01374,6,1,0,4,1,0,12,1,0,0,0,0,0,0,0,0,0,0,21,24,30,75,3,5,0,4,18,1,0,2,42,15094,4617,0,1177,6344,0,27232,13629,0,0,0,0,0,0,0,0,0,0,351,3201,35549,39101,79962,13,739,0,1324,16297,654,0,127,19947,2645,1146,5127,0,300,17651,0,13080,34159,3201,2654,79962,144,13,0,0,0,2616,0,0,10309,0,131,13213
Oregon Police Department,2012,Wisconsin,9406,WI01374,9,2,1,1,7,0,20,1,0,2,0,0,0,0,0,0,0,0,34,35,32,101,5,7,0,25,42,2,0,2,18,73,108806,398,38555,10682,0,158514,15926,0,0,0,0,0,0,0,0,0,0,711,4808,43668,49188,223627,74,1327,0,15076,29912,153,0,29,2616,478,534,45793,796,1072,96207,0,15926,36746,0,26077,223627,199,0,100,0,398,42342,0,15926,5955,0,5136,70055
Oregon Police Department,2011,Wisconsin,9271,WI01374,10,5,10,1,7,0,33,5,0,2,0,0,0,0,0,0,0,0,27,49,52,128,0,5,0,41,56,1,0,6,19,3718,24318,11372,10560,0,0,49968,53371,0,0,0,0,0,0,0,0,0,0,871,6490,69149,76510,179850,0,1118,0,23028,20273,91,0,114,31887,3854,798,7912,0,7238,18733,7,135,114799,203,26171,179850,156,87,0,0,0,0,7,135,51538,0,4402,56325
