agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Brook Park Police Department,2023,Ohio,18056,OH01812,0,5000267,0,1,100001,9420008,14520277,194600,0,10010,9320,20000,962180,100,20007,19621,40000,1071228,30010,2,3,30015,2,1000096,0,0,2160000,110,0,11,4,100,0,100,19406,626709600,201977656,900000000,10000000,1000,450,10005445,700000000,250000000,0,200000201,3000000,10000000,321801,1000000,100000,8923,40000001,456100105,30000000,0,445062755,0,20000000,13100013,1000000020,201200000,585022633,10010000,101000010,210013135,194000,90330019,1140000072,450000000,100000,0,0,511100000,470000000,0,2745,0,100000,811000500,700000,11490000,420000079,700000000,4534,2110000,101010,91193152,0,80018,605020000
Brook Park Police Department,2022,Ohio,18105,OH01812,1960000,2030015,30000,200000,100000,0,4320015,9131604,0,300,1021,2300000,810166,0,19,10750,23000,3144956,546001,8000000,12,8546013,1,2000001,5000000,100000,27028,12532,4,10,100001,5110,1600,2,1005160,318596016,472754399,210315108,10411634,41647,0,12289062,1041163,52058169,20823476,333645,1041,10515750,95700,417506517,0,20823788,156174514,56222826,10411634,104116,210581219,42,48466156,56327374,419590268,472688176,356101147,10412,2082327,104371696,312349015,10934111,294079,0,104116,21,945377394,541613358,187409411,239468619,1101,989167997,11036342,805860461,921430,11974421,168706736,333172283,166061995,8622916,104116,338711494,0,0,210315004
Brook Park Police Department,2021,Ohio,18265,OH01812,7500000,5000702,0,100000,9187000,3100,21790802,1676900,0,0,10030,3800000,35148,300,581,4550,32000,3882609,6089000,1,220012,6309013,1,3,6000000,0,5000002,0,100,10,1,100,0,0,167691,67581589,145081770,113573046,11357305,1124,1124486,337345795,338470167,22489712,112,2362566,0,11244856,432233,1014454689,0,21365228,24238287,2250262,38682305,0,1013187056,73092,0,1125723,112448562,20240741,354243067,12369,0,354,787139924,11469941,11248,1752,112449,0,0,168699062,787139924,427304530,470,416070922,181053439,1443862007,29237,1160471,224920,798384780,740361735,12606609,112449,81761640,0,8,563390059
Brook Park Police Department,2020,Ohio,18282,OH01812,0,0,0,0,0,146001,146001,700001,146000,0,0,0,7001460,0,0,14,0,7001474,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,843120468,0,11773124,17188760,0,0,706387411,0,0,2020,0,11773124,2020,0,0,1648,0,2020268,1,0,11790,0,11773124,0,0,0,11938,1177,0,0,0,11773288,0,0,0,0,82411865,0,0,0,0,0,117731,842955644,0,2020268,117731,0,119,0,0,0,0,0,0
Brook Park Police Department,2019,Ohio,18430,OH01812,0,0,0,0,1100000,0,1100000,0,0,0,563,0,11000,0,0,3801110,15000,3827673,10000,2000000,1,2010001,0,1,0,0,1015000,0,10,10,0,0,0,0,0,829875054,42544,357669832,11918355,0,0,25266912,1191835,0,119,595918,1192,11918355,11920,595917747,0,0,35755071,13110190,11918355,0,13063,0,595918,1191835,1191835,0,417143853,11918,0,417,0,0,178779,0,119184,0,14302026,595917747,0,178775324,0,17878,0,750870663,0,0,179453,750856361,179453,0,119184,678905265,0,0,417
Brook Park Police Department,2018,Ohio,18577,OH01812,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,4,14,30,4,1,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,162105,0,0,0,0,0,0,0,0,0,0,44,473,22768,23285,347495,5378,303,0,0,0,0,0,294,17310,1,294,8863,5276,1,485,0,162105,8000,364,0,185390,0,158,0,0,0,0,0,1,0,0,0,159
Brook Park Police Department,2017,Ohio,18669,OH01812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brook Park Police Department,2016,Ohio,18722,OH01812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brook Park Police Department,2015,Ohio,18812,OH01812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brook Park Police Department,2014,Ohio,18936,OH01812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
