agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Belding Police Department,2023,Michigan,5976,MI34244,0,1000001,2451000,0,110000,156500,3717501,100,164106,20,4510,200040,1644,10,214,10016,1010000,1226434,11001,0,0,11001,890020,0,0,0,17063,1,11,5400010,1,2000100,100,1,10,43300400,355078160,101000000,10092000,201100,61100000,300001953,400000000,10000001,40100200,200000355,2500100,10050000,40350,800000000,200,5000016,10000002,17900001,1002,300,955024516,0,200000000,1004,35000000,355001106,501000000,11000,1000000,35004501,866,0,190045,920020000,100890,300000,0,6,20000000,80000001,110000104,110,1130000,855000000,950000,10055001,107000006,10000000,505080323,10332006,102040,266010901,24001,470000,954010000,1,1
Belding Police Department,2023,Michigan,5976,MI34244,0,1000001,2451000,0,110000,156500,3717501,100,164106,20,4510,200040,1644,10,214,10016,1010000,1226434,11001,0,0,11001,890020,0,0,0,17063,1,11,5400010,1,2000100,100,1,10,43300400,355078160,101000000,10092000,201100,61100000,300001953,400000000,10000001,40100200,200000355,2500100,10050000,40350,800000000,200,5000016,10000002,17900001,1002,300,955024516,0,200000000,1004,35000000,355001106,501000000,11000,1000000,35004501,866,0,190045,920020000,100890,300000,0,6,20000000,80000001,110000104,110,1130000,855000000,950000,10055001,107000006,10000000,505080323,10332006,102040,266010901,24001,470000,954010000,1,1
Belding Police Department,2022,Michigan,6153,MI34244,700001,4021400,1117100,200000,4095000,190100,10323601,747559,2500166,6,52161,5000010,4052,300,110,20040,1210000,6286673,80094,0,20005,100099,2100001,500500,0,200001,3111005,6000900,47,8000010,300002,400,2700,1,6074717,65593949,408462448,416985935,19782104,0,26029085,322764062,334213550,119733792,698725059,832930804,2082,10411634,104211098,416466395,104429,95891170,20823272,13535231,10411635,635,286368438,62553,832930707,83917994,673840973,11661134,626809225,114528,2186443,17285,37,41761140,136537,520582733,106553,22,0,41646823,858303864,1020341159,41647602,520582016,10412,928795243,753073476,3202633,10526184,760049273,105514586,3482698,108281,25758722,11,231138,288402257,1,1.04116338383745
Belding Police Department,2022,Michigan,6153,MI34244,700001,4021400,1117100,200000,4095000,190100,10323601,747559,2500166,6,52161,5000010,4052,300,110,20040,1210000,6286673,80094,0,20005,100099,2100001,500500,0,200001,3111005,6000900,47,8000010,300002,400,2700,1,6074717,65593949,408462448,416985935,19782104,0,26029085,322764062,334213550,119733792,698725059,832930804,2082,10411634,104211098,416466395,104429,95891170,20823272,13535231,10411635,635,286368438,62553,832930707,83917994,673840973,11661134,626809225,114528,2186443,17285,37,41761140,136537,520582733,106553,22,0,41646823,858303864,1020341159,41647602,520582016,10412,928795243,753073476,3202633,10526184,760049273,105514586,3482698,108281,25758722,11,231138,288402257,1,1.04116338383745
Belding Police Department,2021,Michigan,5738,MI34244,2000000,3000010,1100,0,110000,5300000,10411110,5214,60000,2,10040,45,10900,3910,6300,20208,5000000,5051403,20000,1000001,15000,1035001,2,5000000,30000,200000,398000,4000130,0,3400010,200001,100,0,187,527,327900119,286779976,674691363,11546218,0,101428605,1012151769,1012037185,348590538,12369612,4768,1237,11385417,33885,899588934,112561,1124486,11247106,228681130,922078197,113545,27032868,67469,11244856,34859054,394694461,112487,70853984,899599729,3485905,22489783,562302457,48915124,1215569,730915647,112561,0,0,11469866,620716060,89961102,1124,34421,224897,565638749,224898,63853929,618781942,629711939,114787947,34852311,113910,52806757,0,13494,26987655,1,1.12448560525052
Belding Police Department,2021,Michigan,5738,MI34244,2000000,3000010,1100,0,110000,5300000,10411110,5214,60000,2,10040,45,10900,3910,6300,20208,5000000,5051403,20000,1000001,15000,1035001,2,5000000,30000,200000,398000,4000130,0,3400010,200001,100,0,187,527,327900119,286779976,674691363,11546218,0,101428605,1012151769,1012037185,348590538,12369612,4768,1237,11385417,33885,899588934,112561,1124486,11247106,228681130,922078197,113545,27032868,67469,11244856,34859054,394694461,112487,70853984,899599729,3485905,22489783,562302457,48915124,1215569,730915647,112561,0,0,11469866,620716060,89961102,1124,34421,224897,565638749,224898,63853929,618781942,629711939,114787947,34852311,113910,52806757,0,13494,26987655,1,1.12448560525052
Belding Police Department,2020,Michigan,5741,MI34244,5,700001,4274300,100000,110000,1275000,6459306,18215,120000,1,25,9100021,1250,510,202,40157,1410501,10552666,33014,1001,20000,54015,5,3100000,10000,0,104002,0,55,12,100001,3000110,2300,11,1811,144927504,1110253374,353193823,11949720,82413042,129622090,895,943027194,1177316,12126672,235463697,2355,82423638,71770,824118882,235462,17895151,17659685,27667088,7063876,118705,778251001,11791,235462589,1295161,707564724,117863,270805393,14128,11890861,588656447,186665,235464,94225017,0,180647,16,2355,87127067,977169257,565111106,45916006,2628,17306492,1110207648,600547031,1083132,118967427,388514258,4086253,41218884,117849,26290048,0,3911032,778215238,1,1.17731235192711
Belding Police Department,2020,Michigan,5741,MI34244,5,700001,4274300,100000,110000,1275000,6459306,18215,120000,1,25,9100021,1250,510,202,40157,1410501,10552666,33014,1001,20000,54015,5,3100000,10000,0,104002,0,55,12,100001,3000110,2300,11,1811,144927504,1110253374,353193823,11949720,82413042,129622090,895,943027194,1177316,12126672,235463697,2355,82423638,71770,824118882,235462,17895151,17659685,27667088,7063876,118705,778251001,11791,235462589,1295161,707564724,117863,270805393,14128,11890861,588656447,186665,235464,94225017,0,180647,16,2355,87127067,977169257,565111106,45916006,2628,17306492,1110207648,600547031,1083132,118967427,388514258,4086253,41218884,117849,26290048,0,3911032,778215238,1,1.17731235192711
Belding Police Department,2019,Michigan,5747,MI34244,0,9000003,110100,100000,100000,5579000,14889103,29212,241756,210021,819,40,1005650,2600,79,46,1020000,2029234,13013,0,40000,53013,1,5100000,4940000,0,1376003,0,22,6000011,100000,102,5710,100,574,223588697,575730406,119,11918355,2384,189740228,238369147,774693071,85812156,1206257299,1072652328,2384,11918355,107949,834302842,119899,28604065,11918357,38496526,11918357,144,896321140,48092,0,1192075,123950962,356359170,10750356,13110,0,47674622,834286284,24957053,239165631,905796167,119303,835477,2693548,119302765,107265196,917715714,324180072,131112041,119184,647167116,357551,24877188,183781045,667430261,629015744,927252,121579,37424621,0,585191,896272209,1,1.19183549339627
Belding Police Department,2019,Michigan,5747,MI34244,0,9000003,110100,100000,100000,5579000,14889103,29212,241756,210021,819,40,1005650,2600,79,46,1020000,2029234,13013,0,40000,53013,1,5100000,4940000,0,1376003,0,22,6000011,100000,102,5710,100,574,223588697,575730406,119,11918355,2384,189740228,238369147,774693071,85812156,1206257299,1072652328,2384,11918355,107949,834302842,119899,28604065,11918357,38496526,11918357,144,896321140,48092,0,1192075,123950962,356359170,10750356,13110,0,47674622,834286284,24957053,239165631,905796167,119303,835477,2693548,119302765,107265196,917715714,324180072,131112041,119184,647167116,357551,24877188,183781045,667430261,629015744,927252,121579,37424621,0,585191,896272209,1,1.19183549339627
