agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Alexandria Police Department,2023,New Hampshire,1797,NH00502,0,0,0,0,100000,10000,110000,0,50,0,0,0,0,0,0,10000,0,10000,0,0,0,0,500000,0,0,0,0,0,0,0,0,100,0,0,0,330000000,2000000,0,0,0,0,0,0,1,330,0,0,10000000,10005,0,100,0,1000,100,0,0,330010000,0,0,0,0,0,0,10000,0,10000000,0,0,0,1,100500,0,0,0,1,500000000,100,0,0,1010000,0,10000,0,1000,500000,330000,100100,0,0,0,330000000
Alexandria Police Department,2022,New Hampshire,1789,NH00502,0,5000000,0,0,0,0,5000000,1300,0,305000,0,0,0,130000,0,0,10000,140000,10001,0,0,10001,0,0,0,0,0,0,0,0,1,100,1300,0,130,1,676756199,0,0,0,0,0,0,0,0,1718,0,0,1718,0,0,0,0,0,0,521,318,1197,0,0,0,0,317554832,0,0,318,0,0,3,0,0,0,0,52058169,135351240,0,0,0,208233,676756199,0,1717920,135351240,1,209,0,104116,0,0,1041,0
Alexandria Police Department,2021,New Hampshire,1629,NH00502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,100,0,100,0,112561,11245,112448561,0,0,112449,0,0,0,0,0,0,0,0,0,112449,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11244856,0,0,0,0,0,0,0,11245,0,0,0,0,112449,11245,1,0,0
Alexandria Police Department,2020,New Hampshire,1618,NH00502,0,0,1500000,0,0,0,1500000,89900,0,0,10,20,0,0,0,0,0,30,0,0,1,1,0,0,0,0,1,0,0,10,0,300,0,100,8990,176596971,1059610615,0,0,0,4709249,5781,0,0,0,1060,0,11773124,1060,0,0,0,11773124,122,0,235,1071366013,235,0,0,0,824118764,1058,0,0,0,5776,9,0,47092494,117731,0,0,0,1165539228,0,0,0,235462,1059591701,235462,824119,4709267,1,253,5787669,0,17661102,0,0,1071354240
Alexandria Police Department,2019,New Hampshire,1620,NH00502,0,1000000,0,0,0,0,1000000,5000,160000,0,10001,10000,21500,0,5000,255,0,46756,10000,2500001,0,2510001,0,0,0,0,1000000,0,205,10,1,1000100,0,0,500,120,429072696,0,11930273,0,0,297959,297958873,0,0,429,0,12037538,244624,0,0,11918355,0,61987364,11918357,119184,36059,59592,0,1191835,1191835,119183788,60783908,11918,0,60,59592,0,0,0,0,0,2980781,595917747,595917747,0,119183549,0,119184,429063757,0,12228238,596036930,11918355,358,4779260,119184,83,0,0,0
Alexandria Police Department,2018,New Hampshire,1611,NH00502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,8,15,1,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,376,4416,4878,4878,775,0,0,886,1457,0,0,0,1759,0,376,1,1335,0,0,0,0,2377,243,546,4878,0,0,0,0,0,0,0,0,121,0,0,121
Alexandria Police Department,2017,New Hampshire,1620,NH00502,3,1,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,1,1,7,2,0,0,0,4,0,0,0,1,0,0,0,0,12,211,0,0,37,0,261,0,0,0,0,0,0,0,0,0,0,0,81,174,24489,24743,25004,0,0,0,0,24712,0,0,0,31,62,0,112,0,0,0,0,0,24830,0,0,25004,0,0,0,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2016,New Hampshire,1625,NH00502,2,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,3,6,12,0,0,0,0,4,0,0,0,8,0,0,0,0,0,1270,0,0,0,0,1270,2539,0,0,0,0,0,0,0,0,0,0,89,381,10574,11044,14852,0,0,0,0,3477,0,0,0,7567,0,0,1397,0,0,749,0,2539,10142,25,0,14852,0,0,0,0,0,0,0,0,25,0,0,25
Alexandria Police Department,2015,New Hampshire,1633,NH00502,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2014,New Hampshire,1613,NH00502,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,1,7,11,1,0,0,3,3,0,0,0,4,0,0,0,0,0,10418,0,0,0,0,10418,0,0,0,0,0,0,0,0,0,0,0,41,64,6075,6181,16598,1931,0,0,1570,1841,0,0,0,839,1635,206,167,3604,64,154,0,0,10768,0,0,16598,0,0,0,322,0,0,0,0,0,0,0,322
