agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Morganfield Police Department,2023,Kentucky,3122,KY11301,0,10001,1000000,1,100000,0,1110002,367403,0,0,400,0,74628,0,351,3836,20000,99215,3362000,300000,385001,4047001,0,3,0,200,6115000,5000000,12,10,2,677000206,744020060,100250000,10000000,1100,0,0,111700000,670000003,377400040,101001444,2040,10069000,111576,400340000,0,35,237000001,377100001,1500000000,0,650022146,60611,4000001,762000006,65,944000000,400101900,200010000,100781,440,0,100036,4,17000,102240,10,0,20,610000000,140001000,250000118,22252,100000,754010001,10000,11269000,2143006,10002000,20140225,1670000,100100,6010075,0,19,1260000000
Morganfield Police Department,2022,Kentucky,3202,KY11301,0,0,0,0,100000,2,100002,500001,0,0,0,0,5000025,0,0,0,0,5000025,0,0,0,0,53,9000000,0,0,74012,0,0,10,0,1041163,188659,1041163,10411634,0,0,0,0,10411635,260290846,0,1041,0,21091,416465354,0,2395,0,83,416465354,7,0,7,20823268,0,937047045,0,21118,416475765,24,937047045,0,10411738,0,0,770,0,52058169,26,0,770460904,27,10412,0,1,124940,0,770461,0,26799545,0,0,249879212,0,0,0
Morganfield Police Department,2021,Kentucky,3371,KY11301,7070000,1000001,4000000,0,228000,4476000,16774001,2700,97000,3861000,1100,8530000,17778,0,30000,177,20000,8599055,25001,5000000,0,5025001,40,100000,0,0,25,0,0,11,100000,48352886,337348538,3373457,11244856,0,4352,787702166,680313791,11244857,567977915,4273,0,11244856,38219,674819555,0,14393416,73991153,1082992086,24963585,0,35508,19,11244856,44979430,1124486,899588484,293502595,899603103,0,1578,2474,562243,303836026,1,114225,0,0,11265,303622358,955813889,835492824,78726412,337346,348590538,285619,3935700,0,0,21208478,33735,112449,571238705,0,0,888343628
Morganfield Police Department,2020,Kentucky,3350,KY11301,800000,0,100,0,100000,50100,950200,61500,0,0,60,0,0,400000,0,780,34000,434840,157001,0,2,157003,0,4,0,100001,266000,0,0,1,100001,1177318,1755372717,20838,11773124,0,47092494,107135471,0,23546247,65340953,696,1177,107135,45256,235462470,0,117731,0,588656,0,0,47092494,11773,0,588656,1177312352,117731,724,11773,0,0,0,117738,882984264,470924941,117731,2,0,4013,206029662,35319371,411,23546247,117731,695791606,423832447,12385326,3249382,1177319,22392716,1,0,58865735,12,0,47092494
Morganfield Police Department,2019,Kentucky,3387,KY11301,0,7030000,21200,0,130000,8900,7190100,72000,0,20,20110,20000,0,0,14300,20040,5200000,5274450,735000,0,45001,780001,0,0,0,3000000,1605000,874,0,12,100001,203684688,1151349531,1072652182,84620,0,2741249,1045240277,357563,19903654,642757132,2773,3576,12171024,38789,835485500,0,46481705,560699008,507721920,238367099,119194,689715248,207926,0,0,31583641,536325972,735363358,595929665,23836710,476734430,66,916530,321797,1906936789,120268,36,2384,734170665,251346188,214532772,477,597,411183,2092863126,715101,23982121,597324133,1215674587,109733151,17260162,119184,109518121,60,8,669811548
Morganfield Police Department,2018,Kentucky,3454,KY11301,3,2,0,4,3,0,12,1,0,0,0,0,0,0,0,0,0,0,2,3,8,13,0,0,0,0,0,0,0,6,7,4519,2555,0,3276,1710,0,12060,2427,0,0,0,0,0,0,0,0,0,0,17,437,7427,7881,24795,0,0,0,0,0,0,0,3729,4152,303,531,5365,4856,2427,13,0,2429,1819,4612,12,22368,187,438,25,3213,2427,13,0,2427,296,1459,12,10497
Morganfield Police Department,2017,Kentucky,3541,KY11301,3,2,0,1,0,0,6,2,2,0,0,0,0,0,0,0,0,0,1,1,5,7,0,0,0,1,0,0,0,4,2,1616,970,0,0,190,0,2776,13052,0,0,0,0,0,0,0,0,0,0,25,106,4026,4157,19985,0,0,0,373,0,0,0,2298,1485,622,804,373,2449,19,5,0,13052,1331,24,1306,19985,622,159,0,1243,19,0,0,622,460,24,996,4143
Morganfield Police Department,2016,Kentucky,3582,KY11301,4,0,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,6,5,6,17,0,0,0,4,0,0,0,5,8,0,1145,0,410,4346,0,5901,0,0,0,0,0,0,0,0,0,0,0,108,630,3938,4676,10577,0,0,0,663,0,0,0,475,3538,0,740,838,1587,0,381,0,0,5401,1184,446,10577,0,209,495,0,0,0,0,0,2458,1052,0,4215
Morganfield Police Department,2015,Kentucky,3608,KY11301,4,1,0,2,1,0,8,2,0,1,1,0,0,0,0,0,0,1,5,7,11,23,0,1,0,3,0,0,0,15,4,8,19920,0,990,2169,0,23086,12020,0,0,14141,0,0,0,0,0,0,14141,89,956,10524,11569,60816,0,386,0,1343,0,0,0,5838,4002,0,27,14598,5194,207,15549,0,12020,7577,767,4877,60816,0,10,3556,2185,207,9185,0,12020,4753,0,129,32045
Morganfield Police Department,2014,Kentucky,3555,KY11301,2,7,1,0,0,0,10,1,0,0,0,0,0,1,0,0,1,2,12,10,8,30,0,1,0,4,0,0,0,20,5,520,8530,14158,0,0,0,23208,24455,0,0,0,0,0,4,0,0,46,50,422,897,8087,9406,57119,0,129,0,1718,0,0,0,3426,4133,626,288,4061,7980,77,14956,0,24455,4483,0,193,57119,67,144,0,0,59,0,0,24455,2742,0,14,27481
