agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Wisconsin State Fair Park Police,2023,Wisconsin,0,WI04120,1750000,0,0,0,100000,307700,2157700,410070,980,0,0,600000,145,0,0,200000,200000,1000145,4101000,0,90001,4191001,1,0,0,0,744000,0,0,0,0,100,0,0,41000,5000000,870000000,0,0,0,0,0,0,80000003,106200400,1170,4000,200000000,143425,802000000,200,20100000,900000,0,0,850,0,1200,0,0,85,20000000,4100,10000,0,0,0,41,970000,0,1001750,0,0,167,10000000,580000000,264,860000000,41190000,870000001,0,20001,970000,10,347580200,10000,750000000,0,0,1000,0
Wisconsin State Fair Park Police,2022,Wisconsin,0,WI04120,0,5010000,0,10000,130000,0,5150000,40,0,0,10000,2700000,6001,0,102500,100060,110000,3028561,6000,1500000,50000,1556000,1270000,0,250420,0,9001,0,0,0,0,100,0,1025,0,1041163,20823268,4372886,0,0,0,0,0,20823270,7288352,21,3123,10411655,63055,627407658,0,20823268,520582,62469803,10411634,0,11541,73423,15617451,32,0,0,98910521,10412,0,10412774,0,104116,301937,729,2051,0,0,20823275,0,270702480,108,0,62470,20823268,10412,10413,1046370,1,110634198,0,104116,6,4165,0,0
Wisconsin State Fair Park Police,2021,Wisconsin,0,WI04120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin State Fair Park Police,2020,Wisconsin,0,WI04120,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,50,0,5050,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11773124,58866,0,0,0,0,0,11773124,0,11832,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Wisconsin State Fair Park Police,2019,Wisconsin,0,WI04120,1780000,5000000,0,0,120000,10001,6910001,0,61262,1200000,2275,5300000,648,10,0,100006,130000,5532939,0,0,23000,23000,0,0,0,0,1532000,0,0,1000,0,100,0,1875,0,14302026,1160847771,0,11995824,0,0,77,199632445,95346848,596513784,1161,0,11926459,192828,597109582,477,28604052,274122,7151132,1,0,77485374,1614,11918355,1191839,0,28604129,566133897,357562566,0,4142,12,19188551,595918,0,127264,0,0,73,11918355,178775324,71510431,1036896951,146596,1160847771,0,1184686,0,1,205174719,11930273,119184,119,0,0,77469307
Wisconsin State Fair Park Police,2018,Wisconsin,0,WI04120,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,11,18,0,0,0,0,0,2,1,2,13,0,1,1,0,0,0,0,6,0,0,6,7281,0,0,0,0,0,0,0,0,0,0,206,194,8404,8805,23372,0,0,0,0,0,655,279,85,7785,303,6,5528,0,0,42,0,0,8998,0,1213,16091,0,0,121,0,0,0,0,0,7305,0,1213,8640
Wisconsin State Fair Park Police,2017,Wisconsin,0,WI04120,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,7,6,30,43,1,3,1,0,5,2,0,9,22,0,0,0,0,0,0,0,587,0,0,587,0,0,0,0,0,0,0,0,0,0,0,167,676,30545,31388,31974,466,1744,622,0,827,1492,0,3077,23161,123,298,17111,0,37,342,0,0,7537,0,6526,31974,0,0,559,0,0,0,0,0,0,0,1989,2548
Wisconsin State Fair Park Police,2016,Wisconsin,0,WI04120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,18,13,41,1,0,0,1,6,1,4,5,23,0,1,1,0,0,0,0,0,0,0,0,8887,0,0,0,0,0,0,0,0,0,0,154,2529,17312,19994,28881,952,0,0,952,1141,127,298,460,16064,114,0,8611,0,0,375,0,8887,7339,0,3555,28881,114,0,6519,0,0,0,0,0,208,0,1143,7984
Wisconsin State Fair Park Police,2015,Wisconsin,,WI04120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin State Fair Park Police,2014,Wisconsin,,WI04120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
