agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Georgetown Police Department,2023,South Carolina,8637,SC02202,51,8450755,14950311,2250201,5080003,2665019,33396340,6840082,260004,8640501,109572,30245,101380,7401631,25654,82840,1643910,9395232,5500492,3500004,441115,9441611,3500074,9700071,2400100,16,3330058,6003802,99,1600022,11,5003490,23850,6000361,156489,659501038,65504774,604452502,210705000,26009001,714201947,352016767,703050300,180001035,545026389,102362220,500100000,192370450,900073531,191000,300000,120022416,1155500039,1206125977,449810006,602407,79275300,475017,196300025,830124815,428301289,443501113,565239009,164646100,249501443,1255002313,387076,76850993,487000010,600021573,2509000,10027,303000000,278108988,1790000001,5000,692001106,10011926,10610000,75020642,20452180,54017009,1997205427,50015000,1118004875,88221006,105870,424146771,14935050,514356049,899010401
Georgetown Police Department,2022,South Carolina,8323,SC02202,8080456,513979,9337535,9740005,1360002,6481914,35513891,2763311,1037124,64101,52130,6960213,6207905,46350,1494,4982159,11393510,29643761,9406395,4000016,1013543,14419954,9650099,10800010,13400020,9000923,10178075,1003940,556,11300142,1900008,4000230,1110599,741,7154119,567964492,909390768,739054211,10878078,242235101,83917809,524025276,1181350932,1265013526,951000753,125044771,635117024,307473250,566637,529587339,520686,777767976,267641472,990668033,370966528,312752,337738661,314847,200944543,1695848569,1602662850,626053183,765668793,733002969,190851230,818410863,521120095,197864086,343983231,687206090,117860,13014626,70904268,867360482,1240962648,364410310,1245234076,832947423,10921804,607015164,805372153,68522100,1079533647,385234695,1223671761,63184567,112904,1370142928,47946,748005317,568955264
Georgetown Police Department,2021,South Carolina,8753,SC02202,5050005,4320341,155413,6740002,2170004,6278512,24714277,9944402,5486471,415050,91988,5360107,3651324,2187390,1130181,7568559,7390852,27380401,3594835,6200008,345010,10139853,1550028,11300011,10200232,4,9166029,9000010,71,5300056,400013,8000380,10770,656,7213251,794225459,1309584939,2677288,45772200,1351303574,749132324,1421537124,1107018408,824247962,93670311,1026133674,6190406,68170928,461723,467158549,562355589,327795601,270438790,1940626930,1695164316,113583,146385391,673149,264024742,888516287,678739514,787816829,919023791,2291159661,234331605,694939536,1690194,104623916,788225088,269908187,357069,449858,665701101,468247487,1273502443,922078196,275501714,359886765,207844297,1642883890,922647591,60531066,430044918,685937380,795501430,79432849,116103,1000348728,24840,654170648,1271253807
Georgetown Police Department,2020,South Carolina,8697,SC02202,320048,5318702,4769693,6810006,6345001,2537607,26101057,1839787,1213004,3335459,9172515,6970016,1061630,1861431,48104,7582663,7210767,33907126,6716992,4350011,4896,11071899,47,13100006,11220000,200016,10756098,6062181,100225,7400034,500014,3001621,14790,2821,10141226,684139266,1664006168,832343586,121722331,65125537,1162137450,397123587,484561867,1229114101,1616922683,671179723,89250345,130808844,942591095,827161528,588668,702034597,478756517,1174369749,482414480,825070,7512961,1880488,1052870442,517318321,1829778966,829065908,614836738,605421104,439255355,739366749,120486874,87027156,425864597,847749688,1923434,101445,11777833,1521372931,1219177614,965398483,1029120421,412075039,8487257,863019054,591616540,125173048,1532139263,94189703,2344585926,150784548,129681,1699316737,24535248,579642762,1261372460
Georgetown Police Department,2019,South Carolina,8733,SC02202,5000119,8177001,2930218,3660004,3750002,4805308,28322652,6884951,1052002,3968470,94737,4950194,13254457,1045731,58246,1495044,5535802,26434211,2796692,3021513,838013,6656218,1750061,11900003,9710421,5000008,13370026,9005663,121,1100076,300012,3025253,3008830,5069,14200968,530845635,2017858976,248400341,1086130412,766369306,184391537,2079312636,1668546854,1605879194,2771258031,286070182,126347956,12983004,834805370,7788526,595918,1235941026,564632079,1250951342,921527231,119423314,844141555,954127227,1218043969,907000309,1030222940,661945961,447394331,694949742,290450359,378896455,122155988,170886553,1087659564,882023979,123844,8110643,384144073,493551792,704732337,1072656711,1035832962,607888420,5655259,1382589470,12994582,164137260,2023001569,1028561182,2183689825,193808005,129839,1886109775,32397845,7467051,855750698
Georgetown Police Department,2018,South Carolina,8819,SC02202,29,16,0,34,19,0,98,24,3,18,0,1,0,2,2,1,4,10,161,95,140,396,31,12,0,70,3,0,0,155,125,0,0,0,0,18637,33474,0,85303,27435,0,164849,210906,0,0,0,36403,0,1456,2427,194,2075,42555,3510,12604,216473,232587,861803,3870,3586,0,66497,1739,0,0,26482,130414,3128,43401,35964,23184,21321,28442,0,276730,180993,29808,8461,651432,847,1518,50,6037,1910,382,0,104847,56655,2881,3546,178672
Georgetown Police Department,2017,South Carolina,9003,SC02202,27,20,0,11,7,0,65,24,1,8,1,1,0,3,0,2,1,8,139,128,168,435,29,14,0,51,0,0,0,180,161,0,0,9,0,7936,55508,0,2812,3586,0,69842,196808,0,0,1487,0,0,21146,0,994,0,23627,3169,15995,175011,194174,484452,2908,3510,0,37968,0,0,0,39596,110503,6684,8527,15202,16407,13451,25773,0,245288,112509,20166,20754,484762,2077,2712,50,1130,3333,2,0,155755,18539,2311,6756,192665
Georgetown Police Department,2016,South Carolina,9044,SC02202,22,19,0,5,15,0,61,24,0,9,1,1,0,1,6,2,2,13,116,112,153,381,19,13,1,42,0,0,1,160,145,0,0,13,0,17296,17357,0,30246,9527,0,74426,302115,0,0,3364,317,0,518,2789,927,273,8189,2601,14938,167409,184948,569678,1390,2942,4697,38931,0,0,105,28707,108208,9580,19009,35028,10838,11760,20913,0,300306,107173,42218,12885,569710,85,1821,7833,1016,970,404,0,236137,11680,5227,1292,266464
Georgetown Police Department,2015,South Carolina,9028,SC02202,61,16,0,14,20,0,111,18,2,2,0,2,0,7,7,4,5,25,119,126,152,397,34,18,0,45,3,0,1,125,171,0,0,9,0,18459,52531,0,7269,62265,0,140524,244222,0,0,0,64,0,1553,10850,2162,4371,19001,2400,17277,256018,275695,679442,9183,3792,0,17227,1044,0,257,25454,219207,9984,3867,118481,5932,11679,24061,321,245159,185060,36947,38420,679911,726,1142,566,366,1769,4885,64,142312,13342,1757,332,167261
Georgetown Police Department,2014,South Carolina,9084,SC02202,62,32,0,16,11,0,121,24,0,1,2,1,0,1,4,3,5,16,160,120,180,460,27,19,0,55,51,0,0,181,127,0,0,10,0,31983,57309,0,36207,31606,0,157105,228554,0,0,645,94,0,95,3053,1094,3688,8669,3485,15784,165976,185245,579573,3975,2989,0,29680,29262,0,0,44926,74536,7460,7717,29311,14865,15212,50648,0,237146,127772,37064,52499,579695,2597,3583,329,17,2981,5773,0,95888,7241,6798,14897,140105
