agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Elk City Police Department,2023,Oklahoma,11179,OK00501,130016,9000605,6150000,3900002,2120000,428503,21729126,1904312,60440,20040,57426,2880170,9966711,410610,48105,12895,1010010,14385927,8567302,4,160112,8727418,31,3000017,1750412,100002,3300000,6002550,100463,8700015,4700004,4000140,6918,4000092,143356,1386600214,806885706,4124400,10285000,910004000,151118010,508004847,920900002,40001004,290000860,910002755,3502120,470060000,93109,600082300,500500200,102100266,717000000,978201205,70000022,400250,347122640,211805,20000016,1302300239,1325400161,101744,529082435,200012000,23314968,1739019967,172323,208142087,499510071,20005010,102720,10057,897440000,661006085,916010001,340002004,285002940,100030286,90200000,1487010900,132255000,83226068,58320047,390001003,1201360555,89151303,100100,237501227,10500000,48641040,397000003
Elk City Police Department,2022,Oklahoma,11417,OK00501,22,8158005,12538300,730000,130000,796201,22352528,1881277,142002,91,34963,20080,9385575,5333610,3620,8044115,10144200,32966163,3323183,2000000,257013,5580196,2500024,4000035,10000000,100000,6418042,1004103,432,4200021,100002,2000140,2003910,49,8028112,961202661,684227989,211356271,10867663,5320,145034073,932051197,845424772,36128374,283198201,14384,32280230,73139645,728902307,106380556,104116,148053672,97870403,139622332,203078923,208649,1038894553,156915,854222502,236553577,137017138,208379,38589959,20883655,163566782,860008214,104120243,11140800,610626708,104186706,105074,567434,145767038,809258311,31245317,728818534,572745135,541457302,1551333,839188413,209345680,37191406,795032478,571602870,191273510,60228189,186129,878244063,74,12650189,1544098814
Elk City Police Department,2021,Oklahoma,11326,OK00501,22,9062000,5005300,1100003,3170001,8910001,27247327,2909720,265541,120100,185437,20006,6037919,2310,164923,76893,1260195,7747683,5860258,10311001,833253,17004512,5100088,1000004,2770021,117001,30040,9000051,71,7400018,7300002,3000200,2014900,823,2061241,1325995081,480623907,345338075,11988141,39363743,94569252,117714352,688185190,1011924598,606660583,487498771,24290014,73102809,562911899,568822393,562581,341851111,148829052,1448019808,96283521,675254205,385896288,113100802,532945477,157934781,298888337,675266,95725175,5638171,316542754,846741081,562445460,11470147,1231762674,674725214,676209,236215,67157654,491403157,797822546,730920141,673567996,36547,24148328,1015447364,1003907,568773850,1181434073,866981778,1577824118,102811870,1238520,1046110616,45,676981,1870885417
Elk City Police Department,2020,Oklahoma,11571,OK00501,48,15291001,12177800,2030009,170001,2290010,31958869,3614607,6096040,111,481078,3060064,1707117,87300,2538660,75416,7808000,15757635,2720003,6011303,310234,9041540,76,16000024,6910015,100069,13358029,8000642,530,16400012,200004,9000905,3001140,626,72344,420066668,1151623879,2202045,1025512052,7111,226279465,1430558953,258891104,212033979,482816266,2013624,5778266,247837201,588796302,1074508378,824236,283733114,985762461,462096982,1309171348,473543,711473854,877145,59342442,1174840994,243703662,542387918,236745273,824261101,53458032,1350314905,235853933,100778615,890061114,942424224,123700,23658,300221714,1877880857,482709873,682851760,1385700764,1059647009,62845169,1223337897,15292414,137289950,1411456374,247237949,170701713,163491451,47332162,1324596900,9018319,355667304,1499907712
Elk City Police Department,2019,Oklahoma,11509,OK00501,2550036,5560400,4004301,7950001,160002,4095504,24320244,877678,4931000,180160,70831,2650024,38521,229100,1444179,103533,591500,5127688,2933862,8886003,38201,11858066,18,6000003,5870000,1100007,7452031,7001101,13,6800026,500004,1000160,19150,2052,9072461,310712017,1133595806,598303801,12911154,8605,361246336,174816379,243968845,60783614,1418404638,715284352,596040593,12417746,953658913,836479968,596394481,1075037082,45766491,1296123542,35755068,0,1165763091,378295,119363524,1351899946,1108526259,547293846,1068114841,238382593,141947635,1502921333,1550462,36506025,1540104143,596039660,195032,131697864,83113840,1981203108,916521503,452902261,1232360218,738972399,929632,323085565,5536076,73607765,754431889,1106029297,1698808309,110843096,1319124,509691477,596192,464899322,1356308793
Elk City Police Department,2018,Oklahoma,11544,OK00501,15,10,0,11,2,0,38,20,0,1,0,0,0,0,0,0,0,0,72,39,70,181,8,2,3,24,19,0,2,50,73,0,0,0,0,9937,18256,0,7,14849,0,43049,256133,0,0,0,0,0,0,0,0,0,0,1076,5047,308796,314919,870234,9749,1068,546,9417,174326,0,1250,4482,114081,4549,1408,22697,7802,2575,8505,0,212237,348391,2348,3588,614101,200,50,10247,1,1,0,0,179471,53607,127,1,243706
Elk City Police Department,2017,Oklahoma,12057,OK00501,15,12,0,19,3,0,49,17,0,1,0,0,0,0,0,0,0,0,85,40,73,198,7,0,1,28,19,0,1,79,63,0,0,8,0,6522,6675,0,76,38471,0,51744,64206,0,0,0,0,0,0,0,0,0,0,1560,5062,149926,156548,272498,28001,0,1,19719,19970,0,431,8455,79969,2379,2342,9844,7595,1851,3876,0,63709,167004,5437,8460,272498,346,762,205,0,210,0,0,34259,13050,373,1243,50448
Elk City Police Department,2016,Oklahoma,12939,OK00501,25,15,0,18,2,0,60,18,1,1,0,0,0,1,0,2,1,4,105,47,73,225,9,2,0,33,20,0,0,82,79,0,0,3,0,9961,27912,0,489,54447,0,92809,114577,0,0,0,0,0,1,0,348,0,349,1946,5652,165745,173343,381079,302,229,0,15626,33418,0,0,14432,109746,2524,3978,15358,13188,5464,31829,0,139968,157263,4295,7622,381489,1332,2490,0,0,275,25391,0,13330,8926,168,1336,53248
Elk City Police Department,2015,Oklahoma,12951,OK00501,34,18,0,12,6,0,70,18,0,3,0,0,0,0,1,0,1,2,109,72,111,292,10,3,1,35,28,1,3,122,89,0,0,4,0,14419,32650,0,95519,26461,0,169048,128441,0,0,0,0,0,0,1286,0,468,1754,2250,8957,231621,242827,542070,987,270,1415,40665,35569,129,28,28389,135374,4316,7923,29518,7000,9832,42737,0,133968,272187,12887,21703,542070,675,5894,95,1543,1072,94,0,34713,4359,514,323,49282
Elk City Police Department,2014,Oklahoma,12856,OK00501,22,15,0,31,6,0,74,14,0,1,0,0,0,0,0,1,0,1,88,57,110,255,13,4,0,51,18,1,0,81,87,0,0,1,0,76232,17947,0,1368,36682,0,132230,89057,0,0,0,0,0,0,0,360,0,360,1171,7699,493439,502310,723957,284767,290,0,34717,15643,386,0,41003,125504,4594,9389,37416,10442,7904,83876,0,97424,449479,13193,10240,723957,1261,474,619,1980,129,60,0,1931,30987,1931,744,40115
Elk City Police Department,2013,Oklahoma,12463,OK00501,28,19,0,25,6,0,78,30,0,0,0,0,0,1,2,0,0,3,71,41,132,244,21,3,1,36,17,1,3,72,90,0,0,10,0,10190,29160,0,2001,51855,0,93206,417450,0,0,0,0,0,0,419,0,0,419,1393,5525,678107,685025,1196099,14742,524,2616,48663,21262,131,3516,22081,571489,6558,3777,39039,20620,11619,27856,0,414638,627860,15732,28400,1196099,422,170,41,1733,137,3794,0,166290,6032,589,836,180045
Elk City Police Department,2012,Oklahoma,11861,OK00501,37,19,0,13,6,0,75,25,0,2,0,0,0,0,0,0,0,0,70,41,129,240,12,8,1,79,13,0,2,39,86,0,0,9,0,16446,61222,0,12264,148448,0,238380,182580,0,0,0,0,0,0,0,0,0,0,1140,5148,231494,237782,658742,5570,2721,13,51239,16232,0,929,15874,145204,7143,2599,20653,30349,14358,21327,0,172529,354642,14721,20423,658742,422,1263,33,299,0,398,0,65031,8656,0,1805,77907
Elk City Police Department,2011,Oklahoma,11818,OK00501,21,16,5,25,6,0,73,17,0,4,0,0,0,1,1,1,3,6,71,70,104,245,14,11,0,53,29,1,2,48,87,0,0,9,0,7723,16307,13014,9987,85322,0,132352,171222,0,813,0,0,0,8,0,1,551,561,1352,9565,199705,210622,515570,62632,1477,0,45326,39333,271,264,5669,55649,3465,4637,22748,21126,5776,13599,0,168512,244265,18382,13061,515570,1172,366,85,0,513,37,0,71116,4209,813,611,78921
Elk City Police Department,2010,Oklahoma,11693,OK00501,3,3,9,1,6,3,25,1,0,3,0,0,0,0,0,0,0,0,30,14,48,92,3,1,0,23,13,0,0,17,35,0,0,0,0,957,1842,7923,11479,131,4143,26476,11878,0,0,0,0,0,0,0,0,0,0,464,2424,74120,77008,115362,8538,103,0,18466,8504,0,0,3999,37397,1407,748,4124,4479,1258,2306,0,11878,83396,0,5768,115362,88,63,0,245,419,0,0,0,9076,0,2753,12643
Elk City Police Department,2009,Oklahoma,11408,OK00501,14,13,13,4,10,3,57,9,1,2,0,0,0,1,0,0,0,1,61,34,62,157,7,4,2,38,20,1,3,35,47,1,1,2,0,24082,14622,20176,22977,11703,11601,105161,69224,0,0,0,0,0,462,0,0,0,462,1206,4768,144888,150862,325709,18201,1023,369,38194,15485,71,382,4505,72631,896,2541,30990,1924,341,17502,0,69224,188784,710,12795,325709,325,689,0,0,116,0,0,31246,10073,0,764,43213
Elk City Police Department,2008,Oklahoma,11180,OK00501,1,10,4,0,16,8,39,10,2,2,0,0,0,0,0,0,0,0,43,39,99,181,18,4,0,5,4,1,1,38,110,27,4,31,0,14424,50,4458,13549,0,19216,51697,164874,0,0,0,0,0,0,0,0,0,0,1173,6018,617180,624371,840941,377395,849,0,3326,8421,0,0,4084,230295,4568,5432,34209,8633,6915,86562,0,164874,465073,16145,48531,840941,582,287,0,0,1819,0,0,84914,368980,1299,4799,462680
Elk City Police Department,2007,Oklahoma,11079,OK00501,2,6,7,1,11,13,40,13,0,1,0,1,0,0,0,1,0,2,43,43,106,192,5,13,0,1,0,0,0,39,134,5,0,5,1,10078,2601,25581,17532,147,75762,131700,246073,0,0,0,18,0,0,0,639,0,657,1550,7042,170329,178922,557352,3645,2400,0,1264,0,0,0,18879,152734,1549,5796,21156,12405,19075,20809,0,246073,145726,28470,56294,557352,504,9,652,1102,0,10287,0,122708,12431,1279,5559,154531
Elk City Police Department,2006,Oklahoma,10838,OK00501,1,0,3,2,4,2,12,7,0,2,0,0,0,0,0,0,0,0,33,56,77,166,4,15,0,1,5,0,0,35,106,3,3,6,0,0,497,10979,27804,378,4968,44626,77085,0,0,0,0,0,0,0,0,0,0,1162,9093,162718,172974,294686,2486,3473,0,6514,2898,0,0,7639,149963,1959,2879,17113,1968,76,32980,0,77085,75139,6409,79078,294686,904,518,76,0,0,15,0,48367,1016,0,10195,61091
Elk City Police Department,2005,Oklahoma,10514,OK00501,0,4,8,2,9,8,31,18,0,0,0,0,0,0,0,1,0,1,67,42,63,172,10,19,0,1,0,0,0,25,117,8,0,8,2,749,0,18197,45531,3277,30457,98211,240433,0,0,0,0,0,0,0,0,0,0,2445,6771,84025,93241,431885,14847,7772,0,359,0,0,0,2100,68164,573,4503,8230,1712,6058,33915,0,240433,81836,16386,38240,431885,183,370,0,0,0,0,0,170066,12741,3120,265,186745
Elk City Police Department,2004,Oklahoma,10547,OK00501,2,6,6,1,8,10,33,14,0,3,0,0,0,0,0,1,0,1,79,46,94,219,13,13,0,2,0,0,0,49,142,10,0,10,0,2983,1854,12518,5262,524,8359,31500,133409,0,0,0,0,0,0,0,0,0,0,2654,8218,201026,211897,376807,14004,3818,0,2662,0,0,0,7027,184386,2500,2925,8543,3144,219,34272,0,133409,118651,22601,50542,376807,179,56,355,1289,0,4144,0,63236,13539,0,3170,85969
Elk City Police Department,2003,Oklahoma,10546,OK00501,3,1,2,0,10,4,20,8,1,3,0,0,0,0,0,0,0,0,93,62,75,230,15,17,0,0,0,0,0,61,137,3,1,4,0,1557,45020,1903,4409,0,5512,58402,116774,0,0,0,0,0,0,0,0,0,0,3190,10001,104334,117526,292701,9680,4967,0,0,0,0,0,7174,95705,2181,6948,59457,2576,373,10611,0,116774,71697,0,22084,292701,919,1163,277,663,0,58,0,83646,7124,0,2731,96581
Elk City Police Department,2002,Oklahoma,10642,OK00501,10,2,4,0,6,4,26,11,0,1,0,0,0,0,0,0,1,1,79,59,93,231,27,15,1,1,3,0,0,29,155,3,0,3,0,678,17317,1575,8153,0,75364,103088,133908,0,0,0,0,0,0,0,0,136,136,2527,10386,180698,193611,430743,16218,3491,339,4303,1652,0,0,4475,163134,9801,4442,14321,4255,4828,6835,0,133908,181681,8920,61752,430743,798,1255,313,0,0,3944,0,18634,40758,0,1965,67667
Elk City Police Department,2001,Oklahoma,10539,OK00501,4,11,5,2,17,13,52,4,0,1,0,1,0,0,0,0,0,1,109,57,72,238,26,21,0,0,0,0,0,25,166,0,2,2,0,4617,5859,6001,50959,5596,20738,93770,83667,0,0,0,275,0,0,0,0,0,275,3213,10900,116672,130785,308497,24255,7351,0,0,0,0,0,1327,97852,2936,1473,48612,3853,1492,5913,0,83667,124266,3994,32291,308497,22,329,785,688,0,55,0,17208,5586,0,2031,26704
Elk City Police Department,2000,Oklahoma,10510,OK00501,9,11,26,3,5,4,58,14,0,0,0,0,0,0,0,1,0,1,163,66,91,320,19,38,1,3,0,0,0,52,207,5,6,11,2,12990,10652,32839,4583,2902,4229,68195,141539,0,0,0,0,0,0,0,62,0,62,4967,11402,133363,149732,359528,14970,11801,1097,575,0,0,0,4581,116708,7370,1184,27558,6067,4225,6260,0,141539,114180,0,51145,359528,379,226,0,1025,0,53,0,45918,26710,0,4958,79268
Elk City Police Department,1999,Oklahoma,11099,OK00501,10,19,17,3,17,13,79,11,0,0,0,0,0,0,0,0,0,0,112,67,75,254,21,17,1,17,18,0,6,48,126,5,3,8,4,10183,5411,36553,21722,121,26257,100247,149765,0,0,0,0,0,0,0,0,0,0,3084,12497,142545,158127,408138,10787,4727,851,17061,6821,0,307,3863,113710,27151,1712,58421,5221,7344,11336,17359,123653,132914,0,23026,408138,8435,265,192,668,0,31,5,89081,41101,0,256,140034
Elk City Police Department,1998,Oklahoma,10291,OK00501,26,28,31,1,16,12,114,26,0,2,0,0,0,0,0,2,0,2,191,106,132,429,31,41,1,81,8,0,1,125,141,10,7,17,1,19027,34334,76059,4901,5608,31302,171232,257460,0,0,0,0,0,0,0,49,0,49,5901,21878,285158,312937,741677,19038,12709,7,132531,19849,0,512,7785,120504,48058,8748,49086,22756,20648,75966,0,257460,180202,4580,74173,741677,1809,1937,1069,3439,45,32,0,155895,19823,0,3789,187838
Elk City Police Department,1997,Oklahoma,10779,OK00501,23,15,30,1,22,12,103,17,1,3,0,1,0,2,0,1,0,4,146,91,100,337,30,38,1,71,6,0,1,73,117,6,7,13,6,8544,30606,40266,69577,949,19336,169277,269985,0,0,0,127,0,256,0,744,0,1128,4989,18284,138330,161602,601992,32555,11494,114,48523,1813,0,104,5120,61879,17584,4636,37065,12751,3312,31095,0,269985,164698,569,60296,601992,7737,983,224,1253,0,1483,0,184186,15399,0,10163,221428
Elk City Police Department,1996,Oklahoma,10727,OK00501,38,23,38,0,14,10,123,22,0,6,0,1,0,0,0,0,0,1,130,96,106,332,46,32,6,67,2,0,0,43,136,8,7,15,2,40137,42260,56810,42526,0,21602,203335,267199,0,0,0,373,0,0,0,0,0,373,4565,22643,165640,192849,663756,22874,12903,1082,66883,2273,0,0,2553,84281,21400,3905,47113,13925,6049,79327,0,266519,136524,9830,79164,663756,1002,540,150,2904,0,39,0,244771,21355,0,3182,273944
Elk City Police Department,1995,Oklahoma,10653,OK00501,28,33,32,2,27,11,133,30,1,8,0,0,0,1,1,0,0,2,128,79,124,331,40,34,2,67,8,0,0,52,128,12,10,22,1,30769,23407,50587,133276,200,18088,256327,392086,0,0,0,0,0,380,506,0,0,886,4029,16105,174707,194840,844140,25065,11262,434,58535,8638,0,0,3583,87323,10020,7620,30763,18252,1774,37450,0,444075,213018,6539,74628,844140,906,1550,506,0,196,652,0,309734,20412,0,20996,354950
Elk City Police Department,1994,Oklahoma,10631,OK00501,13,26,27,3,26,14,109,36,0,5,0,0,0,1,0,1,2,4,178,144,127,449,53,46,4,92,11,0,0,93,150,17,10,27,5,20559,9951,40612,13473,370,34548,119513,246773,0,0,0,0,0,278,0,185,485,948,5614,32204,189907,227725,594958,28364,11982,263,54017,6044,0,0,5953,121102,11261,3719,34030,20505,3495,44692,0,246773,131645,0,98839,594958,2835,919,7333,874,0,6183,0,250792,47992,0,6317,323244
Elk City Police Department,1993,Oklahoma,10543,OK00501,24,28,45,3,23,16,139,31,0,6,0,0,0,3,0,2,0,5,138,126,85,349,30,52,2,88,1,0,0,65,111,13,7,20,1,16294,46157,102960,118779,1145,24010,309345,236871,0,0,0,0,0,633,0,529,0,1162,5507,27049,137176,169733,717112,7684,12356,158,66729,61,0,0,4501,78243,6655,17819,30270,9376,6180,126103,0,236871,209805,5716,68317,717112,643,958,915,2362,0,42,0,291100,11257,0,1550,308829
Elk City Police Department,1992,Oklahoma,10647,OK00501,34,41,42,7,28,33,185,41,0,8,0,3,0,0,1,3,0,7,166,139,135,440,44,46,3,103,5,0,0,67,172,23,14,37,1,22447,61046,79547,21928,11077,67252,263298,254395,0,54,0,3781,0,0,0,2660,0,6441,6688,31457,259834,297979,822167,39659,10547,174,69220,7179,0,0,9016,162185,17288,7783,66310,16488,35109,52781,0,254395,260911,9353,101749,822167,16039,1270,2371,1498,6819,3661,0,200541,133792,575,10135,376701
