agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Cleveland Police Department,2023,Georgia,3564,GA15401,7,1019004,3141127,1800004,160000,1267600,7387742,1061234,194000,16050,34286,500023,19510,3000020,4870,30193,3510000,7098902,2645062,2,10004,2655068,1540035,11400030,6890000,0,295035,8002200,139,9000013,100003,152000663,868745087,901082519,810350000,10000,55000089,760401598,426800000,25000003,26900420,800039959,156806000,10000000,106129,200600000,500000000,22100054,50000003,111500001,33568902,900000017,714051393,179084,430000001,177700101,213802180,805100700,441070619,125413000,72000009,746001462,208671,10800106,684731001,770001028,103140,126,1000,540000137,172680004,740001000,757001743,970022785,940000,675000825,746890,2575002,941790034,100002000,529420675,41058017,103470,1717931218,20,1610080,1114000000
Cleveland Police Department,2022,Georgia,3537,GA15401,1000044,7296000,3030735,1100000,1110000,2566025,16102804,205000,216000,11,10667,10027,2220,0,10000,30021,5110000,5172935,1694003,2,110003,1804008,5100116,6000000,0,100000,1545000,779,100000,16,100002,206150652,1263390879,130354,29813713,0,1153609,398766428,674882105,10411634,727981770,416471247,83296231,10678172,832991881,730110097,416465,344650398,10411635,9995223,859965566,14,477917605,54,59346316,122441089,208232693,1006805494,684132065,11453,1,140559825,322762,31443155,501268111,0,104116,128552475,2082,21891528,532034491,468524564,124940189,0,208233,1115086966,104116,152894846,267034470,426879070,1050815708,10839554,104876,137434010,43,1063028,513303960
Cleveland Police Department,2021,Georgia,4246,GA15401,4500013,6631000,9107200,10001,140004,1033000,21421218,337536,60000,248051,40943,8000010,10954,2800,28414,20308,21000,8124429,1552003,2,10001,1562006,7920020,17900000,540000,100000,98001,4002850,11,11400012,200003,135051044,579248158,449876554,11383168,2249,31485607,785976658,900712970,56224281,887894172,337474233,5622,11533849,562367562,675350312,0,72937510,22489715,118970692,910833341,235,576896096,843470,11244858,916568330,1011025514,784216374,726463475,13494,231644946,863606800,224279,337383,618474,7871,113314,56,0,1103120477,863256358,753405356,2846,393572065,337346,1377502497,1068711119,29904576,798294867,979426964,194942217,23375808,116722,47051351,79,60869531,576861565
Cleveland Police Department,2020,Georgia,4251,GA15401,9400000,7086001,3386030,3000000,9150000,1945501,33967532,171137,365523,131120,10164,8730111,22352,871120,23464,2052570,2242800,13952581,1078079,3,11503,1089585,38,16100009,5430000,2000000,12986018,13001490,54,10100060,400000,39793812,2931631035,706423319,71196787,5940,564050349,882990138,1013430473,58865620,316462049,119027150,12483051,12005054,235764960,943321169,471278,521784838,639633802,634218296,1133045409,824118764,1567063453,235639137,36614414,15187800,594071855,471598,1150318359,838259345,563932621,980701752,706744913,117751,1431105576,1059589729,137569,32,2355,708742101,158937170,329656878,63578621,1012503851,128327046,1459892514,248060301,35620766,834679166,108319800,50954847,59204688,119274,28328049,123668,49695534,943027783
Cleveland Police Department,2019,Georgia,4042,GA15401,1580012,3000200,5006000,1310000,100001,5570207,16566420,7603912,5000000,40,9014396,6000000,5005917,5158400,332265,52353,41959,25605290,359001,3,1593,360597,4660000,2800050,650,19,5621000,2000000,3069,4000012,410005,737746579,1758831593,246217719,12589358,7158,1003525496,1487055556,1119014345,139802308,1177653831,715270510,1051090462,12700200,255390,357554224,834999947,876962081,7,3578696,272942246,477091966,663105290,596051796,739092949,272096523,16804898,806991817,253966644,834301531,184734553,514757581,202642,81964207,689882103,1215672614,361078,107327,774696765,2057115996,489129291,631675195,3496,870041536,476734,208571289,369469,97781774,852079550,166860664,1059461194,68585374,123379,47470770,329030,261680686,709165955
Cleveland Police Department,2018,Georgia,3956,GA15401,3,2,0,7,5,0,17,1,0,1,0,0,0,0,0,0,0,0,82,60,52,194,0,0,0,4,1,0,0,78,111,85,5727,0,1485,1048,0,8346,12134,0,0,0,0,0,0,0,0,0,0,1610,6009,65536,73156,105770,0,0,0,6993,291,0,0,33354,32518,1985,1806,14352,728,2799,1002,0,12134,26924,12326,19579,93636,754,595,146,0,1718,116,0,12134,6150,180,1104,22896
Cleveland Police Department,2017,Georgia,3912,GA15401,7,3,0,11,7,0,28,6,0,6,0,0,0,0,1,0,0,1,71,52,67,190,0,0,0,1,1,0,0,104,84,39,2977,0,295,8068,0,11378,46895,0,0,0,0,0,0,249,0,0,249,1615,5003,121472,128090,186611,0,0,0,62,1,0,0,22058,105968,3780,4091,70880,957,2648,11741,1243,48107,35904,701,6560,186611,1904,612,19,113,511,108,1243,29461,12658,204,523,47356
Cleveland Police Department,2016,Georgia,3828,GA15401,11,4,0,17,15,0,47,4,0,0,0,0,0,0,1,0,0,1,57,43,63,163,0,0,0,6,1,0,0,57,99,0,13051,0,23595,6028,0,42673,33738,0,0,0,0,0,0,254,0,0,254,1447,5370,105775,112593,189258,0,0,0,3828,36,0,0,12046,96684,4042,2173,21582,482,3303,5269,0,33738,105097,741,12829,189258,716,943,335,0,705,562,0,31199,5206,6,3749,43422
Cleveland Police Department,2015,Georgia,3785,GA15401,7,6,0,12,13,0,38,7,0,1,0,0,0,0,0,0,0,0,97,59,45,201,0,0,0,2,0,0,0,92,107,26,6609,0,3067,24408,0,34110,18255,0,0,0,0,0,0,0,0,0,0,1189,6324,43334,50847,103212,0,0,0,51,0,0,0,16891,33904,3301,1851,35286,899,7517,801,0,18641,21756,582,12578,103212,212,846,19,0,568,148,0,8485,4075,58,1076,15487
Cleveland Police Department,2014,Georgia,3741,GA15401,5,3,0,13,8,0,29,6,0,1,0,0,0,0,1,0,0,1,90,60,47,197,0,1,0,1,2,0,0,91,102,42320,1390,0,4107,21981,0,69798,15188,0,0,0,0,0,0,44,0,0,44,1342,6847,37829,46019,131048,0,1287,0,26,3103,0,0,18438,23165,2115,2767,3326,2684,3868,39128,0,15188,37709,3110,21155,131048,896,1054,0,0,2200,0,0,12614,4776,1566,3385,26491
