agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Brookfield Police Department,2023,Connecticut,17580,CT00018,7370006,4040032,541430,100002,7760000,254001,20065471,5378001,204000,1010020,43979,3710004,61197,1220,54085,39476,1505000,5414961,2253502,8000003,1304008,11557513,87,3,4100300,1,6100441,361920,40000,10,27,110,110,746,196638,1211800650,830075014,4400200,10232000,1087,1000012,821005045,901000000,1010000106,700000300,213408130,4864,200593000,1341528,710000002,0,102200294,643000021,613001163,68000002,300825,135127176,100407776,119900004,6501296,600000231,927100350,44059500,25911000,127103006,1180015638,400208900,40800839,290004123,140223124,16600100,30,307000000,936035349,820000002,370002001,559007261,370119125,117329010,1340020830,1705001,53942355,755290029,200002005,739383848,411049003,300100,629212650,20,702118,835000001,1,1
Brookfield Police Department,2022,Connecticut,17492,CT00018,0,5000000,200045,2610008,110001,7412508,15332562,976501,0,306000,18607,1010005,23173,701720,475,23351,1095850,2873181,9340774,7000002,230016,16570792,1700238,6600000,2500000,1,170010,125,155000,15,9,9003130,2110,415,459885,226973694,1065272932,522232248,10567808,1043,520685812,90899047,730896904,62469822,1265326173,69291553,2088,11018632,165982,832962567,11,1149445,395642089,650728444,10412686,104,1110967121,57544,52058172,1468040598,47791160,51226019,671676885,1420157267,33525656,728822034,520758736,37149435,333181713,177009228,108177,104161,624698030,406367407,562228231,812109522,456034297,1030772606,39772441,846465831,7996135,72091195,271306483,260290848,89330041,12601107,10517583,130967627,53,20824724,277990625,1,1.04116338383745
Brookfield Police Department,2021,Connecticut,16944,CT00018,770000,5222005,2022500,1,110000,6549902,14674408,586100,126000,10,14401,9600261,2142039,190030,78,31419,5370000,17348228,2175500,2,80002,2255504,240012,2,8000000,2000000,10731048,3500,21225,157,2,100,100,4158,54346,74553653,1680261226,564505332,11329204,1124,29461524,754870370,0,146183150,1044872267,44985436,2260,348850294,324825,224915113,1012037045,115368,56224283,348365650,947941390,148,934548600,98,22489712,312608143,674691391,267628311,511669635,1012048290,112758,531902446,787347000,69514640,405051075,562242803,3488627,12,0,1250431631,134938278,247387958,3190,775917557,24364230,1308901256,228773223,44007870,285923129,506019647,264503847,11930223,451031941,147820880,34,168710,1654130245,1,1.12448560525052
Brookfield Police Department,2020,Connecticut,17031,CT00018,800068,6316002,4840341,420002,1110000,9808002,23294415,7838301,0,0,63873,5300010,899295,5455500,4872,103492,60000,11887042,591001,2001003,443510,3035514,9000079,5200060,0,100200,16519028,8205,0,13,100006,9000150,0,475,6705406,13303816,944498872,826662465,11773124,3535516,470924941,534737744,819880440,170474831,329176581,12971983,497891284,59112853,1413261,592235206,0,1089486983,68872774,418535184,214270848,235463824,235582760,101949,141277496,816230900,10478443,129739885,890358129,470936714,361586,497661428,588863364,52863433,11774402,16953,1296574,24,22957591,624119278,412059329,529790560,588657451,176600997,42324615,1321000391,451473386,25020244,176691194,306101233,1214821195,2402318,118808,1028304981,24,23563478,835915316,1,1.17731235192711
Brookfield Police Department,2019,Connecticut,17071,CT00018,300048,3465015,4214700,5090000,140000,1707208,14916971,781100,5159001,21,32730,3000025,195873,7456720,270819,2254,9010000,19968421,6917002,1,8,6917011,1900205,14500022,3200000,4000015,20660058,52400,11,8300019,3,1005293,30,1013,4079636,317028994,1092066653,1073972152,45742646,101313329,125738645,1158500226,1137368611,77469319,1005790211,23884177,1204,228820496,560272,119334794,119,957284400,135154151,421075873,120375387,357671715,345814344,467145,107265199,666236398,611891119,1162278159,1051411763,357570909,4767382,1209714119,595986206,73916538,1122736447,226464834,119184,238437,0,226459286,190693681,965390326,70356044,941550189,715101,1639979768,13178483,62815730,590531321,1738887998,2264263388,72762762,149039,1029496799,48,446957439,1263345623,1,1.19183549339627
Brookfield Police Department,2018,Connecticut,17230,CT00018,4,1,0,1,2,0,8,7,0,0,0,0,0,0,0,0,1,1,19,33,91,143,6,0,0,24,10,0,0,56,47,0,0,0,0,0,32884,0,20025,4452,0,57361,187961,0,0,0,0,0,0,0,0,109,109,440,4833,252831,258105,691497,354,0,0,22635,20444,0,0,24982,189689,15843,12339,92521,0,37351,10099,0,198396,141955,17665,1636,527805,7768,1715,1,0,251,2170,0,114063,11238,1456,483,139144,1,1.21343405628813
Brookfield Police Department,2017,Connecticut,17203,CT00018,3,3,0,2,3,0,11,12,0,0,0,0,0,0,0,0,0,0,25,17,45,87,12,0,0,17,5,0,0,18,35,0,0,6,0,8578,11797,0,5143,1976,0,27494,128596,0,0,0,0,0,0,0,0,0,0,298,2284,123601,126183,282273,3251,0,0,72909,3350,0,0,5987,40688,4345,2387,40921,559,1580,4571,0,135122,19306,72636,848,282275,1926,301,6476,0,829,748,0,57802,1560,104,0,69746,1,1.24307319386626
Brookfield Police Department,2016,Connecticut,17278,CT00018,5,5,0,10,2,0,22,9,0,0,1,0,0,0,0,0,0,1,20,18,58,96,10,1,0,15,5,0,1,24,40,0,0,4,0,8672,76562,0,1272,6807,0,93313,218242,0,0,10254,0,0,0,0,0,0,10254,278,2504,248753,251535,573345,486,762,0,78721,30924,0,95,15575,124972,4253,5017,84923,0,2339,110480,0,275931,84717,3146,2539,573345,1228,326,10254,0,420,6159,0,144780,11814,0,1270,176251,1,1.26955202032162
Brookfield Police Department,2015,Connecticut,17202,CT00018,12,5,0,2,1,0,20,9,0,0,0,0,0,1,0,0,0,1,24,19,69,112,8,0,0,13,13,0,0,30,48,0,0,2,0,39844,51054,0,418,3342,0,94658,88293,0,0,0,0,0,64,0,0,0,64,589,2772,372556,375917,558932,5812,0,0,27327,33227,0,0,10502,299049,26457,1196,217238,1,3294,107435,1,93667,95771,5108,8765,558932,3688,262,4365,0,306,2633,0,12856,6270,0,0,30379,1,1.28556847539769
Brookfield Police Department,2014,Connecticut,16957,CT00018,13,2,0,3,1,0,19,4,0,0,0,0,2,0,0,0,0,2,20,26,93,139,10,0,0,17,20,0,0,37,55,0,0,3,0,11326,69082,0,0,10469,0,90878,59523,0,0,0,0,5649,0,0,0,0,5649,539,3881,331469,335889,491939,7079,0,0,37104,30875,0,0,18070,242761,13623,2007,141676,0,24157,105266,0,58563,131873,9998,4776,491939,1413,660,130,0,411,4538,0,13516,9231,256,1,30157,1,1.28709350845562
