agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Charleston Police Department,2023,West Virginia,46390,WV02002,6530203,7138568,7234837,12980027,11189008,3522921,48595564,3356704,9818413,1207242,548915,2180823,8631756,6379510,1277245,463780,2317775,21799804,3663384,901027,4615330,9179741,10530248,8900399,17980416,6006319,21741401,7061014,201035,9401132,3900076,3001261,7089644,8007332,19999934,624318785,1918601261,425471504,97704003,636625486,1622809194,302881725,2418235000,1512600164,969227358,21706425,1338622255,137916008,821575292,120763400,102800005,1909127411,1409105621,877627671,2526654057,103213910,1250126692,2461415,1236658066,1235600964,2367112126,1089209194,532852269,718040003,1475201529,1309066929,903856674,465063440,1493878508,870239270,19414930,239933288,147542000,1655459201,794070944,1000038000,1079119283,710140511,147331501,1621381818,687066063,534758398,1468587455,753036091,1989031069,700318086,8730940,2092472614,138776258,1705555003,1081350805
Charleston Police Department,2022,West Virginia,47350,WV02002,9270225,16203512,8219825,11110043,11715011,12033896,68552512,6907998,3729019,7122311,1726306,5801554,5245873,9060620,3471638,499372,19508246,45313609,7599255,301141,2094152,9994548,1250457,18100171,6540660,7300155,18739367,11015323,100314,6900234,4200069,5037092,1052648,5007294,15811144,1531659839,1570362361,964106361,497641767,1385298794,2654898986,1127287461,1383533200,2640912326,1418814503,578618264,459405855,45810150,837897935,543741955,942148752,1372339365,2009995250,608327605,1653225102,3979716,1558053145,2034904,949626637,1203689331,1774155720,604101868,1439066073,326147555,782570683,1673366863,628928782,885564750,1218452439,1718431845,1889048,717125554,496751545,1863743921,2306843515,468577663,3256883968,822656513,191219172,1403715803,839927900,811332983,2128421396,744480853,2244579589,1007445941,67945014,719324382,77276563,270194243,948199526
Charleston Police Department,2021,West Virginia,45378,WV02002,9980151,10166687,16730232,15500006,2980020,3966864,59323960,9477196,4986021,4556278,1817027,2520709,10227607,7214083,1120935,1501154,7546511,31948026,7300435,7624023,3447956,18372414,3980348,20300125,17150016,4211439,11948424,5213514,600995,4801094,8900061,7031321,6054332,5001999,15704249,1285564822,1379875872,240469897,241961867,1209130797,2083480042,602116158,1228385376,1703035808,1494130385,502799936,714522135,612898208,789417276,34159961,227820795,2119738767,1997436826,692228343,2644658796,1014528201,1098780189,2771153,834600004,962926255,3053777803,1088768757,492376533,1372348096,2324989540,2750053196,794557794,1151113475,2849111514,45911505,10762528,831709145,136629500,2515979644,1874630428,865895522,1822082868,101362047,209746760,1426200166,1093284517,469779820,2177287366,1182999501,2625313424,543132296,50971838,2432226899,12202061,428247802,786422707
Charleston Police Department,2020,West Virginia,46038,WV02002,9860263,16495225,13568131,10040033,2600029,3958887,56522568,918000,7299001,7548839,4184930,4001628,5638389,577730,6719585,1045643,8399710,30567615,10094501,5267242,3447593,18809336,12670713,13900599,16150240,2202984,19294285,12209845,900349,12300645,5900073,11000547,58830,7004156,15797675,2214778264,1464424139,955027662,2000816458,853765505,1358619079,566666332,1261356385,2026391334,1662258108,766545633,1335830578,354122613,945216490,1448870630,709448443,1619112559,2286440829,1303653614,1470670402,828853385,673501002,3046851,1027900932,869776220,1213692328,915837682,37571163,1731461503,1565532085,2220463785,595963409,694393861,983743962,2178325161,6986407,24273207,901432749,776324024,2774466190,576937209,2718465230,306483527,105142046,1533159005,1236488816,761160851,1538497059,1472858081,2857573473,810778789,1142287,2806488763,229756500,597335144,1885365315
Charleston Police Department,2019,West Virginia,46732,WV02002,9390306,13500257,7469857,8330039,17455012,9395500,65540971,9084619,10929502,7745481,1762415,721171,10644332,6397632,5344396,6454582,7907801,39232329,7104624,12654127,3979219,23737970,2310416,18500274,12470840,1600266,21241679,7006164,806201,14901243,10400075,7004161,7094307,5004112,12652826,2167858607,535702372,745541372,895804418,1920084016,2139144429,1735343396,2630465422,2023976454,1797054122,987113275,973174161,134582021,605386945,1102170372,958831683,1286411816,1608685044,678898797,1415372804,957407347,1224509604,3999297,1067802562,1719030695,2640157584,1311525407,225674805,1935848337,687219576,1003671352,126630732,1010847635,1763202604,1144755560,54559604,1174543474,969614190,2997573884,2424397451,870091159,1867995848,214789327,149824377,1630856971,837706046,1035149920,2024681393,886789059,2356673715,1267358942,16086008,1684530780,182366712,634196630,638744561
Charleston Police Department,2018,West Virginia,47470,WV02002,291,166,0,99,104,0,660,246,10,50,1,1,1,17,6,11,11,48,561,464,922,1947,39,87,0,483,0,0,0,323,1015,0,0,0,0,252341,662102,0,126700,219090,0,1260233,2646917,0,0,0,181,376,15104,1064,3847,6068,26640,10012,58577,1529023,1597612,8178319,25147,86303,0,430786,0,0,0,55335,1000041,204307,34145,225162,95279,28794,484906,0,2685287,1435639,249298,92577,5535394,56826,3119,23586,24949,2199,26052,0,1319914,113013,23632,4543,1597833
Charleston Police Department,2017,West Virginia,48788,WV02002,241,181,15,124,161,14,736,353,10,23,2,4,1,40,7,12,18,84,661,602,1164,2427,111,81,0,654,77,0,6,676,822,0,0,197,0,293293,553332,34827,190699,241264,12014,1325429,4115283,0,4313,934,5805,1057,25302,28931,3535,13122,78685,11890,79404,6003901,6095194,11618906,78848,77590,0,1158361,43674,0,10746,207715,4519802,167149,26771,3539268,89301,82952,649769,0,3962564,2683888,309206,109581,11620448,43383,5826,3597,11567,11567,45556,0,2582083,168727,19963,14344,2906613
Charleston Police Department,2016,West Virginia,49429,WV02002,352,263,26,155,140,12,948,298,13,5,2,3,5,71,14,33,25,153,726,702,1269,2697,91,83,0,708,91,1,5,943,775,0,0,175,0,400644,606018,39591,243023,240810,51229,1581315,3356597,0,1,11223,912,4474,96513,11897,52125,65378,242521,15946,96072,2384812,2496829,7677263,79718,52430,0,881103,37013,1974,433,183218,1262718,193123,29983,304855,139204,54696,618015,0,3517698,2389186,284688,147592,7679040,68468,8096,1942,6899,3865,26268,0,2373895,245943,27620,8658,2771654
Charleston Police Department,2015,West Virginia,50176,WV02002,331,190,24,77,113,12,747,232,8,11,2,8,2,68,13,27,20,140,720,573,1053,2346,91,49,1,443,69,1,16,935,741,0,0,114,0,433351,909176,254544,124027,139462,6930,1867490,2285634,0,0,630,951,129,31169,5561,27285,11516,77241,16306,77944,1828131,1922381,6152746,32441,47121,1512,566328,36807,1543,9099,177546,1050820,130308,33427,270613,64174,121790,560549,0,2640150,1949280,247467,135823,6153582,61441,7944,2705,12044,1021,26736,0,1490321,350783,18335,5770,1977099
Charleston Police Department,2014,West Virginia,50693,WV02002,321,169,26,72,98,11,697,142,10,7,4,4,3,56,15,17,20,119,753,644,1121,2518,54,45,0,450,64,0,11,1075,819,0,0,69,0,256281,648040,37748,224146,82894,14681,1263789,1316278,122,0,2007,349,1012,33908,21712,3107,10724,72819,17468,87114,1954189,2058772,4711780,97463,16476,0,555239,32818,0,3296,188652,1169461,187303,39890,338771,73194,39610,606592,0,1386847,1651672,249537,142999,4716414,69594,8495,1385,4680,2720,27669,0,763703,147095,18780,7174,1051295
Charleston Police Department,2013,West Virginia,50919,WV02002,266,130,15,40,63,12,526,137,0,8,2,0,1,49,11,16,7,86,530,496,851,1877,58,36,0,292,50,0,6,801,634,0,0,67,0,231345,382438,117460,167656,63169,20958,983025,1436041,0,0,132,0,13,17213,8440,6798,2522,35118,12813,68676,1448418,1529907,3984091,31888,16463,0,360515,23857,0,3316,160590,933630,122798,34667,171755,91865,30463,556315,0,1443517,1233065,189506,110494,3984444,41425,4323,1301,9352,1431,26961,0,836024,123236,8119,5899,1058070
Charleston Police Department,2012,West Virginia,51178,WV02002,246,191,14,77,81,6,615,132,6,31,3,1,1,43,12,21,11,92,780,510,863,2153,67,33,3,343,2,0,3,894,808,0,0,63,0,489640,448872,35960,120451,138421,15290,1248634,1102604,0,35,18662,113,1,22675,5087,11285,3374,61197,16825,69985,1449838,1536648,3949118,20646,15725,119,260034,597,0,330,149613,1090312,89493,77782,408280,30698,14143,934201,265,1170934,932818,194612,96622,3949848,53322,8843,2364,1838,504,8689,0,540760,114575,13129,7700,751724
Charleston Police Department,2011,West Virginia,51466,WV02002,238,180,19,92,100,6,635,142,5,23,0,5,4,62,11,19,19,120,847,569,821,2237,88,37,1,442,3,0,7,891,768,0,0,67,0,223774,586319,56378,117227,99920,28918,1112536,983923,542,1355,0,1344,1999,29099,12453,6421,6041,57358,17665,79857,1581039,1678562,3834275,10913,22853,221,325536,1016,0,1948,141271,1174819,102333,28964,406971,37916,23791,938051,0,1080167,886720,185760,143618,3834290,45500,7892,783,1789,2534,80980,0,549016,59204,3732,3770,755201
Charleston Police Department,2010,West Virginia,51400,WV02002,233,140,10,72,58,8,521,109,7,11,1,7,1,40,3,21,6,79,490,416,642,1548,44,22,0,340,3,0,2,582,555,0,0,59,0,139688,509211,6698,56037,124234,43987,879855,919020,0,0,1,1287,0,13156,1055,25724,1838,43061,11822,60320,1042722,1114864,2956800,7243,8808,0,339230,2382,0,3936,101848,651557,105229,25952,162630,35995,21192,477166,0,1059772,718739,217509,132756,2956939,33467,6874,401,2865,197,6481,0,585282,67783,15498,2317,721164
Charleston Police Department,2009,West Virginia,49976,WV02002,263,184,15,92,79,7,640,177,5,18,0,8,0,60,15,27,18,128,639,514,767,1920,63,39,1,387,0,0,2,679,749,0,0,95,0,342352,542554,31539,171762,186175,2906,1277288,1613528,0,0,0,3828,0,19350,17360,35716,23596,99850,15839,74020,1362057,1451916,4442581,30691,13596,298,412787,0,0,668,107486,886746,122360,48181,361504,43192,41874,570398,170,1729263,971180,321404,233411,4442938,39077,6616,4585,1917,1626,25750,0,1008361,58199,5089,9794,1161014
Charleston Police Department,2008,West Virginia,50132,WV02002,231,169,12,94,105,3,614,209,3,22,5,6,3,49,11,39,13,126,717,605,874,2196,89,56,0,535,1,1,5,674,835,0,0,125,0,306150,326613,8411,170433,190751,3988,1006346,1699275,0,1,41610,14904,2257,68520,21081,11647,5727,165747,17092,87002,1649144,1753238,4624607,30226,24103,0,603904,99,212,471,111687,983470,116350,55000,421525,58926,20679,555336,297,1586629,1063719,508823,238257,4625541,47019,6666,46376,1404,2678,12857,0,952598,60311,14415,7955,1152279
Charleston Police Department,2007,West Virginia,50510,WV02002,242,169,11,69,106,6,603,216,4,16,2,8,0,66,15,25,15,131,769,609,858,2236,61,31,0,530,4,0,2,715,893,0,0,127,0,189749,424430,88147,533779,125096,132822,1494023,2031259,0,0,23807,1058,0,20938,11884,19813,26026,103526,18807,92926,1455325,1567058,5195866,58419,14631,0,413754,6853,0,588,125740,947074,111000,47333,415390,42816,31797,502414,3086,2194796,992238,635359,219639,5195866,45070,7549,3030,4366,5501,13858,2498,1543044,62904,7561,8513,1703894
Charleston Police Department,2006,West Virginia,51221,WV02002,266,166,19,87,178,13,729,227,2,19,3,4,4,50,11,30,11,113,978,629,999,2606,121,46,0,743,1,1,5,755,934,0,0,158,0,133808,318816,32698,407927,545195,11313,1449758,1964933,0,0,230,589,159,15778,15440,16353,1992,50541,23321,98468,2082499,2204288,5669520,66900,17065,0,700468,0,990,1316,299617,1117932,133299,42565,323992,42811,46747,379768,53,2074451,1828111,581427,216297,5669520,47028,11185,2158,2916,4994,13747,0,1478199,56186,7459,7338,1631211
Charleston Police Department,2005,West Virginia,51728,WV02002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charleston Police Department,2004,West Virginia,51536,WV02002,321,218,58,136,178,41,952,417,13,16,3,9,3,64,23,35,20,157,881,673,1108,2662,104,52,3,924,6,1,0,418,1154,0,0,304,0,269034,1020839,97336,232284,342936,257514,2219943,5446779,0,161,51478,2920,416,124414,50881,46711,32891,309712,23046,116447,2266539,2406032,10382626,34365,17024,387,734620,3696,37,0,80746,1535157,109346,86860,603006,62972,132056,1087468,6130,5782798,1590775,421496,499721,10382626,33948,43469,68068,1286,11800,11755,81,4423038,66360,24443,6272,4690518
Charleston Police Department,2003,West Virginia,51945,WV02002,223,205,50,94,137,41,750,386,8,17,2,10,2,43,21,42,20,140,752,605,836,2193,76,44,8,715,23,2,4,340,981,0,0,231,0,366348,533836,90580,250417,206659,146636,1594475,4143022,0,114,3525,2380,830,40243,18470,25074,4712,95234,18011,109850,1718076,1845938,7678783,75249,18839,777,581242,30870,787,3195,69168,1065811,125829,46897,389422,52129,214580,778598,499,4287440,1037273,308054,438063,7678783,28576,2768,5333,2287,3878,4913,0,2473159,74722,3513,11215,2610363
Charleston Police Department,2002,West Virginia,53230,WV02002,320,180,101,64,132,46,843,463,7,27,1,5,3,69,15,43,27,163,960,673,1014,2647,72,68,11,977,96,8,10,449,956,0,0,282,0,258355,941151,110729,182220,101490,52477,1646422,5354585,0,540,2,37,669,43140,5976,26917,18137,94879,22372,120822,1936682,2079876,9176302,50148,31824,11092,842537,160567,408,1792,121549,859959,156858,64901,397121,54266,226959,1008630,0,5417559,868446,381077,600486,9176302,46745,8038,1813,2,5510,9412,0,2332216,28426,14048,12102,2458311
Charleston Police Department,2001,West Virginia,53231,WV02002,290,187,101,67,140,56,841,320,2,26,2,9,1,57,16,47,22,154,902,705,1023,2630,76,76,10,1069,68,7,7,466,851,0,0,200,0,282956,529952,149836,280077,101013,71449,1415283,4390115,0,793,3,2435,146,14119,12978,11827,8244,49754,21972,129513,2148191,2299676,8155621,16647,40417,862,1355513,130597,267,5992,84469,664911,124614,89438,346162,44989,237719,569324,0,4532505,1075538,318338,816993,8155621,25582,9017,986,348,10158,7501,0,2525901,35945,6488,18545,2640470
Charleston Police Department,2000,West Virginia,53421,WV02002,327,212,94,89,140,42,904,304,2,39,5,9,2,88,13,38,24,179,1076,761,1059,2896,93,111,8,921,103,7,11,592,1050,0,0,193,0,346057,536892,113037,289755,255541,179229,1720511,3936484,0,0,32218,1171,3360,109870,24833,23063,30767,225283,29585,147640,1815255,1992481,7874759,36771,68115,1964,802416,149992,2776,2419,95829,832198,130731,68701,401794,60148,236218,517009,0,4150021,1089678,539175,681284,7874759,38111,8980,503,1063,10054,20094,0,2264917,48743,1564,13331,2407360
