agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
State Police: Cattaraugus County,2023,New York,0,NY304SA,1,30000,1,0,170000,200001,400003,2,10000,10051,40080,70020,20000,0,10000,50000,30000,220100,40003,2,10007,50012,100032,100000,1,100000,4,0,0,15,300000,150,1000000,1000200,64,6000500,185014,0,10813000,1005100,92100000,40005909,1000100,90000005,600,10000002,8300,10030000,200000,1000000,400300,10,90000004,4000105,90000004,200400,909140000,10000,10000008,4000500,2000000,200400,140000,12000,0,466000002,144,61000000,2000,290002010,100100,81,4000,100000000,70000008,20002002,2805,0,800000,20150,300010,20110001,144000000,0,168001100,95212003,100000,1505,43,0,919000002,1,1
State Police: Cattaraugus County,2022,New York,0,NY304SA,0,10001,1,0,220000,410000,640002,0,0,10082,70090,40040,10010,20020,10,70000,70000,280170,40003,1,30008,70012,10,1,0,200001,2,0,0,100014,300004,1000170,0,1000110,0,12494689,249879,1041163,10411634,2090968,104116349,10411634,0,145762881,625,10411636,1048556,10422045,281114,6246980,312765,104127,145762877,6247813,62469811,417402,229056,0,41646540,9370783,10412,312661,114528,17700,104324581,114529013,1041163,11244565,1041,2082,104325,104126836,2082,0,52058182,10414761,106719,10453280,832931,62472,1145280,62573928,104116338,20831601,2291,72975149,104429,2603,20856,4165,0,1,1.04116338383745
State Police: Cattaraugus County,2021,New York,0,NY304SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.12448560525052
State Police: Cattaraugus County,2020,New York,0,NY304SA,2050051,5604952,5363001,2610000,120000,325001,16073005,1596246,9252914,30031,43321,540110,456674,18600,450,139933,150200,1349288,3865801,1200001,91014,5156816,3200063,8100025,5810000,100001,12760020,5003172,2042,5500012,300002,10000170,2003041,2000178,96976,1856268676,816102402,477120900,12521894,206030957,29550541,348911617,1596435549,189547293,717808909,11802728,1177414,12067452,589564210,365286116,543683,617030526,84766501,886634546,417062910,826009,275705641,598269,23546260,509894460,1890410559,518370982,310951933,1190263,27431387,706395768,148651,33082664,660015432,200143123,122087,70675,1421016,235488635,683217910,824128480,94187973,694703528,2832625,368629583,12951625,56620528,576884070,871215852,1001358958,132862680,141395,766255827,395593,1767161,1499919836,1,1.17731235192711
State Police: Cattaraugus County,2019,New York,0,NY304SA,8640018,8683306,8505001,3000000,300000,102002,29230327,1231655,201019,21,10161,9600030,78263,802640,5000288,220932,220000,15932314,3970004,3,101606,4071613,780049,7000007,7600000,100001,7472011,9000250,63,6900471,1100010,3006320,2004620,400,118949,200109645,1455373239,478362483,12396281,62096,53632597,66630964,867894606,95346850,2021711951,14009,19672675,191241923,1236969,1074622167,239082,14778891,20273125,14540885,51964030,126824,444680237,120953,59591777,694661560,509271328,83430142,680659484,834296764,25266917,13115644,252525,18831146,860589900,1334864095,124249,23870,3576,993995178,1444909909,655515484,334908704,393317632,476853,1359949065,167936772,125389457,1106035263,131103334,1338306582,70591228,123093,89681684,71522,373127,921551040,1,1.19183549339627
State Police: Cattaraugus County,2018,New York,0,NY304SA,7,5,12,1,1,1,27,15,0,13,0,0,0,0,0,1,0,1,61,24,63,148,3,4,0,10,34,0,2,20,75,4,0,4,0,2644,5315,20687,801,0,1489,30935,74532,0,1,0,0,0,0,0,971,0,971,1064,2922,206838,210824,391795,1638,1056,0,19978,18805,0,655,12668,156025,35,6833,169490,3185,3069,1347,0,38587,92351,315,2051,317263,0,5755,89230,2639,616,0,0,1215,59112,315,595,159478,1,1.21343405628813
State Police: Cattaraugus County,2017,New York,0,NY304SA,18,7,16,3,3,10,57,8,0,28,0,0,0,2,0,1,0,3,56,42,56,154,4,3,0,18,36,2,2,20,69,5,0,5,0,2382,13390,11679,112,641,5191,33395,51230,0,0,0,0,0,9,0,373,0,382,961,5451,151906,158318,243324,629,932,0,27948,29395,249,663,1447,97055,1666,3656,112646,7396,4221,3294,994,31403,74346,314,3387,243324,298,62,12574,963,0,0,0,24888,4332,4,247,43368,1,1.24307319386626
State Police: Cattaraugus County,2016,New York,0,NY304SA,18,13,26,3,4,7,71,8,0,30,0,0,0,1,0,0,0,1,55,52,62,169,2,3,0,17,38,1,1,43,64,7,0,7,0,5228,25749,23663,5184,95,2582,62501,13692,0,0,0,0,0,635,0,0,0,635,985,6960,134410,142355,219183,420,291,0,14605,18194,889,94,4131,103731,649,599,101630,9976,2227,6437,63,12577,83171,13,1841,219183,387,178,77,1498,1105,2412,0,12577,4893,13,102,23242,1,1.26955202032162
State Police: Cattaraugus County,2015,New York,0,NY304SA,7,6,26,3,7,6,55,10,0,22,0,0,1,0,0,0,0,1,73,63,63,199,4,2,1,18,42,1,1,73,57,2,2,4,0,4392,20351,43590,4232,1154,1841,75559,17997,0,0,0,0,6,0,0,0,0,6,1755,7761,126769,136284,229847,3368,90,1,7364,65977,26,129,10488,48843,404,695,65331,9018,4517,1093,64,33431,108760,84,6448,229847,249,327,321,611,1912,129,0,20569,10530,13,1862,36522,1,1.28556847539769
State Police: Cattaraugus County,2014,New York,0,NY304SA,19,11,21,3,5,11,70,14,0,21,0,0,0,1,0,0,0,1,87,56,90,233,5,4,0,34,40,0,0,57,93,9,0,9,0,6515,11979,37474,4975,1224,8814,70981,136504,0,1,0,0,0,0,0,0,0,0,2043,7071,325844,334958,542444,39726,709,0,16448,27400,0,0,14007,236668,4354,1337,214394,5599,6061,14870,0,76204,209915,667,9044,542444,435,359,967,1738,768,905,0,66931,73039,0,77,145219,1,1.28709350845562
