agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Gresham Police Department,2023,Oregon,110225,OR02601,2370193,19380426,11918616,2290128,13040037,15290726,64290126,5840941,9378381,10176438,2437802,8237230,6903267,4554313,4093163,3255162,9724792,39205729,8450913,19685057,10718470,38854440,17802163,20000888,22578516,6200119,13950268,1306154,703659,10500728,5400122,745441133,1870338440,878547400,842520055,981419156,1249448176,1309050696,2068192346,2182500773,551518494,714516949,895163120,763764141,214081450,946196100,604101402,2028012370,2600531883,986380012,2939558943,4444280,974822919,3664834,1926374283,1510145459,1459500644,1192253261,999385097,2044561001,1373571852,1994221044,208595613,746004079,518223174,1571417953,6437376,602375857,682838000,2366169297,1472440239,551033013,1864220162,931487434,462043500,779509382,199114321,1837540221,1857877419,2604027139,1956628168,681622309,132588080,1636767417,780524514,1891933799,1009692962
Gresham Police Department,2022,Oregon,111590,OR02601,4650182,8576548,27413653,4460044,4400019,15527097,65027543,9369916,11147147,9820266,8015321,3504516,7354066,3659912,809791,9927571,12405492,45676669,7225811,15644387,7435194,30305392,12984115,20000421,14823878,10163665,9190708,12306254,605329,11901547,11600106,1466496094,1657650612,964982088,1095665224,1245582467,1818140111,1212385444,1571904236,2391241625,1116040829,821865696,1117823338,937605171,1189570483,1169969664,420734778,824005816,3059815311,1209436880,3697494319,211286805,2673430683,106269427,1034248295,1264402686,1774800821,418168579,73092657,2362936336,726728528,2209539741,324379891,1872422951,320495846,2427156885,13704194,537724003,1361235749,2068090093,1233206237,531021444,1917079719,636635665,1212148923,517094820,479688655,770851578,1334551636,1405606346,1527048853,420932737,63359279,693368782,291702279,269311909,1807356458
Gresham Police Department,2021,Oregon,110448,OR02601,7340179,6113282,23295068,11980043,7390012,9327760,65446344,9832910,1650338,9789205,694309,5452806,14312837,1352881,5283449,10171624,15478263,52746169,1567365,14098529,8327197,23993091,8200601,12700110,9081290,903771,18545862,11211461,501660,10200784,3500080,1190521585,1933702148,760390593,204132416,727588413,1039738851,1905348296,1123476048,3282037404,1660331230,1110915353,1367412180,346342715,915509934,136571813,565166934,936554698,2435899183,1586138890,1703835565,2971151,842655523,2970974,1384734585,735175847,1760866464,253026503,539092561,2101808659,1412034371,1418143069,239710622,1329931046,1569228552,743372227,4644856,64166991,960432151,3869478017,1881680604,303639230,2192893303,889806578,863071636,1262897714,912658041,1285943877,1498326209,1857819266,1617050347,447391440,10818833,2092649047,219969858,1039576825,1506380801
Gresham Police Department,2020,Oregon,109767,OR02601,1910319,14617651,17436531,8280093,20920015,11308533,74473142,8161049,11673964,7497811,6175288,321653,9980062,1358193,9067980,2992149,12267931,42163256,10004662,17175245,9000442,36180349,12060714,15526294,17361924,7424877,19886597,8207540,802439,20801121,3800049,1733251637,1072620693,311923374,1021163094,824592749,1507950565,472741157,241956054,1502839450,1410094572,392037932,521929727,772660848,252619296,856927753,4357268,912021602,2237340323,1053341445,2515278739,3215778,1042493324,4061219,2413997299,1076379167,2147418143,292862491,1299317388,625647331,749314154,2774993124,252719229,895524565,1981495998,2249271166,2026491,1313162793,1291291493,3445214486,1815557010,341468860,2921077553,1167149888,219401814,1859079838,869932445,1410923098,2094738081,788828318,2383570297,1130408353,14981441,2629350565,517583267,832708224,1196187390
Gresham Police Department,2019,Oregon,110692,OR02601,8370334,19435743,9311236,13550027,10515006,16598525,77780871,8080026,12462331,13049306,3051151,2611993,4825379,1717554,3675897,3437442,15463797,34783213,2241074,7328256,7701905,17271235,12072736,17500179,20722341,5900274,21102013,433521,1215170,12502114,8100049,964446666,1689951830,240631945,278170847,564301331,2105053136,1505995282,467034326,1762724865,1743556679,438454025,968760329,545938132,159018690,483018747,242421975,1472627978,2663786462,1449919134,3281998849,121363922,1306481900,4009071,1570059932,2015399255,3437268336,1590218959,1122731731,95021468,2120886512,1633339215,609423493,515749310,1756184364,775721073,10639414,432706873,898759570,1878223134,1761497350,750929082,626097071,669081869,693306666,816560639,193391514,2020779880,2499222434,2552949083,3011143727,800456719,21654352,2312088056,315402913,1437545637,1883679828
Gresham Police Department,2018,Oregon,111797,OR02601,145,87,1,128,105,25,491,1269,3,71,3,13,1,26,41,22,11,117,606,436,1067,2109,207,70,6,695,248,9,21,315,538,235030,365608,1454,205295,131967,13627,952980,6784083,0,0,6136,1812,41,23702,74183,10783,6180,122837,7208,53236,2218048,2278492,16922475,290395,63302,1036,827032,268472,2298,8805,116404,700747,156897,33641,443996,44435,42821,278266,328,6641808,2068392,371757,87974,10170314,5348,4643,7339,3629,2841,1889,0,2404036,165453,4134,1744,2601055
Gresham Police Department,2017,Oregon,112466,OR02601,125,98,9,88,80,24,424,1254,9,56,3,9,1,15,16,26,16,86,576,453,1005,2034,280,64,6,670,248,12,18,273,463,169683,307096,29042,239422,198964,73275,1017483,6461651,0,246,3594,5005,256,7780,5437,35266,16663,74001,8269,59506,2151202,2218976,9772358,278539,47646,1239,776803,190620,4668,24538,96940,798170,173068,210145,256907,74091,54967,340499,664,6476515,1838631,242537,104582,9772606,9210,8856,566,4632,420,12469,0,3086522,82764,4437,6259,3216134
Gresham Police Department,2016,Oregon,111491,OR02601,132,99,20,74,83,9,417,814,6,53,3,11,2,34,22,27,14,113,454,382,1009,1845,218,76,4,630,219,7,21,260,410,197211,304986,62454,128694,218590,14030,925966,4182653,0,0,15401,8702,20,18459,14939,42879,10140,110540,6773,49982,2209905,2266661,7485820,142578,60316,645,917452,270057,3133,10768,80924,799830,261587,43836,299792,74534,58429,257130,1270,4288601,1938635,166212,114836,7504863,6274,2457,3060,6404,489,2021,0,1924410,165060,5205,1550,2116928
Gresham Police Department,2015,Oregon,110901,OR02601,52,34,8,47,29,16,186,136,1,10,1,0,0,15,12,23,1,52,453,82,181,716,60,29,6,209,71,3,2,131,203,33654,31238,12993,30271,34894,69219,212269,177703,0,0,0,0,0,3742,6592,1376,7713,19424,2070,11591,260317,273978,683373,37887,12803,941,77858,18799,1166,130,15929,108465,21194,36340,38647,5928,16463,18091,0,169596,273015,68268,35833,683373,965,0,413,0,0,0,0,171238,15172,1544,0,189332
Gresham Police Department,2014,Oregon,110276,OR02601,228,216,85,189,103,65,886,681,2,44,2,5,0,72,37,80,9,205,1893,466,885,3244,284,117,8,930,220,7,11,531,1136,575534,202313,255043,65086,128313,180062,1406350,858547,0,6435,11419,686,0,20534,10774,4821,3742,51977,9226,62236,1380255,1451717,3775026,134921,71843,1866,503578,112094,1382,3597,103539,518896,120967,95711,509829,55194,70964,423550,1,862241,1111291,329211,189630,3768590,4403,788,5205,10796,8494,15189,0,1182831,108722,35012,1995,1373434
Gresham Police Department,2013,Oregon,109965,OR02601,237,257,68,176,53,65,856,478,5,51,5,7,2,100,38,93,14,259,1707,396,817,2920,189,183,8,732,249,2,5,452,1100,395260,157093,150684,24972,151662,115171,994842,550213,0,0,10159,315,405,41703,7063,865,18480,78991,8091,54907,1327748,1390747,3014793,84630,108589,1180,321451,153322,0,654,41137,679784,99618,54812,412208,53958,68291,393030,0,495880,953040,318541,165415,3014793,7215,943,89219,785,0,4581,0,592228,99613,10655,9514,814752
Gresham Police Department,2012,Oregon,108202,OR02601,231,269,108,140,58,80,886,742,4,33,2,7,2,87,54,44,11,207,1590,546,1094,3230,359,161,9,871,292,2,6,523,1007,689345,269304,327396,20861,143215,153284,1603405,720888,0,0,3981,2024,3985,24464,23661,264,4045,62426,14042,75248,1678049,1767340,4154058,186404,88398,1498,503129,133796,199,2260,92193,759462,163941,80903,268306,42516,160640,871701,13,734689,1100531,487558,243259,4154058,5145,1496,1194,6835,5310,9789,0,1124898,107798,21562,1989,1286015
Gresham Police Department,2011,Oregon,106718,OR02601,158,217,111,132,58,75,751,617,1,31,6,4,2,92,52,2,14,172,780,689,1474,2943,440,119,32,834,236,5,5,614,658,664651,350534,451503,102955,235429,240070,2045141,1694380,0,0,9504,5409,962,47013,24376,501,27115,114879,14585,97274,2262443,2374301,6228701,314181,84240,12844,691582,174759,1879,8817,108201,977799,217868,83061,658306,53326,122854,538593,0,1765790,1600054,716107,472743,6228701,4352,2585,12365,3674,611,4065,0,1320355,115697,29664,922,1494291
Gresham Police Department,2010,Oregon,105594,OR02601,109,161,201,61,38,104,674,667,7,42,5,4,7,101,37,2,20,176,735,603,1376,2714,477,104,21,779,217,4,1,567,544,409153,205065,571606,29127,257596,188358,1660905,2731822,0,0,24962,465,1863,37157,21994,1835,23362,111639,16107,89533,2198189,2303830,6808196,316080,64237,2782,784010,103908,1632,70,102299,928813,175099,88309,429739,53506,93923,872210,0,2857516,1166449,627315,444131,6808196,3885,1571,2356,5360,1935,1269,0,1981871,94035,25081,10561,2127925
Gresham Police Department,2009,Oregon,102463,OR02601,86,167,124,23,49,123,572,669,0,37,8,5,0,88,37,6,9,153,877,628,1242,2747,526,59,11,756,211,4,5,578,597,429288,207048,379455,71947,26401,315946,1430085,3993601,0,0,25241,351,0,20094,34629,1649,2596,84560,18792,94880,2033925,2147597,7655843,288990,40921,457,570973,120334,2495,1118,101744,1020563,157081,108880,478442,60972,118400,479341,0,3993601,1320575,376657,561894,7655843,9132,2255,33020,3906,14431,13010,0,3004950,144777,15461,17062,3258005
Gresham Police Department,2008,Oregon,100935,OR02601,107,218,153,42,56,127,703,684,6,72,6,4,0,80,44,14,8,156,690,579,1233,2502,464,80,15,712,229,5,8,391,598,646850,165220,394037,83619,82703,356260,1728689,4938223,0,0,7080,710,0,44197,230944,4362,3372,290666,13293,82195,1946440,2041928,8999507,381732,43150,2654,684971,110253,2488,3406,79850,733425,177690,71988,311420,36192,161992,790728,1840,4935392,1487542,479737,544985,8999507,13685,1889,3106,3489,1796,8003,0,3536259,115072,23839,9902,3717042
Gresham Police Department,2007,Oregon,98089,OR02601,89,199,129,41,55,114,627,1034,1,74,5,3,1,74,55,12,20,170,761,633,1277,2671,489,74,13,820,206,7,4,372,686,493424,98165,568989,58394,109229,316205,1644407,7324960,0,0,11113,53,1,56563,14651,12181,23799,118363,16502,96521,2346342,2459365,11547094,367259,35313,9364,741868,151336,1120,2713,91906,1058485,209690,49214,475364,35359,118244,827990,0,7326724,1476353,428288,599870,11547094,4096,1364,17482,12894,4664,191,0,5193492,133558,9418,3314,5380473
Gresham Police Department,2006,Oregon,97647,OR02601,95,182,151,38,69,110,645,856,6,72,4,6,1,83,55,10,11,170,750,631,1144,2525,396,99,16,681,236,4,11,377,705,330350,101797,322513,59206,99117,367123,1280106,6048829,0,0,7104,589,189,37915,18644,2155,7684,74282,14676,105486,2237329,2357492,9760709,251084,54445,5694,602290,175573,1579,4355,93183,1169289,177286,90411,352028,42406,115270,604418,0,6048829,1459289,356919,513853,9760709,10245,3378,8891,6137,3965,42426,0,4397583,139460,7512,14019,4633614
