agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Cedar Rapids Police Department,2023,Iowa,135777,IA05701,9700666,8750975,10919975,8450033,22134075,12050432,72006156,8943448,6125208,6118400,1702372,8282076,10955741,1288143,6186918,9604371,5551652,43571273,2047281,12380198,5753861,20181340,3203239,29200435,9463394,6000379,21785635,7259049,404233,15707051,4500137,332620931,1435207571,866421453,814496370,517305956,1424512758,861531198,1007230233,1437600241,356035922,536553272,601408318,193996056,1316231903,609626900,903001302,1658161905,2259287374,761125664,1900814457,603539167,1568830018,6511998,1384281318,805901176,2532727751,969529983,1094532673,2385272501,993008879,332266578,810382671,642343756,1253928733,1630734004,15789540,61045352,1225233000,1616831182,2697850328,741240019,901080327,150914387,188792563,866909097,1363617201,2104965205,2115490354,1203045437,2028253349,1398077524,11667420,1229857915,126931384,1073852563,1519142527
Cedar Rapids Police Department,2022,Iowa,135362,IA05701,5260595,17695230,21312807,4990042,12470016,16690831,78419521,3305978,11699081,1341788,4270590,6803790,8062795,1083477,359148,7885715,9513757,37979272,6133929,11187758,5763907,23085594,8281985,16800311,20394740,10339130,18554721,9148109,607060,17103979,14000121,1444339472,1928516154,98805519,415205566,329087469,1856922970,1760851801,2266575934,1431288729,1192061595,463959532,1338098579,617194463,949945340,828320333,6456907,471645344,1348023016,1519209390,2645814045,732914268,608101071,5890423,2276369744,1157172027,1883278339,362581959,719979427,921910613,1327081591,1740073787,843057460,864555768,1119076393,1666668002,35857969,666137144,857421993,2825772457,2237888249,1166796417,2499074229,615057366,661696814,1169188913,631090130,921022752,3183152068,2455133372,1274694694,1254522501,17199535,1948875441,357531321,1281215417,1010350326
Cedar Rapids Police Department,2021,Iowa,134763,IA05701,6700380,15398250,3248378,9775019,5414016,13859232,54395275,10027267,8996836,15035628,1950072,4314064,5145277,2360431,1524610,4636082,9715968,29646504,3050309,10403077,7126640,20580026,10151111,12601072,11272884,8905086,10670689,4219818,607306,7901756,5000100,1572048119,2618833349,650218958,148572670,1167418014,1150953073,1204870298,2191714839,2555846311,1378552327,675945927,1537798951,357721592,1596778776,1126717259,5737607,1416639348,1813445294,1142087526,2010395648,1017722489,1022913724,5234718,2036183223,256759585,2008700795,1109595725,1502285708,983155759,2275637969,1951315449,798836421,1172562913,874596166,1743922856,28481883,111224944,1202287640,3006419166,1384174758,922132197,2413957637,462061895,588236322,1183889342,540568111,1710300221,3796599671,726460907,1666184093,1927266768,11000089,2277453652,381817528,1739202453,1059256966
Cedar Rapids Police Department,2020,Iowa,134330,IA05701,6590664,25382483,18509634,15380018,9269021,13061135,88192955,2126480,4773918,12027308,9084643,3318279,3407021,680237,1766098,4995642,16403232,39655152,10075057,10803792,11266450,32145299,7491765,17300310,22552021,5300769,14049922,6204621,1510603,12106154,12601084,996619886,1455191174,684200291,1075270715,1391386345,2436107664,1524399681,2089634957,1280684630,1883960125,396534289,1089660874,435046898,1892686868,855816370,717569307,1284660958,2188667485,810751680,2436985353,136937082,2237502949,6615556,1066222956,334013141,2358553013,453016917,217722483,1823021086,2255617848,2312467465,251129379,920478688,1770270040,1590951214,6927730,1015817970,1050503638,2360958495,2256943768,541635523,3280310823,1037130334,106320678,1333424246,1775562829,1576000068,3326197559,910144989,3792539739,998761555,3588368,3041610934,82823441,718887159,997181288
Cedar Rapids Police Department,2019,Iowa,134007,IA05701,16930656,17994975,11121786,22360041,7136058,18241535,93785051,5318855,18278174,8530462,4206396,9348615,9075203,9305386,7799872,5817442,20392033,65944947,1803249,12397183,11538320,25738752,13741620,19300460,23972507,5404065,16137653,7523895,904880,19001603,20200116,1809993617,1645371150,669501857,283534100,907103789,586894200,2014977318,2531540802,2506075164,1706160723,1038117884,918545778,394060433,316548703,213751885,1083620069,1466908589,2824492714,1714718869,1416668436,489366428,1104877479,9878680,1547841132,1342156117,2973194556,1787527899,969455475,920924256,2080973783,1749776470,375206314,1389205390,2017056654,1824389622,28282578,1076837667,706344940,1945014143,3720446074,536423718,1921754391,703763913,472017169,2335067236,527888747,2143732279,2036730255,1247943330,2724287994,1663737751,16414876,2059519228,721649193,861560895,1364121983
Cedar Rapids Police Department,2018,Iowa,133039,IA05701,274,185,14,167,194,19,853,393,3,36,0,4,0,35,10,29,20,98,1110,862,1489,3461,171,178,2,682,92,2,1,1073,1260,269961,557335,20564,507734,1536464,26903,2918961,4589754,1,103,0,252,0,50052,24903,37183,63433,175824,18915,111865,2618833,2749614,15024010,46517,112990,62,505006,61621,886,303,268158,1754071,194409,33209,897071,57313,197313,485883,483,4831580,2803969,759202,186004,10446437,14297,4320,37905,7527,5522,9024,0,3954608,367297,15181,7757,4423439
Cedar Rapids Police Department,2017,Iowa,131878,IA05701,321,234,16,174,170,14,929,342,6,22,3,8,1,36,19,26,28,121,1141,901,1639,3681,256,157,3,696,6,4,1,1113,1445,321889,662045,24218,284203,507534,26149,1826037,3727602,0,0,7261,796,2,12996,62412,12958,29533,125958,20422,116662,3284585,3421670,9101267,61707,123238,424,673763,3834,336,302,287323,2272516,223521,56044,695880,59283,207362,447894,99,3801152,3000048,327384,284372,9103040,24879,7516,5938,10376,3221,20843,0,2823068,952811,21032,14232,3883914
Cedar Rapids Police Department,2016,Iowa,131181,IA05701,368,299,20,143,161,16,1007,356,4,49,3,11,2,25,10,27,22,100,1215,887,1636,3738,253,170,0,683,1,0,2,1146,1483,413056,786244,20077,448490,442887,34703,2145457,3559386,1,0,10645,4777,446,11802,6364,9994,14771,58799,23136,116829,3951356,4091322,9854965,135108,111689,0,458942,381,0,274,335082,3051211,180246,47250,1031220,57798,71444,803832,102,3705435,3230142,352307,376554,9856330,19706,4031,6611,6745,2567,18706,102,2699327,627909,22230,12402,3420334
Cedar Rapids Police Department,2015,Iowa,129863,IA05701,427,303,28,116,108,18,1000,299,6,30,4,12,0,35,12,20,24,107,1299,977,1442,3718,266,129,1,625,0,0,0,1242,1455,489025,964873,83547,334128,472257,30377,2374207,3264390,0,360,10294,3177,0,20790,6932,8126,29081,78399,24904,133816,3039589,3198309,8915665,94392,72078,129,531653,0,0,0,232045,2268927,158804,70251,1169797,108494,109363,493014,249,3358107,2387278,626614,434608,8916580,24437,5890,11008,28487,2641,9147,0,2872835,622746,244852,26866,3848910
Cedar Rapids Police Department,2014,Iowa,128901,IA05701,383,225,19,142,162,15,946,283,8,40,10,4,2,30,30,29,23,128,1322,945,1547,3814,273,148,0,753,1,0,1,1144,1494,517547,876791,16416,530228,468757,36730,2446469,2675013,775,12872,31220,1,1305,11213,17062,57837,26813,145451,24586,129954,2912703,3067243,8347822,89623,79604,0,551785,129,0,0,197283,2150935,155531,125322,765087,59961,121651,881131,0,3037640,2332225,475441,395950,8349938,23456,19030,4087,10111,7025,40986,0,2339666,320018,38103,30204,2832686
