agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Pound Ridge Town Police Department,2023,New York,4897,NY05963,0,0,0,0,100000,0,100000,2500001,0,0,20,6100000,50545,0,2,505,0,6151072,5000000,0,1,5000001,0,5,0,0,540000,0,0,10,1,65900143,600027064,900000000,0,0,0,7000,400000000,10000000,56100000,43600,0,10100000,53556,100000000,0,0,10000000,507400107,10000000,0,20505,23600,0,2000000,2000,0,5000,10000,0,20,0,100450,0,0,100000,0,200000000,5,0,610000000,7105,610000000,200000,1090000000,100000,10110001,6,490000002,5610449,20001,0,6490257,0,50,540000000
Pound Ridge Town Police Department,2022,New York,4929,NY05963,1000000,3010005,0,20000,100000,82,4130087,22700,80000,0,22278,20,173361,2000000,0,21733,30000,2247392,37001,0,8001,45002,0,5,0,1,2510000,0,1200,10,1,2082432,529169077,0,10411634,0,0,1015,104116338,20823268,0,1562,0,10411634,569631,0,0,85761,0,217603147,20823270,0,1015192085,0,65536029,1145393,0,520581796,705938410,10412,20927384,24768,1015,20927386,247,104116547,104116,0,1041,707993518,281114114,0,1172,0,208233,520581692,104116,1572157,44713,1041,53101124,20825,104220,512,0,0,1546127625
Pound Ridge Town Police Department,2021,New York,5066,NY05963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pound Ridge Town Police Department,2020,New York,5133,NY05963,0,3000000,0,300000,100000,30,3400030,698800,10000,6000,630,10000,100001,2560010,0,21000,20000,2711641,3301000,1,3,3301004,10,10,300000,1,0,0,0,10,3,1177315,24457235,0,11773124,0,0,9928965,0,1,11773124,2366,0,11773124,14140,0,0,11808559,0,10399,11773125,12,689966373,0,23546247,794685956,235462472,0,121310156,11773,7063874,1301,105958,23781791,13,1012488623,118909,0,0,35322904,1036034870,0,9830894,0,117731,11773124,117731,2378172,1036034870,0,1178135,98318535,117731,14250,0,1255,689905038
Pound Ridge Town Police Department,2019,New York,5159,NY05963,1500,3000000,0,10000,100000,1,3111501,4921000,7000000,40053,7763,10010,226720,3400000,0,12267,10000,3666760,3510000,1,1,3510002,0,14,0,100000,6820001,18400,799,10,100000,1191843,299196543,0,11918355,0,0,19805,238367099,0,119,7450,0,1107215173,1418703,0,5,1628,572081037,758126594,91175420,0,735418596,0,23836710,122878250,715101981,299150828,313654567,11918,3575506,5732,1788,24076855,297958931,202612070,17996716,4,0,0,119183549,0,13344,0,357551,300929047,2645875,620946,219,0,584,4053433,119184,219298871,0,0,1593484056
Pound Ridge Town Police Department,2018,New York,5257,NY05963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pound Ridge Town Police Department,2017,New York,5253,NY05963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pound Ridge Town Police Department,2016,New York,5275,NY05963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pound Ridge Town Police Department,2015,New York,5257,NY05963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pound Ridge Town Police Department,2014,New York,5234,NY05963,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
