agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Lake Park Police Department,2023,Georgia,1702,GA09203,0,0,0,4000000,100000,12500,4112500,186840,140000,0,32000,0,3410,0,0,34,10000,45444,1867001,0,1,1867002,2,5000000,0,0,2000001,200,0,10,0,10,0,10,18670,1000000,10020,0,10000000,1,500000000,1000,100,35000000,100000100,0,0,10000000,20102,500000000,0,100000,10000000,35000140,100000001,100000,20834,0,0,3500200,0,100000,800022183,0,82,801,0,8000018,250000,0,0,0,0,10,670000000,250000000,10,0,18670000,0,281200000,0,2,0,10250002,0,100000,2000002,0,0,0
Lake Park Police Department,2022,Georgia,1406,GA09203,0,0,0,10000,100000,0,110000,0,10000,10,10,10000,0,0,71,0,10000,20081,0,0,85000,85000,20,5000000,0,0,0,0,0,10,0,2110,0,0,20,106,25011146,104116338,10470980,2186,0,24990063,0,0,0,2107,319741275,10412,2967,2082327,104116,24987921,520583,2,0,0,59346625,2603,10411634,0,520581692,0,312359448,10412,21,579928317,0,0,0,3123,104116,10,0,24987921,10411665,0,104,0,192615,24987921,104116,31234905,0,739226004,176998194,12493961,104762,31974338,59378,93705,59346625
Lake Park Police Department,2021,Georgia,1464,GA09203,0,0,2060000,2,100000,2000000,4160002,22000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,10,0,2200,0,11477,0,11244856,0,0,0,0,11244856,78713992,11244856,231644035,0,11324,0,0,0,11244856,0,0,112,0,0,0,112,0,0,11492,11245,0,0,0,112451,224898246,0,0,2,0,112456,224897122,0,233,0,0,674691363,0,0,22,674691363,7871422,7871,0,23164403,0,0,0
Lake Park Police Department,2020,Georgia,1280,GA09203,0,5000001,0,4100000,0,11000,9111001,6213100,0,0,35,0,9000310,3100,0,10003,0,9013448,0,7000000,2,7000002,14,1000000,0,0,300000,0,0,10,1,110,0,80,531313,588656184,824119000,0,11773124,0,2,119733019,117731235,0,0,9065,588656176,11773124,10243,0,0,0,0,353,0,599,941885204,8477,11,2354742,118909301,0,29509140,12950,29432814,117731265,0,295059,0,0,117731,0,0,117731,364966830,0,118,589,353194,824118646,117731,0,364966829,1180,361,588656,117731,62670,353194,1179115,941849882
Lake Park Police Department,2019,Georgia,1110,GA09203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Park Police Department,2018,Georgia,909,GA09203,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,12,0,0,0,2,0,0,0,1,9,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,243,11173,11417,11421,0,0,0,1274,0,0,0,21,10122,0,64,8288,303,303,0,0,0,2320,0,142,11421,0,0,0,0,121,0,0,0,2306,0,142,2569
Lake Park Police Department,2017,Georgia,724,GA09203,0,0,1,0,7,0,8,1,0,0,0,1,0,0,0,0,0,1,5,3,3,11,1,0,0,2,1,0,0,6,1,0,0,0,0,0,0,186,9101,0,0,9287,12431,0,0,0,1989,0,0,0,0,0,1989,103,622,12182,12907,36613,4351,0,0,497,7458,0,0,563,37,0,246,3791,870,10939,0,0,12431,6377,522,1437,36613,0,0,0,0,0,0,0,0,0,0,0,0
Lake Park Police Department,2016,Georgia,729,GA09203,0,2,0,4,1,2,9,1,0,0,0,1,0,0,0,0,0,1,1,1,9,11,0,0,0,4,3,0,0,3,1,0,1,1,0,4634,0,0,889,6147,762,12431,6094,0,0,0,2425,0,0,0,0,0,2425,9,32,8717,8757,29708,0,0,0,4070,3047,0,0,561,1079,774,41,2666,4443,3142,0,0,6094,7024,1143,4380,29708,0,41,0,635,0,0,0,6094,0,0,0,6769
Lake Park Police Department,2015,Georgia,734,GA09203,0,1,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,2,5,1,8,0,0,0,0,2,0,0,6,0,1,1,2,0,1697,0,0,0,0,429,2126,32525,0,0,0,0,0,0,0,0,0,0,450,643,386,1478,36130,0,0,0,0,643,0,0,836,0,0,0,411,386,836,0,0,32525,1715,0,257,36130,0,0,0,0,836,0,0,32525,0,0,257,33618
Lake Park Police Department,2014,Georgia,734,GA09203,1,4,0,0,2,3,10,2,0,0,0,0,0,0,0,0,0,0,8,8,5,21,0,0,0,3,4,0,0,4,10,0,1,1,0,483,129,0,4161,0,6654,11427,11081,0,0,0,0,0,0,0,0,0,0,130,1390,24380,25900,48408,0,0,0,350,8330,0,0,263,16957,6,0,1393,644,0,22518,0,11081,11164,830,772,48408,0,0,64,0,0,32,0,2252,8,193,322,2872
