agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Ocean City Police Department,2023,Maryland,6951,MD02402,10069,1000001,7040002,9230001,1,4581030,21861104,4527500,615000,100000,60680,120000,73400,23300,3600,60649,140003,481632,5430012,550006,81115,6061133,0,4,0,8,10,900,734,8000060,10,17870,6200,10,327650,208,1212383600,113000,10020000,123000000,18,512000000,10000,60000000,2450,0,208,82000000,98500,17576000,1,500010326,585000000,528000630,80000009,1063000,246294,551000,100000010,856200348,200000000,901000,771245146,6000,252300103,400049449,659010,120000452,442,6780,0,0,0,350006635,740000000,0,0,3480,1500000,68965,0,11,720000000,0,110041895,1500001,100000,50018817,5,10000242,920000004
Ocean City Police Department,2022,Maryland,6957,MD02402,8190014,17310874,14282500,5010002,2547000,6583903,53924293,2759001,648068,1913,22389,8390639,3916155,9979000,110730,1151456,4935510,28505879,3561708,5,954267,4515980,1000087,12500029,70212,4,14066133,15011174,100296,9700424,5600018,9020880,809,1001133,5838366,1243053626,1251337105,423887235,42931373,29153,206983286,969371916,2721288840,1268033950,947463952,354050949,4175181,99153841,1073729754,19263917,522976888,1895973012,924129391,845634456,1061320319,833037932,910447359,17587,676756201,30577730,1393910026,513606112,509361633,521639514,119889977,719454870,834620272,159882842,1647596357,479037785,8551429,118759,455519392,2286628426,864582093,270743088,1044419517,583110906,10837782,1582589230,130790819,356200814,1219379927,1565916037,523929083,135339296,1867883,416677643,21012,997118851,1463167729
Ocean City Police Department,2021,Maryland,6894,MD02402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocean City Police Department,2020,Maryland,6926,MD02402,8360034,16034032,4070502,2920000,4486016,1101709,36972293,768209,8300774,10620,76209,5481173,72086,511420,37900,2550780,8495760,17225328,744709,2000014,213960,2958683,140195,7800115,5200000,5500002,5275074,8024016,202524,11201674,2400035,7018030,3000843,3000922,13077070,1369812917,472707127,595757965,131353928,2272286,826710823,1703106992,1209099927,710037130,1380639794,365075703,3542540,492936679,978558456,590701521,591703531,1486603813,832195069,548757912,612437894,948257,7287888,750918,553336809,128446559,2618473915,44386990,630050955,943040157,1334015002,1224416870,1297861010,111641100,534485914,953788720,153263,188406,25973865,2587860774,1533837895,671112491,1935867472,706426165,11245688,853654206,298875150,461770236,1457384154,1212646472,1685282231,172300508,12065662,1063472393,353727149,70727074,735834833
Ocean City Police Department,2019,Maryland,6905,MD02402,8880041,13624013,9054302,9140000,5200000,2884505,48782861,1180322,2227975,14040,60269,7320658,8495180,1015510,1442,2562425,3123650,22579134,7531259,4,75968,7607231,11550116,8800059,4600000,4101165,869027,213106,400796,15700558,900016,6004340,2004510,1000902,81634,810576580,1024736311,1076297268,147871042,7174969,208928786,342103585,1427700393,1483954413,623096917,1120480239,19198173,17460998,37101615,838025540,1788826,774221989,679942204,1179210539,1537718083,239465481,1417496079,422822,560389137,734172710,3119749318,878982278,1031150406,1209717,327754842,798549650,240058256,212844097,971765586,834379311,12785534,119704460,14906406,2363634751,344440511,846218699,1441058764,1168087233,12634648,915363065,122784680,560438057,1028614193,1156098338,3314357984,189803261,9703448,989459242,39428,308219558,1455674037
Ocean City Police Department,2018,Maryland,6950,MD02402,26,32,24,8,15,9,114,17,0,5,0,1,0,7,0,5,1,14,284,155,262,701,15,79,7,72,43,4,2,58,421,10,2,15,3,4776,31691,7699,1826,12883,3883,62759,225085,0,0,0,178,0,1892,0,3375,680,6124,2546,22145,489147,513838,1032891,2057,24203,67688,55359,70450,297,1195,4965,287624,20270,2825,215369,0,1360,151477,0,225085,106577,70592,14252,807806,1875,814,14135,0,17,405,0,166597,10569,8925,2117,205455
Ocean City Police Department,2017,Maryland,6982,MD02402,19,40,19,12,10,13,113,18,1,19,0,0,0,26,0,6,0,32,339,240,315,894,25,108,4,124,55,8,3,109,458,10,1,11,0,22981,51554,18376,802,1526,53042,148281,250479,0,0,0,0,0,8457,0,2250,0,10707,3748,32857,560287,596891,1006358,4584,43470,1064,110543,73671,1802,22415,8314,331028,22231,6858,198785,684,1514,238338,0,250479,203650,80569,3251,1006358,5130,123,1712,0,19,23208,0,213187,24925,10937,280,279520
Ocean City Police Department,2016,Maryland,7045,MD02402,42,39,26,14,14,7,142,16,1,15,1,1,0,19,0,6,1,28,316,247,338,901,16,147,85,96,77,12,9,71,388,4,1,5,2,19074,25830,13127,13546,9068,6523,87169,157749,0,14,0,381,0,5868,0,995,317,7561,4079,40070,449642,493791,746285,2148,59387,5370,59790,79815,5616,4845,4710,272109,12749,3301,118935,349,19020,88541,0,157749,212094,109404,24142,746285,3166,366,2637,0,0,494,0,31104,26200,10899,8,74873
Ocean City Police Department,2015,Maryland,7086,MD02402,35,36,27,17,21,10,146,12,0,9,0,0,0,11,0,6,0,17,345,284,345,974,29,132,20,71,90,10,3,84,535,6,0,6,0,3934,48164,15432,282,6175,2081,76067,184492,0,0,0,0,0,1860,0,1112,0,2972,4291,41553,636455,682300,945831,8696,45807,3079,38414,66747,6040,1915,10079,501523,16466,4601,158737,1016,7977,223978,0,217917,206167,85324,23649,945831,3931,1341,30072,1028,516,409,0,138841,28162,9059,1271,214631
Ocean City Police Department,2014,Maryland,7089,MD02402,62,43,50,30,19,16,220,21,1,12,0,1,0,11,0,5,1,18,349,293,437,1079,33,162,3,93,108,8,12,55,605,14,0,14,1,15080,44697,18046,7652,7053,25294,117822,130061,0,0,0,257,0,1788,0,2348,0,4393,4002,43908,759218,807127,1059403,9146,58524,1170,61828,173955,5160,8512,4049,484784,50932,6693,228292,644,1308,271106,0,125685,248836,102532,23376,1059403,5368,1985,44698,0,8,3679,0,74330,61425,93738,354,285584
