agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Pleasant Hill Police Department,2023,Iowa,11732,IA07714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Pleasant Hill Police Department,2022,Iowa,11597,IA07714,8280000,1180006,150000,0,100000,35000,9745006,0,87400,10,20,2800955,262872,6520,0,7627,5025045,8103039,125000,0,770280,895280,1210017,9500006,0,100000,4731071,710,10,6800100,100000,400,0,15,4000060,500279055,596721821,524824433,114580030,62261674,50600541,1435880017,730898484,218644314,1103633499,523190653,3228,114972549,665359,1041163,104220,5206697,83792834,1012797214,199695139,5250,765395776,208232742,0,4164654,0,3457,5,208234759,208233,46852352,624698084,2077121,312349,312369838,419485,1,0,320679965,52058175,208233718,20824991,813,549734,513314373,1215298,72433738,244694331,812108482,191783679,20117364,6643,676028606,52,5206,1671088058,1,1.04116338383745
Pleasant Hill Police Department,2021,Iowa,10153,IA07714,200014,9020000,2400000,3410001,110001,820012,15960028,8267203,160010,11,10378,2930500,8452261,5040,20104,28394,69000,11515677,9190941,8925001,177003,18292945,37,11200007,9900000,100001,7060079,70000,715,11,100007,310,270,21,311990,185653616,491590939,1013257112,11525977,2248971,12836165,1034864925,678169285,67469141,462164258,48487185,72642895,798717627,169330,1018737854,2698765,79389741,364558237,675704696,146745392,348648,822199272,5847,124817907,983925062,932198693,354213279,370127357,14702649,2925719,1461834469,112617827,11932269,123923980,90065978,115586,12,551222844,144313305,1069385818,550999071,1886,562243029,798385,1402270955,792955763,89248178,661997981,595977388,282802901,41927575,114383,1083572433,11,5951,1114365235,1,1.12448560525052
Pleasant Hill Police Department,2020,Iowa,10158,IA07714,1700089,5000001,9800136,8030014,1100000,4600006,30230246,5139604,310000,10,46765,7710410,4931956,5508410,1010003,43843,1182100,20433487,3635106,2000014,439198,6074318,13,9100001,5000199,200004,7949021,0,610,100013,600016,1000110,2004900,9,3112972,797158487,1124400694,123623801,129516132,52979141,594895967,238648,593365425,23546261,712156495,7778200,253122226,11916756,140809,826502704,353194,168480997,14127749,458211692,499592499,471044,7206582,282570,49447148,1344196736,1502368292,755010417,323926336,11773,98563442,483880414,2058619,141866980,541913361,247277884,123006,9,240177606,1683735307,1487545944,930080290,1313,82414,63194583,877100175,862971,41396685,541799193,11774306,526567376,35349987,118909,540987525,0,236655144,1137319051,1,1.17731235192711
Pleasant Hill Police Department,2019,Iowa,10228,IA07714,8400035,4030002,9665055,180006,130001,230004,22635103,3763705,330500,105020,35242,8070080,5158067,2740210,323317,98485,1226900,17652301,7945001,4900002,171014,13016017,200010,200008,2100125,2,13620031,42,680,102010,300007,1000100,1000040,81,2095728,1358577749,648546712,3873704,30176095,11921172,741686611,346125333,4409791,119183552,987676481,610820689,846441591,762899861,472254,838945041,715222,59954226,842998363,535253723,1112697631,597428,777237872,168716,69723695,281214007,153746826,1013537500,1126421834,1109014845,230145717,21464390,342193,357801680,238870072,1716333213,121269,1191847,330156309,2461398975,478521979,1156081620,35756189,953558698,113177890,706907427,430925583,280558173,1857139547,166861736,1404543725,280216084,12219794,1318293150,1811602,490229421,779174372,1,1.19183549339627
Pleasant Hill Police Department,2018,Iowa,10030,IA07714,15,9,0,14,3,0,41,43,0,3,0,0,0,0,0,1,0,1,89,64,90,243,11,4,0,85,15,27,0,15,86,0,0,0,0,4488,19785,0,5351,40565,0,70190,361852,0,0,0,0,0,0,0,8325,0,8325,1183,7725,187353,196261,998480,22583,1602,0,45084,10935,28349,0,3486,84221,2850,2484,23429,9477,7873,1944,0,392064,187113,6919,2475,636628,243,0,0,0,0,0,0,38591,74,485,0,39393,1,1.21343405628813
Pleasant Hill Police Department,2017,Iowa,9910,IA07714,37,26,0,12,7,0,82,38,2,3,0,0,0,0,0,0,0,0,70,52,97,219,18,6,0,37,15,3,0,18,122,0,0,11,0,51356,67852,0,2685,6029,0,127922,381660,0,0,0,0,0,0,0,0,0,0,1167,5800,218153,225121,734702,66279,403,0,24229,41998,44,0,1725,90442,1454,2642,94968,11065,16580,58847,0,379633,136658,28588,4266,734702,0,128,0,0,0,0,0,62960,36075,0,0,99164,1,1.24307319386626
Pleasant Hill Police Department,2016,Iowa,9415,IA07714,29,16,0,19,12,0,76,20,0,4,0,0,0,0,0,0,1,1,45,22,73,140,8,0,0,21,13,37,0,15,46,0,0,7,0,20756,39703,0,4382,46009,0,110850,228202,0,0,0,0,0,0,0,0,15,15,736,3000,271669,275405,614472,48814,0,0,39488,18918,35475,0,1042,131668,9815,4664,29120,10116,6524,27295,0,228202,276849,16250,5637,614472,0,18,0,0,216,0,0,98644,10267,0,39,109184,1,1.26955202032162
Pleasant Hill Police Department,2015,Iowa,9246,IA07714,14,23,0,3,7,0,47,6,0,1,0,1,0,1,0,1,0,3,47,29,48,124,5,2,1,18,7,0,0,10,81,0,0,1,0,17089,11683,0,51,7977,0,36801,118118,0,0,0,514,0,0,0,1928,0,2443,1151,3510,90408,95068,252429,0,489,1286,3751,9385,0,0,615,79608,3943,1904,28046,2443,2427,38856,0,119532,43140,7125,5078,252493,0,0,0,0,0,0,0,5142,0,0,0,5142,1,1.28556847539769
Pleasant Hill Police Department,2014,Iowa,9149,IA07714,12,5,0,4,3,0,24,6,0,2,0,0,0,0,0,0,0,0,30,15,21,66,6,0,0,8,6,0,0,16,30,0,0,0,0,62252,130910,0,15542,24416,0,233120,110882,0,0,0,0,0,0,0,0,0,0,712,1510,141605,143826,487828,682,0,0,7613,4359,0,0,914,130258,161,1596,152192,1609,73238,67289,0,121179,59901,4590,6073,487828,0,18,0,0,0,0,0,0,0,0,0,18,1,1.28709350845562
Pleasant Hill Police Department,2013,Iowa,9072,IA07714,9,11,0,5,12,0,37,8,0,1,0,0,0,0,0,0,0,0,26,20,21,67,4,2,0,9,7,0,0,8,37,0,0,0,0,9874,1700,0,6561,7979,0,26114,40940,0,0,0,0,0,0,0,0,0,0,825,2203,34043,37071,104124,5886,392,0,2301,16864,0,0,336,11292,608,1652,14733,804,7194,1335,0,40940,31330,4520,1007,104124,0,0,0,0,0,0,0,0,0,0,0,0,1,1.30797303509051
Pleasant Hill Police Department,2012,Iowa,8960,IA07714,11,21,0,9,16,0,57,11,0,0,0,0,0,0,2,0,0,2,24,25,47,96,4,4,1,7,10,2,1,12,55,0,0,0,0,46857,7598,0,9623,13424,0,77502,112806,0,0,0,0,0,0,163,0,0,163,587,2925,165776,169288,359759,2283,1593,664,8365,39125,1168,66,1161,114863,5833,5391,49229,0,1984,43338,0,115129,121471,9025,8361,359759,0,17,0,0,0,0,0,0,146,0,0,163,1,1.32713265123532
Pleasant Hill Police Department,2011,Iowa,8831,IA07714,17,28,0,16,19,0,80,18,0,0,0,0,0,0,0,0,1,1,30,19,40,89,11,3,0,12,12,1,0,5,45,0,0,0,0,33960,44692,0,16114,5439,0,100205,263462,0,0,0,0,0,0,0,0,135,135,657,2673,71566,74896,438698,13662,1326,0,19604,9431,623,0,314,29935,4958,962,8206,5351,501,22167,0,266171,85768,16610,28005,438698,0,0,0,0,0,0,0,0,0,0,406,406,1,1.35459550174677
Pleasant Hill Police Department,2010,Iowa,8785,IA07714,13,26,0,13,24,0,76,15,0,1,0,0,0,0,0,0,0,0,28,13,37,78,6,0,2,13,11,1,3,8,34,0,0,4,0,12315,35851,0,16761,26614,0,91541,328554,0,0,0,0,0,0,0,0,0,0,729,1941,71223,73894,493988,762,0,908,8091,18310,84,412,338,44989,8669,590,19015,699,2627,37023,0,333445,59786,15231,16904,493988,0,0,0,0,0,0,0,157901,349,0,0,158251,1,1.3973579356326
Pleasant Hill Police Department,2009,Iowa,8873,IA07714,17,19,0,12,14,0,62,12,0,3,0,0,0,0,0,2,0,2,30,12,28,70,5,2,2,13,4,1,2,10,31,0,0,2,0,13673,103460,0,44225,13792,0,175150,131375,0,0,0,0,0,0,0,9445,0,9445,734,1645,69704,72083,388053,568,469,568,18897,6048,0,710,1646,43178,1889,1818,22236,1044,1846,110071,0,131375,96182,5710,15882,388053,0,0,0,0,0,0,0,28406,0,0,0,28406,1,1.42027521282265
Pleasant Hill Police Department,2008,Iowa,8292,IA07714,8,8,0,8,13,0,37,11,0,1,0,0,0,0,0,0,0,0,15,20,31,66,5,3,0,15,6,0,0,5,32,0,0,0,0,4693,8561,0,10565,64495,0,88313,83852,0,467,0,0,0,0,0,0,0,0,436,2557,62005,64998,237631,13515,750,0,22721,9046,0,0,705,18261,4812,504,13808,3933,14860,10907,0,84206,91050,5944,7607,237631,0,0,0,0,0,0,0,0,0,0,0,0,1,1.41522547733228
