agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Montgomery County Sheriff's Office,2023,Missouri,5790,MO07000,0,1011000,76100,1500000,110000,2,2697102,1500000,70000,0,8292,1300012,22761,3600,0,10275,5020000,6364940,5027850,1140901,60001,6228752,11,5000001,0,0,6498000,938,0,10,1,1000110,0,22,150000,349700296,437063216,300140000,10010000,45000000,100010,2843,100000000,4800001,752502434,700005687,60000000,10157000,500032561,301217100,200000,2508,35000003,167100252,26000001,200100,43055055,10000,21409000,254500127,500100010,687100000,610035286,10000,12100000,10004797,2843,10200150,251047,5000,100880,0,0,937006001,20,130001000,320000200,1,200000,1317010000,100000,36430001,250011426,10001000,501130326,9823003,100860,537330132,0,370153,743020000,1,1
Montgomery County Sheriff's Office,2022,Missouri,5724,MO07000,18,4020101,5000100,1,100000,5000,9125220,942500,10000,0,1124,10000,37660,1500,0,406,3550,54240,9258000,3000000,300002,12558002,0,0,2500000,0,7610001,750,9,5000010,1,2100,0,8,1037393,926644506,80209332,417506517,218654722,0,0,520894369,104116338,62469803,833035,426904138,0,10698995,42526,833034823,0,1146321,20823274,1057406072,26575704,104241,380066704,834,37481889,734540851,521622859,162421488,639299364,11453,109701,21,208232703,104214,52141462,156175549,104116,0,1041,58305674,260290846,603874763,10411742,520602526,208233,80179556,520688411,53005631,843388448,41647583,993875208,3430717,104117,821519732,1,42716,1431610169,1,1.04116338383745
Montgomery County Sheriff's Office,2021,Missouri,5744,MO07000,750000,501900,260000,2,100000,62002,1673904,2540002,62000,2020,10,4000000,8600621,0,0,10472,550,12611653,4910651,1,2501,4913153,0,0,0,100000,4650015,264,55,7500010,100004,7000100,0,10,45002,325538792,652283310,1013161530,11244867,0,22489723,56225372,562242803,3,617342873,12426,1124,11301080,46153,1124598,112449,1,75368651,549311232,7966982,112449,320490173,28,798384793,562242803,1,1,16530,12369,13831,809629636,1688,8434024,11694650,562280473,395369,112504785,96705762,152036640,1,1012040418,362085040,22561,115260,1371909209,396381,36832528,883395902,1113241874,103340515,52434765,115204,356451036,13,102,787162413,1,1.12448560525052
Montgomery County Sheriff's Office,2020,Missouri,5877,MO07000,0,9000000,0,0,100000,10000,9110000,1348001,100000,160000,23120,30910,3026500,0,1,10259,10000,3100790,510000,0,1,510001,0,1,130,0,6600000,0,0,8000010,100001,100,1000000,1000010,5000,813522847,9466457,2371107,11773124,1177312,0,24724,588656176,706387411,9418734,0,1177,11773124,23546,52979,0,0,23546247,936552353,35319373,1295044,85071,235462,11773124,76525424,0,0,917150504,11773,235462,2590,0,11773434,26,12,117731,11773,153054138,9418499,953623007,1178,353,0,0,598074675,129504,23550,941849967,588667419,439,34695396,117731,603372857,0,1182,588656176,1,1.17731235192711
Montgomery County Sheriff's Office,2019,Missouri,5869,MO07000,0,0,0,0,100001,0,100001,386000,0,0,10,0,0,0,0,26000,255000,281010,680001,0,1,680002,200000,0,5000000,0,4,0,320,10,200000,100,0,1000000,2500,47673423,238391281,0,11918355,0,0,1192,0,5,610815810,0,0,11918355,13482,595917747,119,0,11918356,2383671,0,119184,0,4,4,727019651,0,238367,11918653,729415240,11918355,12,15643,45,0,12,0,11918,2384,119183549,871529708,1192,953468514,0,0,834287825,0,488653,35,0,156428445,0,119779,34563289,0,0,0,1,1.19183549339627
Montgomery County Sheriff's Office,2018,Missouri,5792,MO07000,5,1,4,2,1,8,21,0,0,0,0,0,0,0,0,0,0,0,16,1,9,26,2,1,0,4,1,0,0,1,17,0,0,0,0,0,22091,9493,0,73,11560,43216,0,0,0,0,0,0,0,0,0,0,0,61,121,37629,37811,81027,1189,121,0,643,3883,0,0,0,31974,206,289,158,7560,1542,16563,0,0,53025,0,1684,81027,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Montgomery County Sheriff's Office,2017,Missouri,5891,MO07000,4,4,6,0,4,10,28,0,0,0,0,0,0,0,0,0,0,0,14,5,18,37,3,0,0,4,2,0,0,1,27,0,0,0,0,622,20651,5158,3922,0,11694,42046,0,0,0,0,0,0,0,0,0,0,0,230,552,29550,30332,72378,602,0,0,973,1100,0,0,31,27626,286,3722,10588,3512,193,3728,0,0,48348,0,2001,72378,0,0,0,0,0,0,0,0,3257,0,0,3257,1,1.24307319386626
Montgomery County Sheriff's Office,2016,Missouri,5931,MO07000,7,3,13,1,2,14,40,1,0,0,0,0,0,0,0,0,1,1,18,5,19,42,1,1,1,4,10,0,0,0,25,0,0,0,0,990,4704,40056,0,0,29808,75557,43165,0,0,0,0,0,0,0,0,0,0,0,686,97823,98508,217231,0,254,0,584,39557,0,0,0,58114,698,1054,29643,8811,2082,381,190,43165,128665,129,2412,217231,0,0,0,0,0,0,0,0,0,0,0,0,1,1.26955202032162
Montgomery County Sheriff's Office,2015,Missouri,6017,MO07000,10,1,17,1,5,18,52,1,0,0,0,0,1,0,0,0,0,1,14,4,22,40,3,0,0,6,8,0,1,0,22,1,0,1,0,0,10606,49230,2588,836,73448,136707,1286,0,0,0,0,0,0,0,0,0,0,86,521,58545,59152,197144,1093,0,0,3614,15625,0,0,0,38820,1601,1577,8189,13163,4475,8931,0,19798,135901,0,3510,197144,0,0,0,0,0,0,0,1286,771,0,0,2057,1,1.28556847539769
Montgomery County Sheriff's Office,2014,Missouri,6101,MO07000,3,0,17,0,0,16,36,2,0,0,0,0,0,0,0,0,0,0,9,8,19,36,7,0,6,5,6,0,0,0,12,1,0,1,0,0,2059,89973,0,0,18103,110135,19306,0,0,0,0,0,0,0,0,0,0,0,1197,55797,56994,186435,12299,0,8289,914,7577,0,0,0,27914,1530,418,0,4440,7127,33400,2577,32177,96528,0,8237,186435,0,0,0,0,0,0,0,1287,4049,0,0,5336,1,1.28709350845562
