agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Edgewood Police Department,2023,New Mexico,6064,NM02612,7710000,8017014,1700,0,110000,2278665,18117379,205016,167000,20,308,7500000,21542,6005000,1814,303,10000,13538967,949286,1000,4,950290,137,2200000,0,0,437000,2000000,5,5400213,400002,5003610,250,278,20538,242100203,589085110,100000200,10162000,5000,48000000,17004911,200000000,90000001,151000328,3588,4000,10000020,800075263,960027800,0,188004570,60000000,306100404,30000002,300000,813090581,0,50000000,168600000,202400000,671000000,278058643,17000,1006426,1875000281,1,30400020,500620000,460001000,101500,49,1000,171010157,519000001,390002000,655,370000001,110000,1359000000,300000,28011,967930049,910005498,1246390452,18962001,100100,49910523,149720,150011,1183000000
Edgewood Police Department,2022,New Mexico,6102,NM02612,6010030,4577000,1059900,0,210001,2905002,14761933,7800,76000,10041,1011320,4210000,48458,12000,1978,73584,2241525,7598865,75000,101001,0,176001,3500040,1100001,0,150,8571000,9000000,100009,9100011,300001,4015120,1000110,2894,759,1091972349,1309879932,832938828,10683377,312356303,104116338,693417240,364094835,990146398,529642060,315636,8329,10667760,104271004,937172089,0,82253990,62470849,373257183,42586709,312349,390504077,156329,10411636,241497850,379399998,520686433,202017171,728829986,155133345,343586932,624776183,10619867,782226050,1,109176,53,21864,22905647,863645039,614287438,128063764,447711415,1884506,881877818,312349,24096688,27247298,603876845,398860495,109290924,105678,723172045,94745930,510170,597659017
Edgewood Police Department,2021,New Mexico,6108,NM02612,1000022,2979000,2196000,200000,140001,2902002,9417025,2782438,2354010,6010040,1047309,120000,29319,8014500,701854,10693,12000,9935675,2229001,1,3,2229005,145,9100000,6010000,0,558006,4000300,100003,7600014,200001,4000170,100,309,78121,210503820,221687223,338470167,11556339,10233,33734581,1078395790,226095823,22489713,344317976,227364,5622,11518106,899672924,112483195,112449,13775,56225409,327675668,910834585,224914,602877769,436317,45206574,221523896,362421711,264703911,430788226,899780771,113573069,570121375,93469,11470291,1035291475,865853918,114079,114,224897121,899588511,326100828,123694541,865854669,1102012491,562243,771409907,112461,24979324,251997250,573487659,449918743,45546166,117610,35466973,67,483558,961446437
Edgewood Police Department,2020,New Mexico,6126,NM02612,5,8000000,0,0,10000,1,8010006,3283031,0,10020,10828,10000,1780000,0,3,20050,10000,1830881,1085002,0,1,1085003,5,0,10000,0,5000000,4000000,4,8400010,1,110,0,0,10550,588656655,954835640,708866242,11773124,3650,0,0,1177312,1177312,40,706390120,1177312,11773124,353196413,629038,117731,1179175,0,58865971,11773124,0,588704151,148341,11773125,94184988,1177312,354371018,974839608,100073905,2354625,977,0,11785657,9,1,12538377,11774,374091000,329647459,58865618,1177,235462,23546553,117731,354371607,0,3015098,0,1177,238,23549,117731,306343,11773,0,588679722
Edgewood Police Department,2019,New Mexico,6157,NM02612,0,2001150,3204,4000000,150000,282000,6436354,502531,0,145010,237885,5030000,17826,700000,700,250828,3230000,9467239,2370001,0,15003,2385004,100001,2500000,0,400,5000000,0,3,10,100004,110,0,3000232,24508,381506557,1077432179,119231223,11918355,0,0,38139689,241436075,11918355,77469759,1793,12,35755065,11944203,3088642,11918,38139773,1191837,985410183,23836717,8092575,119272125,387347,11918357,787803513,1191900,562665536,431483323,96554169,8342853,11923805,476734197,23967871,52,0,119184,11942,3695,514872940,297958877,595918939,502955062,595918397,268163,612603444,143020,2469486,595917748,965389253,43621866,2538613,1551543,2157709,23849,29,1096510107
Edgewood Police Department,2018,New Mexico,3907,NM02612,1,1,33,1,1,0,37,10,0,0,0,0,0,0,0,1,0,1,41,10,7,58,2,0,0,1,0,0,0,30,25,0,8,9,1,0,0,22669,3652,109,0,26431,36397,0,0,0,0,0,0,0,0,0,0,246,1330,24270,25846,125071,3642,0,0,55,0,0,0,3085,19065,0,171,356,2427,5589,485,0,36397,38412,578,4259,88674,0,4,0,0,33,0,0,0,1910,0,432,2378
Edgewood Police Department,2017,New Mexico,3816,NM02612,0,0,16,2,0,1,19,6,0,1,0,0,0,0,0,0,0,0,24,10,10,44,0,0,0,0,0,0,0,26,18,0,3,3,1,0,0,441669,0,1035,143,442847,0,0,310,0,0,0,0,0,0,0,0,185,1522,11751,13458,456614,0,0,0,0,0,0,0,6929,6529,670,405,948,0,1801,4294,0,0,447179,994,322,456614,0,70,0,0,0,0,0,0,686,0,0,756
Edgewood Police Department,2016,New Mexico,3819,NM02612,1,0,28,0,0,0,29,18,0,2,0,0,0,0,0,0,0,0,26,9,14,49,0,0,0,0,3,0,0,23,23,3,8,11,1,0,0,31848,0,0,0,31848,17774,0,0,0,0,0,0,0,0,0,0,159,1409,27892,29460,79082,0,0,0,0,519,0,0,5531,23409,76,1003,241,2476,654,8630,0,17774,40372,254,7602,79082,0,418,0,0,654,0,0,12696,2053,0,0,15820
Edgewood Police Department,2015,New Mexico,3821,NM02612,0,0,19,0,1,0,20,10,0,0,0,0,0,0,0,0,0,0,31,15,21,67,0,0,0,0,3,0,0,42,22,2,3,5,2,0,0,28891,399,0,0,29289,48337,0,0,0,0,0,0,0,0,0,0,256,2396,29432,32084,109710,0,0,0,0,319,0,0,13356,18409,91,347,347,1129,1016,964,8903,48337,38738,2209,7630,109710,0,247,0,0,758,0,1016,41138,7906,0,2200,53265
Edgewood Police Department,2014,New Mexico,3787,NM02612,0,0,11,0,1,1,13,4,0,1,0,0,0,0,0,0,0,0,40,3,23,66,0,0,0,0,1,0,0,41,24,0,2,2,2,0,0,9644,0,0,573,10217,0,0,0,0,0,0,0,0,0,0,0,349,322,32258,32929,43146,0,0,0,0,0,0,0,11432,21497,225,696,1545,5325,4493,4344,772,0,16036,3367,6343,43146,0,306,0,0,0,0,0,0,7540,0,3038,10884
