agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Edwardsville Police Department,2023,Illinois,26584,IL06005,4940030,2010000,6000001,5910001,130000,9728604,28718636,926601,0,25,2985,9000010,66980,5773320,1550,40658,1050001,15935504,2782004,1001,436,2783441,146,10000000,620000,2000003,9160005,101990,100000,100173,100003,350300404,314180475,202000125,210050000,3230,228100000,202034153,711000000,70000001,98301120,500004409,6220,13126000,135674,703000000,100000,818301846,70003000,439900464,45001000,0,55073986,0,70001003,95950403,951010296,971000402,333149588,12000,3200068,1836003334,401060365,70600092,900314049,100000003,100880,100000088,11000,1381073613,684500010,530000000,130033051,340000000,200040,1141030621,230300020,64372006,329390056,660001018,781111158,12377003,1100000,90041724,30,356821005,584030003
Edwardsville Police Department,2022,Illinois,25117,IL06005,240001,0,1500000,2710000,251000,8864544,13565545,7678402,416000,30,20080,6200141,188944,3004080,2364,2029770,6368856,17814235,1934463,2,884213,2818678,14,6900007,10000,100000,4411005,4811,0,900012,200003,217291907,794622416,729855535,947861610,3176,198237510,841265156,523705286,124939609,751410425,5632033,7908,13070765,337233,940170536,0,680651511,305321165,325161225,163462656,2582,977931172,260291,52058173,1463460606,1147362104,505073292,468612997,22906,832931,147845675,624986433,54350256,357839528,801779255,120702,55,728814369,855947838,899690109,301937381,4166542,666346548,3065300,1283796100,52490262,43084392,447752501,270702495,132855065,42310810,106272,187704156,31,52560017,1341591234
Edwardsville Police Department,2021,Illinois,25269,IL06005,6000015,7000000,0,20001,1250000,3001001,17271017,151900,0,21,92987,1000000,6152,20,10,10070,76900,1186139,1202003,850001,170009,2222013,129,4600000,0,0,6000010,750,0,13,100002,379514232,969449472,1124486,11537222,22,52850837,1020472050,112,416059675,1021370615,22493944,2249,11413529,165670,339709350,0,46441762,11244856,83211936,11244856,112449,519526697,458790,33734569,133082875,1149224311,969419597,109130347,11245,46,390199988,95581,27887260,1040262758,10120,112561,48,1124,562467891,308097813,1057017593,1990,944567908,417184,969306593,56584116,15362725,388892119,899589618,615015495,36452452,112449,242664820,13,147082731,525134778
Edwardsville Police Department,2020,Illinois,25327,IL06005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edwardsville Police Department,2019,Illinois,25047,IL06005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edwardsville Police Department,2018,Illinois,25054,IL06005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edwardsville Police Department,2017,Illinois,25190,IL06005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edwardsville Police Department,2016,Illinois,25133,IL06005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edwardsville Police Department,2015,Illinois,24876,IL06005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edwardsville Police Department,2014,Illinois,24757,IL06005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
