agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Seminole Tribal Police Department,2023,Florida,0,FL00634,7210089,7382738,22516200,3110205,5920001,6644290,52783523,9722646,7514754,1596018,2160667,9021257,1119981,3672599,7016126,146351,10243651,33380632,1713757,850011,4378945,6942713,7801280,20700076,9210600,5033,13663517,3265290,263114,15220118,200006,456502018,2015692264,214223707,340647600,17188,518600001,261645867,1628581600,1212000314,1226203593,349396038,3544,158177610,523771919,776688804,500105351,691504341,670100007,245101467,965472059,62532,58746907,101295444,503120116,626003027,1415904598,685154429,893695020,1350010000,54125000,1025139288,902677443,73312572,231015359,290260600,256230650,43,600004000,485526749,83000012,840001037,899573808,210864736,5900700,1449830098,906400600,165317037,262858691,851000084,786485735,53319023,13782960,470892621,37254,1125620198,949062301
Seminole Tribal Police Department,2022,Florida,0,FL00634,4100173,7872071,22181720,15960005,4418019,11703396,66235384,8512365,1747698,10458,73570,331675,10464126,1054650,9505,301994,6198871,18434391,7190418,10695007,3433049,21318474,11127,7503680,9850450,138179,13683299,1443427,415197,7310741,300008,440101514,846319648,216090866,971555896,241827417,821269775,730498378,1433025009,1415982340,920599457,649530954,1771804,260794769,744200058,820612662,208340958,1281999658,853441638,1217537236,1147049724,892589,728619012,830727,715851906,1369271250,1819466460,124977968,559796865,1561841904,99639371,1066293983,838945166,77985682,1446964339,729100397,32333017,20860,632091331,510603054,1493496866,166590331,713361422,854880730,7596557,1072217882,155138550,154166117,459278244,2004248235,1196947111,165913559,75733674,648850144,10464223,724270892,1808542478
Seminole Tribal Police Department,2021,Florida,0,FL00634,8630040,9643444,13021112,8470002,6060000,12187037,58011635,131793,3525415,7880032,139387,6441367,11692062,6048170,7681,98153,615900,25042720,626207,7289006,10667732,18582945,100700,12200501,22100255,9015006,15332290,9229399,363359,10313094,200001,40707538,779837939,236089147,372426596,2474,1553926658,9504554,900257553,756778830,687061972,1027020521,1125233,631250123,1061351677,716794146,225125965,675706791,639326302,763302178,520131977,17688,1496752515,1122040,1066799506,774435291,1543258892,1091330353,1084362036,474545295,187451752,2229374189,1015519247,27928088,2275176240,12399017,70173052,11290,348655432,507243358,188587608,67471427,367839405,196844569,21727311,1606439876,866671979,240718647,562312869,247388409,1177388435,89533259,440141275,2195628192,11249,733491874,1247130969
Seminole Tribal Police Department,2020,Florida,0,FL00634,5810081,7261401,9518302,6240000,9110000,4690585,42630369,1162787,5576271,160000,368094,9010050,6051914,8470022,14,917003,1559000,26376097,9351466,4730006,2290332,16371804,1,600001,8501550,10,130,2105300,131651,7700150,600005,240172471,1057541995,19375029,657322919,444,824142204,211347712,2188513113,1242064683,1190146025,3629311,0,44171476,706974225,451510589,588659124,1181220,312576429,1344079393,371677514,254898,613496183,802454,779734002,305761585,947767141,345190255,379423656,824248151,237228440,11814990,360581965,42858411,237396861,588779571,127785,0,589833488,696145315,266873180,529792006,767732345,570852295,10326807,462132126,983104672,173092005,259303823,376740613,2627949073,105794469,9777770,235493953,22,1523455247,1967312487
Seminole Tribal Police Department,2019,Florida,0,FL00634,3800195,8174031,13439800,5870001,3901000,9633691,44818718,6443324,546013,1860004,2073790,2602142,7040257,3454651,35841,7873881,8872700,31953262,4520788,3000004,1268564,8789356,380,5200039,4920560,111253,9114289,8216514,221302,15500276,1280004,389850672,1038641209,730419245,413386949,50489,956567181,86037047,1833519723,437403638,2381645664,18123419,1533,542921947,361314488,1046168644,953829402,688646872,570746193,450634179,1541043301,38408,721592358,2033980,725470280,710558615,2499282267,529430809,805802628,595929665,1180393881,1072731998,1074519193,40406361,1132703773,1108744764,2396900,1,1269189669,64409901,1501164492,178776543,1076244522,787331180,49103655,423613238,1151586017,446187464,354027132,500572182,1651784700,81884562,988892039,1245803512,38,26033525,1281249317
Seminole Tribal Police Department,2018,Florida,0,FL00634,20,9,0,5,0,0,34,36,0,5,0,0,0,9,0,21,0,30,60,116,441,617,4,11,0,88,408,3,0,0,103,14122,50740,0,0,1161,0,66023,339208,0,0,0,0,0,28379,0,65943,0,94321,963,19038,1659491,1679492,2518253,670,5596,0,210253,1153602,37737,0,0,271634,51947,6849,793785,6617,1228,582031,0,353113,330993,43219,9263,2179045,11193,546,115159,0,24,112567,0,247177,58848,6565,340,552417
Seminole Tribal Police Department,2017,Florida,0,FL00634,15,7,1,9,5,2,39,47,0,10,0,0,0,8,0,13,0,21,48,82,325,455,8,8,0,69,297,4,0,0,69,14963,31496,497,3763,45063,21801,117582,646935,0,292,0,0,0,10989,0,37241,0,48230,894,12099,1349583,1362576,2175616,9031,4444,0,187141,635596,11082,0,0,515282,30280,7015,509933,29713,7226,291286,248615,655847,357858,21693,16150,2175616,5029,541,98993,2108,0,9074,0,412329,22824,2828,0,553727
Seminole Tribal Police Department,2016,Florida,0,FL00634,23,1,3,3,4,0,34,38,2,9,0,0,0,11,0,14,1,26,74,97,395,566,9,9,0,84,371,19,0,7,67,381,34002,19557,28466,292,0,82699,785045,0,0,0,0,0,44738,0,33550,1399,79687,1457,14667,1227485,1243610,2191041,4282,3815,0,98067,435101,24196,0,2194,675955,42786,1920,359654,11958,2774,620872,0,804261,303782,29887,13147,2191041,7705,369,50232,2096,1904,40226,0,580439,68307,3047,63,754389
Seminole Tribal Police Department,2015,Florida,0,FL00634,10,7,3,6,4,3,33,42,0,4,0,0,0,8,1,10,0,19,62,106,443,611,6,6,1,88,373,35,1,3,98,8999,19709,9263,9245,26901,25990,100106,979639,0,0,0,0,0,42010,64,28294,0,70368,1255,15635,1246325,1263215,2413328,4294,4154,321,419602,501243,29393,553,419,303236,40686,1986,320431,6770,16977,199149,12856,953055,787750,60351,13318,2413328,4656,68,20812,740,0,588,0,731553,492703,5245,78,1256444
Seminole Tribal Police Department,2014,Florida,0,FL00634,14,6,1,4,3,0,28,42,1,5,0,0,0,9,0,14,0,23,65,91,443,599,6,8,0,132,344,18,0,7,84,60815,62772,3153,0,24995,0,151735,549189,0,0,0,0,0,11437,0,26895,0,38332,1188,12514,1344799,1358501,2097758,10440,3497,0,281800,871244,9512,0,4516,177493,93296,570,391980,17855,1487,518981,0,506214,498220,46886,22269,2097758,17331,142,191704,785,901,9936,0,367396,237300,10411,2129,838034
