agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Hampton Police Department,2023,Iowa,4278,IA03501,0,0,0,1400000,10000,0,1410000,0,0,10020,0,0,0,0,3,10450,0,10453,0,0,0,0,1,4000000,0,0,0,0,0,10,0,80000100,600010030,300000000,10100000,1000,10,100,0,0,50,300000600,0,10000000,450600,100,100000,0,0,0,0,100000,150000450,600,0,1400100,400000060,0,10010001,0,10000000,100000010,0,3000000,0,0,100000,0,0,0,0,0,0,0,100000,600000000,0,3000001,150000000,30002001,200,65010000,100200,3030200,0,30045,150000000
Hampton Police Department,2022,Iowa,4295,IA03501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2021,Iowa,4132,IA03501,0,0,100000,0,100000,0,200000,0,300,0,50,0,0,0,0,0,0,50,0,0,0,0,3000000,0,0,0,0,0,0,10,0,636458854,978348284,787,101204,179918,0,22490151,0,11244856,202,2103,11244856,427305,12965,0,337458,22,22489714,1293158,0,112,618467083,0,0,0,0,967057621,0,0,0,0,0,0,13,1012037045,112449,0,0,3,0,0,183,0,224897,978302478,112449,60576040,112483,674694737,3374166,11705895,1126397,49027797,224897121,1124486,618467083
Hampton Police Department,2020,Iowa,4176,IA03501,0,1,0,1000000,0,0,1000001,0,0,230000,0,0,0,0,0,0,10000,10000,10000,0,0,10000,1,0,0,0,0,0,0,0,0,0,0,0,11773124,1,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,118,0,117731,270793615,0,0,271,0,0,2,0,0,0,0,353193706,0,0,0,0,0,0,0,0,0,0,0,0,117731,0,0,0,0
Hampton Police Department,2019,Iowa,4207,IA03501,15,7000000,0,0,10000,0,7010015,0,0,30,2227,10000,200,2000,0,10002,20000,44429,20000,0,0,20000,0,0,0,0,200000,0,0,10,0,4409911,19495,834284845,12228232,0,17877532,7902,0,0,0,0,0,11918355,2384,0,0,180,0,1191962,0,0,752062739,0,1,19069370,0,0,258640238,0,20261203,327757403,0,11918355,26,655509521,119184,0,0,0,0,0,7575,0,0,0,119184,0,119183549,321796775,0,24164466,119184,322279,0,321796,752048198
Hampton Police Department,2018,Iowa,4205,IA03501,2,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,0,1,0,0,2,0,0,2,0,1,206,0,24,0,0,232,0,0,0,0,0,0,0,0,0,0,0,16,332,706,1054,1286,0,241,0,0,100,0,0,713,0,0,0,24,0,183,0,0,0,373,706,0,1286,0,0,0,0,1,0,0,0,0,0,0,1
Hampton Police Department,2017,Iowa,4202,IA03501,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,2,1,8,0,0,0,0,3,0,0,3,2,0,0,0,0,155,0,155,31077,0,0,0,0,0,0,0,0,0,0,144,292,503,940,32172,0,0,0,0,764,0,0,61,114,93,1,789,0,0,0,0,31077,211,0,0,32172,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2016,Iowa,4256,IA03501,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,1,1,2,4,2,8,0,0,0,1,1,0,0,3,3,0,0,0,820,0,0,820,27930,0,0,0,0,0,0,0,0,0,0,15,721,1143,1879,30629,0,0,0,127,223,0,0,157,1371,0,74,559,0,0,0,0,27930,256,1810,0,30629,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2015,Iowa,4314,IA03501,0,0,0,1,3,1,5,1,1,0,0,0,0,0,1,0,0,1,2,3,2,7,0,1,1,1,2,0,0,0,2,0,0,0,66463,900,64,67427,1928,0,0,0,0,0,0,6,0,0,6,58,373,1530,1960,71322,0,116,32,161,1530,0,0,0,122,0,32,96,0,818,65726,0,1928,2722,0,0,71322,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Police Department,2014,Iowa,4376,IA03501,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,10,0,1,0,0,2,0,0,1,6,0,0,0,0,142,1717,1859,0,0,0,0,0,0,0,0,0,0,0,71,797,5421,6289,8147,0,3861,0,0,871,0,0,10,1546,51,438,1144,0,31,0,0,0,4980,797,707,8147,0,0,0,0,0,0,0,0,0,0,0,0
