agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
State Police: Livingston County,2023,Michigan,0,MI47047,1200049,2060000,15154800,7350001,110000,8425104,34299954,717255,5020801,6650061,26367,6980081,38243,1331510,13781,12576,2085000,10487558,8277542,700012,300514,9278068,100242,16900000,2290000,7,175025,7100813,100009,5700013,100005,1000190,1005480,340,10069902,102701106,254162300,300038000,15031009,115005543,320200001,73118392,604500200,430000012,469400225,530124351,1100,10000000,200483124,900935200,200223,173500034,936900006,840600686,54000033,203428,392053909,289006,98488004,638600424,140,950400737,450236956,406310000,101200059,1750013713,800365000,16401071,393010069,150099250,106060,27,2000,700197779,750000001,200000002,1852,120030800,94240000,601040627,383236500,5024002,545685523,930001024,674692708,146770471,24116558,435936021,42,132907,902020003
State Police: Livingston County,2022,Michigan,0,MI47047,4350000,7166001,55688,2410002,1170000,2917803,18069494,2495801,16500,577001,35727,3520010,5309312,2004411,40443,2521633,661704,14093240,9727021,7000001,14005,16741027,68,13300000,6690000,0,8210127,1000000,3653,8300010,400004,8000120,100,1437,1090718,781185411,1404781276,524801423,10411634,41341891,10411717,1957228678,107239829,216770218,924865954,747119113,1358,218806836,2698012,624737490,104220,119840708,543487292,1155900347,273513622,416,293742521,332235,465733729,1070118374,153363387,10516797,455050856,14576,312353004,333179666,68353,83544376,0,749642019,5311236,149295553,124941688,109415981,624698032,687171998,425836360,426973154,11765147,779843868,261045689,170480095,836043938,156176592,121463529,45599918,108666,654008129,45,709112,1157794767
State Police: Livingston County,2021,Michigan,0,MI47047,4000051,2246379,7522900,4020000,130000,586222,18505552,985759,262751,10031,26312,9050530,17491,0,10510,165561,1464000,10734404,8919550,7001001,240397,16160948,95,3000012,6450000,0,10711067,5000000,16,3400010,100002,130,50,1051,98830,606210481,909776959,112448673,11368549,468,943668338,1057824055,504160310,580234596,1188244068,8336969,7985,11244856,191305,2193309,112448673,801886450,95581276,813452907,129315847,224988,110249586,242807,138761529,108063366,454293646,787589718,609644070,449807736,29236785,1673241953,114242,78939000,449800,75890,115215,12,2203992,127069628,775895092,112454183,622965979,382409727,74485926,909762324,567865,18920671,771093573,11249360,822112062,95356380,112673,58485308,22,241775667,1009788074
State Police: Livingston County,2020,Michigan,0,MI47047,110039,7120001,6852011,6510001,9160000,9658027,39410079,3174721,5000015,22,182240,7500034,20362,1500000,10183,60302,142500,9415621,9559005,6,12,9559023,1950133,11800010,390000,100000,10300063,2002150,752,9300017,800005,1000160,9300,473,317603,1099963207,1434096157,355629683,26951034,6711,706505274,1399243138,954800317,379565505,465156495,2962375,45800171,12324106,1059680946,972121761,235462,1177666841,82529596,107135541,774906990,353726,814753257,442701,47092498,730287090,943038967,235697933,1020869463,588670304,237817192,1061939119,1565825,14845105,942014735,706389621,119132,86,35333498,1031386757,739940819,1165541584,1417,882997071,364967,1516470330,165647848,35923332,3638092,859439194,397323102,33237885,117849,1504287990,2366436,56936305,1485791734
State Police: Livingston County,2019,Michigan,0,MI47047,17,5020001,14325947,2420002,1672001,3155000,26592968,3820380,354382,320031,140889,8440010,78477,5610,60659,69789,1050000,9845434,3710052,800005,1680005,6190062,106,6,0,4,3063002,35,8,5100630,100002,3000130,500,693,9120231,969917678,831992749,595917747,12155530,3933,124076440,1631868521,715102309,59591795,1054191509,488659248,52206116,11977947,253005,122567051,119541,476853462,72821161,1541878095,457664839,238963322,193208473,156140,9546634,59401477,238367099,1192194474,89450871,786631687,105028930,585202481,239365,12514726,238393418,23615,122211,66,1192,1638807932,866941143,11924316,547055627,774693428,3289466,1332491511,989831296,29265524,1006673321,1977261043,990906243,30366791,119660,307319363,11948,494052880,1373006407
State Police: Livingston County,2018,Michigan,0,MI47047,14,8,0,6,2,0,30,6,0,22,0,0,0,0,1,1,0,2,20,20,44,84,3,0,2,15,27,0,1,22,14,0,0,0,0,124353,57567,0,21136,19637,0,222692,93434,0,0,0,0,0,0,50538,0,0,50538,290,2616,140194,143100,603199,1935,0,1893,7437,46843,0,364,6801,77826,8380,21337,115719,5545,49185,2512,0,118844,134433,52415,1394,509765,255,158,0,0,73,0,0,74019,1267,0,0,75772
State Police: Livingston County,2017,Michigan,0,MI47047,7,9,1,7,3,1,28,14,1,17,0,0,0,0,0,1,2,3,38,27,66,131,12,0,0,31,18,0,0,43,27,0,0,6,0,3269,20938,0,6788,4570,0,35566,135235,0,0,0,0,0,0,0,768,1078,1846,572,4066,257914,262552,435199,124433,0,0,37276,13986,0,0,19398,67459,4394,6908,10453,4403,5291,14701,0,135235,249535,2786,1494,435199,656,1120,594,2318,3693,360,0,58240,4080,292,249,71604
State Police: Livingston County,2016,Michigan,0,MI47047,26,16,13,31,23,7,116,26,1,22,2,0,0,2,1,0,2,7,46,49,92,187,21,0,1,54,32,1,1,41,36,0,0,6,0,40416,51324,16165,12014,17309,3048,140277,325334,0,0,134185,0,0,2672,1,0,0,136859,528,6664,236858,244050,846520,11680,0,127,62570,91212,108,203,10872,67277,9142,12285,196998,5968,4558,72835,698,336808,175122,21981,10123,846520,846,292,796,0,165,401,0,79729,2628,1544,0,86401
State Police: Livingston County,2015,Michigan,0,MI47047,17,7,18,3,9,3,57,15,2,19,0,0,1,0,1,0,2,4,58,66,87,211,13,1,1,45,24,0,1,105,21,0,0,2,0,71498,48301,51941,5929,3214,1286,182169,106910,0,0,0,0,64,0,771,0,873,1709,1057,8888,242456,252401,543189,2212,206,675,48103,143176,0,643,44828,12557,9859,8207,67237,9826,7971,205678,643,106652,109917,9259,7941,543189,194,535,309,0,640,977,0,40495,1854,771,57,45832
State Police: Livingston County,2014,Michigan,0,MI47047,10,6,18,3,2,2,41,23,0,18,0,0,1,0,0,1,0,2,43,35,96,174,14,0,0,22,23,0,1,67,47,0,0,5,0,708,30562,24553,4600,54,1932,62409,322551,0,0,0,0,64,0,0,192,0,256,772,4787,154434,159993,545209,27597,0,0,10507,27087,0,348,17010,77446,4071,9082,18169,3411,17078,10042,0,309936,154442,12184,6795,545209,6,84,0,0,0,0,0,75939,17389,2085,0,95502
