agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Cedarburg Police Department,2023,Wisconsin,12550,WI04603,8000000,5,2370000,0,110000,565007,11045012,603800,365550,10,20010,0,3717,0,2556,40036,0,66319,810001,0,40002,850003,91,6000000,0,0,780001,0,0,11,1,120,1000200,7,60380,268900215,269741189,601015000,10060000,3000,15000025,159000075,500000000,50000000,145000000,700000269,1000,10219000,50803,1000,100,50006632,30000003,14400100,3,225,75040036,167000,30000000,63800000,537000002,185000000,200036788,13000,33000028,815000200,500000037,10100060,20000000,600000000,100000,71020,1000,683000080,380000001,300000000,280,300011260,0,969008628,0,20160002,382800028,960000000,708300502,10080001,102850,28960336,10,100411052,75000000
Cedarburg Police Department,2022,Wisconsin,12636,WI04603,3800018,12814000,282101,6400005,2453000,3688000,29437124,6813655,110790,10,422,10044,3035220,210,48404,2540351,5730000,11364651,4620004,1,40053,4660058,21,6100000,60630,2000000,20001,7000150,348,6200015,0,130,13300,664,51366,92768355,835160127,423024891,10640690,5258,22176788,1746032241,0,20823268,41334322,832931750,3331723,366684209,33492,1688351,208,58409513,52058173,182307814,22905595,104116443,198894494,0,739226004,6455734,473729340,36440857,923589994,11453,59346333,639275064,107426,21241098,479268329,645523380,104116,16,655932932,850630631,385230454,937047049,864,603875075,48132983,1220243518,208233,21078357,436247491,874577246,198758982,21418815,108864,34192467,104179,947459,407094883
Cedarburg Police Department,2021,Wisconsin,11818,WI04603,2000000,6130000,2659600,1950000,110000,813000,13662600,94900,475000,11,1021050,11,38145,542500,2500,430821,33200,2068227,48502,5000002,20001,5068505,57,4000000,0,6000002,4000002,43,259,100010,0,120,1200,502,5004660,761277207,1203965,0,11328068,0,44979424,974347789,338470167,11244856,1012149,112698197,1127,22690995,286139,1017659473,112449,11245205,78714535,111661652,37389150,337,690526427,112675223,92770062,34859308,730915696,84336983,759061953,2148892,28112202,607224110,173535,11469763,102363,11807,112449,22,0,811882177,573487661,101203706,168673616,1574,449794,990676357,112449,59782154,45150949,472283959,57450798,12099466,562243,76578677,22,113062530,555507134
Cedarburg Police Department,2020,Wisconsin,11621,WI04603,800014,0,2144000,1000000,120000,4800001,8864015,92600,111,263030,1707,2500005,312,3000,103,24625,71500,2601252,340004,1,14423,354428,149,2100000,0,100000,50004,5005003,1,4200011,100003,130,12300,790,9263,13774794,328565500,235462588,12330816,2355,187310409,1087837765,706505144,23546248,269605660,358495472,8006905,12294673,156668,588726932,118084,5886584,141277487,4002980,0,235704,1127884676,536,723458443,154230392,298684144,123617798,1200906750,117743008,35437119,1091370813,58904,16835577,568125039,341420730,118673,35,0,616911699,318462991,882984265,612,459206240,543211919,646348778,235462,42330268,890742814,788799277,28550944,591484084,122558,66072127,1765992,353200,1127865233
Cedarburg Police Department,2019,Wisconsin,11548,WI04603,600012,2000000,6060000,4000000,120000,86001,12866013,88500,184020,5020,41035,2500101,3890,510,13032,20038,2030000,4608606,890001,10001,50001,950003,60020,5000000,420000,0,8,53,2880,5000062,1,27710,510,247,8850,1381814585,643711908,834284845,12097142,1206,598658979,1705517904,1072723454,23836744,721180093,3623,38141119,24044089,74970,834776120,4712756,90698681,35755072,26220744,11918357,565,7223796,349584,23836711,240,595917748,22764594,407668375,15030237,35993481,1551771412,1072806942,238377,120209721,2384,119482,190706,119184,318220090,1036896885,440980332,1085,309903091,597110,1024987642,715220480,27130947,372234121,917714525,13553558,16700003,365083,48591624,1193075,72859289,7151013
Cedarburg Police Department,2018,Wisconsin,11469,WI04603,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,17,27,53,2,0,0,6,20,0,0,11,14,0,0,0,0,0,0,491,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,207,1861,53773,55842,56334,140,0,0,727,30081,0,0,7696,17199,905,2625,950,0,61,11429,0,0,37824,237,2303,56334,61,61,534,0,0,221,0,0,2176,0,121,3173
Cedarburg Police Department,2017,Wisconsin,11529,WI04603,1,1,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,28,26,11,65,0,1,1,3,18,0,0,25,17,0,0,0,0,0,1666,0,4225,0,0,5891,19516,0,0,0,0,0,0,0,0,0,0,1217,3502,14059,18778,44185,0,336,56,723,11805,0,0,4056,1801,489,1586,3655,0,922,7358,0,19516,8386,0,2274,44185,0,206,337,0,0,67,0,19516,25,0,36,20188
Cedarburg Police Department,2016,Wisconsin,11488,WI04603,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,23,23,32,78,0,0,0,1,45,1,0,15,16,0,0,0,0,0,0,0,171,0,1,173,15235,0,0,0,0,0,0,0,0,0,0,1681,4490,102855,109027,124434,0,0,0,2539,90852,113,0,1993,13530,1078,533,15133,0,924,1124,0,0,100394,2165,3084,124434,66,190,0,0,0,258,0,0,5906,0,0,6420
Cedarburg Police Department,2015,Wisconsin,11521,WI04603,2,0,0,0,8,2,12,2,0,0,0,0,0,0,1,0,0,1,36,29,29,94,0,0,0,13,34,1,0,21,25,2,0,2,0,0,2454,0,20414,0,0,22868,6042,0,0,0,0,0,0,193,0,0,193,785,3547,35654,39986,69089,0,0,0,3960,28624,26,0,1370,6006,1732,1607,9337,0,167,18672,0,6042,28223,733,2576,69089,165,24,0,0,1,3888,0,6042,789,386,789,12084
Cedarburg Police Department,2014,Wisconsin,11493,WI04603,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,36,37,26,99,2,0,0,21,27,1,1,24,23,1,0,1,0,0,0,4570,0,0,0,4570,65589,0,0,0,0,0,0,0,0,0,0,1367,5188,26084,32639,102799,644,0,0,12011,12216,10,13,2493,5253,2130,1088,5693,0,269,4945,0,63904,13374,8667,2729,102799,1007,115,64,0,19,46,0,61780,3352,0,656,67040
