agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Hastings Police Department,2023,Michigan,7526,MI08464,490034,2031001,6769100,900000,140000,2455003,12785138,24659,65040,10,22159,5320010,16600,1200400,24444,50155,1020000,7653768,102002,2,40510,142514,1000026,7000013,8020000,100001,3294000,350,5,6300012,300001,3000141,2400,356,2467,452200506,28129641,2012200,10104000,4301,774100613,1427009178,817300100,30000004,69901001,300006026,4405100,10330000,700145863,601101800,400100,73502913,169901001,648600309,30080001,1850,278071437,308024,20001003,37701202,914300034,252100100,352970338,505311000,46000288,214001637,500220095,20300002,283280003,710000057,102690,1032,10000,637001142,490010022,40001003,2001818,80004388,600010,557010261,320218010,21632010,364890057,520000016,89071859,19056004,101330,72110723,62,1237000,1168000000,1,1
Hastings Police Department,2022,Michigan,7554,MI08464,12,9025000,26500,7940000,110000,1296000,18397512,2550103,53000,26021,1311,110130,5023475,4013810,9043,10224,40000,9207993,135900,1,10001,145902,5,6900000,6120250,100000,501006,2360,100,10,200000,4000120,1000010,378,5077,1081456825,270806328,528390521,14797014,23948944,2186444,52066796,843342341,41646536,1077604207,853754672,765671552,10463693,832983937,104662533,104220,124940417,145762876,108906950,31610034,104,17764980,364,10411635,63511281,2,602834068,530004706,14576,8329309,157218179,520686183,11036858,1052632,884990011,104116,11,260303340,1195255629,41646536,541407043,29161616,520592384,468524,478940987,245746,16353558,104220587,437294869,689782952,22824907,306550,211440221,83306,5934631,621574540,1,1.04116338383745
Hastings Police Department,2021,Michigan,7335,MI08464,8010026,8000001,3305200,2,110000,5341401,24766630,444000,680,60003,16439,4700040,2027,300020,1170,40020,130000,5189716,3159002,1,180005,3339008,2,4,10000,0,20,0,25,10,0,2000100,6510,3,1035107,313169494,955890840,675839238,17281095,399,141797635,10381,326325835,56224284,232544185,1514,2474,11503488,116011,339673367,449794579,18104443,50547877,25864242,11244969,112675,260900767,98702,11244859,1054445903,112449,112617,1077306060,674702608,13493827,8949,201022,45429268,349715,112453454,115204,13,1124,1057016508,461039102,269877672,936,528574142,9098888,784956150,11922934,24035893,246206190,528508237,425539721,43083545,112449,1050799470,0,656082251,260880660,1,1.12448560525052
Hastings Police Department,2020,Michigan,7307,MI08464,6500005,1000001,0,1400000,150000,4410002,13460008,239021,64085,22,10477,6010010,760,2412410,2200,60027,10000,8505884,2120004,0,45012,2165016,11,1600000,220000,2,315015,0,2,11,100003,120,1004430,323,23940,118908785,325035930,235462706,12238162,471,20014310,5430,678131915,35319373,90888755,824121444,24,12096884,824204232,945962116,353,76878558,11773241,12244289,1,117761,720551049,212006,23546248,178010216,412059328,177774166,778300653,117743008,28373235,366144923,177,12338261,11976799,2355,119262,36,1177,17659763,1083127371,94186168,23550137,706406708,2731376,324938209,730498768,25984464,1166716553,388513093,113128900,40512498,117731,12150810,1,2732569,720515159,1,1.17731235192711
Hastings Police Department,2019,Michigan,7313,MI08464,5870011,5824001,2239400,3010000,1710000,3128101,21781513,84812,294630,1,40925,810020,6795,18300,5000,10067,40000,931107,666073,6,30201,696280,50000,100000,0,2,3959031,3000000,55,12700092,200003,2001320,1003976,4000162,8487,86884939,1054896334,835495274,12345032,28444823,115608049,1048815776,1554153483,199990018,747639817,11920717,3697,12342660,265399,1073730674,119779,217629320,47673421,43025857,109648869,120167,542393329,478073,35755066,69722616,123950891,158514359,160969880,476747308,42071795,834286200,477338681,46719961,740668552,858124356,126644,1766316,3576,719868770,646737630,655511911,71512684,1013064987,476734,1483838288,572319404,60586968,496387590,703182947,231444828,36006547,120733,512335288,218487,363512,543476985,1,1.19183549339627
Hastings Police Department,2018,Michigan,7310,MI08464,5,2,1,6,5,0,19,6,2,11,0,0,0,0,0,0,0,0,55,34,58,147,1,15,0,21,33,0,0,21,56,0,0,0,0,1747,1336,182,12419,1298,0,16983,72806,0,0,0,0,0,0,0,0,0,0,993,4066,128531,133589,296185,61,4047,0,14578,31116,0,0,1394,82393,735,1417,10802,11132,3598,71351,0,72806,41135,5766,4635,223379,163,15,24,364,2807,55,0,33976,2750,630,364,41146,1,1.21343405628813
Hastings Police Department,2017,Michigan,7272,MI08464,5,2,0,5,1,0,13,1,0,3,0,0,0,0,0,0,0,0,33,30,43,106,6,5,0,17,19,0,0,16,43,0,0,0,0,622,1495,0,870,19532,0,22520,6215,0,0,0,0,0,0,0,0,0,0,618,3225,132830,136672,165407,10318,2424,0,8934,13295,0,0,2753,98995,17500,9853,6463,1243,2808,8352,0,6215,104674,6715,1630,165453,375,227,150,0,0,2137,0,0,3001,628,622,7140,1,1.24307319386626
Hastings Police Department,2016,Michigan,7274,MI08464,3,0,0,1,3,0,7,8,0,6,0,0,0,0,0,0,0,0,33,28,38,99,13,8,0,12,23,0,0,7,36,0,0,4,0,0,1078,0,2920,0,0,3998,111086,0,0,0,0,0,0,0,0,0,0,653,3517,103104,107273,222357,6435,12600,0,3684,22993,0,0,2996,58564,1196,17262,46410,1714,1949,1888,0,111086,36223,1597,3033,222357,557,3618,25783,889,25,635,0,20948,9152,18,127,61752,1,1.26955202032162
Hastings Police Department,2015,Michigan,7294,MI08464,5,1,0,4,0,0,10,2,0,10,0,0,0,1,1,0,0,2,30,27,27,84,4,4,0,9,24,0,0,11,32,0,0,1,0,0,341,0,0,5399,0,5740,7072,0,0,0,0,0,369,1115,0,0,1484,595,3055,57376,61026,75321,386,572,0,4268,47214,0,0,924,7662,5894,4984,18578,450,219,0,0,7072,33120,4487,518,75321,102,17,12867,0,0,0,0,7071,22163,1800,388,44407,1,1.28556847539769
Hastings Police Department,2014,Michigan,7296,MI08464,2,0,0,0,4,0,6,1,0,10,0,0,0,0,0,0,0,0,35,29,36,100,5,8,0,20,27,0,0,9,31,0,0,1,0,0,5464,0,5681,0,0,11145,2574,0,0,0,0,0,0,0,0,0,0,665,3785,31897,36348,50067,26,3128,0,4254,16153,0,0,512,12275,3411,4519,7822,0,3754,9042,0,2574,15511,3111,323,50067,0,2935,0,0,0,0,0,2574,919,1299,1,7728,1,1.28709350845562
Hastings Police Department,2013,Michigan,7288,MI08464,8,4,0,10,2,0,24,6,0,5,0,0,0,0,0,0,0,0,41,42,30,113,4,7,0,17,35,0,1,17,32,0,0,3,0,7701,8623,0,943,752,0,18020,24851,0,0,0,0,0,0,0,0,0,0,634,5365,37256,43256,86127,4022,1244,0,2685,16934,0,196,8027,10147,8265,6578,6011,1112,2820,6671,0,24851,18370,2824,8625,86127,4,10,0,0,0,65,0,7848,8397,600,0,16925,1,1.30797303509051
