agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Palmyra Police Department,2023,Wisconsin,1674,WI02806,0,0,135000,0,100000,0,235000,0,0,350,0,0,2,0,0,0,0,2,0,0,0,0,2000010,0,5000000,0,2,0,0,10,0,1000001,352000250,1000000,0,0,0,20000000,0,10000000,0,1350,0,0,11370,0,0,0,1000,0,0,0,0,20,0,0,0,350000000,0,0,0,1,0,1000000,0,1,0,0,0,2,0,0,2,350,200000,351010000,25000,0,0,0,2000201,20000,0,51000000,0,0,0
Palmyra Police Department,2022,Wisconsin,1686,WI02806,10000,0,0,0,100000,2500100,2610100,2501,130000,0,0,0,1700,4000,0,167,0,5867,401,0,0,401,200000,0,0,100000,1395000,1000000,0,10,100001,2603013,93790,520581692,10411634,0,24,0,31234902,0,53203449,0,83293071,10411634,66,937047045,0,729,10411634,162421592,1,104116,20997,31,10411634,1041163,665303402,0,10485,10412,0,10411634,0,10411634,1041,0,0,0,0,0,266943882,0,208,0,0,0,0,10412,260290854,260290846,6653042,15617451,104116,8589598,1,260306,0
Palmyra Police Department,2021,Wisconsin,1742,WI02806,18,0,1000000,0,100000,1,1100019,40,0,0,20,0,16,0,0,0,0,36,0,0,0,0,0,0,5600000,0,9,0,4,0,0,450918728,112,0,11424774,1,562242803,180,107501,461039098,179917697,0,0,0,11425,0,0,204,0,0,0,0,629711939,0,11244857,18554012,787139924,0,22617,0,0,0,0,11244856,0,674691363,1187457,0,0,18,0,0,18,0,0,1076,0,0,0,1124,17991770,23051955,0,225,67469,0,629711939
Palmyra Police Department,2020,Wisconsin,1753,WI02806,0,0,0,0,100000,100000,200000,0,0,0,0,3000000,0,10,0,0,0,3000010,0,0,0,0,0,0,0,0,0,0,0,10,0,36496683,14752,0,0,0,0,2943,0,0,3532055,0,0,0,11777,0,0,0,11773124,1177315,0,0,588656176,0,0,0,0,2943,0,0,0,0,0,0,353194,0,117731,0,0,0,0,353193706,0,0,0,0,117731,0,4,0,353197,2943281,0,3532057,0,0,588656176
Palmyra Police Department,2019,Wisconsin,1767,WI02806,0,0,0,0,100000,0,100000,0,54000,0,0,5000000,540,0,0,5,0,5000545,0,0,0,0,0,0,0,0,590000,0,0,0,0,1191835,1191835,0,0,0,6,476734197,476734197,1,0,1,0,11918355,11924,0,0,1191835,0,0,1,0,11924,0,0,1191835,0,1191835,0,11918,0,0,0,0,0,64,596,0,0,1311019,23836712,595917747,477,64,0,1191835,0,35756,0,0,596037,11918,0,0,0,0,0
Palmyra Police Department,2018,Wisconsin,1766,WI02806,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,5,4,3,12,1,1,0,1,2,0,0,0,7,0,91,0,85,0,0,176,25118,0,0,0,0,0,0,0,0,0,0,51,411,3034,3496,53908,6,607,0,30,133,0,0,0,2719,0,62,1972,0,0,0,0,24269,1553,934,0,28790,0,61,0,425,0,0,0,24269,0,0,0,24754
Palmyra Police Department,2017,Wisconsin,1768,WI02806,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,6,8,27,0,2,0,2,1,0,1,0,21,535,1270,0,0,0,0,1805,0,0,0,0,0,0,0,0,0,0,0,310,665,7262,8237,10042,0,764,0,75,87,0,15,0,7296,0,282,861,3144,4,808,0,0,2876,1755,311,10042,0,236,124,0,0,0,0,0,311,0,0,671
Palmyra Police Department,2016,Wisconsin,1775,WI02806,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,8,13,37,1,2,0,4,2,0,0,0,28,3,4304,0,0,0,0,4306,0,0,0,0,0,0,0,0,0,0,0,508,1200,12627,14335,18641,0,1397,0,920,838,0,0,0,11180,876,578,1574,1060,0,2095,0,0,11684,774,0,18641,140,277,0,1060,0,0,0,0,2031,0,0,3508
Palmyra Police Department,2015,Wisconsin,1779,WI02806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmyra Police Department,2014,Wisconsin,1784,WI02806,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,42,12,10,64,0,0,0,1,3,0,0,0,60,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,1054,1508,14700,17262,17354,0,0,0,1416,251,0,0,0,15596,232,797,241,959,0,6609,0,0,8517,0,0,17354,0,718,0,0,0,0,0,0,5800,0,0,6518
Palmyra Police Department,2013,Wisconsin,1790,WI02806,0,1,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,35,23,16,74,0,0,0,1,11,0,0,0,62,858,0,0,0,0,9903,10761,0,0,0,0,0,0,0,0,0,0,0,1001,2713,32561,36274,47035,0,0,0,157,613,0,0,0,35504,249,971,13350,3034,131,0,0,0,26749,98,2452,47035,0,817,262,0,0,0,0,0,861,0,0,1940
