agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Ojai Police,2023,California,7499,CA05603,3000000,5010000,703002,2710000,6220000,935502,18578504,79197,93000,0,21020,8900006,419945,10,9600,34199,3010000,12394780,780011,4000000,1,4780012,2400048,5100006,540000,100004,11198000,8000000,3660,100011,300000,120,3278,3000375,7620,501000049,641000900,19000,10000000,45,800000004,930000900,304200000,10000007,854607100,1332,3000,510000000,375987,704005503,100100000,100000,12400004,375000105,50000001,100300,400075199,233007,80000010,241001181,1994000030,600,295051063,300012000,62000002,700001297,0,100007,40480010,12619,101730,30,0,730007585,1107770001,3101,405,890000020,210000,740020227,400206400,5410000,1750000,2000,705770218,5400000,100200,624,10,179001000,400000000,1,1
Ojai Police,2023,California,7499,CA05603,3000000,5010000,703002,2710000,6220000,935502,18578504,79197,93000,0,21020,8900006,419945,10,9600,34199,3010000,12394780,780011,4000000,1,4780012,2400048,5100006,540000,100004,11198000,8000000,3660,100011,300000,120,3278,3000375,7620,501000049,641000900,19000,10000000,45,800000004,930000900,304200000,10000007,854607100,1332,3000,510000000,375987,704005503,100100000,100000,12400004,375000105,50000001,100300,400075199,233007,80000010,241001181,1994000030,600,295051063,300012000,62000002,700001297,0,100007,40480010,12619,101730,30,0,730007585,1107770001,3101,405,890000020,210000,740020227,400206400,5410000,1750000,2000,705770218,5400000,100200,624,10,179001000,400000000,1,1
Ojai Police,2022,California,7566,CA05603,25,8000001,6980020,10003,110002,3800007,18900058,3575500,10400,2700010,5042720,210000,11710,2010,87138,117,12257,5365952,3293001,3,2,3293006,19,5200002,10680000,0,2860047,150,342,7500161,200000,5000120,3790,877,9006975,21031928,140658597,312349015,10567808,2093,12,936027085,442494542,93704705,297982815,104121387,2,107342904,38367,209364213,208337,208232693,23946759,12494259,326274575,104429,119766050,146284,145762912,871767248,678317960,26341980,112520321,702795696,208371578,614287447,624698031,333544,494574474,5622,19938279,11244565,208,1072422316,578886843,31235944,634,1562,416465,452916895,31654490,22135140,21,353995552,627842933,11947350,105990,32414310,41667,104355806,1291063419,1,1.04116338383745
Ojai Police,2022,California,7566,CA05603,25,8000001,6980020,10003,110002,3800007,18900058,3575500,10400,2700010,5042720,210000,11710,2010,87138,117,12257,5365952,3293001,3,2,3293006,19,5200002,10680000,0,2860047,150,342,7500161,200000,5000120,3790,877,9006975,21031928,140658597,312349015,10567808,2093,12,936027085,442494542,93704705,297982815,104121387,2,107342904,38367,209364213,208337,208232693,23946759,12494259,326274575,104429,119766050,146284,145762912,871767248,678317960,26341980,112520321,702795696,208371578,614287447,624698031,333544,494574474,5622,19938279,11244565,208,1072422316,578886843,31235944,634,1562,416465,452916895,31654490,22135140,21,353995552,627842933,11947350,105990,32414310,41667,104355806,1291063419,1,1.04116338383745
Ojai Police,2021,California,7598,CA05603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.12448560525052
Ojai Police,2021,California,7598,CA05603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.12448560525052
Ojai Police,2020,California,7469,CA05603,400007,5055901,6205000,100005,130002,5703502,17594417,1404110,50002,3520000,129996,5021194,11508521,430050,18494,110885,5100000,22319140,5667013,200011,5005,5872029,1000086,16500001,0,1003,150013,3000,1,2100013,100002,2003170,2610,281,56200,876744868,1437620409,1060815764,152026345,210742443,14716404,1469,276904,694614296,47092571,824240512,6,12043905,27400,588903412,117731,82412786,101719790,307287962,352958245,341,456832612,489056,861792652,1361062090,828239240,260422725,804230006,280212113,122558233,824119123,118326,23781873,450910632,117759491,531557,5908,1177,423870667,1390111561,588658531,706388127,0,247236,1166729232,388513,32842332,247238116,1047810349,559518842,11950990,118909,476094344,0,150019144,1060771380,1,1.17731235192711
Ojai Police,2020,California,7469,CA05603,400007,5055901,6205000,100005,130002,5703502,17594417,1404110,50002,3520000,129996,5021194,11508521,430050,18494,110885,5100000,22319140,5667013,200011,5005,5872029,1000086,16500001,0,1003,150013,3000,1,2100013,100002,2003170,2610,281,56200,876744868,1437620409,1060815764,152026345,210742443,14716404,1469,276904,694614296,47092571,824240512,6,12043905,27400,588903412,117731,82412786,101719790,307287962,352958245,341,456832612,489056,861792652,1361062090,828239240,260422725,804230006,280212113,122558233,824119123,118326,23781873,450910632,117759491,531557,5908,1177,423870667,1390111561,588658531,706388127,0,247236,1166729232,388513,32842332,247238116,1047810349,559518842,11950990,118909,476094344,0,150019144,1060771380,1,1.17731235192711
Ojai Police,2019,California,7499,CA05603,1500000,6010000,8410000,5,330000,8400000,24650005,74500,350,0,6010,5,23300,600030,4144,20643,6030000,6684132,110001,1200002,243001,1553004,5000000,4000005,140000,631,9500000,4426,10,413,1,7037580,0,2631,2007499,60784410,238473947,69603,11918355,2408,119302733,774703384,476734197,23836794,190694449,476826566,403,12097130,82290,2206564,358,119188,47673422,267447894,23836710,119601,777109092,21811,860505226,36,2688,122357,644795575,11918,168287172,7796,256248,3110699,1718628036,1096489846,122163,43,2384,834284856,537517810,619759343,178776047,5959,250285,357550648,476734,19450758,715115716,953468397,70915386,56066325,121877,118945696,48912941,525601,1140586567,1,1.19183549339627
Ojai Police,2019,California,7499,CA05603,1500000,6010000,8410000,5,330000,8400000,24650005,74500,350,0,6010,5,23300,600030,4144,20643,6030000,6684132,110001,1200002,243001,1553004,5000000,4000005,140000,631,9500000,4426,10,413,1,7037580,0,2631,2007499,60784410,238473947,69603,11918355,2408,119302733,774703384,476734197,23836794,190694449,476826566,403,12097130,82290,2206564,358,119188,47673422,267447894,23836710,119601,777109092,21811,860505226,36,2688,122357,644795575,11918,168287172,7796,256248,3110699,1718628036,1096489846,122163,43,2384,834284856,537517810,619759343,178776047,5959,250285,357550648,476734,19450758,715115716,953468397,70915386,56066325,121877,118945696,48912941,525601,1140586567,1,1.19183549339627
