agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Cuero Police Department,2023,Texas,8085,TX06201,12000047,4881071,8688600,5300000,110001,3550007,34529726,525758,100002,4310010,5034601,8000000,49198,710,1421,32353,19008,13137291,4001650,20,16002,4017672,2500004,0,7610000,1,3551000,14012882,3,200010,200000,896900111,245132063,500002796,1010110000,1004,148000014,770006133,705200000,135500003,139302489,1241946,15001002,270175000,400114205,301010500,0,1107526,40000004,165501494,125000001,401299,845082253,400070344,40900207,1822180200,415000600,16100100,912113347,1011010000,142000009,800000916,800000000,50702052,10001,180000000,3104000,20,0,85196253,583800000,840001000,215018181,820047236,1606000,245001915,10500000,25185002,131120027,850003000,619631687,18070002,902104105,27852192,5000020,1351002,936210004
Cuero Police Department,2022,Texas,8271,TX06201,4850024,5365025,9028940,6710000,100000,169003,26222992,2097251,6840000,1600000,621,3510001,7044196,10,2128,34466,7935000,18526422,4355002,1,291006,4646009,820000,0,6990150,100000,1690019,10842,2,21,2200004,180017602,1620474260,627709477,427053985,6302162,104116338,136602001,459257429,31234910,367322567,729649132,1168,232596941,88921,209296642,832930812,29155937,655932936,1255018448,33109000,624698,322837811,104116394,40719903,35087436,622929921,317555769,399894936,110374771,19886233,843344595,312488336,31964075,333349281,624713127,9478845,2083,156174508,418652027,89383878,1009930565,5130,749640762,69414363,1349348267,864166,44405658,212343275,116610299,913955824,128250506,711509838,460257146,114715392,36,635109745
Cuero Police Department,2021,Texas,8225,TX06201,1110015,5308113,1585700,1820000,100000,1900003,11823831,2028790,2364110,16,203514,4930150,5213231,4434811,2010,26931,57210,14867857,8559301,5700002,9,14259312,2,8000006,30001,1,1428000,8009954,657,10700030,200005,1401446668,1929979385,337379292,516348047,2300,651189614,788676,1906945078,1097497953,738564382,3270933,1124,129574836,789549854,227263039,4,228296,334140901,276747446,495223470,1360,958164132,675036192,132315973,790588080,170921981,649390887,93452652,1239874696,51051646,787147087,450092399,45879296,45385428,269927091,3485905,292366,60273553,375756916,1345177151,179919946,730973295,899689065,787140,1068313775,432741587,41511512,355652136,303613365,1358852162,31650900,9109289,596126930,3415456,93454,1576562971
Cuero Police Department,2020,Texas,8237,TX06201,8570021,5274007,1846400,520000,6400000,35000,22645428,6435480,180000,40,1409,5100022,23768,12860,6010000,31639,16300,11195998,9235434,11500002,217205,20952641,25,100000,13000000,1,7510041,5001,7,6200010,300005,570781353,763036167,3617222,365354183,0,141395213,290583779,719345292,82411869,891225780,236220430,1177,248043230,136232,711685552,353195,787742297,800360487,824913710,92772253,119432,839543480,117733272,47481074,120027080,2710005,1623513733,159000613,9430272,117731,1105497154,258761,63022287,282567915,706467704,1368626,1736536,56512170,27079567,694025633,1130223391,1059589538,529808346,659413,527539556,1958106,122949088,1017239226,70643452,854110301,79048284,591659147,1013785650,17188772,408824178,862973091
Cuero Police Department,2019,Texas,8259,TX06201,5100000,1419005,111803,4600000,5190000,1721443,18142251,1254855,125013,240010,141286,1900178,22479,84880,36022,40406,10953300,13178551,1500305,4,113754,1614063,7,7600002,30000,200001,2799002,6000290,393,10200131,300011,2101206083,2574519697,239561377,727665626,97254,264945030,11023,163281734,309877235,849778945,846215448,1430,298488048,208419,954666547,1073009495,123407395,95942762,309758254,98922347,243906,201507660,119293794,971345933,728605046,1353925212,748595547,144268970,477939143,173054514,247905504,1311367543,36112764,1777523716,488652552,244720,2,7151,416347946,663006204,822367682,1072655275,1132256875,3069096,727021618,1121779403,82472659,972067113,905796624,1713839786,73845013,3998811,200625503,3894918,387356213,928475705
Cuero Police Department,2018,Texas,8300,TX06201,9,7,0,4,10,0,30,7,0,1,0,0,0,0,0,1,0,1,52,35,75,162,9,8,1,31,5,25,1,21,61,2609,20679,0,12652,27529,0,63470,140211,0,0,0,0,0,0,0,8530,0,8530,1103,4338,326893,332334,684757,5736,2589,1109,34230,29442,34406,160,11617,213045,7904,676,59992,11488,877,19206,0,140211,297155,3934,3102,544546,1296,41,6747,3094,0,174,0,140211,12759,18,546,164886
Cuero Police Department,2017,Texas,8572,TX06201,11,12,0,56,6,0,85,9,0,10,0,0,0,0,0,0,0,0,28,44,66,138,8,14,4,19,2,8,0,8,75,21990,17263,0,12621,20327,0,72200,265128,0,0,0,0,0,0,0,0,0,0,778,5944,1165236,1171958,1509286,1046003,2562,2254,7355,14041,8587,0,4230,86927,7722,1565,1079994,7896,20661,21115,0,265128,80470,19605,5130,1509286,2500,319,29,0,75,4281,0,251454,13484,11803,0,283944
Cuero Police Department,2016,Texas,7167,TX06201,8,4,10,6,5,8,41,1,1,1,0,0,0,0,1,0,1,2,30,40,52,122,7,6,6,12,1,16,1,5,68,13729,20882,18299,2737,7814,8841,72302,2666,0,0,0,0,0,0,381,0,635,1016,404,5119,165438,170960,246944,5308,880,8168,10010,1270,4291,165,2656,138212,7513,5241,35163,8407,1050,92825,1270,9649,67747,13267,4814,246944,730,25,889,1460,567,84678,0,13330,6119,2243,89,110131
Cuero Police Department,2015,Texas,7115,TX06201,6,4,12,2,1,21,46,4,0,10,0,0,0,0,0,1,0,1,68,39,85,192,5,6,1,43,4,23,1,8,101,7456,9939,61871,10416,6888,29458,126027,39853,0,0,0,0,0,0,0,0,0,0,310,5320,428480,434109,599989,28424,765,257,33841,18962,163211,0,1246,187404,9000,17301,109052,20524,3825,63578,0,64278,290275,12566,9589,599989,305,150,244,3627,0,39,0,81762,46103,964,1085,134279
Cuero Police Department,2014,Texas,7042,TX06201,6,5,12,2,1,26,52,7,0,3,0,0,0,0,0,0,1,1,60,38,83,181,2,4,1,19,5,24,1,12,113,9523,3550,23215,127,171,33660,70247,20593,0,0,0,0,0,0,0,0,51,51,658,4325,203305,208288,299180,1287,515,257,34856,3668,40601,488,6737,119879,4830,9813,23414,15065,3148,5985,25742,67315,107003,21184,15681,299180,1569,70,40,4170,0,3604,25742,66287,5079,3900,3990,114450
