agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Littleville Police Department,2023,Alabama,1044,AL02006,0,1010000,0,100000,0,0,1110000,180001,0,0,10,0,1800000,0,0,0,1,1800011,0,0,0,0,4,0,0,0,0,0,0,10,0,100,0,0,1000010,312600002,654001352,600000000,10000000,0,0,153001000,101000000,0,0,2754,100,10163000,2500,1000,100000,1000265,0,1,21500000,0,0,1,10001000,5100100,600000000,500000000,2020026,10000,0,2,0,10100036,0,1000,400000,10,18001000,92000000,10000036,0,260000300,0,300000,654000500,100000,47842001,1,1,302,10000,100000,35260101,10,0,0,1,1
Littleville Police Department,2022,Alabama,1041,AL02006,0,2550,0,0,100000,1000,103550,255200,0,0,10,0,10,100,0,125,0,245,2001,0,125001,127002,0,0,0,0,10000,0,0,10,2,100,200,0,25520,108,782965276,104116338,0,0,4164654,4,104116338,1,7288144,3644,1041,10411634,14064,104,0,0,1041,1145384,0,0,4175065,0,0,0,130,520581692,2655,11453,0,3,0,104116364,0,41646536,104949,10,0,0,541404961,832930707,104,10411634,104116,781924113,0,3644072,542237890,10411634,833039,14577,0,10516,0,10438,4164654,1,1.04116338383745
Littleville Police Department,2021,Alabama,990,AL02006,0,2000000,3000,400000,20000,0,2423000,0,0,10,4005,0,10,100,700,20000,10000,34815,10000,0,0,10000,0,0,10000,0,10000,0,0,10,0,100,0,12,0,633985098,338493290,1013161531,11244856,0,10120370,47228406,393569962,0,0,1463,0,11244856,1406,4498,112449,169797326,11244856,2361532,0,112,10136113,2,0,1124715,449794242,6746914,13516317,461039,13493827,10124882,0,112449,45,2249,112449,5645,0,0,3,0,2249421,0,224897,450918728,25031,1477581,10232857,157427986,939,11246,1236934,88440905,34,33735,10120370,1,1.12448560525052
Littleville Police Department,2020,Alabama,990,AL02006,11,0,0,0,100000,0,100011,25000,0,0,0,0,1,0,0,2559,0,2560,0,0,0,0,0,0,0,0,0,0,0,10,0,100,0,0,1000000,1177430,938329718,0,11773124,35319371,12,0,470924941,1,11773124,938,0,11773124,12723,0,0,118,0,35790590,0,117731,69,0,1,306101212,93,938317944,11785,11773,0,0,824118646,11773126,0,0,1177,0,1177,1,588656176,0,0,11773,117731,938317944,0,0,1106673611,0,1177430,7005008,0,0,0,6,0,1,1.17731235192711
Littleville Police Department,2019,Alabama,984,AL02006,18,5000000,0,0,10000,0,5010018,15000,0,0,10095,0,0,0,35,10000,0,20130,160000,1,0,160001,18,0,0,0,0,0,0,11,0,10,0,75,1500,63763318,23900,595917747,12013702,1192,0,95,0,0,0,0,0,0,0,0,0,0,11918355,1191835,0,0,95346839,89388,1,21453039,0,0,89399602,0,0,89,178775,1,595917747,953468395,119184,1,0,0,595917747,0,0,0,0,0,0,0,6,417142423,6,12013703,119184,6376558,0,417142,95346839,1,1.19183549339627
Littleville Police Department,2018,Alabama,985,AL02006,2,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,125,0,22052,0,0,22177,50964,0,0,0,0,0,0,0,0,0,0,18,0,4003,4021,128127,0,0,0,0,0,0,0,4021,0,0,20636,0,2,0,0,0,47445,9079,0,0,77162,0,0,0,0,0,0,0,1,413,0,0,414,1,1.21343405628813
Littleville Police Department,2017,Alabama,976,AL02006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,11,1,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,11011,11086,11086,311,0,0,0,0,0,0,75,10700,0,2734,387,870,99,0,0,0,7095,0,0,11185,0,0,0,435,0,0,0,0,2,0,0,438,1,1.24307319386626
Littleville Police Department,2016,Alabama,986,AL02006,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,0,0,0,0,0,0,0,0,7,0,0,0,0,2336,0,0,0,1777,0,4113,0,0,0,0,0,0,0,0,0,0,0,4,203,2292,2498,6612,0,0,0,0,0,0,0,0,2498,355,0,1536,1771,76,279,0,0,1832,0,762,6612,0,0,0,444,0,127,0,0,127,0,0,698,1,1.26955202032162
Littleville Police Department,2015,Alabama,992,AL02006,2,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5505,0,0,6492,0,11997,129,0,0,0,0,0,0,0,0,0,0,15,0,0,15,12141,0,0,0,0,0,0,0,0,15,0,0,15,386,0,11596,0,129,15,64,0,12205,0,0,0,0,0,0,0,1,0,0,0,1,1,1.28556847539769
Littleville Police Department,2014,Alabama,997,AL02006,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,901,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,49,0,2864,2913,3814,0,0,0,0,0,0,0,532,2381,45,0,644,0,386,1062,0,0,1162,515,0,3814,0,0,0,0,0,483,0,0,0,0,0,483,1,1.28709350845562
Littleville Police Department,2013,Alabama,1003,AL02006,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,5,8,0,0,0,0,0,0,0,2,6,0,0,0,0,0,1700,0,0,0,0,1700,6540,0,0,0,0,0,0,0,0,0,0,41,65,18599,18705,26946,0,0,0,0,0,0,0,1188,17518,26,0,739,0,18,1,0,7123,17197,140,1700,26946,0,0,98,3,0,0,0,0,6147,0,0,6248,1,1.30797303509051
Littleville Police Department,2012,Alabama,1016,AL02006,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,7,11,0,0,0,0,0,0,0,0,11,0,0,0,0,4678,0,0,0,0,0,4678,24552,0,0,0,0,0,0,0,0,0,0,93,0,12422,12515,41745,0,0,0,0,0,0,0,0,12515,664,0,0,0,2356,0,0,24552,12283,0,2393,42247,0,0,0,796,0,0,0,7963,531,0,0,9290,1,1.32713265123532
Littleville Police Department,2011,Alabama,1016,AL02006,2,1,0,0,2,0,5,3,0,0,0,0,0,0,0,0,0,0,5,2,3,10,0,0,0,2,0,0,0,3,5,0,0,0,0,574,1219,0,2048,0,0,3842,31156,0,0,0,0,0,0,0,0,0,0,56,210,3793,4058,39056,0,0,0,576,0,0,0,28,3454,0,0,803,3,22,7,0,31156,6849,0,271,39110,0,0,0,0,0,0,0,8128,81,0,0,8209,1,1.35459550174677
Littleville Police Department,2010,Alabama,1011,AL02006,2,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,14,27,0,0,0,2,3,0,0,6,16,0,0,0,0,7859,1942,0,0,0,0,9801,0,0,0,0,0,0,0,0,0,0,0,119,0,29554,29673,39474,0,0,0,1969,1153,0,0,54,26497,426,647,5738,3703,1446,11292,0,0,8469,3115,4638,39474,63,14,0,349,0,699,0,0,1090,2096,0,4311,1,1.3973579356326
Littleville Police Department,2009,Alabama,1043,AL02006,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,1,10,17,0,0,0,0,0,0,1,2,14,0,0,0,0,0,839,0,0,0,0,839,18464,0,0,0,0,0,0,0,0,0,0,81,270,28630,28981,48284,0,0,0,0,0,0,0,442,28539,26,27,16164,284,710,0,0,18464,5238,6803,568,48284,0,0,0,0,0,0,0,0,0,0,0,0,1,1.42027521282265
Littleville Police Department,2008,Alabama,950,AL02006,2,1,0,0,2,0,5,3,0,0,0,0,0,0,0,0,0,0,7,0,11,18,3,0,0,4,1,1,0,3,6,0,0,0,0,0,2738,0,82550,0,0,85289,19106,0,0,0,0,0,0,0,0,0,0,37,0,20519,20556,124950,2044,0,0,863,8067,566,0,16,9001,0,260,1653,425,749,849,0,19106,99156,0,2753,124950,0,0,0,0,0,7925,0,0,0,0,0,7925,1,1.41522547733228
