agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Newark Police Department,2023,California,47164,CA00108,6350082,8513812,12049545,6550060,10190017,12327912,55981428,3465271,6658933,6711145,1095359,3725724,5006106,8630594,4276664,6743008,11974888,41452343,9107174,5418120,8559505,23084799,4473741,15301110,20627041,100105,19241611,1007222,303767,9700412,1500065,4007182,4037420,2019888,18275940,1171214859,1241399534,109112655,289113036,321511604,1323659153,1701359630,1756600300,1847000160,1191103826,656384664,188035618,920666225,1112355847,988722200,6300558,2394930333,2479636042,1393384194,2487941359,1469333,980163586,923913,2373743064,1286138413,993213957,262652447,582587132,2100501001,800704664,1070140395,3397863,808841864,646489236,2590920530,53245892,580170600,682899000,2478736759,703910029,230017006,1547035672,920919621,899207481,994578067,617427861,626912068,1735546513,321014959,1473881404,448445917,5313700,1344869450,145675418,1379880326,1259869921,1,1
Newark Police Department,2023,California,47164,CA00108,6350082,8513812,12049545,6550060,10190017,12327912,55981428,3465271,6658933,6711145,1095359,3725724,5006106,8630594,4276664,6743008,11974888,41452343,9107174,5418120,8559505,23084799,4473741,15301110,20627041,100105,19241611,1007222,303767,9700412,1500065,4007182,4037420,2019888,18275940,1171214859,1241399534,109112655,289113036,321511604,1323659153,1701359630,1756600300,1847000160,1191103826,656384664,188035618,920666225,1112355847,988722200,6300558,2394930333,2479636042,1393384194,2487941359,1469333,980163586,923913,2373743064,1286138413,993213957,262652447,582587132,2100501001,800704664,1070140395,3397863,808841864,646489236,2590920530,53245892,580170600,682899000,2478736759,703910029,230017006,1547035672,920919621,899207481,994578067,617427861,626912068,1735546513,321014959,1473881404,448445917,5313700,1344869450,145675418,1379880326,1259869921,1,1
Newark Police Department,2022,California,46861,CA00108,8710122,20777287,15094389,9100019,7220047,22012804,82914668,3998999,910920,5894134,1408681,14584522,4903288,1555341,6858550,6801586,9971210,46083178,2260676,7466030,10121912,19848618,12951290,14200328,8052049,2100507,21996368,9140430,203957,7900498,7949024,6009735,1039260,1072514,14668909,606901620,1473059589,892032763,763692311,471659215,1359376241,1693736371,1545497929,2854870260,1988105594,794099389,572238864,754869796,561627363,57893375,83272776,1308563883,1798010268,1091599069,1160812228,261389099,1012763157,5817470,673480922,1966406670,1465035945,889606282,898368963,1078569263,775357022,956988818,215697942,672428249,1592011707,1209202460,96444057,445525529,882507721,1404425219,1464063170,552141708,1420183287,541889496,655813303,1019650979,906550780,447467094,2519618851,1807513258,3462973599,940030427,6755328,1060001054,946208387,1000277645,1321062668,1,1.04116338383745
Newark Police Department,2022,California,46861,CA00108,8710122,20777287,15094389,9100019,7220047,22012804,82914668,3998999,910920,5894134,1408681,14584522,4903288,1555341,6858550,6801586,9971210,46083178,2260676,7466030,10121912,19848618,12951290,14200328,8052049,2100507,21996368,9140430,203957,7900498,7949024,6009735,1039260,1072514,14668909,606901620,1473059589,892032763,763692311,471659215,1359376241,1693736371,1545497929,2854870260,1988105594,794099389,572238864,754869796,561627363,57893375,83272776,1308563883,1798010268,1091599069,1160812228,261389099,1012763157,5817470,673480922,1966406670,1465035945,889606282,898368963,1078569263,775357022,956988818,215697942,672428249,1592011707,1209202460,96444057,445525529,882507721,1404425219,1464063170,552141708,1420183287,541889496,655813303,1019650979,906550780,447467094,2519618851,1807513258,3462973599,940030427,6755328,1060001054,946208387,1000277645,1321062668,1,1.04116338383745
Newark Police Department,2021,California,50470,CA00108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.12448560525052
Newark Police Department,2021,California,50470,CA00108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.12448560525052
Newark Police Department,2020,California,49934,CA00108,14440185,15284014,15357047,1890028,8240044,7727476,62938794,8513301,4480125,1500142,5200670,10939276,5325750,5557891,7336644,10320226,10634715,55315172,1522336,19020190,6090291,26632817,6806200,12905541,25131326,1119869,12480566,10306506,402213,9101090,4512011,10001090,1144145,1002772,14968198,1006370916,971781345,399634558,289926255,1194280044,1963194848,1800529143,384839862,1234412619,1667313156,778887524,2000509602,12937514,1548342681,387025777,597427742,1522959235,1586681592,1042267162,1633942441,19661924,1561898223,1133264,1762377974,2272054286,1448106874,1007145446,712272097,219176709,1011330046,2189912191,473982893,296620847,1646876521,1578893741,130804,828286595,814773376,820185723,1773856535,131313188,1026745748,518410668,141829147,764533118,1193698943,1300992604,2003372355,1189131925,801331979,1108666821,2480150,1372549928,798661874,358248255,1195337358,1,1.17731235192711
Newark Police Department,2020,California,49934,CA00108,14440185,15284014,15357047,1890028,8240044,7727476,62938794,8513301,4480125,1500142,5200670,10939276,5325750,5557891,7336644,10320226,10634715,55315172,1522336,19020190,6090291,26632817,6806200,12905541,25131326,1119869,12480566,10306506,402213,9101090,4512011,10001090,1144145,1002772,14968198,1006370916,971781345,399634558,289926255,1194280044,1963194848,1800529143,384839862,1234412619,1667313156,778887524,2000509602,12937514,1548342681,387025777,597427742,1522959235,1586681592,1042267162,1633942441,19661924,1561898223,1133264,1762377974,2272054286,1448106874,1007145446,712272097,219176709,1011330046,2189912191,473982893,296620847,1646876521,1578893741,130804,828286595,814773376,820185723,1773856535,131313188,1026745748,518410668,141829147,764533118,1193698943,1300992604,2003372355,1189131925,801331979,1108666821,2480150,1372549928,798661874,358248255,1195337358,1,1.17731235192711
Newark Police Department,2019,California,48945,CA00108,2340193,6633043,8454284,7380071,11650029,21066122,57523742,4572210,4366560,2886558,1699265,9833759,10028451,3783920,5637367,6737944,9130510,46851216,1237600,9650073,4384225,15271898,9830946,702713,17030519,5190134,9285115,13013949,4471,10105567,9634024,6000460,3079218,4056895,10774692,1065662540,1263609547,251350717,550966508,612021305,979213691,971058135,378050282,2985430888,2565670343,592651861,1419743145,208633301,2087149592,512294520,981472720,1109039499,1220955808,1143627459,2682523800,718251022,1397668560,1168878,1716435193,804134492,1516030234,956227762,1190714308,1713883277,609278586,2713662421,839016503,1140736326,2099473601,1407245917,16316669,122062496,376144117,2889490574,1868988780,822387473,1107229648,35889901,305839290,362720111,621504042,641511936,3174970917,1016750534,2942475564,1138503441,24178671,1833254914,342651737,260825267,1825999242,1,1.19183549339627
Newark Police Department,2019,California,48945,CA00108,2340193,6633043,8454284,7380071,11650029,21066122,57523742,4572210,4366560,2886558,1699265,9833759,10028451,3783920,5637367,6737944,9130510,46851216,1237600,9650073,4384225,15271898,9830946,702713,17030519,5190134,9285115,13013949,4471,10105567,9634024,6000460,3079218,4056895,10774692,1065662540,1263609547,251350717,550966508,612021305,979213691,971058135,378050282,2985430888,2565670343,592651861,1419743145,208633301,2087149592,512294520,981472720,1109039499,1220955808,1143627459,2682523800,718251022,1397668560,1168878,1716435193,804134492,1516030234,956227762,1190714308,1713883277,609278586,2713662421,839016503,1140736326,2099473601,1407245917,16316669,122062496,376144117,2889490574,1868988780,822387473,1107229648,35889901,305839290,362720111,621504042,641511936,3174970917,1016750534,2942475564,1138503441,24178671,1833254914,342651737,260825267,1825999242,1,1.19183549339627
