agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Selmer Police Department,2023,Tennessee,4454,TN05501,2460000,6010001,7215000,2100001,140000,6718002,24643004,190608,207800,52060,21056,20055,15621,85200,19828,21156,35000,217916,1759383,10500002,44006,12303391,5000023,13300030,700000,3100000,140049,2099000,9,7800372,200000,137100216,714110823,602120000,80210012,865305007,902100119,692956174,101000000,40000031,660000105,900501374,2000,10565000,52703,1925000,200,1934,60000004,924700207,30000014,290,174072168,174196,50000000,86800234,103000055,400000100,646066855,15000,52000042,1152001738,600150086,20200019,70401006,460001255,100000,30,9500000,794000034,205000004,400001002,500101990,10011495,680000,1234028415,13693230,60872000,864411042,930001001,579402214,24597004,103410,949391020,426020,1000,304000000
Selmer Police Department,2022,Tennessee,4419,TN05501,8510015,4041000,4477100,20000,201000,330009,17579124,688350,60601,70,41218,90,6528680,610,10815,10946,9032900,15625259,311551,427001,115605,854157,263,8100001,5800000,100000,1219003,7000437,630,6400015,300000,374298348,138950708,313390293,10693789,3139,16762762,547551746,927468342,160236091,858855988,104119132,52063375,10605290,166448,736152592,104429,22178892,44041213,230618221,104376630,105856,1746106235,416491,92142962,303327354,558586051,265,410327878,846998907,26029223,776710378,68372,18272556,58233309,30704,117485,43,93704705,990177902,524173709,957875521,728816802,364418587,4504281,1637789791,990618025,19574914,708999517,1030751761,253805084,64538597,107032,128095361,57285,35767087,819405995
Selmer Police Department,2021,Tennessee,4277,TN05501,4920001,403003,3140900,20000,190002,911529,9585435,2190800,211597,20,7,5330080,3179785,12810,20367,14837,2544200,11102086,1899002,2,67404,1966408,230040,6600005,0,1,4295017,818,1202,8001059,100011,77814889,1246062197,900773130,11329192,563705,54088358,982802714,902961941,56224283,118071326,338385275,438552824,12165810,113093145,562265405,337795,1145637,215902365,1443728777,77724448,337644,46254960,1237,67581587,1067024392,0,1097498260,472379221,2260216,1574320,166424894,124298,33858508,697462202,77703,1239408,591494,0,28237505,107894862,112448562,1103120866,730961748,3767027,896507395,371080,535076367,666482682,143934159,156361209,34763475,113224,742138781,81,147342,1181847212
Selmer Police Department,2020,Tennessee,4289,TN05501,5100031,9021652,7000000,4020001,3140001,6710252,34991937,1729426,1010639,0,118514,9830120,9008015,2210000,135813,5035170,8030000,34367632,4101004,1,60004,4161009,600103,8300002,90,100211,469006,0,20,12,100000,20016024,1270384329,119307303,50094641,2547,471160403,308456484,235,58865631,700030063,23554681,948937,12022714,588860301,884358776,118084,96657344,15893720,7064497,628567066,471,1353934194,229813,76525319,873801359,953623031,367674765,493420765,11773,91954747,1671,588799278,353502,164988553,117749354,127373,117731322,105972239,201556202,1120919093,200144278,729935465,1106697416,588656,1034884313,712450570,33665250,11084409,835891771,59184721,11815616,120474,308114659,588703,313613642,647522454
Selmer Police Department,2019,Tennessee,4401,TN05501,19,106000,1109600,0,120000,261534,1597153,2563491,265631,100000,35031,2010120,1626220,2190390,13364,23010,58500,5956635,3835311,3000003,151511,6986825,70020,2600001,5000175,100000,4205002,9000000,1104,7500010,200005,109887486,318334575,838754228,12163873,3635,65670136,65917751,721060474,59591781,599493750,24865523,4769859,667579239,238538127,836814039,238963,119344028,23836715,994588085,156398615,596037123,1082351440,567080,73119113,467318705,2041375833,1430323970,882060389,11219939,68053808,727027579,410244,86170287,1265730,238367099,122842,12,275075632,138254785,211348189,870041106,302735708,834393914,452909,318220077,731787,42323276,539866342,23836722,619850433,18540511,5486758,323310552,12,11204472,1469545082
Selmer Police Department,2018,Tennessee,4445,TN05501,12,5,0,8,3,0,28,8,0,2,0,0,0,0,0,2,1,3,44,20,51,115,6,0,1,20,6,0,2,23,57,30928,13802,0,31152,14089,0,89971,87042,0,0,0,0,0,0,0,1080,58,1138,877,2974,92995,96847,362040,882,0,1,9521,4975,0,240,4747,76480,7026,835,45897,5661,1820,24178,0,85587,96878,2762,4355,274998,52,49,0,546,0,0,0,60673,2896,0,303,64520
Selmer Police Department,2017,Tennessee,4476,TN05501,11,12,0,4,2,0,29,7,0,2,0,0,0,0,1,0,0,1,38,23,45,106,9,0,0,17,24,2,0,24,30,4637,17828,0,5594,11904,0,39962,37296,0,0,0,0,0,0,278,0,0,278,814,2424,44964,48203,125739,1065,0,0,4889,17342,491,0,8779,15637,2366,4245,4980,3363,10329,3474,0,37296,41693,6711,11283,125739,165,35,174,0,771,168,0,3106,415,0,98,4933
Selmer Police Department,2016,Tennessee,4507,TN05501,28,5,0,6,1,0,40,15,0,1,0,0,0,0,0,0,0,0,54,31,36,121,10,0,0,14,27,0,0,29,41,3242,20112,0,381,7130,0,30865,161699,0,0,0,0,0,0,0,0,0,0,1311,3637,61255,66203,258768,3070,0,0,22370,19175,0,0,9472,12117,1798,2757,37905,3320,8526,2671,0,123680,66461,3970,7680,258768,171,48,51,1087,1,138,0,68805,2048,2222,1116,75687
Selmer Police Department,2015,Tennessee,4543,TN05501,26,8,0,1,3,0,38,4,0,0,1,0,1,0,0,0,1,3,50,30,46,126,1,0,0,29,31,0,1,43,21,5201,48107,0,19521,1478,0,74308,15812,0,0,13181,0,643,0,0,0,0,13824,1154,3870,46526,51550,155495,31,0,0,11793,14763,0,514,12098,12350,2380,9156,19607,8318,6725,28298,0,15812,32886,16531,15782,155495,924,1525,0,386,360,11802,0,1928,5856,5412,6266,34458
Selmer Police Department,2014,Tennessee,4529,TN05501,18,4,0,4,6,0,32,3,0,1,0,0,0,0,1,0,1,2,38,47,42,127,8,3,0,22,36,0,0,28,30,3546,13070,0,4487,4106,0,25209,47622,0,26,0,0,0,0,644,0,2767,3411,963,5908,110742,117612,193880,2391,709,0,18089,49750,0,0,7823,38850,2125,6105,13511,1449,3466,24923,0,50197,82555,2381,7168,193880,297,4502,219,127,351,11261,0,38613,2215,0,0,57586
