agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Lake View Police Department,2023,Alabama,3482,AL06311,0,10300,0,0,0,0,10300,560001,0,0,200,0,5000000,0,0,600,13000,5013800,0,0,10002,10002,1,0,9900000,0,4,0,0,0,1,0,0,0,10000000,0,0,0,1049900,0,0,300000,0,10000000,0,0,0,0,0,0,0,0,500,0,20000000,20,900000000,0,200010649,10000,0,200,0,106,0,0,0,0,50000000,0,0,0,0,12000,3000000,0,0,0,10000,0,0,0,100000,300,0,3,0
Lake View Police Department,2022,Alabama,3389,AL06311,7000003,10000,7001000,0,1100000,10003,15121006,946901,73000,0,68660,120,8000730,0,0,7,0,8069517,1469000,0,7301,1476301,0,200000,0,0,1,8200,5,200010,300000,112237415,208282108,937047045,10411634,0,104124,312349536,312494882,0,120046138,0,0,10422045,359,316097203,104116,0,42791821,2082353,1,104,520592111,0,52058169,916174906,520581692,104116,23437,10412,104116,0,0,208414,1041,3228,104116,1,83293071,208233,764765746,0,312,0,0,926661326,71579983,5205818,31955,822519073,244184874,10412,104116,726513502,520582,0,520581692
Lake View Police Department,2021,Alabama,2783,AL06311,1,0,3850000,0,100000,200000,4150001,500201,150000,0,0,10,5613500,0,0,6135,0,5619645,0,0,0,0,0,61,0,0,3500000,0,0,395,0,127,1036789507,0,0,0,0,2102,0,11244856,45541667,11372960,0,11244856,139393,562242803,0,0,28112140,134938276,11244864,112,977207379,0,0,4497942,0,1036775728,0,11245,0,127,2102,225010,0,0,112449,0,56224280,112453,33734569,56224281,454,56235525,1626006,1599018531,112449,128126139,43,562242803,4554449,603905,0,43293498,0,0,977177991
Lake View Police Department,2020,Alabama,2722,AL06311,10,0,0,0,100000,0,100010,41500,0,0,55010,5000000,12,0,0,0,0,5055022,115000,0,20001,135001,0,0,0,0,0,0,0,0,1,1177468,0,155405,11773124,0,0,0,0,11773124,147164044,0,0,11773124,12156,1177312,0,118,0,206,0,0,11773,11773,1,12950436,0,117731,12921,559235140,0,0,0,11773128,0,0,117731,12,0,14,176596854,588656176,132,588656176,23546,0,0,0,176596853,0,61808898,66,0,471,0,5,0
Lake View Police Department,2019,Alabama,2488,AL06311,0,0,0,0,100000,0,100000,32400,10000,0,10,5010040,7033,0,50,70,0,5017203,324001,250002,70000,644003,0,0,0,1,0,0,3,5000010,2,56016371,36214,0,11918355,1192,119184,358,119,23836710,357550648,0,0,11918355,24236,345632,0,238,75085637,84620332,17877532,0,357562650,0,11918355,23836710,0,119184,11942,0,119184,0,350400,11918359,601876924,51249,119184,0,0,6356,286040518,595917747,39,595917747,0,12878,119184,0,1239508923,595918939,39926550,0,119779,10130735,0,2,357562566
Lake View Police Department,2018,Alabama,2321,AL06311,3,1,0,0,2,0,6,1,0,0,0,0,0,0,0,0,1,1,5,5,13,23,0,0,0,3,0,0,0,2,18,1456,15523,0,5508,0,0,22487,3034,0,0,0,0,0,0,0,0,364,364,12,523,29218,29753,58672,0,0,0,1496,0,0,0,0,28257,0,739,2201,3940,402,485,0,12741,35130,0,0,55638,18,0,0,607,0,0,0,0,9189,0,0,9814
Lake View Police Department,2017,Alabama,2289,AL06311,3,2,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,1,7,10,18,0,0,0,2,0,0,0,0,16,2422,5006,0,0,0,0,7427,0,0,0,0,0,0,0,0,0,0,0,15,1084,20195,21294,28721,0,0,0,6010,0,0,0,0,15284,65,0,1032,3170,179,249,0,0,23592,0,435,28721,0,0,0,0,0,0,0,0,0,0,0,0
Lake View Police Department,2016,Alabama,2147,AL06311,3,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,3,12,16,0,0,0,1,0,0,0,0,15,3974,24830,0,0,0,0,28804,0,0,0,0,0,0,0,0,0,0,0,0,286,25295,25580,54384,0,0,0,698,0,0,0,0,24882,0,0,15285,1397,63,12515,0,11426,13205,0,825,54716,0,0,0,0,0,0,0,0,4,0,0,4
Lake View Police Department,2015,Alabama,2096,AL06311,4,2,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,3,1,14,18,1,0,0,3,0,0,0,0,14,5156,18651,0,0,0,0,23807,6986,0,0,0,0,0,0,0,0,0,0,68,103,58618,58789,89582,36,0,0,4570,0,0,0,0,54183,1234,13,4646,7701,2815,7393,0,39724,26056,0,0,89582,0,0,0,0,0,0,0,0,13,0,0,13
Lake View Police Department,2014,Alabama,2106,AL06311,4,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,0,0,0,1,0,0,0,0,11,0,24223,0,0,5388,0,29611,0,0,0,0,0,0,0,0,0,0,0,0,463,18691,19155,48791,0,0,0,1802,0,0,0,0,17353,26,129,80,3282,914,16788,0,0,22232,0,5341,48791,0,0,0,18,0,0,0,0,5,0,0,23
