agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Brule County Sheriff's Office,2023,South Dakota,2265,SD00700,0,0,50000,0,0,0,50000,0,0,500,0,0,0,0,0,0,1500,1500,5000,0,0,5000,0,0,0,0,0,1000000,150,100000,0,1000000,500000000,0,0,0,0,0,0,0,500000000,0,0,0,0,0,0,15001,15,15,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,15000,0,1000,0,501,0,500000000,0,0,100000000,1000,0,1000,0,15,0,0,1000000
Brule County Sheriff's Office,2022,South Dakota,2213,SD00700,1,0,0,0,0,0,1,710001,0,0,0,0,5000000,10,0,9400000,90000,14490010,0,0,0,0,0,0,0,0,0,0,0,10,0,9786936,10421,416465354,10557397,0,0,10411780,0,0,0,0,0,0,0,0,0,572,1,2250,89019469,0,353995551,0,10411636,104116338,937047045,146,10468,0,0,0,0,10411760,0,0,104116,0,52058169,31235,0,0,0,0,0,625,0,0,0,978693581,0,10557397,979,978829,0,0,770481727
Brule County Sheriff's Office,2021,South Dakota,2211,SD00700,0,9000000,0,10000,0,0,9010000,0,0,0,0,0,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,448669756,0,0,449,0,0,0,4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112449,0,0,0,449
Brule County Sheriff's Office,2020,South Dakota,2263,SD00700,0,0,0,0,100000,0,100000,100000,0,0,10,0,0,0,0,0,100,110,1,0,1,2,0,0,0,0,0,0,10,0,1,0,119497,0,0,0,0,1766,0,0,118,0,0,0,11773,117731235,0,117731,0,4,1177312,0,588656176,0,0,0,0,0,1177,117743008,0,0,0,117743,11773,0,117731,0,0,1177,0,11773125,118,0,0,0,11890855,0,0,0,11773,1765969,0,120,0,12,588667949
Brule County Sheriff's Office,2019,South Dakota,2178,SD00700,0,0,0,0,100000,0,100000,0,0,0,0,100000,0,0,0,0,0,100000,0,0,0,0,10000,0,0,0,0,0,0,0,0,1191835,0,0,0,0,0,119184,0,0,119,0,0,0,11918,119183549,0,0,0,0,0,0,0,0,0,0,0,0,0,119183549,0,0,0,0,11918,0,0,0,0,0,0,11918355,0,0,0,0,0,0,0,0,11918,0,119184,0,1,0,0
Brule County Sheriff's Office,2018,South Dakota,2278,SD00700,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,121,0,121,152,0,0,0,0,0,0,0,0,121,30,0,0,0,0,0,0,0,121,0,0,152,30,0,0,0,0,0,0,0,0,0,0,30
Brule County Sheriff's Office,2017,South Dakota,2164,SD00700,1,3,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,2424,4972,0,0,0,0,7396,0,0,0,0,0,0,0,0,0,0,0,0,199,0,199,7595,0,0,0,0,199,0,0,0,0,0,0,0,0,497,4972,0,0,2126,0,0,7595,0,0,0,0,497,0,0,0,0,0,0,497
Brule County Sheriff's Office,2016,South Dakota,2203,SD00700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brule County Sheriff's Office,2015,South Dakota,2193,SD00700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brule County Sheriff's Office,2014,South Dakota,2224,SD00700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
