agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
White Salmon Police,2023,Washington,2595,WA02006,0,0,0,100000,0,0,100000,35000,0,0,0,0,0,0,0,0,0,0,350000,0,1,350001,0,0,0,0,0,0,0,0,1,100,0,0,3500,177000000,2000000,0,10000000,0,100000000,0,0,0,0,0,0,0,0,1000,3177000,0,1003,3,0,0,177000000,0,0,100,100000000,0,10350,10000,0,0,0,100003,0,1001,100000,0,0,0,500000000,1,100,0,0,1010000,0,0,500000010,2000,0,3177000,0,3,10000,3,177000000
White Salmon Police,2022,Washington,2663,WA02006,0,1000000,1,0,1100000,0,2100001,300,0,0,10461,10005,10010,100,3000,10000,0,43576,12010,0,0,12010,0,0,10000,0,100000,0,0,10,100000,100,0,40,10,7,833982287,105157502,10411634,0,104117,209273840,104119462,0,104116338,8122,0,10671925,7965,0,0,1042106,1,395746306,1041,402097,2092738,104116,10411634,96828195,0,416465354,500810093,10412,1041163,10411739,0,10411634,1,10,104116,0,1041,323801813,41646537,0,104,0,416465,833971870,10,27184777,0,520581692,10412370,10413,104637,541509,42,2082,1051575
White Salmon Police,2021,Washington,2764,WA02006,16,6000000,0,110001,110000,4510003,10730020,15181,161000,10,2213,20015,38410,10,121,184,30000,90953,1,1,0,2,17,1000001,0,0,430000,1000000,16,1000012,3,120,4000,400,1460,22489825,227192789,112448561,11244856,2249,112449,11246520,112448561,359835394,112679,112448789,3373,11244856,175694,224897121,0,113573060,11244858,77589508,22489713,1124,539789590,0,11244857,372204962,112448561,227146520,310403396,11245,18,337348241,118071,16979734,506042137,4442,112449,1,0,4,506018523,359835394,229,337345682,112449,227146092,337346,238392,229743659,798384780,4858005,1461831,199821,5296684,0,11245,1439352820
White Salmon Police,2020,Washington,2732,WA02006,400000,1010000,0,10000,100000,5,1520005,20202,1,8010001,23890,10010,2001,10,165,50,20000,56126,200000,0,1,200001,100000,0,0,0,1001,0,0,10,100000,100,0,0,2000,386747229,120169765,0,11902628,3532,12,1178531,0,11773127,233696620,588662184,1177,11773124,62753,706387411,235462,2478261,11773126,61573555,0,117731,41218800,0,23547424,765253029,0,943262715,1038414136,1189085,117849025,1037,1089,23899443,1198504,706395417,120380,0,23546,1177359,70638747,306119636,1022,0,235462,120088215,294445819,18543853,129530,765253030,23853199,30616008,119203,40382168,24,473285,62403441
White Salmon Police,2019,Washington,2655,WA02006,0,0,0,1,100000,2505000,2605001,12601,0,10,25210,10000,1000,0,10000,0,10000,56210,0,1,0,1,0,0,10000,0,0,0,0,11,0,100,0,0,1253,0,85812513,120375385,119184,83428,23837,477,0,11918356,47673420,83,0,83428,23890,0,0,238367,1192,0,24,0,476740395,0,0,30,8,0,238367099,0,0,119189747,148979,1,297958873,1,120971,1,11918,5,321795645,595917747,4,0,0,84632238,596036942,11918355,119183549,5,5363379,12275906,119184,24075,119183549,0,476734197
White Salmon Police,2018,Washington,2583,WA02006,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,7,8,16,1,2,0,5,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,746,10678,11449,11456,3034,3373,0,3483,0,0,0,346,1213,158,212,425,0,36,0,0,4,7499,1031,2087,11452,0,0,0,0,0,0,0,0,0,0,0,0
White Salmon Police,2017,Washington,2495,WA02006,0,1,2,0,0,1,4,4,0,0,0,0,0,1,0,0,0,1,1,7,13,21,1,3,0,5,3,0,0,2,7,0,0,0,0,0,0,1119,0,0,68,1187,5969,0,0,0,0,0,1243,0,0,0,1243,1,777,17490,18268,26668,124,895,0,11306,1231,0,0,379,4333,1686,379,106,0,435,497,0,5969,13419,2859,1318,26668,0,0,0,0,0,0,0,0,0,0,0,0
White Salmon Police,2016,Washington,2364,WA02006,0,1,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,5,2,11,18,1,2,0,5,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,38,127,13560,13725,14362,1,7871,0,1431,2441,0,0,457,1523,255,36,914,0,0,1,0,637,10869,1270,381,14362,0,0,0,0,0,0,0,0,0,0,0,0
White Salmon Police,2015,Washington,2333,WA02006,0,0,3,1,0,1,5,8,0,2,0,0,0,0,0,0,0,0,8,12,14,34,2,1,0,6,17,0,0,4,4,0,0,2,0,0,0,1629,0,3857,643,6128,49111,0,0,0,0,0,0,0,0,0,0,162,1517,27710,29389,84629,32,7071,0,1414,14756,0,0,607,5510,170,341,981,0,19,1286,0,49111,25869,6081,771,84629,0,0,0,0,0,0,0,20826,679,5399,0,26904
White Salmon Police,2014,Washington,2322,WA02006,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,9,8,10,27,1,0,0,10,16,0,0,0,0,0,0,1,0,0,0,0,901,0,0,901,3218,0,0,0,0,0,0,0,0,0,0,264,1094,31764,33122,37241,19,0,0,2579,30523,0,0,0,0,103,2156,508,0,0,0,0,3218,29882,450,923,37241,0,0,313,0,0,0,0,644,1094,0,0,2050
