agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Couer D'alene Tribal Police Department,2023,Idaho,0,IDDI009,1200010,7000000,0,0,110000,0,8310010,100,0,0,10347,2000000,1,0,0,11005,15000,2036353,10001,1000,10000,21001,0,0,0,0,1000,0,0,0,40001,100,100,1000047,1000010,201000005,27000000,0,10000000,0,0,1100,1000000,1,40000100,504987,1000,10055000,24922,100300000,0,22000000,0,5000005,2500000,100020,200000805,124967,1,10000100,101000491,0,467020010,10000,47000000,467,10,200000,10003,1000,101200,100010010,1000,75002511,10000001,210002001,500,1200,100000,27000000,0,10041003,10010000,1504,1210625,500000,100000,3,10000,1000,700010000,1,1
Couer D'alene Tribal Police Department,2023,Idaho,0,IDDI009,1200010,7000000,0,0,110000,0,8310010,100,0,0,10347,2000000,1,0,0,11005,15000,2036353,10001,1000,10000,21001,0,0,0,0,1000,0,0,0,40001,100,100,1000047,1000010,201000005,27000000,0,10000000,0,0,1100,1000000,1,40000100,504987,1000,10055000,24922,100300000,0,22000000,0,5000005,2500000,100020,200000805,124967,1,10000100,101000491,0,467020010,10000,47000000,467,10,200000,10003,1000,101200,100010010,1000,75002511,10000001,210002001,500,1200,100000,27000000,0,10041003,10010000,1504,1210625,500000,100000,3,10000,1000,700010000,1,1
Couer D'alene Tribal Police Department,2022,Idaho,0,IDDI009,0,6010004,0,0,100000,10100,6120104,200100,0,0,200,0,0,0,0,0,10000,10200,2000001,0,11,2000012,0,0,0,0,5,0,200,10,2,100,100,1000000,20010,110,2103697,105157502,0,0,0,0,0,10411636,0,0,1041163,10,10828,209299973,104116,0,12495002,2082327,104116,0,208232885,0,6247,0,0,0,220728720,10412,0,208,0,2082348,0,2083,104116,10423,1041,146,10411636,10412675,250,10422045,10,521643679,52058,2092738,10411642,530993326,41677777,0,104116,106729660,41657,10432,104126750,1,1.04116338383745
Couer D'alene Tribal Police Department,2022,Idaho,0,IDDI009,0,6010004,0,0,100000,10100,6120104,200100,0,0,200,0,0,0,0,0,10000,10200,2000001,0,11,2000012,0,0,0,0,5,0,200,10,2,100,100,1000000,20010,110,2103697,105157502,0,0,0,0,0,10411636,0,0,1041163,10,10828,209299973,104116,0,12495002,2082327,104116,0,208232885,0,6247,0,0,0,220728720,10412,0,208,0,2082348,0,2083,104116,10423,1041,146,10411636,10412675,250,10422045,10,521643679,52058,2092738,10411642,530993326,41677777,0,104116,106729660,41657,10432,104126750,1,1.04116338383745
Couer D'alene Tribal Police Department,2021,Idaho,0,IDDI009,0,0,600000,2600000,0,0,3200000,1801,0,0,0,22,25000,10,0,1340,5003000,5029372,1001,0,0,1001,0,0,0,0,5000001,0,30,35,0,100,100,1000200,10,81525240,22571,562242803,11446139,340,562355251,190,1124598,0,0,337346,112,11244856,562243,0,0,1,11244857,236141977,33734568,112561,190072971,0,0,1237159,674691363,112639,22492,11245,0,1,124,11244856,0,0,112449,0,12369,0,33734568,0,0,0,0,11,0,56,8,281121401,7,78904030,1406,8152773,0,0,190038067,1,1.12448560525052
Couer D'alene Tribal Police Department,2021,Idaho,0,IDDI009,0,0,600000,2600000,0,0,3200000,1801,0,0,0,22,25000,10,0,1340,5003000,5029372,1001,0,0,1001,0,0,0,0,5000001,0,30,35,0,100,100,1000200,10,81525240,22571,562242803,11446139,340,562355251,190,1124598,0,0,337346,112,11244856,562243,0,0,1,11244857,236141977,33734568,112561,190072971,0,0,1237159,674691363,112639,22492,11245,0,1,124,11244856,0,0,112449,0,12369,0,33734568,0,0,0,0,11,0,56,8,281121401,7,78904030,1406,8152773,0,0,190038067,1,1.12448560525052
Couer D'alene Tribal Police Department,2020,Idaho,0,IDDI009,10,0,2,0,100000,0,100012,20000,0,200000,4040,20,5000,0,0,200150,20000,229210,200000,2,20000,220002,100000,0,0,0,2500001,0,25,10,100001,100,0,0,1010,94185106,529791536,0,12656108,4709367,0,58867384,117731,0,35319371,530,0,11831989,506,235462,117731,117731353,0,58865619,47092494,470925,588703681,0,11773126,167178354,0,471396101,235497872,28267270,12,235,118673,12032135,0,2355,117731,9418522,0,0,5886562,0,235,2355,235462,529802920,353194,21721413,1177312352,0,3532290,48293353,117731,9419212,12,0,588660885,1,1.17731235192711
Couer D'alene Tribal Police Department,2020,Idaho,0,IDDI009,10,0,2,0,100000,0,100012,20000,0,200000,4040,20,5000,0,0,200150,20000,229210,200000,2,20000,220002,100000,0,0,0,2500001,0,25,10,100001,100,0,0,1010,94185106,529791536,0,12656108,4709367,0,58867384,117731,0,35319371,530,0,11831989,506,235462,117731,117731353,0,58865619,47092494,470925,588703681,0,11773126,167178354,0,471396101,235497872,28267270,12,235,118673,12032135,0,2355,117731,9418522,0,0,5886562,0,235,2355,235462,529802920,353194,21721413,1177312352,0,3532290,48293353,117731,9419212,12,0,588660885,1,1.17731235192711
Couer D'alene Tribal Police Department,2019,Idaho,0,IDDI009,3000080,30000,7,0,5100000,2000,8132087,27520,260,0,23000,30,20020,200,0,2200,30011,75461,30002,6500000,220001,6750003,400000,2,0,0,3,200000,200000,0,400000,1000100,7640,100,2750,59591775,178776993,0,12156722,0,0,238369006,238367218,71510130,214530508,179,1192,12097130,205270,9892235,119,0,0,59591895,23836710,0,774730018,238546,17877532,2383708,0,119541,262,23849820,0,357551840,2264,238369,476744,0,119184,0,1192,178852797,914137823,2,1909,715115598,774931438,178790521,2502855,23836710,494612,1194,504146652,36053024,119184,502,0,0,774693071,1,1.19183549339627
Couer D'alene Tribal Police Department,2019,Idaho,0,IDDI009,3000080,30000,7,0,5100000,2000,8132087,27520,260,0,23000,30,20020,200,0,2200,30011,75461,30002,6500000,220001,6750003,400000,2,0,0,3,200000,200000,0,400000,1000100,7640,100,2750,59591775,178776993,0,12156722,0,0,238369006,238367218,71510130,214530508,179,1192,12097130,205270,9892235,119,0,0,59591895,23836710,0,774730018,238546,17877532,2383708,0,119541,262,23849820,0,357551840,2264,238369,476744,0,119184,0,1192,178852797,914137823,2,1909,715115598,774931438,178790521,2502855,23836710,494612,1194,504146652,36053024,119184,502,0,0,774693071,1,1.19183549339627
