agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Gaston Police Department,2023,Oregon,662,OR03405,10,0,0,0,100000,0,100010,0,0,0,0,7500000,3,0,0,0,0,7500003,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1000001,400000000,0,10000000,100,0,0,0,10000000,37500000,1400,0,0,11437,500000000,0,100,0,0,0,0,0,0,1,0,0,400000000,10010,10000000,0,1,0,10000000,0,0,0,0,0,3,0,750000000,3,750000000,100000,400000000,0,1400000,0,0,3750101,10000,0,0,0,0,0
Gaston Police Department,2022,Oregon,669,OR03405,8,9000000,0,10001,1,0,9010010,1023800,0,0,10097,10000,0,0,10020,9500500,0,9530617,180000,0,2,180002,0,0,0,0,1,0,0,10,1,100,0,0,102001,72360855,333184224,520581692,10645896,0,71,10413326,0,0,0,333,0,333172,0,0,0,83,10411634,70799111,0,0,650727115,84334,1,41151983,0,333172283,155154384,8329307,40,84,0,10411740,0,843,104116,0,0,10411634,395642086,0,0,0,0,1322381770,104116,21146028,6,989105215,156174793,22431865,104116,7246819,104116,2,650727115
Gaston Police Department,2021,Oregon,717,OR03405,0,1010000,0,0,100000,100000,1210000,120,0,0,10,0,0,0,0,0,0,10,0,100,30000,30100,0,0,0,0,0,0,12,0,0,0,0,0,12,0,1349,0,0,0,0,1349,112449,0,337345682,0,0,0,675,1124598,0,0,112,1,0,0,224897121,0,1124,0,0,0,2248971,224897121,0,0,0,0,0,0,112449,0,0,0,0,0,0,0,67469,0,112449,0,1,0,134938273,1349383,112449,114,0,0,224897121
Gaston Police Department,2020,Oregon,724,OR03405,0,0,0,0,0,10000,10000,0,10000,0,10150,10000,0,0,0,0,0,20150,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,117849,12950,118908548,0,0,0,0,0,0,0,0,0,11773124,0,0,0,0,0,1177430,0,0,11773,176597,0,1177312,0,0,176596853,11773,0,177,0,1883700,0,0,0,0,0,0,0,0,118,0,0,0,117731,11773,0,11773124,0,0,117731,235474244,0,11773,0
Gaston Police Department,2019,Oregon,717,OR03405,0,0,100,1,100000,0,100101,70000,0,0,10550,0,65,0,10,0,0,10625,710000,1000000,0,1710000,0,0,0,0,0,0,0,0,0,100,0,0,0,2383671,2383671,0,12049457,0,0,119315,0,23836710,774693077,0,0,0,24611,5959,0,238,1192,0,0,0,131101904,71510,11918355,864211835,1191835,119184,59603842,0,834,60,0,11918363,0,1,119184,0,1191835,595917824,0,0,77,0,0,1204946,1,0,0,0,77469307,12049457,119184,595917866,1,0,131101904
Gaston Police Department,2018,Oregon,717,OR03405,2,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,1,1,2,1,4,7,1,0,0,1,0,0,0,0,5,0,0,0,0,0,426,0,0,11651,0,12077,43271,0,0,0,0,0,0,0,0,394,394,67,121,5525,5713,104727,1153,0,0,732,0,0,0,0,3828,764,610,5220,880,243,425,0,44290,7658,364,1001,61456,0,0,0,0,0,0,0,42470,1820,0,0,44290
Gaston Police Department,2017,Oregon,705,OR03405,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,4,9,1,1,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,1,2486,0,0,0,0,0,0,0,0,0,0,1,460,3605,4066,6553,87,249,0,1,0,0,0,0,3729,37,1,0,0,87,0,0,2486,3942,0,0,6553,0,0,0,0,0,0,0,2486,0,0,0,2486
Gaston Police Department,2016,Oregon,698,OR03405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2539,0,0,0,0,0,0,0,0,0,0,57,0,0,57,2596,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,2539,57,0,0,2596,0,0,0,0,0,0,0,0,0,0,0,0
Gaston Police Department,2015,Oregon,682,OR03405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,900,1017,1017,0,0,0,117,0,0,0,643,257,26,257,91,0,0,0,0,0,643,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0
Gaston Police Department,2014,Oregon,669,OR03405,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,9,11,1,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13740,0,0,0,0,0,0,0,0,0,0,40,106,19433,19578,33318,257,0,0,8685,322,0,0,0,10313,1923,126,336,0,26,0,0,12871,10706,6867,463,33318,0,0,0,0,0,0,0,0,0,644,0,644
Gaston Police Department,2013,Oregon,665,OR03405,2,1,1,2,1,1,8,1,0,0,0,0,0,0,0,0,0,0,6,5,8,19,8,0,0,7,0,0,0,0,4,1,0,1,0,425,2282,9130,0,327,0,12164,1308,0,0,0,0,0,0,0,0,0,0,82,595,12813,13490,26963,3925,0,0,6765,0,0,0,0,2800,9072,477,106,0,0,0,0,1308,13540,2132,327,26963,0,0,0,0,0,0,0,1308,3924,0,0,5232
Gaston Police Department,2012,Oregon,656,OR03405,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,8,5,13,26,1,0,0,11,3,0,0,1,10,0,0,0,0,0,133,7492,0,0,7226,14851,0,0,0,0,0,0,0,0,0,3,3,104,649,30170,30922,45775,0,0,0,6094,808,0,0,0,24020,498,244,3186,1128,0,18963,0,0,18764,2024,967,45775,0,0,0,0,0,0,0,0,0,0,0,0
Gaston Police Department,2011,Oregon,644,OR03405,1,0,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,3,3,7,13,1,0,1,4,0,0,0,0,7,0,0,0,0,0,0,0,0,11582,5080,16662,0,0,0,0,0,0,0,0,0,0,0,3,538,10860,11400,28062,0,0,203,3890,0,0,0,0,7307,190,290,237,0,0,0,0,0,21250,2709,3386,28062,0,0,0,0,0,0,0,0,0,0,0,0
