agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Stokes County Sheriff's Office,2023,North Carolina,38589,NC08500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Stokes County Sheriff's Office,2022,North Carolina,38189,NC08500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.04116338383745
Stokes County Sheriff's Office,2021,North Carolina,38642,NC08500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.12448560525052
Stokes County Sheriff's Office,2020,North Carolina,39206,NC08500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.17731235192711
Stokes County Sheriff's Office,2019,North Carolina,38998,NC08500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.19183549339627
Stokes County Sheriff's Office,2018,North Carolina,39260,NC08500,30,18,96,3,3,30,180,68,0,0,0,0,0,0,0,0,0,0,111,70,256,437,12,1,1,101,33,0,0,28,261,20,2,24,2,16551,43542,156847,255,607,48257,266059,426080,0,0,0,0,0,0,0,0,0,0,1514,9408,565628,576550,1694769,6542,364,0,54103,69161,0,0,805,445575,6904,3072,88082,70845,57285,77967,0,420554,505065,9477,29437,1268689,1213,107,899,5521,0,0,0,129595,7494,2002,6125,152957,1,1.21343405628813
Stokes County Sheriff's Office,2017,North Carolina,39609,NC08500,51,20,100,5,4,36,216,59,2,0,0,0,0,1,0,0,1,2,147,87,254,488,4,1,2,103,74,5,3,29,267,20,3,23,2,8342,45954,139575,3355,1715,62757,261698,419982,0,0,0,0,0,124,0,0,281,405,2300,11147,469333,482780,1164865,208,124,1678,47979,95461,730,1461,707,334433,8976,1837,62770,58709,23805,94002,0,407157,442785,11589,53233,1164865,155,175,232,1454,385,2231,0,238970,34603,1802,2163,282173,1,1.24307319386626
Stokes County Sheriff's Office,2016,North Carolina,39734,NC08500,60,19,91,4,4,38,216,42,1,0,0,0,0,0,0,0,0,0,146,89,279,514,5,3,0,104,74,2,1,27,298,14,2,16,1,14766,78463,145519,889,2836,44816,287289,211745,0,0,0,0,0,0,0,0,0,0,2761,12142,485262,500165,999200,140,521,0,87636,110445,2158,352,3146,295769,6820,2418,58096,87321,45229,103637,0,211684,408094,14905,60996,999200,269,80,98,5491,383,3161,0,83694,21359,2195,1866,118596,1,1.26955202032162
Stokes County Sheriff's Office,2015,North Carolina,39939,NC08500,57,15,62,5,10,29,178,35,0,2,0,0,0,0,2,0,0,2,102,70,195,367,9,1,0,64,53,0,0,12,228,12,4,16,0,7515,112233,91097,3408,1196,116318,331767,219882,0,0,0,0,0,0,2224,0,0,2224,2080,9038,298613,309731,863604,6099,257,0,54692,61163,0,0,373,187147,1711,1958,50753,20590,52021,72761,0,251714,364351,15453,32293,863604,114,239,337,803,10,15658,0,141670,16070,6235,2057,183194,1,1.28556847539769
Stokes County Sheriff's Office,2014,North Carolina,40222,NC08500,80,34,117,7,15,64,317,43,0,3,0,0,0,0,1,1,0,2,174,121,241,536,36,1,0,126,151,0,1,28,193,13,13,26,4,26179,239011,201779,7093,8237,150172,632471,306224,0,0,0,0,0,0,515,0,0,515,2976,16179,365047,384201,1323411,19358,291,0,69751,158759,0,167,439,135436,8573,7003,161006,42465,68461,128285,0,367916,443938,34867,60898,1323411,1557,293,20453,11530,663,19519,0,207608,40487,6112,1780,310003,1,1.28709350845562
